Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-600.00000E-009,880.00000E-012,-681.81818E+000,-528.00000E-018,17.67400E-003,1600,0.00000E+000,1.00000E-006,1.16000E-009,862.06897E+000,1.16000E-015,17.67400E-003,1600,0.00000E+000
1,1,2,2.00000E+000,-203.00000E-012,-9.85222E+009,-406.00020E-012,22.28600E-003,1664,2.00000E+000,-1.60000E-006,-564.00000E-012,2.83688E+003,902.40000E-018,22.28600E-003,1600,0.00000E+000
1,1,3,4.00000E+000,-574.00000E-012,-6.96864E+009,-2.29600E-009,26.65600E-003,1728,4.00000E+000,-2.30000E-006,-1.17100E-009,1.96413E+003,2.69330E-015,26.65600E-003,1600,0.00000E+000
1,1,4,6.00000E+000,586.00000E-012,10.23891E+009,3.51600E-009,30.75200E-003,1728,6.00000E+000,2.40000E-006,285.00000E-012,8.42105E+003,684.00000E-018,30.75200E-003,1600,0.00000E+000
1,1,5,8.00000E+000,1.22700E-009,6.51997E+009,9.81600E-009,34.79500E-003,1728,8.00000E+000,1.70000E-006,1.06700E-009,1.59325E+003,1.81390E-015,34.79500E-003,1600,0.00000E+000
1,1,6,10.00000E+000,77.00000E-012,129.87013E+009,770.00000E-012,38.73200E-003,1728,10.00000E+000,2.80000E-006,-522.00000E-012,-5.36398E+003,-1.46160E-015,38.73200E-003,1600,0.00000E+000
1,1,7,12.00000E+000,-404.00000E-012,-29.70297E+009,-4.84800E-009,42.71800E-003,1728,12.00000E+000,800.00000E-009,-1.22600E-009,-652.52855E+000,-980.80000E-018,42.71800E-003,1600,0.00000E+000
1,1,8,14.00000E+000,659.00000E-012,21.24431E+009,9.22600E-009,46.63900E-003,1728,14.00000E+000,900.00000E-009,103.00000E-012,8.73786E+003,92.70000E-018,46.63900E-003,1600,0.00000E+000
1,1,9,16.00000E+000,1.34300E-009,11.91363E+009,21.48800E-009,50.63800E-003,1728,16.00000E+000,-2.70000E-006,1.01900E-009,-2.64966E+003,-2.75130E-015,50.63800E-003,1600,0.00000E+000
1,1,10,18.00000E+000,357.00000E-012,50.42017E+009,6.42600E-009,54.79100E-003,1728,18.00000E+000,1.10000E-006,-364.00000E-012,-3.02198E+003,-400.40000E-018,54.79100E-003,1600,0.00000E+000
1,1,11,20.00000E+000,-188.00000E-012,-106.38298E+009,-3.76000E-009,58.93300E-003,1728,20.00000E+000,1.90000E-006,-1.11300E-009,-1.70710E+003,-2.11470E-015,58.93300E-003,1600,0.00000E+000
1,1,12,22.00000E+000,759.00000E-012,28.98551E+009,16.69800E-009,63.29700E-003,1792,22.00000E+000,-4.70000E-006,92.00000E-012,-51.08696E+003,-432.40000E-018,63.29700E-003,1600,0.00000E+000
1,1,13,24.00000E+000,1.52300E-009,15.75837E+009,36.55200E-009,67.38700E-003,1792,24.00000E+000,100.00000E-009,1.02200E-009,97.84736E+000,102.20000E-018,67.38700E-003,1600,0.00000E+000
1,1,14,26.00000E+000,507.00000E-012,51.28205E+009,13.18200E-009,71.50900E-003,1792,26.00000E+000,-2.00000E-006,-436.00000E-012,4.58716E+003,872.00000E-018,71.50900E-003,1600,0.00000E+000
1,1,15,28.00000E+000,-90.00000E-012,-311.11111E+009,-2.52000E-009,75.85200E-003,1792,28.00000E+000,-1.60000E-006,-1.25300E-009,1.27694E+003,2.00480E-015,75.85200E-003,1600,0.00000E+000
1,1,16,30.00000E+000,1.00700E-009,29.79146E+009,30.21000E-009,79.81200E-003,1792,30.00000E+000,-1.00000E-006,-59.00000E-012,16.94915E+003,59.00000E-018,79.81200E-003,1600,0.00000E+000
1,1,17,32.00000E+000,1.73600E-009,18.43318E+009,55.55200E-009,83.73800E-003,1792,32.00000E+000,-300.00000E-009,733.00000E-012,-409.27694E+000,-219.90000E-018,83.73800E-003,1600,0.00000E+000
1,1,18,34.00000E+000,1.03900E-009,32.72377E+009,35.32600E-009,87.73900E-003,1792,34.00000E+000,-900.00000E-009,-665.00000E-012,1.35338E+003,598.50000E-018,87.73900E-003,1600,0.00000E+000
1,1,19,36.00000E+000,800.00000E-012,45.00000E+009,28.80000E-009,91.66900E-003,1792,36.00000E+000,900.00000E-009,-1.55900E-009,-577.29314E+000,-1.40310E-015,91.66900E-003,1600,0.00000E+000
1,1,20,38.00000E+000,1.85500E-009,20.48518E+009,70.49000E-009,95.63000E-003,1792,38.00000E+000,-100.00000E-009,-1.05100E-009,95.14748E+000,105.10000E-018,95.63000E-003,1600,0.00000E+000
1,1,21,40.00000E+000,3.09500E-009,12.92407E+009,123.80000E-009,99.83400E-003,1792,40.00000E+000,-400.00000E-009,-679.00000E-012,589.10162E+000,271.60000E-018,99.83400E-003,1600,0.00000E+000
1,1,22,42.00000E+000,2.89800E-009,14.49275E+009,121.71600E-009,104.43800E-003,1792,42.00000E+000,-3.40000E-006,-1.75300E-009,1.93953E+003,5.96020E-015,104.43800E-003,1600,0.00000E+000
1,1,23,44.00000E+000,3.61600E-009,12.16814E+009,159.10400E-009,108.55300E-003,1792,44.00000E+000,2.20000E-006,-2.43800E-009,-902.37900E+000,-5.36360E-015,108.55300E-003,1600,0.00000E+000
1,1,24,46.00000E+000,5.75200E-009,7.99722E+009,264.59200E-009,113.08000E-003,1792,46.00000E+000,600.00000E-009,-760.00000E-012,-789.47368E+000,-456.00000E-018,113.08000E-003,1600,0.00000E+000
1,1,25,48.00000E+000,9.13200E-009,5.25624E+009,438.33600E-009,117.04300E-003,1792,48.00000E+000,-1.90000E-006,-36.00000E-012,52.77778E+003,68.40000E-018,117.04300E-003,1600,0.00000E+000
1,1,26,50.00000E+000,11.15900E-009,4.48069E+009,557.95000E-009,121.00600E-003,1792,50.00000E+000,700.00000E-009,-1.44100E-009,-485.77377E+000,-1.00870E-015,121.00600E-003,1600,0.00000E+000
1,1,27,52.00000E+000,15.79300E-009,3.29260E+009,821.23600E-009,124.94000E-003,1792,52.00000E+000,-3.00000E-006,-2.54800E-009,1.17739E+003,7.64400E-015,124.94000E-003,1600,0.00000E+000
1,1,28,54.00000E+000,22.12200E-009,2.44101E+009,1.19459E-006,128.83200E-003,1792,54.00000E+000,2.60000E-006,-2.11900E-009,-1.22699E+003,-5.50940E-015,128.83200E-003,1600,0.00000E+000
1,1,29,56.00000E+000,29.46500E-009,1.90056E+009,1.65004E-006,132.78000E-003,1792,56.00000E+000,-5.00000E-006,-2.08800E-009,2.39464E+003,10.44000E-015,132.78000E-003,1600,0.00000E+000
1,1,30,58.00000E+000,35.99800E-009,1.61120E+009,2.08788E-006,136.72900E-003,1792,58.00000E+000,-500.00000E-009,-3.38000E-009,147.92899E+000,1.69000E-015,136.72900E-003,1600,0.00000E+000
1,1,31,60.00000E+000,45.00800E-009,1.33310E+009,2.70048E-006,140.92200E-003,1792,60.00000E+000,-2.30000E-006,-4.02400E-009,571.57058E+000,9.25520E-015,140.92200E-003,1600,0.00000E+000
1,1,32,62.00000E+000,55.93000E-009,1.10853E+009,3.46766E-006,145.35500E-003,1792,62.00000E+000,-5.40000E-006,-3.72000E-009,1.45161E+003,20.08800E-015,145.35500E-003,1600,0.00000E+000
