Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-1.14400E-009,52.44755E+009,68.64000E-009,16.33800E-003,1792,-60.00000E+000,20.00000E+000,-288.00000E-012,-69.44444E+009,-5.76000E-009,16.33800E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-810.00000E-012,74.07407E+009,48.60000E-009,20.56700E-003,1792,-60.00000E+000,18.00000E+000,-1.32800E-009,-13.55422E+009,-23.90400E-009,20.56700E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-723.00000E-012,82.98755E+009,43.38000E-009,33.34700E-003,1792,-60.00000E+000,16.00000E+000,-862.00000E-012,-18.56148E+009,-13.79200E-009,33.34700E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,466.00000E-012,-128.75536E+009,-27.96000E-009,45.25400E-003,1792,-60.00000E+000,14.00000E+000,446.00000E-012,31.39013E+009,6.24400E-009,45.25400E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,46.00000E-012,-1.30435E+012,-2.76000E-009,57.26800E-003,1792,-60.00000E+000,12.00000E+000,2.00000E-012,6.00000E+012,24.00000E-012,57.26800E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-1.02500E-009,58.53659E+009,61.50000E-009,69.08300E-003,1792,-60.00000E+000,10.00000E+000,-1.49300E-009,-6.69792E+009,-14.93000E-009,69.08300E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-256.00000E-012,234.37500E+009,15.36000E-009,80.93900E-003,1792,-60.00000E+000,8.00000E+000,-613.00000E-012,-13.05057E+009,-4.90400E-009,80.93900E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,297.00000E-012,-202.02020E+009,-17.82000E-009,92.74200E-003,1792,-60.00000E+000,6.00000E+000,138.00000E-012,43.47826E+009,828.00000E-012,92.74200E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-129.00000E-012,465.11628E+009,7.74000E-009,96.69300E-003,1792,-60.00000E+000,4.00000E+000,-864.00000E-012,-4.62963E+009,-3.45600E-009,96.69300E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-561.00000E-012,106.95187E+009,33.66000E-009,100.94600E-003,1792,-60.00000E+000,2.00000E+000,-1.60300E-009,-1.24766E+009,-3.20600E-009,100.94600E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,-173.00000E-012,346.82081E+009,10.38000E-009,105.30800E-003,1792,-60.00000E+000,1.50000E-006,-1.14700E-009,-1.30776E+003,-1.72050E-015,105.30800E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,110.00000E-012,-545.45455E+009,-6.60000E-009,109.14300E-003,1792,-60.00000E+000,-2.00013E+000,892.00000E-012,-2.24230E+009,-1.78412E-009,109.14300E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,-391.00000E-012,153.45269E+009,23.46000E-009,121.15700E-003,1792,-60.00000E+000,-4.00000E+000,-1.18100E-009,3.38696E+009,4.72400E-009,121.15700E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,-566.00000E-012,106.00707E+009,33.96000E-009,134.25000E-003,1792,-60.00000E+000,-6.00000E+000,-1.45200E-009,4.13223E+009,8.71200E-009,134.25000E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,-199.00000E-012,301.50754E+009,11.94000E-009,138.32800E-003,1792,-60.00000E+000,-7.99999E+000,-1.61700E-009,4.94743E+009,12.93598E-009,138.32800E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,-980.00000E-012,61.22449E+009,58.80000E-009,151.90900E-003,1792,-60.00000E+000,-10.00000E+000,-1.96200E-009,5.09684E+009,19.62000E-009,151.90900E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-464.00000E-012,129.31034E+009,27.84000E-009,163.97400E-003,1792,-60.00000E+000,-12.00000E+000,-1.28500E-009,9.33852E+009,15.42000E-009,163.97400E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-129.00000E-012,465.11628E+009,7.74000E-009,175.87300E-003,1792,-60.00000E+000,-14.00000E+000,-883.00000E-012,15.85504E+009,12.36200E-009,175.87300E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-497.00000E-012,120.72435E+009,29.82000E-009,190.10800E-003,1792,-60.00000E+000,-16.00000E+000,-1.36600E-009,11.71303E+009,21.85600E-009,190.10800E-003,1728,-16.00000E+000
1,1,20,-60.00000E+000,-2.11900E-009,28.31524E+009,127.14000E-009,202.56400E-003,1792,-60.00000E+000,-18.00000E+000,-3.33000E-009,5.40541E+009,59.94000E-009,202.56400E-003,1728,-18.00000E+000
1,1,21,-60.00000E+000,-1.89900E-009,31.59558E+009,113.94000E-009,214.38600E-003,1792,-60.00000E+000,-20.00000E+000,-3.17200E-009,6.30517E+009,63.44000E-009,214.38600E-003,1728,-20.00000E+000
1,1,22,-60.00000E+000,-1.63800E-009,36.63004E+009,98.28000E-009,228.16200E-003,1792,-60.00000E+000,-22.00000E+000,-2.83700E-009,7.75467E+009,62.41400E-009,228.16200E-003,1792,-22.00000E+000
1,1,23,-60.00000E+000,-4.32000E-009,13.88889E+009,259.20000E-009,242.34300E-003,1792,-60.00000E+000,-24.00000E+000,-4.78400E-009,5.01672E+009,114.81600E-009,242.34300E-003,1792,-24.00000E+000
1,1,24,-60.00000E+000,-6.19900E-009,9.67898E+009,371.94000E-009,254.34200E-003,1792,-60.00000E+000,-26.00000E+000,-6.78300E-009,3.83311E+009,176.35800E-009,254.34200E-003,1792,-26.00000E+000
1,1,25,-60.00000E+000,-7.49000E-009,8.01068E+009,449.40000E-009,266.26200E-003,1792,-60.00000E+000,-28.00000E+000,-10.01000E-009,2.79720E+009,280.28000E-009,266.26200E-003,1792,-28.00000E+000
1,1,26,-60.00000E+000,-11.01500E-009,5.44712E+009,660.90000E-009,280.06000E-003,1792,-60.00000E+000,-30.00000E+000,-9.87000E-009,3.03951E+009,296.10000E-009,280.06000E-003,1792,-30.00000E+000
1,1,27,-60.00000E+000,-11.53000E-009,5.20382E+009,691.80000E-009,294.19300E-003,1792,-60.00000E+000,-32.00000E+000,-8.96900E-009,3.56784E+009,287.00800E-009,294.19300E-003,1792,-32.00000E+000
1,1,28,-60.00000E+000,-17.34300E-009,3.45961E+009,1.04058E-006,306.28000E-003,1792,-60.00000E+000,-34.00000E+000,-11.33700E-009,2.99903E+009,385.45800E-009,306.28000E-003,1792,-34.00000E+000
1,1,29,-60.00000E+000,-28.69900E-009,2.09067E+009,1.72194E-006,319.85100E-003,1792,-60.00000E+000,-36.00000E+000,-14.27400E-009,2.52207E+009,513.86400E-009,319.85100E-003,1792,-36.00000E+000
1,1,30,-60.00000E+000,-37.88400E-009,1.58378E+009,2.27304E-006,333.96100E-003,1792,-60.00000E+000,-38.00000E+000,-14.43400E-009,2.63267E+009,548.49200E-009,333.96100E-003,1792,-38.00000E+000
1,1,31,-60.00000E+000,-57.24500E-009,1.04813E+009,3.43470E-006,346.17000E-003,1792,-60.00000E+000,-40.00000E+000,-11.12100E-009,3.59680E+009,444.84000E-009,346.17000E-003,1792,-40.00000E+000
1,1,32,-60.00000E+000,-52.74600E-009,1.13753E+009,3.16476E-006,359.24400E-003,1792,-60.00000E+000,-42.00000E+000,-10.63300E-009,3.94997E+009,446.58600E-009,359.24400E-003,1792,-42.00000E+000
1,1,33,-60.00000E+000,-75.46500E-009,795.07056E+006,4.52790E-006,373.10300E-003,1792,-60.00000E+000,-44.00000E+000,-14.35100E-009,3.06599E+009,631.44400E-009,373.10300E-003,1792,-44.00000E+000
1,1,34,-60.00000E+000,-88.25700E-009,679.83276E+006,5.29542E-006,385.20800E-003,1792,-60.00000E+000,-46.00000E+000,-10.70100E-009,4.29866E+009,492.24600E-009,385.20800E-003,1792,-46.00000E+000
1,1,35,-60.00000E+000,-100.60100E-009,596.41554E+006,6.03606E-006,398.72900E-003,1792,-60.00000E+000,-48.00000E+000,-10.24800E-009,4.68384E+009,491.90400E-009,398.72900E-003,1792,-48.00000E+000
1,1,36,-60.00000E+000,-94.29300E-009,636.31447E+006,5.65758E-006,413.51700E-003,1792,-60.00000E+000,-50.00000E+000,-8.35800E-009,5.98229E+009,417.90000E-009,413.51700E-003,1792,-50.00000E+000
1,1,37,-60.00000E+000,-94.83300E-009,632.69115E+006,5.68998E-006,425.66600E-003,1792,-60.00000E+000,-52.00000E+000,-10.98200E-009,4.73502E+009,571.06400E-009,425.66600E-003,1792,-52.00000E+000
1,1,38,-60.00000E+000,-121.62200E-009,493.33180E+006,7.29732E-006,441.11900E-003,1792,-60.00000E+000,-54.00000E+000,-8.12200E-009,6.64861E+009,438.58800E-009,441.11900E-003,1792,-54.00000E+000
1,1,39,-60.00000E+000,-163.28500E-009,367.45568E+006,9.79710E-006,445.65700E-003,1792,-60.00000E+000,-56.00000E+000,-22.13100E-009,2.53039E+009,1.23934E-006,445.65700E-003,1792,-56.00000E+000
1,1,40,-60.00000E+000,-198.81700E-009,301.78506E+006,11.92902E-006,457.78100E-003,1792,-60.00000E+000,-58.00000E+000,-13.43600E-009,4.31676E+009,779.28800E-009,457.78100E-003,1792,-58.00000E+000
1,1,41,-60.00000E+000,-211.90700E-009,283.14308E+006,12.71442E-006,470.61400E-003,1792,-60.00000E+000,-60.00000E+000,-18.86700E-009,3.18016E+009,1.13202E-006,470.61400E-003,1792,-60.00000E+000
1,1,42,-60.00000E+000,-199.26900E-009,301.10052E+006,11.95614E-006,485.38100E-003,1792,-60.00000E+000,-62.00000E+000,-15.80100E-009,3.92380E+009,979.66200E-009,485.38100E-003,1792,-62.00000E+000
1,1,43,-60.00000E+000,-219.99800E-009,272.72975E+006,13.19988E-006,497.56200E-003,1792,-60.00000E+000,-64.00000E+000,-18.75100E-009,3.41315E+009,1.20006E-006,497.56200E-003,1792,-64.00000E+000
1,1,44,-60.00000E+000,-239.20000E-009,250.83612E+006,14.35200E-006,511.80200E-003,1792,-60.00000E+000,-66.00000E+000,-16.72400E-009,3.94642E+009,1.10378E-006,511.80200E-003,1792,-66.00000E+000
1,1,45,-60.00000E+000,-225.89600E-009,265.60895E+006,13.55376E-006,525.73600E-003,1792,-60.00000E+000,-68.00000E+000,-19.90200E-009,3.41674E+009,1.35334E-006,525.73600E-003,1792,-68.00000E+000
1,1,46,-60.00000E+000,-258.22500E-009,232.35550E+006,15.49350E-006,537.83900E-003,1792,-60.00000E+000,-70.00000E+000,-20.00500E-009,3.49913E+009,1.40035E-006,537.83900E-003,1792,-70.00000E+000
1,1,47,-60.00000E+000,-240.56200E-009,249.41595E+006,14.43372E-006,551.57800E-003,1792,-60.00000E+000,-72.00000E+000,-17.24500E-009,4.17512E+009,1.24164E-006,551.57800E-003,1792,-72.00000E+000
1,1,48,-60.00000E+000,-282.81800E-009,212.15057E+006,16.96908E-006,555.62300E-003,1792,-60.00000E+000,-74.00000E+000,-33.44700E-009,2.21246E+009,2.47508E-006,555.62300E-003,1792,-74.00000E+000
1,1,49,-60.00000E+000,-286.07700E-009,209.73374E+006,17.16462E-006,568.93200E-003,1792,-60.00000E+000,-76.00000E+000,-24.80800E-009,3.06353E+009,1.88541E-006,568.93200E-003,1792,-76.00000E+000
1,1,50,-60.00000E+000,-295.52500E-009,203.02851E+006,17.73150E-006,581.23300E-003,1792,-60.00000E+000,-78.00000E+000,-22.44500E-009,3.47516E+009,1.75071E-006,581.23300E-003,1792,-78.00000E+000
