Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-808.00000E-012,74.25743E+009,48.48000E-009,15.92300E-003,1792,-60.00000E+000,20.00000E+000,401.00000E-012,49.87531E+009,8.02000E-009,15.92300E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,450.00000E-012,-133.33333E+009,-27.00000E-009,30.02000E-003,1792,-60.00000E+000,17.99999E+000,1.16600E-009,15.43738E+009,20.98799E-009,30.02000E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-4.00000E-012,15.00000E+012,240.00000E-012,43.15700E-003,1792,-60.00000E+000,16.00000E+000,152.00000E-012,105.26316E+009,2.43200E-009,43.15700E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-758.00000E-012,79.15567E+009,45.48000E-009,56.15100E-003,1792,-60.00000E+000,14.00000E+000,-1.13600E-009,-12.32394E+009,-15.90400E-009,56.15100E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-480.00000E-012,125.00000E+009,28.80000E-009,67.88300E-003,1792,-60.00000E+000,12.00000E+000,-803.00000E-012,-14.94396E+009,-9.63600E-009,67.88300E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-938.00000E-012,63.96588E+009,56.28000E-009,71.58000E-003,1792,-60.00000E+000,10.00001E+000,-1.97400E-009,-5.06586E+009,-19.74002E-009,71.58000E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-51.00000E-012,1.17647E+012,3.06000E-009,75.66500E-003,1792,-60.00000E+000,8.00001E+000,-896.00000E-012,-8.92858E+009,-7.16801E-009,75.66500E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-519.00000E-012,115.60694E+009,31.14000E-009,89.99700E-003,1792,-60.00000E+000,6.00000E+000,-1.08900E-009,-5.50964E+009,-6.53400E-009,89.99700E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-571.00000E-012,105.07881E+009,34.26000E-009,102.02200E-003,1792,-60.00000E+000,4.00000E+000,-1.14800E-009,-3.48432E+009,-4.59200E-009,102.02200E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-712.00000E-012,84.26966E+009,42.72000E-009,106.28200E-003,1792,-60.00000E+000,2.00000E+000,-1.77400E-009,-1.12740E+009,-3.54800E-009,106.28200E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,202.00000E-012,-297.02970E+009,-12.12000E-009,110.47900E-003,1792,-60.00000E+000,1.00000E-006,-932.00000E-012,-1.07296E+003,-932.00000E-018,110.47900E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,401.00000E-012,-149.62594E+009,-24.06000E-009,114.26100E-003,1792,-60.00000E+000,-2.00007E+000,1.52200E-009,-1.31411E+009,-3.04411E-009,114.26100E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,-817.00000E-012,73.43941E+009,49.02000E-009,119.18100E-003,1792,-60.00000E+000,-4.00000E+000,-3.29500E-009,1.21396E+009,13.18000E-009,119.18100E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,-1.07100E-009,56.02241E+009,64.26000E-009,133.18700E-003,1792,-60.00000E+000,-6.00000E+000,-1.45400E-009,4.12655E+009,8.72400E-009,133.18700E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,-1.98700E-009,30.19628E+009,119.22000E-009,145.01400E-003,1792,-60.00000E+000,-8.00000E+000,-791.00000E-012,10.11378E+009,6.32800E-009,145.01400E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,-3.54100E-009,16.94437E+009,212.46000E-009,156.93000E-003,1792,-60.00000E+000,-10.00000E+000,-1.69400E-009,5.90319E+009,16.94000E-009,156.93000E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-6.27200E-009,9.56633E+009,376.32000E-009,170.95400E-003,1792,-60.00000E+000,-12.00000E+000,-2.21700E-009,5.41272E+009,26.60400E-009,170.95400E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-7.52800E-009,7.97024E+009,451.68000E-009,183.20700E-003,1792,-60.00000E+000,-14.00000E+000,-1.86100E-009,7.52284E+009,26.05400E-009,183.20700E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-12.23700E-009,4.90316E+009,734.22000E-009,194.98300E-003,1792,-60.00000E+000,-16.00000E+000,-2.53000E-009,6.32411E+009,40.48000E-009,194.98300E-003,1728,-16.00000E+000
