Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-800.00000E-009,-37.00000E-012,21.62162E+003,29.60000E-018,19.19900E-003,1600,0.00000E+000,2.00000E-006,-57.00000E-012,-35.08772E+003,-114.00000E-018,19.19900E-003,1600,0.00000E+000
1,1,2,2.00000E+000,850.00000E-012,2.35294E+009,1.70000E-009,23.82700E-003,1664,2.00000E+000,-400.00000E-009,812.00000E-012,-492.61084E+000,-324.80000E-018,23.82700E-003,1600,0.00000E+000
1,1,3,4.00000E+000,114.00000E-012,35.08772E+009,456.00000E-012,28.06900E-003,1728,4.00000E+000,-400.00000E-009,-236.00000E-012,1.69492E+003,94.40000E-018,28.06900E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-260.00000E-012,-23.07692E+009,-1.56000E-009,31.99300E-003,1728,6.00000E+000,700.00000E-009,-806.00000E-012,-868.48635E+000,-564.20000E-018,31.99300E-003,1600,0.00000E+000
1,1,5,8.00000E+000,381.00000E-012,20.99738E+009,3.04800E-009,35.95800E-003,1728,8.00000E+000,500.00000E-009,-68.00000E-012,-7.35294E+003,-34.00000E-018,35.95800E-003,1600,0.00000E+000
1,1,6,10.00000E+000,881.00000E-012,11.35074E+009,8.81000E-009,40.00700E-003,1728,10.00000E+000,-1.90000E-006,556.00000E-012,-3.41727E+003,-1.05640E-015,40.00700E-003,1600,0.00000E+000
1,1,7,12.00000E+000,474.00000E-012,25.31646E+009,5.68800E-009,43.94200E-003,1728,12.00000E+000,1.60000E-006,-53.00000E-012,-30.18868E+003,-84.80000E-018,43.94200E-003,1600,0.00000E+000
1,1,8,14.00000E+000,71.00000E-012,197.18310E+009,994.00000E-012,47.92700E-003,1728,14.00000E+000,-400.00000E-009,-652.00000E-012,613.49693E+000,260.80000E-018,47.92700E-003,1600,0.00000E+000
1,1,9,16.00000E+000,408.00000E-012,39.21569E+009,6.52800E-009,52.01700E-003,1728,16.00000E+000,-1.70000E-006,-246.00000E-012,6.91057E+003,418.20000E-018,52.01700E-003,1600,0.00000E+000
1,1,10,18.00000E+000,937.00000E-012,19.21025E+009,16.86600E-009,56.48000E-003,1728,18.00000E+000,-900.00000E-009,443.00000E-012,-2.03160E+003,-398.70000E-018,56.48000E-003,1600,0.00000E+000
1,1,11,20.00000E+000,608.00000E-012,32.89474E+009,12.16000E-009,60.55100E-003,1728,20.00000E+000,3.00000E-006,-39.00000E-012,-76.92308E+003,-117.00000E-018,60.55100E-003,1600,0.00000E+000
1,1,12,22.00000E+000,117.00000E-012,188.03419E+009,2.57400E-009,64.84600E-003,1792,22.00000E+000,-500.00000E-009,-700.00000E-012,714.28571E+000,350.00000E-018,64.84600E-003,1600,0.00000E+000
1,1,13,24.00000E+000,614.00000E-012,39.08795E+009,14.73600E-009,69.13700E-003,1792,24.00000E+000,1.70000E-006,-118.00000E-012,-14.40678E+003,-200.60000E-018,69.13700E-003,1600,0.00000E+000
1,1,14,26.00000E+000,1.08400E-009,23.98524E+009,28.18400E-009,73.16500E-003,1792,26.00000E+000,-1.20000E-006,406.00000E-012,-2.95567E+003,-487.20000E-018,73.16500E-003,1600,0.00000E+000
1,1,15,28.00000E+000,764.00000E-012,36.64921E+009,21.39200E-009,77.11200E-003,1792,28.00000E+000,900.00000E-009,-93.00000E-012,-9.67742E+003,-83.70000E-018,77.11200E-003,1600,0.00000E+000
1,1,16,30.00000E+000,488.00000E-012,61.47541E+009,14.64000E-009,81.02000E-003,1792,30.00000E+000,-1.50000E-006,-826.00000E-012,1.81598E+003,1.23900E-015,81.02000E-003,1600,0.00000E+000
1,1,17,32.00000E+000,743.00000E-012,43.06864E+009,23.77600E-009,84.95900E-003,1792,32.00000E+000,-2.60000E-006,-752.00000E-012,3.45745E+003,1.95520E-015,84.95900E-003,1600,0.00000E+000
1,1,18,34.00000E+000,1.71200E-009,19.85981E+009,58.20800E-009,88.90800E-003,1792,34.00000E+000,1.30000E-006,-173.00000E-012,-7.51445E+003,-224.90000E-018,88.90800E-003,1600,0.00000E+000
1,1,19,36.00000E+000,2.11000E-009,17.06161E+009,75.96000E-009,92.97000E-003,1792,36.00000E+000,3.50000E-006,-564.00000E-012,-6.20567E+003,-1.97400E-015,92.97000E-003,1600,0.00000E+000
1,1,20,38.00000E+000,1.90000E-009,20.00000E+009,72.20000E-009,97.49500E-003,1792,38.00000E+000,100.00000E-009,-2.23500E-009,-44.74273E+000,-223.50000E-018,97.49500E-003,1600,0.00000E+000
1,1,21,40.00000E+000,2.96400E-009,13.49528E+009,118.56000E-009,101.56300E-003,1792,40.00000E+000,-1.80000E-006,-2.90900E-009,618.76934E+000,5.23620E-015,101.56300E-003,1600,0.00000E+000
1,1,22,42.00000E+000,4.56600E-009,9.19842E+009,191.77200E-009,105.60900E-003,1792,42.00000E+000,300.00000E-009,-2.05600E-009,-145.91440E+000,-616.80000E-018,105.60900E-003,1600,0.00000E+000
1,1,23,44.00000E+000,6.10900E-009,7.20249E+009,268.79600E-009,109.61700E-003,1792,44.00000E+000,-2.00000E-006,-1.31700E-009,1.51860E+003,2.63400E-015,109.61700E-003,1600,0.00000E+000
1,1,24,46.00000E+000,7.49400E-009,6.13824E+009,344.72400E-009,113.63400E-003,1792,46.00000E+000,-800.00000E-009,-1.97700E-009,404.65352E+000,1.58160E-015,113.63400E-003,1600,0.00000E+000
