,V_Drain,I_Drain,V_Gate,I_Gate
0,4e-07,-4.33e-10,0.0,-5.66e-10
1,2.0,-3.05e-10,-1.1e-06,-7.43e-10
2,4.0,6.04e-10,3e-06,4.49e-10
3,6.0,6.81e-10,-1.1e-06,3.43e-10
4,8.0,-8.9e-11,-1.4e-06,-7.01e-10
5,10.0,-1.8e-10,-2.8e-06,-9.6e-10
6,11.999989999999999,7.77e-10,-3e-07,4.55e-10
7,14.0,1.312e-09,4.5e-06,8.96e-10
8,16.0,1.51e-10,-6e-07,-5.22e-10
9,18.0,-3.09e-10,1.1e-06,-1.3889999999999999e-09
10,20.0,8.49e-10,7e-07,3.5e-10
11,22.0,1.51e-09,2.5e-06,9.66e-10
12,24.0,2.54e-10,-9e-07,-5.67e-10
13,26.0,-1.66e-10,7e-07,-1.402e-09
14,28.0,1.008e-09,-1e-06,2.99e-10
15,30.0,1.751e-09,1.8e-06,1.0249999999999999e-09
16,32.0,5.52e-10,1.3e-06,-5.59e-10
17,34.0,1.79e-10,-4e-07,-1.567e-09
18,36.0,1.419e-09,2.2e-06,-3.64e-10
19,38.0,2.439e-09,-5e-07,5.5e-11
20,40.0,2.109e-09,-2.4e-06,-1.627e-09
21,42.0,2.2700000000000002e-09,1.1e-06,-3.574e-09
22,44.0,4.719e-09,-1.4e-06,-3.58e-09
23,46.0,7.512e-09,-1.5e-06,-4.561e-09
24,48.0,9.156999999999999e-09,-2e-07,-8.385e-09
25,50.0,1.2441e-08,-1.7e-06,-1.0307e-08
26,52.0,1.8795e-08,-2.2e-06,-1.0721e-08
27,54.0,2.5842e-08,-6.7e-06,-1.2465e-08
28,56.0,3.2819e-08,-2e-07,-1.5709e-08
29,58.0,3.8924e-08,-6e-06,-1.5891e-08
30,60.0,4.5302e-08,-6.4e-06,-1.1944e-08
31,62.0,5.4862000000000005e-08,-6e-06,-8.703e-09
32,64.0,6.777300000000001e-08,-5.1e-06,-8.643e-09
33,66.0,8.5159e-08,-4.2e-06,-9.768e-09
34,68.0,1.1078900000000001e-07,-7.9e-06,-1.0955e-08
35,70.0,1.38257e-07,-3.3e-06,-1.2426e-08
36,72.0,1.6865300000000002e-07,-7.9e-06,-1.5106e-08
37,74.0,1.66858e-07,-3e-07,-9.680999999999999e-09
38,76.0,2.16768e-07,-8.6e-06,-1.673e-08
39,78.0,2.31127e-07,-4e-07,-1.1841e-08
40,80.0,2.8938e-07,-3.3e-06,-1.8622e-08
41,82.0,3.08038e-07,-4.9e-06,-1.1623000000000001e-08
42,84.0,3.43851e-07,-1.2e-06,-1.093e-08
43,86.0,3.86708e-07,6e-07,-7.667e-09
44,88.0,4.32354e-07,5e-07,-4.529e-09
45,90.0,4.8236e-07,-1.8e-06,-4.086e-09
46,92.0,5.35698e-07,1e-07,-5.9e-09
47,94.0,5.843569999999999e-07,-3e-07,-4.563e-09
48,96.0,6.48296e-07,-3.5e-06,-4.19e-09
49,98.0,7.13776e-07,-1.2e-06,-2.951e-09
50,100.0,7.77277e-07,-2.8e-06,-1.676e-09
51,1.8e-06,-2.058e-09,10.0,1.435e-09
52,2.0,-7.84e-10,10.0,1.168e-09
53,3.99999,1.93e-10,10.0,1.477e-09
54,6.0,-5.7e-11,10.0,6.35e-10
55,8.0,-3.22e-10,10.0,-9.6e-11
56,10.0,1.44e-10,10.0,3.03e-10
57,12.0,6.36e-10,10.0,8.91e-10
58,14.0,4.88e-10,10.0,6.21e-10
59,16.0,-4.1e-11,10.0,-2.01e-10
60,18.0,8.3e-11,10.0,-1.97e-10
61,20.0,8.24e-10,10.0,8.38e-10
62,22.0,6.48e-10,10.0,5e-10
63,24.0,1.21e-10,10.0,-2.74e-10
64,26.0,5.11e-10,10.0,1.94e-10
65,28.0,9.17e-10,10.0,7.4e-10
66,30.0,7.4e-10,10.0,4.24e-10
67,32.0,1.95e-10,10.0,-3.05e-10
68,34.0,3.42e-10,10.0,-1.77e-10
69,36.0,1.051e-09,10.0,7.36e-10
70,38.0,1.072e-09,10.0,6.97e-10
71,40.0,2.91e-10,10.0,-3.3e-10
72,42.0,4.23e-10,10.0,-3.15e-10
73,44.0,1.17e-09,10.0,6.47e-10
74,46.0,1.119e-09,10.0,3.98e-10
75,48.0,5.71e-10,10.0,-5.92e-10
76,50.0,7.88e-10,10.0,-7.96e-10
77,52.0,1.8140000000000001e-09,10.0,3e-11
78,54.0,2.488e-09,10.0,-1.94e-10
79,56.0,2.25e-09,10.0,-2.096e-09
80,58.0,3.0780000000000003e-09,10.0,-3.7130000000000003e-09
81,60.0,5.723e-09,10.0,-3.668e-09
82,62.0,7.562e-09,10.0,-4.501e-09
83,64.0,8.243e-09,10.0,-5.508e-09
84,66.0,1.0319e-08,10.0,-5.1839999999999995e-09
85,68.0,1.5992e-08,10.0,-4.299e-09
86,70.0,2.2462e-08,10.0,-4.824e-09
87,72.0,2.9274e-08,10.0,-7.053e-09
88,74.0,3.8687e-08,10.0,-8.434e-09
89,76.0,5.2281000000000003e-08,10.0,-7.437000000000001e-09
90,78.0,6.9513e-08,10.0,-7.505e-09
91,80.0,8.9278e-08,10.0,-1.0487e-08
92,82.0,1.1669000000000001e-07,10.0,-1.3777e-08
93,84.0,1.44689e-07,9.999989999999999,-1.3796e-08
94,86.0,1.78974e-07,10.0,-1.5292e-08
95,88.0,2.17869e-07,10.0,-2.0221e-08
96,90.0,2.62954e-07,9.999989999999999,-2.3952e-08
97,92.0,2.72114e-07,10.0,-1.4479e-08
98,94.0,3.3511699999999997e-07,10.0,-2.2094e-08
99,96.0,3.6063699999999995e-07,10.0,-1.1076999999999999e-08
100,98.0,4.06019e-07,10.0,-6.534e-09
101,100.0,4.48775e-07,10.0,-4.094e-09
102,1e-07,-2.717e-09,20.0,4.171000000000001e-09
103,2.0,-2.333e-09,20.0,1.877e-09
104,4.0,-1.5029999999999999e-09,20.0,1.258e-09
105,6.0,-3.4e-10,20.0,1.872e-09
106,8.0,9.9e-11,20.0,1.544e-09
107,10.0,-5.42e-10,20.0,2.69e-10
108,12.0,-5.03e-10,19.99999,-2.25e-10
109,14.0,5.61e-10,20.0,1.068e-09
110,16.0,8.29e-10,20.0,8.48e-10
111,18.0,1.54e-10,20.0,-3.66e-10
112,20.0,3.47e-10,20.0,-3.63e-10
113,22.0,1.052e-09,20.0,6.6e-10
114,24.0,1.014e-09,20.0,6.72e-10
115,26.0,2.68e-10,20.0,-3.26e-10
116,28.0,7.5e-11,20.0,-7.32e-10
117,30.0,1.097e-09,20.0,6.49e-10
118,32.0,9.91e-10,20.0,5.04e-10
119,34.0,3.26e-10,20.0,-3.8e-10
120,36.0,5.89e-10,19.99999,-7.6e-11
121,38.0,1.1469999999999999e-09,20.0,6.72e-10
122,40.0,9.5e-10,20.0,4.78e-10
123,42.0,3.33e-10,20.0,-3.38e-10
124,44.0,4.44e-10,20.0,-3.16e-10
125,46.0,1.202e-09,20.0,7.16e-10
126,48.0,1.403e-09,20.0,8.43e-10
127,50.0,3.97e-10,20.0,-3.11e-10
128,52.0,2.42e-10,20.0,-8.81e-10
129,54.0,1.283e-09,20.0,5.51e-10
130,56.0,1.649e-09,20.0,5.78e-10
131,58.0,8.19e-10,20.0,-7.45e-10
132,60.0,1.14e-09,20.0,-1.228e-09
133,62.0,2.3350000000000003e-09,20.0,-4.06e-10
134,64.0,3.514e-09,20.0,-8.52e-10
135,66.0,3.601e-09,20.0,-3.266e-09
136,68.0,4.7849999999999995e-09,20.0,-5.789e-09
137,70.0,8.516e-09,19.99999,-6.652e-09
138,72.0,1.2688999999999999e-08,20.0,-8.503e-09
139,74.0,1.4959e-08,19.99999,-9.871999999999999e-09
140,76.0,1.9013e-08,19.99999,-1.0452e-08
141,78.0,2.5291e-08,19.99999,-8.638e-09
