,V_Drain,I_Drain,V_Gate,I_Gate
0,-1e-07,4.4e-11,0.0,-9803.92
1,-2.0,-1.593e-09,3.3389999999999997e-09,479.18538
2,-4.0,-4.344e-09,3.469e-09,1066.59
3,-6.0,-4.9930000000000004e-09,2.669e-09,599.47546
4,-8.000010000000001,-3.704e-09,3.4300000000000004e-09,437.31777999999997
5,-10.0,-2.515e-09,3.6790000000000002e-09,-462.08209000000005
6,-12.0,-2.92e-09,2.215e-09,361.17381
7,-14.0,-3.0719999999999997e-09,1.167e-09,599.82862
8,-16.0,-2.247e-09,1.771e-09,564.65274
9,-18.0,-1.492e-09,2.425e-09,-907.21649
10,-20.0,-2.181e-09,1.228e-09,407.16612000000003
11,-22.0,-2.7600000000000004e-09,2.09e-10,4784.69
12,-24.0,-1.778e-09,1.223e-09,408.83074
13,-26.0,-1.186e-09,1.956e-09,-357.87321000000003
14,-28.0,-1.873e-09,9.8e-10,816.3265299999999
15,-30.0,-2.203e-09,3.1e-10,2903.23
16,-32.0,-1.782e-09,7.7e-10,-259.74026000000003
17,-34.0,-1.359e-09,1.3619999999999998e-09,146.84288
18,-36.0,-1.495e-09,1.053e-09,2754.04
19,-38.0,-2.0999999999999998e-09,2.29e-10,-6986.9
20,-40.0,-2.12e-09,2.5e-10,0.0
21,-42.0,-1.487e-09,1.3789999999999999e-09,145.03263
22,-44.0,-1.419e-09,1.661e-09,1806.14
23,-46.0,-2.572e-09,6.5e-10,1538.46
24,-48.0,-3.1119999999999996e-09,2.57e-10,-389.10506000000004
25,-50.0,-2.414e-09,2.105e-09,475.05938
26,-52.0,-2.871e-09,-5.4e-11,27777.78
27,-54.0,-2.7739999999999997e-09,2.392e-09,334.44816000000003
28,-56.0,-3.121e-09,4.158e-09,-192.40018999999998
29,-58.0,-5.059e-09,3.721e-09,0.0
30,-60.0,-6.4900000000000005e-09,3.759e-09,186.21974
31,-62.0,-6.647e-09,5.6989999999999994e-09,122.82857
32,-64.0,-7.046e-09,7.353e-09,-108.79913
33,-66.0,-8.699e-09,7.567000000000001e-09,-105.72221
34,-68.0,-9.99e-09,7.828e-09,217.16914
35,-70.0,-1.0581e-08,7.622e-09,301.75807000000003
