,V_Drain,I_Drain,V_Gate,I_Gate
0,1.9e-06,8.34e-10,0.0,286.80688
1,-2.0,-5.08e-10,-4.36e-10,917.43119
2,-4.0,-1.299e-09,-1.064e-09,0.0
3,-6.00001,-2.9270000000000003e-09,3.1759999999999998e-09,881.6120900000001
4,-8.0,-2.6600000000000003e-09,4.3159999999999996e-09,486.56163
5,-10.0,-3.482e-09,2.263e-09,883.78259
6,-12.0,-3.3600000000000004e-09,8.14e-10,2948.4
7,-14.0,-1.93e-09,1.583e-09,631.71194
8,-16.0,-9.84e-10,2.199e-09,-227.37607999999997
9,-18.0,-1.735e-09,7.91e-10,2907.71
10,-20.0,-2.2040000000000002e-09,-2.57e-10,5836.58
11,-22.0,-1.241e-09,8.36e-10,-1315.79
12,-24.0,-4.54e-10,1.7219999999999998e-09,-290.36005
13,-26.0,-1.633e-09,1.21e-10,-6611.57
14,-28.0,-2.078e-09,-7.43e-10,1749.66
15,-30.0,-1.084e-09,6.25e-10,1600.0
16,-32.0,-3.88e-10,1.509e-09,331.34526
17,-34.0,-1.407e-09,1.54e-10,1948.05
18,-36.0,-1.895e-09,-5.61e-10,-3208.56
19,-38.0,-1.376e-09,-2.27e-10,-5286.34
20,-40.0,-1.886e-09,-8.03e-10,1369.86
21,-42.0,-8.7e-10,6.29e-10,1430.84
22,-44.0,-2.99e-10,1.495e-09,869.56522
23,-46.0,-1.633e-09,4.3e-11,-4651.16
24,-48.0,-2.293e-09,-6.07e-10,-3459.64
25,-50.0,-1.555e-09,9.16e-10,109.17031000000001
26,-52.0,-1.146e-09,1.9769999999999997e-09,455.2352
27,-54.0,-2.517e-09,1.1930000000000001e-09,2179.38
28,-56.0,-3.5049999999999998e-09,1.134e-09,2557.32
29,-58.0,-3.534e-09,2.539e-09,236.31351
30,-60.0,-3.953e-09,4.020000000000001e-09,124.37811
31,-62.0,-5.358000000000001e-09,4.266e-09,375.0586
32,-64.0,-7.0130000000000005e-09,4.916e-09,-81.36697
33,-66.0,-7.921e-09,6.355e-09,-94.41385
34,-68.0,-8.781e-09,7.972e-09,225.79027000000002
35,-70.0,-1.0224e-08,8.423e-09,593.6127299999999
36,-72.0,-1.2363e-08,7.369e-09,312.11832999999996
37,-74.0,-1.3731e-08,7.3819999999999995e-09,162.55757
38,-76.0,-1.4356e-08,8.708000000000001e-09,229.67386000000002
39,-78.0,-1.5836e-08,9.315e-09,568.97477
40,-80.0,-1.8103e-08,8.863e-09,169.24292
41,-82.0,-1.9539999999999998e-08,9.151e-09,98.34991
42,-84.0,-2.0059e-08,1.0755e-08,316.13203
43,-86.0,-2.1185e-08,1.1847e-08,253.22867000000002
44,-88.0,-2.3529e-08,1.0677e-08,318.44151
45,-90.0,-2.5436999999999998e-08,1.0468e-08,353.45816
46,-92.0,-2.5611999999999998e-08,1.219e-08,164.06891000000002
47,-94.0,-2.6284000000000002e-08,1.3381000000000001e-08,231.67177
48,-96.0,-2.8672e-08,1.2322e-08,324.62262999999996
49,-98.0,-3.0468e-08,1.1969000000000001e-08,417.74584
50,-100.0,-3.0870000000000004e-08,1.3320000000000001e-08,285.28529
51,1.7e-06,3.967e-09,-5.168e-09,1934980000.0
52,-2.0,6.07e-10,-2.106e-09,4748340000.0
53,-4.0,3.35e-10,5.5e-11,-181818180000.0
54,-6.0,1.98e-10,1.81e-10,-55248620000.0
55,-8.0,-9.05e-10,-6.98e-10,14326650000.0
56,-10.0,-2.115e-09,2.28e-10,-43859650000.0
57,-12.0,-6.157e-09,6.3280000000000005e-09,-1580280000.0
58,-14.000010000000001,-7.311e-09,8.205999999999999e-09,-1218620000.0
59,-16.0,-8.393000000000001e-09,6.802e-09,-1470160000.0
