,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-9.992e-09,20.0,1.149e-09,9.992e-09,9.99599919967984e-05,,
1,-60.0,-7.4e-09,18.0,1.6619999999999998e-09,7.4e-09,8.602325267042626e-05,,
2,-60.0,-6.421e-09,16.0,7.14e-10,6.421e-09,8.013114251026251e-05,,
3,-60.0,-6.3360000000000005e-09,14.0,-1.349e-09,6.3360000000000005e-09,7.95989949685296e-05,,
4,-60.0,-4.834e-09,12.0,-8.78e-10,4.834e-09,6.952697318307477e-05,,
5,-60.0,-3.1929999999999996e-09,10.0,-1.83e-10,3.1929999999999996e-09,5.650663677834666e-05,,
6,-60.0,-2.3449999999999997e-09,8.0,-2.72e-10,2.3449999999999997e-09,4.8425200051213e-05,,
7,-60.0,-2.841e-09,6.0,-2.066e-09,2.841e-09,5.330103188494572e-05,,
8,-60.0,-1.859e-09,4.0,-1.417e-09,1.859e-09,4.3116122274620196e-05,,
9,-60.0,-9.11e-10,2.0,-2.006e-09,9.11e-10,3.0182776545573138e-05,,
10,-60.0,3.74e-10,-3.1e-06,-2.179e-09,3.74e-10,1.9339079605813717e-05,,
11,-60.0,-2.58e-10,-2.0,-2.3019999999999997e-09,2.58e-10,1.606237840420901e-05,,
12,-60.0,-4.78e-10,-4.0,-3.069e-09,4.78e-10,2.1863211109075446e-05,,
13,-60.0,5.29e-10,-6.0,-2.9249999999999997e-09,5.29e-10,2.3e-05,,
14,-60.0,1.095e-09,-8.0,-3.433e-09,1.095e-09,3.3090784215548595e-05,,
15,-60.0,-3.74e-10,-10.000010000000001,-5.672e-09,3.74e-10,1.9339079605813717e-05,,
16,-60.0,-2.742e-09,-12.0,-7.1499999999999995e-09,2.742e-09,5.236410984634418e-05,,
17,-60.0,-4.457e-09,-14.0,-7.646e-09,4.457e-09,6.676076692189808e-05,,
18,-60.0,-1.1316e-08,-16.0,-1.7245999999999998e-08,1.1316e-08,0.0001063766891757776,,
19,-60.0,-1.2562e-08,-18.0,-1.7596e-08,1.2562e-08,0.00011208032833642128,,
20,-60.0,-2.2926000000000003e-08,-20.0,-2.5131000000000002e-08,2.2926000000000003e-08,0.00015141334155218953,,
