,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,1.58023e-07,-20.0,-1.7e-10,1.58023e-07,0.00039752106862404163,,
1,60.0,1.20685e-07,-18.0,5.234e-09,1.20685e-07,0.0003473974668877135,,
2,60.0,8.2194e-08,-16.00001,1.208e-08,8.2194e-08,0.00028669495984408235,,
3,60.0,6.072199999999999e-08,-14.0,1.02e-08,6.072199999999999e-08,0.00024641834347304583,,
4,60.0,4.1211000000000004e-08,-12.0,9.032e-09,4.1211000000000004e-08,0.00020300492604860603,,
5,60.0,2.4787e-08,-10.000010000000001,1.3871e-08,2.4787e-08,0.0001574388770285154,,
6,60.0,1.4951e-08,-8.0,1.0605999999999999e-08,1.4951e-08,0.00012227428184209465,,
7,60.0,7.165e-09,-6.0,9.097e-09,7.165e-09,8.464632301523793e-05,,
8,60.0,3.6620000000000004e-09,-4.0,8.61e-09,3.6620000000000004e-09,6.051446108162908e-05,,
9,60.0,9.53e-10,-2.0,9.161e-09,9.53e-10,3.087069808086626e-05,,
10,60.0,7.56e-10,2.4e-06,9.857e-09,7.56e-10,2.749545416973504e-05,,
11,60.0,-3.43e-10,2.0,7.16e-09,3.43e-10,1.8520259177452133e-05,,
12,60.0,5.3e-11,4.0,7.019999999999999e-09,5.3e-11,7.280109889280518e-06,,
13,60.0,6.56e-10,6.0,7.008999999999999e-09,6.56e-10,2.5612496949731394e-05,,
14,60.0,-3.6120000000000003e-09,7.9999899999999995,9.569e-09,3.6120000000000003e-09,6.009991680526688e-05,,
15,60.0,-7.255e-09,9.999989999999999,1.2215e-08,7.255e-09,8.517628778010933e-05,,
16,60.0,-8.367e-09,11.99998,1.6275e-08,8.367e-09,9.147130697655959e-05,,
17,60.0,-8.919e-09,13.999989999999999,1.8973e-08,8.919e-09,9.444045743218317e-05,,
18,60.0,-4.612e-09,16.0,1.1532e-08,4.612e-09,6.791170738539858e-05,,
19,60.0,-3.912e-09,18.0,9.547e-09,3.912e-09,6.254598308444755e-05,,
20,60.0,-4.1029999999999996e-09,20.0,9.054e-09,4.1029999999999996e-09,6.405466415492318e-05,,
21,60.0,-5.498e-09,22.0,1.2888e-08,5.498e-09,7.414849964766651e-05,,
22,60.0,-4.03e-09,24.0,8.834e-09,4.03e-09,6.348228099241552e-05,,
23,60.0,-2.792e-09,26.0,9.683e-09,2.792e-09,5.283937925449162e-05,,
24,60.0,-1.734e-09,28.0,1.0096e-08,1.734e-09,4.164132562731403e-05,,
25,60.0,-1.399e-09,30.0,8.465e-09,1.399e-09,3.740320841853009e-05,,
26,60.0,-8.26e-10,32.0,7.687000000000001e-09,8.26e-10,2.874021572639983e-05,,
27,60.0,7.74e-10,34.0,8.825e-09,7.74e-10,2.7820855486487112e-05,,
28,60.0,8.94e-10,36.0,8.245e-09,8.94e-10,2.9899832775452106e-05,,
29,60.0,2.88e-10,38.0,6.757e-09,2.88e-10,1.697056274847714e-05,,
30,60.0,1.163e-09,40.0,7.412e-09,1.163e-09,3.410278580995987e-05,,
31,60.0,2.7460000000000002e-09,42.0,8.919e-09,2.7460000000000002e-09,5.240229002629561e-05,,
32,60.0,2.6450000000000003e-09,44.0,7.988e-09,2.6450000000000003e-09,5.1429563482495166e-05,,
33,60.0,2.697e-09,46.0,7.596e-09,2.697e-09,5.193264869039514e-05,,
34,60.0,2.499e-09,48.0,6.947e-09,2.499e-09,4.998999899979995e-05,,
35,60.0,3.2840000000000002e-09,50.0,7.614999999999999e-09,3.2840000000000002e-09,5.730619512757761e-05,,
36,60.0,3.065e-09,52.0001,7.365e-09,3.065e-09,5.5362442142665636e-05,,
37,60.0,4.369e-09,54.0,8.505e-09,4.369e-09,6.609841147864296e-05,,
38,60.0,4.956e-09,56.0,8.825e-09,4.956e-09,7.039886362719217e-05,,
39,60.0,4.542e-09,58.0,7.673e-09,4.542e-09,6.739436178197699e-05,,
