,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,1.22025e-07,-20.0,-3.78e-10,1.22025e-07,0.00034932076949417137,,
1,60.0,8.5367e-08,-18.0,5.355e-09,8.5367e-08,0.0002921763166309001,,
2,60.0,6.2541e-08,-16.0,8.134e-09,6.2541e-08,0.00025008198655640914,,
3,60.0,4.1388999999999994e-08,-14.0,8.631e-09,4.1388999999999994e-08,0.00020344286667268527,,
4,60.0,2.5248e-08,-12.0,8.310999999999999e-09,2.5248e-08,0.00015889619252832963,,
5,60.0,1.4466e-08,-10.0,9.067e-09,1.4466e-08,0.0001202746856158851,,
6,60.0,6.8669999999999996e-09,-7.9999,8.741e-09,6.8669999999999996e-09,8.28673639015988e-05,,
7,60.0,4.267e-09,-6.0,1.0211e-08,4.267e-09,6.532227797620043e-05,,
8,60.0,1.8390000000000002e-09,-4.0,1.0386999999999999e-08,1.8390000000000002e-09,4.288356328478314e-05,,
9,60.0,5.64e-10,-2.0,1.0455000000000002e-08,5.64e-10,2.3748684174075836e-05,,
10,60.0,-1.7e-10,6.3e-06,9.955e-09,1.7e-10,1.3038404810405297e-05,,
11,60.0,4.23e-10,2.0,9.294e-09,4.23e-10,2.0566963801203132e-05,,
12,60.0,-5.54e-10,3.99999,8.89e-09,5.54e-10,2.353720459187964e-05,,
13,60.0,-4.701e-09,5.99999,1.2907999999999999e-08,4.701e-09,6.85638388656878e-05,,
14,60.0,-3.095e-09,8.0,1.0141999999999999e-08,3.095e-09,5.5632724182804495e-05,,
15,60.0,-2.87e-09,10.0,1.0586999999999999e-08,2.87e-09,5.357238094391549e-05,,
16,60.0,-3.673e-09,12.0,1.1088e-08,3.673e-09,6.060528029800704e-05,,
17,60.0,-4.186e-09,14.0,1.0207e-08,4.186e-09,6.469930447848725e-05,,
18,60.0,-5.361e-09,16.0,1.02e-08,5.361e-09,7.32188500319419e-05,,
19,60.0,-5.099e-09,18.0,1.1525e-08,5.099e-09,7.14072825417688e-05,,
20,60.0,-9.760999999999999e-09,19.99999,1.6207e-08,9.760999999999999e-09,9.879777325425912e-05,,
21,60.0,-5.93e-09,22.0,1.3794999999999999e-08,5.93e-09,7.700649323271383e-05,,
22,60.0,-8.963e-09,24.0,1.6886e-08,8.963e-09,9.467312184564319e-05,,
23,60.0,-5.264e-09,26.0,1.4661e-08,5.264e-09,7.255342858886822e-05,,
24,60.0,-5.178e-09,28.0,1.2636e-08,5.178e-09,7.195832127002408e-05,,
25,60.0,-4.617e-09,30.0,1.0706e-08,4.617e-09,6.794850991743675e-05,,
26,60.0,-2.655e-09,32.0,9.941e-09,2.655e-09,5.1526692111953e-05,,
27,60.0,-1.155e-09,34.0,1.0394e-08,1.155e-09,3.398529093593286e-05,,
28,60.0,-7.13e-10,36.0,9.191000000000001e-09,7.13e-10,2.6702059845637377e-05,,
29,60.0,-5.39e-10,38.0,8.236e-09,5.39e-10,2.3216373532487797e-05,,
30,60.0,-1.8e-11,40.0,8.088e-09,1.8e-11,4.242640687119285e-06,,
31,60.0,1.203e-09,42.0,8.773e-09,1.203e-09,3.4684290392049256e-05,,
32,60.0,2.366e-09,44.0,9.473e-09,2.366e-09,4.864154602806124e-05,,
33,60.0,2.136e-09,46.0,8.487e-09,2.136e-09,4.621688003316537e-05,,
34,60.0,1.951e-09,48.0,7.379e-09,1.951e-09,4.417012565071555e-05,,
35,60.0,3.004e-09,50.0,1.1072e-08,3.004e-09,5.480875842417889e-05,,
36,60.0,2.92e-09,52.0,7.846e-09,2.92e-09,5.403702434442518e-05,,
37,60.0,3.977e-09,54.0,8.65e-09,3.977e-09,6.306346010171025e-05,,
38,60.0,4.627e-09,56.0,8.539999999999999e-09,4.627e-09,6.802205524680947e-05,,
39,60.0,5.8879999999999995e-09,58.0,9.598e-09,5.8879999999999995e-09,7.673330437300351e-05,,
40,60.0,5.746e-09,60.0,8.958e-09,5.746e-09,7.58023746329889e-05,,
41,60.0,6.016e-09,62.0,8.441999999999999e-09,6.016e-09,7.756287771866126e-05,,
42,60.0,6.153999999999999e-09,64.0,8.237999999999999e-09,6.153999999999999e-09,7.844743462982074e-05,,
43,60.0,7.364000000000001e-09,66.0,9.193e-09,7.364000000000001e-09,8.581375181169974e-05,,
44,60.0,8.272000000000001e-09,68.0,9.912e-09,8.272000000000001e-09,9.095053600721659e-05,,
45,60.0,7.848e-09,70.0,9.073999999999999e-09,7.848e-09,8.858893836140041e-05,,
46,60.0,7.319e-09,72.0,8.245e-09,7.319e-09,8.555115428794635e-05,,
47,60.0,7.801e-09,74.0,8.352000000000001e-09,7.801e-09,8.832326986700617e-05,,
48,60.0,7.2819999999999995e-09,76.0,1.2255e-08,7.2819999999999995e-09,8.53346354067327e-05,,
49,60.0,7.581e-09,78.0,1.4321999999999999e-08,7.581e-09,8.706893820416097e-05,,
50,60.0,7.316e-09,80.0,1.5395e-08,7.316e-09,8.553361912137238e-05,,
51,60.0,8.736e-09,82.0,1.1616999999999999e-08,8.736e-09,9.346657156438338e-05,,
52,60.0,7.918e-09,84.0,1.0459000000000001e-08,7.918e-09,8.898314447129861e-05,,
53,60.0,7.406e-09,86.0,9.746e-09,7.406e-09,8.605811989580065e-05,,
54,60.0,7.487000000000001e-09,88.0,1.0287e-08,7.487000000000001e-09,8.652745229116595e-05,,
55,60.0,8.260999999999999e-09,90.0,1.2079e-08,8.260999999999999e-09,9.089004345911602e-05,,
56,60.0,7.65e-09,92.0,1.1825000000000002e-08,7.65e-09,8.746427842267951e-05,,
57,60.0,7.067e-09,94.0,1.1363e-08,7.067e-09,8.406545069170806e-05,,
58,60.0,6.068e-09,96.0,1.093e-08,6.068e-09,7.789736837660178e-05,,
59,60.0,4.934e-09,98.0,1.5827e-08,4.934e-09,7.024243731534378e-05,,
60,60.0,4.4590000000000004e-09,100.0,1.7945e-08,4.4590000000000004e-09,6.67757440991862e-05,,
61,64.0,4.79194e-07,-20.0,-7.776999999999999e-09,4.79194e-07,0.0006922383982415306,,
62,64.0,3.91333e-07,-18.0,1.376e-09,3.91333e-07,0.0006255661435851528,,
63,64.0,3.18137e-07,-16.0,5.879e-09,3.18137e-07,0.0005640363463465807,,
64,64.0,2.54997e-07,-14.0,7.197e-09,2.54997e-07,0.0005049722764667383,,
65,64.0,1.98959e-07,-12.0,8.099e-09,1.98959e-07,0.0004460482036731008,,
66,64.0,1.51518e-07,-10.0,8.597e-09,1.51518e-07,0.0003892531310086022,,
67,64.0,1.06085e-07,-8.000010000000001,1.3740000000000001e-08,1.06085e-07,0.0003257069234756916,,
