,V_Drain,I_Drain,V_Gate,I_Gate
0,-3e-07,-6.03e-10,0.0,-8.66e-10
1,2.0,5.02e-10,-1.5e-06,4.35e-10
2,4.0,3.82e-10,-1.3e-06,5.5e-11
3,6.0,-1.22e-10,-1.4e-06,-6.69e-10
4,8.0,5.9e-11,-4e-07,-5.8e-10
5,9.999989999999999,7.66e-10,5e-07,4.52e-10
6,12.0,9.09e-10,7e-07,5.04e-10
7,14.0,5.9e-11,2e-06,-6.75e-10
8,16.0,-1.92e-10,-1.6e-06,-1.114e-09
9,18.0,8.88e-10,1.4e-06,4.46e-10
10,20.0,1.023e-09,3e-06,4.62e-10
11,22.0,1.39e-10,-1.5e-06,-7.12e-10
12,24.0,3.89e-10,-1.6e-06,-4.73e-10
13,26.0,9.89e-10,1.2e-06,4.28e-10
14,28.0,1.089e-09,1.9e-06,3.22e-10
15,30.0,3.28e-10,-1.2e-06,-7.78e-10
16,32.0,2.72e-10,-1.2e-06,-1.115e-09
17,34.0,1.363e-09,-6e-07,7.7e-11
18,36.0,2.015e-09,1.7e-06,3.05e-10
19,38.0,1.2740000000000002e-09,-1.3e-06,-1.55e-09
20,40.0,1.785e-09,-1.6e-06,-2.691e-09
21,42.0,3.737e-09,-2.7e-06,-2.101e-09
22,44.0,5.4669999999999994e-09,-2.1e-06,-3.6270000000000004e-09
23,46.0,6.85e-09,-2.2e-06,-6.782e-09
24,48.0,9.817e-09,-4.8e-06,-9.774e-09
25,50.0,1.4949e-08,-6.5e-06,-1.0380000000000001e-08
26,52.0,1.9034e-08,-3.1e-06,-9.801999999999999e-09
27,54.0,1.9801e-08,-6.1e-06,-9.501e-09
28,56.0,2.2446e-08,-5.9e-06,-8.023e-09
29,58.0,2.9849e-08,-5.9e-06,-6.245000000000001e-09
30,60.0,4.097400000000001e-08,-3.5e-06,-6.639000000000001e-09
31,62.0,5.4222e-08,-4.3e-06,-1.0022e-08
32,64.0,7.227699999999999e-08,-6.5e-06,-1.3279000000000001e-08
33,66.0,9.673e-08,-7.2e-06,-1.4658999999999999e-08
34,68.0,1.26329e-07,-6.6e-06,-1.6977999999999998e-08
35,70.0,1.2679600000000002e-07,-2.3e-06,-1.4056e-08
36,72.0,1.7437999999999998e-07,-2e-06,-2.0475e-08
37,74.0,2.16535e-07,-4.8e-06,-2.633e-08
38,76.0,2.24775e-07,-2.6e-06,-1.6389e-08
39,78.0,2.56191e-07,-1.6e-06,-1.2929999999999999e-08
40,80.0,2.92892e-07,-2.5e-06,-9.094e-09
41,82.0,3.3904099999999997e-07,0.0,-8.805e-09
42,84.0,3.95126e-07,-2.8e-06,-7.915e-09
43,86.0,4.41394e-07,3e-07,-5.0329999999999995e-09
44,88.0,5.03582e-07,-1.6e-06,-5.336e-09
45,90.0,5.67554e-07,-4e-07,-5.870999999999999e-09
46,92.0,6.37868e-07,-2.6e-06,-6.099e-09
47,94.0,7.13745e-07,-1.9e-06,-5.289e-09
48,96.0,7.88052e-07,-2e-07,-5.277e-09
49,98.0,8.599049999999999e-07,-1.4e-06,-4.057e-09
50,100.0,9.389499999999999e-07,-9e-07,-5.218000000000001e-09
51,2e-07,-1.914e-09,10.0,1.3389999999999998e-09
52,2.0,-2.1e-10,10.0,1.905e-09
53,4.0,-1.39e-10,10.0,1.174e-09
54,6.0,-4.14e-10,10.0,3.34e-10
55,8.0,8.6e-11,10.0,6.72e-10
56,10.0,5.92e-10,10.0,1.2089999999999999e-09
57,12.0,2.91e-10,10.0,7.59e-10
58,14.0,-2.26e-10,10.0,-1.01e-10
59,16.0,3.96e-10,10.0,5.69e-10
60,18.0,9.31e-10,10.0,1.25e-09
61,20.0,3.94e-10,10.0,6.08e-10
62,22.0,4.6e-11,10.0,-1.03e-10
63,24.0,4.29e-10,10.0,4.15e-10
64,26.0,8.68e-10,10.0,9.6e-10
65,28.0,5.66e-10,10.0,5.24e-10
66,30.0,1.69e-10,10.0,-8.3e-11
67,32.0,5.51e-10,10.0,3.25e-10
68,34.0,1.067e-09,10.0,1.0150000000000001e-09
69,36.0,6.44e-10,10.0,4.9e-10
70,38.0,2.09e-10,10.0,-8.8e-11
71,40.0,5.87e-10,10.0,2.24e-10
72,42.0,1.094e-09,10.0,8.57e-10
73,44.0,1.165e-09,10.0,6.41e-10
74,46.0,4.87e-10,10.0,-2.94e-10
75,48.0,6.59e-10,10.0,-5.02e-10
76,50.0,1.668e-09,10.0,3.16e-10
77,52.0,2.3519999999999997e-09,10.0,6.3e-11
78,54.0,2.062e-09,10.0,-1.728e-09
79,56.0,2.485e-09,10.0,-3.175e-09
80,58.0,4.429e-09,10.0,-2.554e-09
81,60.0,5.579e-09,10.0,-2.7150000000000002e-09
82,62.0,6.028e-09,10.0,-4.563e-09
83,64.0,7.627000000000001e-09,10.0,-5.098e-09
84,66.0,1.1273e-08,10.0,-3.913e-09
85,68.0,1.5442e-08,10.0,-4.131e-09
86,70.0,1.996e-08,10.0,-5.91e-09
87,72.0,2.7785999999999998e-08,10.0,-7.83e-09
88,74.0,3.986e-08,10.0,-8.666e-09
89,76.0,5.5931e-08,10.0,-1.009e-08
90,78.0,7.3579e-08,10.0,-1.4473e-08
91,80.0,9.796599999999999e-08,9.999989999999999,-1.8811e-08
92,82.0,1.2774900000000001e-07,9.999989999999999,-2.0317e-08
93,84.0,1.63669e-07,10.0,-2.3008000000000003e-08
94,86.0,2.0520800000000002e-07,10.0,-2.7574999999999997e-08
95,88.0,2.1580200000000002e-07,10.0,-1.7334e-08
96,90.0,2.49658e-07,10.0,-1.2518e-08
97,92.0,2.90367e-07,10.0,-8.306e-09
98,94.0,3.36935e-07,10.0,-7.2119999999999995e-09
99,96.0,3.97796e-07,10.0,-6.967e-09
100,98.0,4.5938200000000003e-07,10.0,-5.009e-09
101,100.0,5.21521e-07,10.0,-3.3279999999999997e-09
102,6e-07,-2.722e-09,20.0,4.512e-09
103,2.0,-1.608e-09,20.0,2.9709999999999998e-09
104,4.0,-1.4699999999999999e-09,20.0,1.578e-09
105,6.0,-7.22e-10,20.0,1.492e-09
106,8.0,1.02e-10,20.0,1.862e-09
107,10.0,2.22e-10,20.0,1.493e-09
108,12.0,-3.48e-10,20.0,4.56e-10
109,14.0,-2.16e-10,20.0,2.17e-10
110,16.0,7.77e-10,20.0,1.236e-09
111,18.0,7.53e-10,20.0,9.82e-10
112,20.0,9.3e-11,20.0,1.06e-10
113,22.0,4.53e-10,20.0,5.24e-10
114,24.0,8.89e-10,20.0,1.11e-09
115,26.0,7.04e-10,20.0,8.56e-10
116,28.0,1.6e-10,20.0,5.9e-11
117,30.0,3.73e-10,19.99999,-1.5e-11
118,32.0,1.043e-09,20.0,9.73e-10
119,34.0,1.137e-09,20.0,1.043e-09
120,36.0,2.4e-10,20.0,8e-12
121,38.0,2.7e-11,19.99999,-4.91e-10
122,40.0,9.87e-10,20.0,9.19e-10
123,42.0,1.52e-09,20.0,1.5359999999999999e-09
124,44.0,3.83e-10,20.0,2.9e-11
125,46.0,1.01e-10,20.0,-4.38e-10
126,48.0,1.13e-09,20.0,9.43e-10
127,50.0,1.3420000000000001e-09,20.0,1.12e-09
128,52.0,5.24e-10,20.0,-1.25e-10
129,54.0,2.39e-10,19.99999,-8.3e-10
130,56.0,1.401e-09,20.0,4.86e-10
131,58.0,2.397e-09,20.0,9.62e-10
132,60.0,1.6389999999999998e-09,20.0,-1.03e-09
133,62.0,1.9179999999999998e-09,20.0,-2.565e-09
134,64.0,4.174e-09,20.0,-2.376e-09
135,66.0,6.374e-09,20.0,-2.9249999999999997e-09
136,68.0,7.309e-09,20.0,-6.552e-09
137,70.0,9.593e-09,20.0,-9.824e-09
138,72.0,1.3393e-08,19.99999,-9.365e-09
139,74.0,1.6151e-08,19.99999,-7.695e-09
140,76.0,1.8341000000000002e-08,19.99999,-7.823e-09
141,78.0,2.1564999999999998e-08,20.0,-6.434e-09
142,80.0,2.9921e-08,19.99999,-5.455999999999999e-09
143,82.0,4.18e-08,19.99999,-6.1660000000000004e-09
144,84.0,5.5332999999999997e-08,19.99999,-8.996e-09
145,86.0,7.4469e-08,19.99999,-1.2282e-08
146,88.0,9.7285e-08,19.99999,-1.4299e-08
147,90.0,1.27108e-07,19.99999,-1.6411999999999998e-08
148,92.0,1.59202e-07,19.99999,-2.11e-08
149,94.0,1.66462e-07,20.0,-1.3794999999999999e-08
150,96.0,2.20519e-07,20.0,-2.2694e-08
151,98.0,2.4444400000000004e-07,20.0,-1.2894000000000001e-08
152,100.0,3.09878e-07,19.99999,-2.1920999999999998e-08
153,1.5e-06,-4.7689999999999996e-09,30.0,4.846e-09
154,2.0,-3.487e-09,30.0,2.922e-09
155,4.0,-1.6320000000000002e-09,30.0,3.592e-09
156,6.0,-6.94e-10,30.0,3.2069999999999998e-09
157,8.0,-1.252e-09,30.0,1.401e-09
158,10.0,-1.333e-09,30.0,4.33e-10
159,12.0,2.9e-11,30.0,1.709e-09
160,14.0,9.44e-10,30.0,2.33e-09
161,16.0,2.1e-10,30.0,3.98e-10
162,18.0,-1.79e-10,30.0,-8.1e-10
163,20.0,1.08e-09,30.0,7.9e-10
164,22.0,1.462e-09,30.0,1.065e-09
165,24.0,4.24e-10,30.0,-2.64e-10
166,26.0,2.64e-10,30.0,-6.31e-10
167,28.0,1.21e-09,30.0,8.06e-10
168,30.0,1.721e-09,30.0,1.3880000000000002e-09
169,32.0,4.81e-10,30.0,-1.22e-10
170,34.0,1.26e-10,30.0,-1.0090000000000001e-09
171,36.0,1.154e-09,30.0,5.77e-10
172,38.0,1.927e-09,30.0,1.428e-09
173,40.0,7.45e-10,30.0,9.4e-11
174,42.0,1.86e-10,30.0,-6.95e-10
175,44.0,1.016e-09,30.0,4.42e-10
176,46.0,1.7119999999999999e-09,30.0,1.427e-09
177,48.0,4.44e-10,30.0,-2.5e-11
178,50.0,-1.3e-11,30.0,-8.42e-10
179,52.0,1.211e-09,30.0,6.92e-10
180,54.0,1.735e-09,30.0,1.429e-09
181,56.0,5.74e-10,30.0,-7.6e-11
182,58.0,1.04e-10,30.0,-9.63e-10
183,60.0,1.237e-09,30.0,4.59e-10
184,62.0,2.076e-09,30.0,1.2260000000000001e-09
185,64.0,1.1060000000000001e-09,30.0,-3.03e-10
186,66.0,1.082e-09,30.0,-1.517e-09
187,68.0,2.475e-09,30.0,-9.78e-10
188,70.0,3.978e-09,30.0,-1.089e-09
189,72.0,4.336e-09,30.0,-3.22e-09
190,74.0,5.587e-09,30.0,-6.057e-09
191,76.0,9.131000000000001e-09,30.0,-7.584e-09
192,78.0,1.348e-08,30.0,-9.871999999999999e-09
193,80.0,1.6857e-08,30.0,-1.3692e-08
194,82.0,2.0449999999999998e-08,30.0,-1.5939e-08
195,84.0,2.7061999999999998e-08,30.0,-1.4922e-08
196,86.0,3.1342e-08,30.0,-1.134e-08
197,88.0,3.6070000000000005e-08,30.0,-9.91e-09
198,90.0,4.5816e-08,30.0,-9.444e-09
199,92.0,6.0876e-08,30.0,-9.246e-09
200,94.0,8.020099999999999e-08,30.0,-1.0394e-08
201,96.0,1.0292299999999999e-07,30.0,-1.3635999999999999e-08
202,98.0,1.02882e-07,30.0,-7.871e-09
203,100.0,1.4413e-07,30.0,-1.5775e-08
204,-2.2e-06,-4.992e-09,40.0,3.7469999999999996e-09
205,2.0,-2.398e-09,40.0,4.123e-09
206,4.0,-1.7119999999999999e-09,40.0,3.141e-09
207,6.0,-1.862e-09,40.0,1.659e-09
208,8.0,-1.349e-09,40.0,1.3550000000000002e-09
209,10.0,-2.42e-10,40.0,2.039e-09
210,12.0,5.18e-10,40.0,1.6730000000000001e-09
211,14.0,1.1e-10,40.0,-7.8e-11
212,16.0,1.93e-10,40.0,-9.6e-10
213,18.0,1.436e-09,40.0,3.39e-10
214,20.0,2.223e-09,40.0,9.41e-10
215,22.0,9.19e-10,40.0,-7.38e-10
216,24.0,7.04e-10,40.0,-1.275e-09
217,26.0,1.7469999999999999e-09,40.0,1.78e-10
218,28.0,2.067e-09,40.0,4.93e-10
219,30.0,9.44e-10,40.0,-7.96e-10
220,32.0,8.3e-10,40.0,-1.1350000000000001e-09
221,34.0,1.753e-09,40.0,2.5e-10
222,36.0,2.26e-09,40.0,7.27e-10
223,38.0,1.154e-09,40.0,-7.95e-10
224,40.0,6.71e-10,40.0,-1.565e-09
225,42.0,1.7199999999999999e-09,40.0,4e-11
226,44.0,2.268e-09,40.0,1.056e-09
227,46.0,1.06e-09,40.0,-3.13e-10
228,48.0,4.52e-10,40.0,-1.191e-09
229,50.0,1.487e-09,40.0,4.23e-10
230,52.0,2.099e-09,40.0,1.259e-09
231,54.0,9.79e-10,40.0,-1e-11
232,56.0,2.73e-10,40.0,-1.119e-09
233,58.0,1.5299999999999999e-09,40.0,5.95e-10
234,60.0,1.8240000000000001e-09,40.0,1.003e-09
235,62.0,7.36e-10,40.0,-3.4e-10
236,64.0,3.14e-10,40.0,-1.094e-09
237,66.0,1.519e-09,40.0,4.79e-10
238,68.0,2.348e-09,40.0,1.12e-09
239,70.0,1.311e-09,40.0,-4.51e-10
240,72.0,1.1509999999999999e-09,40.0,-1.6769999999999999e-09
241,74.0,2.637e-09,40.0,-9.36e-10
242,76.0,4.179e-09,40.0,-9.48e-10
243,78.0,4.336999999999999e-09,40.0,-3.2950000000000003e-09
244,80.0,5.355999999999999e-09,40.0,-5.902e-09
245,82.0,8.74e-09,40.0,-6.760000000000001e-09
246,84.0,1.3091e-08,40.0,-9.379999999999999e-09
247,86.0,1.6184e-08,40.0,-1.3943000000000001e-08
248,88.0,2.0905e-08,40.0,-1.7863e-08
249,90.0,2.8304999999999998e-08,40.0,-1.8552e-08
250,92.0,3.6685e-08,40.0,-1.9013e-08
251,94.0,4.4897999999999996e-08,40.0,-2.1745e-08
252,96.0,5.4684e-08,40.0,-2.3761999999999998e-08
253,98.0,6.7053e-08,40.0,-2.2264e-08
254,100.0,8.0672e-08,40.0,-1.8772e-08
255,3e-07,-4.266e-09,50.0,6.4649999999999995e-09
256,2.0,-2.4909999999999998e-09,50.0,5.481e-09
257,4.0,-2.817e-09,50.0,3.5949999999999997e-09
258,6.0,-2.4019999999999998e-09,50.0,2.6779999999999996e-09
259,8.0,-1.0249999999999999e-09,50.0,3.6559999999999998e-09
260,10.0,-6.7e-11,50.0,3.602e-09
261,12.0,-4.71e-10,50.0,1.4660000000000001e-09
262,14.0,-3.9e-10,50.0,2.05e-10
263,16.0,1.0789999999999999e-09,50.0,1.3289999999999999e-09
264,18.0,1.7640000000000001e-09,50.0,1.693e-09
265,20.0,8.8e-10,50.0,2.3e-11
266,22.0,1.031e-09,50.0,-1.47e-10
267,24.0,2.013e-09,50.0,1.014e-09
268,26.0,2.122e-09,50.0,8.88e-10
269,28.0,1.311e-09,50.0,-1.15e-10
270,30.0,1.402e-09,50.0,-3.34e-10
271,32.0,2.281e-09,50.0,9.58e-10
