,V_Drain,I_Drain,V_Gate,I_Gate
0,-5e-07,8.91e-10,0.0,1.0340000000000002e-09
1,2.0,-2.34e-10,6e-07,-5.59e-10
2,3.99999,-4.62e-10,-4.8e-06,-1.142e-09
3,6.0,6.09e-10,2.8e-06,2.75e-10
4,8.0,1.155e-09,3.7e-06,8.45e-10
5,10.0,4.9e-11,1.8e-06,-4.83e-10
6,12.0,-4.19e-10,2e-06,-1.2379999999999999e-09
7,14.0,6.49e-10,3.5e-06,1.98e-10
8,16.0,1.384e-09,-2.7e-06,9.47e-10
9,18.0,3.31e-10,1.3e-06,-3.15e-10
10,20.0,-2.55e-10,2e-07,-1.163e-09
11,22.0,8.05e-10,9e-07,2.64e-10
12,24.0,1.576e-09,7e-07,1.013e-09
13,26.0,3.82e-10,-1e-07,-3.51e-10
14,28.0,-1.88e-10,5e-07,-1.195e-09
15,30.0,9.52e-10,-9e-07,1.88e-10
16,32.0,1.6189999999999999e-09,-4.2e-06,8.53e-10
17,34.0,6.85e-10,-9e-07,-3e-10
18,36.0,2.4e-10,3.2e-06,-1.099e-09
19,38.0,1.047e-09,1.4e-06,-1.82e-10
20,40.0,1.858e-09,1.1e-06,3.91e-10
21,42.0,1.2629999999999999e-09,2.4e-06,-8.43e-10
22,44.0,1.1799999999999999e-09,-3e-07,-2.043e-09
23,46.0,2.667e-09,-2.7e-06,-1.465e-09
24,48.0,4.451e-09,2.1e-06,-1.7299999999999998e-09
25,50.0,4.759e-09,-8e-07,-3.862e-09
26,52.0,6.33e-09,-2e-06,-5.671000000000001e-09
27,54.0,9.479e-09,-1.9e-06,-5.499000000000001e-09
28,56.0,1.268e-08,-3.8e-06,-5.447e-09
29,58.0,1.5068e-08,-4.4e-06,-6.187e-09
30,60.0,1.7817e-08,-2e-06,-5.8099999999999996e-09
31,62.0,2.3058e-08,-3e-07,-4.1570000000000004e-09
32,64.0,3.0891999999999996e-08,-1.2e-06,-3.724e-09
33,66.0,4.1101e-08,-1e-06,-4.786000000000001e-09
34,68.0,5.4594e-08,-4.6e-06,-6.544e-09
35,70.0,7.214000000000001e-08,-4.2e-06,-7.485e-09
36,72.0,9.461499999999999e-08,-3.2e-06,-8.883e-09
37,74.0,1.21213e-07,-3.2e-06,-1.0358000000000001e-08
38,76.0,1.506e-07,-2.5e-06,-1.2899e-08
39,78.0,1.87737e-07,0.0,-1.5701e-08
40,80.0,1.8512399999999998e-07,-1e-07,-8.66e-09
41,82.0,2.1091e-07,0.0,-6.138e-09
42,84.0,2.4727e-07,-3.5e-06,-5.127e-09
43,86.0,2.8035499999999997e-07,3e-06,-5.338e-09
44,88.0,3.6390500000000005e-07,-5.8e-06,-9.005e-09
45,90.0,3.9916400000000004e-07,-1.4e-06,-5.916e-09
46,92.0,4.6130699999999996e-07,6e-07,-5.372e-09
47,94.0,5.18185e-07,2.5e-06,-4.269e-09
48,96.0,5.91122e-07,3e-06,-4.169e-09
49,98.0,6.657729999999999e-07,-1.5e-06,-4.826e-09
50,100.0,7.433719999999999e-07,1.1e-06,-6.178e-09
51,-1.2e-06,-1.4000000000000001e-09,10.0,1.312e-09
52,2.0,-1.37e-10,10.0,1.441e-09
53,4.0,-2.31e-10,10.0,6.99e-10
54,6.0,-4.54e-10,10.0,-5e-12
55,8.0,1e-11,10.0,3.22e-10
56,10.0,4.88e-10,10.0,8.77e-10
57,12.0,4.17e-10,10.0,7.08e-10
58,14.0,-1.91e-10,10.0,-4.9e-11
59,16.0,1.81e-10,10.0,3.06e-10
60,18.0,7.72e-10,10.0,9.56e-10
61,20.0,2.4e-10,10.0,3.31e-10
62,22.0,-2.54e-10,10.0,-4.18e-10
63,24.0,4.34e-10,10.0,3.96e-10
64,26.0,1.023e-09,10.0,9.66e-10
65,28.0,4.71e-10,10.0,3.13e-10
66,30.0,6.1e-11,10.0,-1.5e-10
67,32.0,4.18e-10,10.0,2.37e-10
68,34.0,9.13e-10,10.0,7.27e-10
69,36.0,7.56e-10,10.0,5.11e-10
70,38.0,9.9e-11,10.0,-2.26e-10
71,40.0,3.16e-10,10.0,-2.16e-10
72,42.0,9.89e-10,10.0,7.27e-10
73,44.0,8.97e-10,10.0,4.14e-10
74,46.0,2.79e-10,10.0,-2.65e-10
75,48.0,5.39e-10,10.0,-1.04e-10
76,50.0,1.215e-09,10.0,5.68e-10
77,52.0,1.4230000000000002e-09,10.0,3.38e-10
78,54.0,8.15e-10,10.0,-7.58e-10
79,56.0,9.47e-10,10.0,-1.2709999999999999e-09
80,58.0,2.258e-09,10.0,-3.89e-10
81,60.0,3.206e-09,10.0,-6.85e-10
82,62.0,2.641e-09,10.0,-2.4329999999999998e-09
83,64.0,3.52e-09,10.0,-3.271e-09
84,66.0,5.347e-09,10.0,-2.098e-09
85,68.0,6.9479999999999996e-09,10.0,-2.3519999999999997e-09
86,70.0,8.154e-09,10.0,-3.312e-09
