,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-7.0369999999999996e-09,20.0,8.24e-10,7.0369999999999996e-09,8.388682852510279e-05,,
1,-60.0,-4.296e-09,18.0,1.591e-09,4.296e-09,6.554387843269576e-05,,
2,-60.0,-4.127e-09,16.0,3.63e-10,4.127e-09,6.42417309853961e-05,,
3,-60.0,-3.967e-09,14.0,-1.3220000000000002e-09,3.967e-09,6.298412498399895e-05,,
4,-60.0,-2.917e-09,12.0,-9.9e-10,2.917e-09,5.4009258465563104e-05,,
5,-60.0,-1.007e-09,10.0,3.5e-10,1.007e-09,3.173326330524486e-05,,
6,-60.0,-9.89e-10,8.0,-1.84e-10,9.89e-10,3.144837038703277e-05,,
7,-60.0,-1.071e-09,6.0,-9.57e-10,1.071e-09,3.2726136343907144e-05,,
8,-60.0,-1.1060000000000001e-09,4.0,-1.3170000000000001e-09,1.1060000000000001e-09,3.325657829663178e-05,,
9,-60.0,-8.32e-10,2.0,-1.8240000000000001e-09,8.32e-10,2.8844410203711914e-05,,
10,-60.0,8.6e-11,8e-07,-1.003e-09,8.6e-11,9.273618495495703e-06,,
11,-60.0,-3.3e-10,-2.0,-1.217e-09,3.3e-10,1.816590212458495e-05,,
12,-60.0,-9.83e-10,-4.0,-2.062e-09,9.83e-10,3.135283081318177e-05,,
13,-60.0,-6e-12,-6.0,-2.001e-09,6e-12,2.449489742783178e-06,,
14,-60.0,-7.33e-10,-8.0,-2.7089999999999996e-09,7.33e-10,2.7073972741361767e-05,,
15,-60.0,-7.29e-10,-10.0,-2.7429999999999997e-09,7.29e-10,2.7e-05,,
16,-60.0,-7.03e-10,-12.0,-2.646e-09,7.03e-10,2.6514147167125702e-05,,
17,-60.0,-2.25e-09,-14.0,-4.267e-09,2.25e-09,4.743416490252569e-05,,
18,-60.0,-4.851e-09,-16.0,-7.2070000000000004e-09,4.851e-09,6.96491205974634e-05,,
19,-60.0,-5.5289999999999994e-09,-18.0,-6.791e-09,5.5289999999999994e-09,7.43572457800852e-05,,
20,-60.0,-6.9240000000000005e-09,-20.0,-8.085e-09,6.9240000000000005e-09,8.321057625085888e-05,,
21,-60.0,-1.0884e-08,-22.0,-9.102e-09,1.0884e-08,0.00010432641084595981,,
22,-60.0,-1.665e-08,-24.0,-1.2097e-08,1.665e-08,0.0001290348790056394,,
23,-60.0,-2.5232e-08,-26.0,-9.864e-09,2.5232e-08,0.00015884583721331825,,
24,-60.0,-3.3501e-08,-28.0,-8.638e-09,3.3501e-08,0.0001830327839486686,,
25,-60.0,-4.4772e-08,-30.0,-7.592e-09,4.4772e-08,0.00021159395076419363,,
26,-60.0,-5.6005000000000004e-08,-32.0,-7.272e-09,5.6005000000000004e-08,0.00023665375551636616,,
27,-60.0,-7.747e-08,-34.0,-6.698e-09,7.747e-08,0.00027833433133553614,,
28,-60.0,-8.9418e-08,-36.0,-5.575e-09,8.9418e-08,0.00029902842674234167,,
29,-60.0,-1.09526e-07,-38.0,-4.528e-09,1.09526e-07,0.00033094712568626424,,
30,-60.0,-1.3252e-07,-40.0,-4.1029999999999996e-09,1.3252e-07,0.00036403296554021037,,
31,-60.0,-1.76371e-07,-42.0,-1.2945999999999999e-08,1.76371e-07,0.0004199654747714388,,
32,-60.0,-1.8992e-07,-44.0,-8.31e-09,1.8992e-07,0.00043579811839887517,,
33,-60.0,-2.30821e-07,-46.0,-3.8740000000000005e-09,2.30821e-07,0.0004804383415174105,,
34,-60.0,-2.6495100000000003e-07,-48.0,-5.632e-09,2.6495100000000003e-07,0.000514733911841837,,
35,-60.0,-3.0912e-07,-50.0,-6.4539999999999994e-09,3.0912e-07,0.0005559856113246097,,
36,-60.0,-3.5121699999999996e-07,-52.0,-4.666e-09,3.5121699999999996e-07,0.0005926356384828708,,
37,-60.0,-4.2043599999999997e-07,-54.0,-1.7321e-08,4.2043599999999997e-07,0.0006484103638900291,,
38,-60.0,-4.37271e-07,-56.0,-7.214e-09,4.37271e-07,0.0006612646973791962,,
