,V_Drain,I_Drain,V_Gate,I_Gate
0,4e-07,-3.27e-10,0.0,-5.51e-10
1,2.0,5.5e-10,0.0,4.57e-10
2,4.0,2.99e-10,2.2e-06,1.9e-11
3,6.0,-1.22e-10,6e-07,-6.09e-10
4,8.0,1.64e-10,-8e-07,-4.19e-10
5,10.0,7.68e-10,-4e-07,4.43e-10
6,12.0,7.87e-10,7e-07,3.59e-10
7,14.0,3.9e-11,1.4e-06,-6.44e-10
8,16.0,5.4e-11,-3.2e-06,-8.19e-10
9,18.0,9.03e-10,0.0,4.02e-10
10,20.0,1.269e-09,2.5e-06,7.82e-10
11,22.0,1.82e-10,7e-07,-5.44e-10
12,24.0,-1.42e-10,-2e-07,-1.3e-09
13,26.0,9.99e-10,8e-07,2.13e-10
14,28.0,1.749e-09,-5e-07,1.022e-09
15,30.0,6.58e-10,1.7e-06,-5.57e-10
16,32.0,2.57e-10,-5e-07,-1.627e-09
17,34.0,1.5359999999999999e-09,-2.3e-06,-6.02e-10
18,36.0,2.657e-09,-3.2e-06,-2.42e-10
19,38.0,2.675e-09,1.3e-06,-2.125e-09
20,40.0,3.506e-09,2.1e-06,-4.073e-09
21,42.0,5.957e-09,-4e-07,-5.15e-09
22,44.0,8.8e-09,-2.3e-06,-6.713e-09
23,46.0,1.147e-08,-1.9e-06,-8.23e-09
24,48.0,1.4694e-08,-3.7e-06,-9.568e-09
25,50.0,1.7486e-08,-4.7e-06,-8.685e-09
26,52.0,2.0454e-08,-4.7e-06,-6.1070000000000005e-09
27,54.0,2.4542000000000002e-08,-3.3e-06,-5.078e-09
28,56.0,3.0749e-08,-3.2e-06,-5.376e-09
29,58.0,3.9913e-08,-3.9e-06,-5.464e-09
30,60.0,5.4528e-08,-4.1e-06,-4.969e-09
31,62.0,7.2432e-08,-2.6e-06,-5.621e-09
32,64.0,9.109e-08,-3.9e-06,-8.808e-09
33,66.0,1.13144e-07,-5.1e-06,-1.1634e-08
34,68.0,1.4191499999999998e-07,-6.8e-06,-1.2956e-08
35,70.0,1.41445e-07,1.3e-06,-1.135e-08
36,72.0,1.86434e-07,-1.2e-05,-1.5992e-08
37,74.0,2.00493e-07,-1.1e-06,-1.3203000000000001e-08
38,76.0,2.54237e-07,-8.4e-06,-1.8488e-08
39,78.0,2.73251e-07,-9e-07,-1.353e-08
40,80.0,3.02288e-07,1.7e-06,-9.503e-09
41,82.0,3.36973e-07,-2.7e-06,-5.689999999999999e-09
42,84.0,3.8648000000000006e-07,-1.8e-06,-4.6100000000000004e-09
43,86.0,4.3413200000000004e-07,-2.6e-06,-4.2920000000000005e-09
44,88.0,4.79752e-07,-3e-07,-3.774e-09
45,90.0,5.3685e-07,-6e-07,-4.464e-09
46,92.0,5.91005e-07,-3.7e-06,-3.1619999999999996e-09
47,94.0,6.59833e-07,-1.5e-06,-2.5290000000000003e-09
48,96.0,7.266379999999999e-07,-3.9e-06,-3.688e-09
49,98.0,7.8949e-07,-1.1e-06,-3.452e-09
50,100.0,8.51973e-07,-4.2e-06,-3.302e-09
51,-1.3e-06,-1.459e-09,10.0,-4.05e-10
52,2.0,1.97e-10,10.0,9.42e-10
53,4.0,4.61e-10,10.0,7.78e-10
54,6.0,-3.1e-10,10.0,-3.33e-10
55,8.0,-2.83e-10,10.0,-4.58e-10
56,10.0,6.54e-10,10.0,7.58e-10
57,12.0,1.032e-09,10.0,9.93e-10
58,14.0,3.2e-11,10.0,-3.15e-10
