,V_Drain,I_Drain,V_Gate,I_Gate
0,2.4e-06,3.03e-10,0.0,3.95e-10
1,2.0,-2.47e-10,-3e-07,-6.93e-10
2,4.0,2.35e-10,4e-07,-9e-11
3,6.0,7.12e-10,0.0,3.7e-10
4,8.0,4.39e-10,-1.1e-06,5e-12
5,10.0,-1e-12,-7e-07,-7.27e-10
6,12.0,2.47e-10,-1.2e-06,-4.14e-10
7,14.0,8.75e-10,2e-07,2.82e-10
8,16.0,8.89e-10,3.2e-06,4.07e-10
9,18.0,1.13e-10,-4e-07,-7.21e-10
10,19.99999,1.17e-10,-1.4e-06,-6.94e-10
11,22.0,9.28e-10,2.2e-06,3.38e-10
12,24.0,9.1e-10,2.8e-06,3.27e-10
13,26.0,2.35e-10,-1.6e-06,-7.38e-10
14,28.0,4.15e-10,-2.6e-06,-6.43e-10
15,30.0,1.237e-09,9e-07,1.65e-10
16,32.0,1.559e-09,2.4e-06,3.54e-10
17,34.0,7.72e-10,3e-07,-1.136e-09
18,36.0,6.39e-10,-1e-07,-1.907e-09
19,38.0,2.304e-09,-1.5e-06,-1.016e-09
20,40.0,3.748e-09,1.2e-06,-9.37e-10
21,42.0,3.946e-09,1.7e-06,-3.8329999999999995e-09
22,44.0,5.571000000000001e-09,-4.1e-06,-6.167e-09
23,46.0,9.747e-09,-5.6e-06,-5.703000000000001e-09
24,48.0,1.4714e-08,-1.4e-06,-5.14e-09
25,50.0,1.9946e-08,-3.4e-06,-7.842e-09
26,52.0,2.7763e-08,-6e-07,-1.0338000000000001e-08
27,54.0,4.0118e-08,-4.3e-06,-1.1559e-08
28,56.0,5.4785000000000004e-08,-3.7e-06,-1.3721000000000001e-08
29,58.0,6.9688e-08,-6e-06,-1.6951e-08
30,60.0,8.3327e-08,-8.7e-06,-1.4486000000000001e-08
31,62.0,1.0189399999999999e-07,-6.7e-06,-9.239000000000001e-09
32,64.0,1.26128e-07,-4.6e-06,-6.169e-09
33,66.0,1.52187e-07,-8.9e-06,-6.536999999999999e-09
34,68.0,1.58378e-07,-1.7e-06,-3.73e-10
35,70.0,1.80871e-07,-6e-07,-1.335e-09
36,72.0,2.3269100000000003e-07,-4.9e-06,-5.1170000000000004e-09
37,74.0,2.55293e-07,-6e-07,-3.086e-09
38,76.0,2.88516e-07,-7e-07,-4.384e-09
39,78.0,3.29765e-07,-4e-07,-4.649e-09
40,80.0,3.77014e-07,-2.3e-06,-4.45e-09
41,82.0,4.25345e-07,-3.8e-06,-6.418e-09
42,84.0,4.78791e-07,4e-07,-8.097999999999999e-09
43,86.0,5.32368e-07,1e-07,-7.607e-09
44,88.0,5.9093e-07,-4.1e-06,-7.07e-09
45,90.0,6.42721e-07,1.4e-06,-5.2900000000000006e-09
46,92.0,7.06807e-07,-4.9e-06,-5.9130000000000006e-09
47,94.0,7.740309999999999e-07,1.1e-06,-6.095e-09
48,96.0,8.343399999999999e-07,-2.4e-06,-4.601e-09
49,98.0,9.057500000000001e-07,-1.2e-06,-4.136000000000001e-09
50,100.0,1.00887e-06,-1.4e-06,-1.1432e-08
51,1e-07,-2.738e-09,10.0,2.405e-09
52,2.0,-1.863e-09,10.0,1.012e-09
53,3.99999,-2.99e-10,10.0,1.6750000000000001e-09
54,6.0,3.59e-10,10.0,1.837e-09
55,8.0,-4.82e-10,10.0,2.2e-10
56,10.0,-7.58e-10,10.0,-4.1e-10
57,12.0,4.5e-10,10.0,8.63e-10
58,14.0,1.215e-09,10.0,1.635e-09
59,16.0,3.8e-11,10.0,4e-12
60,18.0,-5.08e-10,10.0,-7.36e-10
61,20.0,5.99e-10,10.0,6.67e-10
62,22.0,1.265e-09,10.0,1.575e-09
63,24.0,9.9e-11,10.0,-7.8e-11
64,26.0,-4.29e-10,10.0,-7.95e-10
65,28.0,7.16e-10,10.0,6.05e-10
66,30.0,1.441e-09,10.0,1.501e-09
67,32.0,2.97e-10,10.0,3.4e-11
68,34.0,-1.7e-10,10.0,-6.6e-10
69,36.0,6.24e-10,10.0,4.27e-10
70,38.0,1.3150000000000001e-09,10.0,1.2470000000000001e-09
71,40.0,4.77e-10,10.0,1.08e-10
72,42.0,2.4e-11,10.0,-6.81e-10
73,44.0,8.25e-10,10.0,3.69e-10
74,46.0,1.653e-09,10.0,1.167e-09
75,48.0,8.31e-10,10.0,-1.19e-10
76,50.0,5.23e-10,10.0,-1.042e-09
77,52.0,1.4729999999999998e-09,10.0,-4.17e-10
78,54.0,2.536e-09,10.0,-3.65e-10
79,56.0,2.899e-09,10.0,-1.905e-09
80,58.0,3.969e-09,10.0,-3.88e-09
81,60.0,6.406e-09,10.0,-4.556e-09
82,62.0,1.0215e-08,10.0,-3.721e-09
83,64.0,1.3939e-08,10.0,-2.1260000000000003e-09
84,66.0,1.899e-08,10.0,-2.769e-09
85,68.0,2.7541e-08,10.0,-2.2350000000000002e-09
86,70.0,3.9895999999999995e-08,10.0,-2.5280000000000004e-09
87,72.0,5.5695e-08,10.0,-3.917e-09
88,74.0,7.449e-08,10.0,-5.932e-09
89,76.0,9.7724e-08,10.0,-6.146e-09
90,78.0,1.2567e-07,10.0,-5.428e-09
91,80.0,1.57551e-07,10.0,-5.551e-09
92,82.0,1.92402e-07,10.0,-7.062000000000001e-09
93,84.0,2.34887e-07,9.999989999999999,-7.956e-09
94,86.0,2.52131e-07,10.0,-3.383e-09
95,88.0,3.12593e-07,10.0,-8.479e-09
96,90.0,3.72599e-07,9.999989999999999,-1.0602e-08
97,92.0,4.02901e-07,10.0,-6.223e-09
98,94.0,4.52744e-07,10.0,-7.327e-09
99,96.0,5.02799e-07,10.0,-7.097e-09
100,98.0,5.61724e-07,10.0,-5.817e-09
101,100.0,6.26584e-07,10.0,-5.9689999999999996e-09
102,9e-07,-3.145e-09,20.0,4.571e-09
103,2.0,-2.5950000000000002e-09,19.99999,2.004e-09
104,3.99999,-1.6650000000000001e-09,20.0,1.599e-09
105,6.0,-5.09e-10,20.0,1.8410000000000002e-09
106,8.0,-1.46e-10,20.0,1.6220000000000002e-09
107,10.0,-6.2e-10,20.0,1.65e-10
108,12.0,-3.3e-10,20.0,-2.93e-10
109,14.0,8.53e-10,20.0,5.85e-10
110,16.0,1.087e-09,20.0,7.18e-10
111,18.0,2.38e-10,20.0,-6e-10
112,20.0,4.14e-10,19.99999,-3.57e-10
113,22.0,1.1020000000000001e-09,20.0,4.8e-10
114,24.0,1.0539999999999999e-09,20.0,5.75e-10
115,26.0,2.65e-10,20.0,-5.52e-10
116,28.0,1.03e-10,20.0,-6.62e-10
117,30.0,1.116e-09,20.0,4.32e-10
118,32.0,1.565e-09,20.0,1.049e-09
119,34.0,4.15e-10,20.0,-4.41e-10
120,36.0,1.4e-10,19.99999,-7.28e-10
121,38.0,1.128e-09,20.0,5.13e-10
122,40.0,1.262e-09,20.0,8.74e-10
123,42.0,3.89e-10,20.0,-4.55e-10
124,44.0,7.1e-11,19.99999,-8.37e-10
125,46.0,1.118e-09,20.0,4.79e-10
126,48.0,1.767e-09,20.0,1.3039999999999998e-09
127,50.0,5.13e-10,20.0,-3.27e-10
128,52.0,8.1e-11,20.0,-1.094e-09
129,54.0,1.182e-09,20.0,2.25e-10
130,56.0,2.049e-09,20.0,1.011e-09
131,58.0,1.105e-09,20.0,-6.92e-10
132,60.0,9.53e-10,20.0,-1.821e-09
133,62.0,2.612e-09,19.99999,-1.109e-09
134,64.0,4.44e-09,19.99999,-1.2339999999999999e-09
135,66.0,5.1390000000000006e-09,19.99999,-4.571e-09
136,68.0,7.297e-09,19.99999,-7.2929999999999995e-09
137,70.0,1.2317e-08,20.0,-8.018999999999999e-09
138,72.0,1.8716999999999998e-08,19.99999,-6.438e-09
139,74.0,2.6369e-08,19.99999,-7.849e-09
140,76.0,3.68e-08,20.0,-9.801999999999999e-09
141,78.0,5.0595e-08,19.99999,-1.0730999999999999e-08
142,80.0,6.5042e-08,19.99999,-8.903e-09
143,82.0,8.227000000000001e-08,19.99999,-7.457e-09
144,84.0,1.04441e-07,19.99999,-6.8989999999999994e-09
145,86.0,1.29134e-07,19.99999,-5.443e-09
146,88.0,1.60147e-07,19.99999,-4.625e-09
147,90.0,1.95506e-07,20.0,-5.754000000000001e-09
148,92.0,2.32522e-07,19.99999,-6.9559999999999996e-09
149,94.0,2.79453e-07,19.99999,-7.248e-09
150,96.0,3.29401e-07,19.99999,-8.203e-09
151,98.0,3.47872e-07,20.0,-4e-09
152,100.0,3.87277e-07,20.0,-5.616e-09
153,-1.8e-06,-3.9e-09,30.0,3.669e-09
154,2.0,-3.0980000000000003e-09,30.0,1.62e-09
155,4.0,-1.308e-09,30.0,2.3930000000000003e-09
156,6.0,-3.57e-10,30.0,2.6290000000000003e-09
157,8.0,-1.084e-09,30.0,6.88e-10
158,10.0,-1.075e-09,30.0,-4.21e-10
159,12.0,5.38e-10,30.0,5.35e-10
160,14.0,1.569e-09,30.0,1.143e-09
161,16.0,6.76e-10,30.0,-5.31e-10
162,18.0,2.23e-10,30.0,-1.3980000000000001e-09
163,20.0,1.2640000000000002e-09,30.0,-2.22e-10
164,22.0,1.784e-09,30.0,5.01e-10
165,24.0,6.42e-10,30.0,-9.66e-10
166,26.0,4.5e-10,30.0,-1.137e-09
167,28.0,1.411e-09,30.0,1.8e-11
168,30.0,1.851e-09,30.0,6.79e-10
169,32.0,7.74e-10,30.0,-8.66e-10
170,34.0,3.09e-10,30.0,-1.4799999999999999e-09
171,36.0,1.3800000000000002e-09,30.0,-7e-11
172,38.0,2.001e-09,30.0,9.18e-10
173,40.0,7.6e-10,30.0,-7.07e-10
174,42.0,1.65e-10,30.0,-1.416e-09
175,44.0,1.265e-09,30.0,1.64e-10
176,46.0,1.963e-09,30.0,1.101e-09
177,48.0,6.91e-10,30.0,-4.37e-10
178,50.0,1.25e-10,30.0,-1.184e-09
179,52.0,1.076e-09,30.0,1.58e-10
180,54.0,1.801e-09,30.0,9.8e-10
181,56.0,9.33e-10,30.0,-1.92e-10
182,58.0,5.91e-10,30.0,-8.88e-10
183,60.0,1.139e-09,30.0,-1.23e-10
184,62.0,1.713e-09,30.0,2.49e-10
185,64.0,1.479e-09,30.0,-4.11e-10
186,66.0,1.451e-09,30.0,-1.4380000000000002e-09
187,68.0,2.42e-09,30.0,-1.3189999999999999e-09
188,70.0,3.806e-09,30.0,-1.669e-09
189,72.0,4.711e-09,30.0,-3.809e-09
190,74.0,6.7190000000000005e-09,30.0,-6.717e-09
191,76.0,1.0813999999999998e-08,30.0,-8.316e-09
192,78.0,1.6103000000000002e-08,30.0,-9.65e-09
193,80.0,2.2817e-08,30.0,-8.182e-09
194,82.0,3.1749e-08,30.0,-1.0243e-08
195,84.0,4.4546e-08,30.0,-1.174e-08
196,86.0,6.1167e-08,30.0,-1.3832e-08
197,88.0,7.9572e-08,30.0,-1.6269e-08
198,90.0,9.9204e-08,30.0,-1.8404e-08
199,92.0,1.2222e-07,30.0,-1.6486e-08
200,94.0,1.47308e-07,30.0,-1.2574e-08
201,96.0,1.7581900000000002e-07,30.0,-9.270000000000001e-09
202,98.0,2.1053999999999998e-07,30.0,-8.193000000000001e-09
203,100.0,2.49989e-07,30.0,-7.76e-09
204,-1.5e-06,-4.603999999999999e-09,40.0,3.6099999999999997e-09
205,2.0,-2.3669999999999998e-09,40.0,3.602e-09
206,4.0,-2.056e-09,40.0,2.768e-09
207,6.0,-1.996e-09,40.0,1.54e-09
208,8.0,-1.087e-09,40.0,1.301e-09
209,10.0,1.62e-10,40.0,1.2809999999999998e-09
210,12.0,5.46e-10,40.0,7.28e-10
211,14.0,2.3e-10,40.0,-6.38e-10
212,16.0,5.35e-10,40.0,-6.84e-10
213,18.0,1.5459999999999998e-09,40.0,5.5e-11
214,20.0,1.504e-09,40.0,-9.8e-11
215,22.0,9.42e-10,40.0,-1.0789999999999999e-09
216,24.0,1.229e-09,40.0,-7.93e-10
217,26.0,1.8379999999999999e-09,40.0,-1.15e-10
218,28.0,1.7890000000000001e-09,40.0,7.2e-11
219,30.0,9.72e-10,40.0,-1.163e-09
220,32.0,9.19e-10,40.0,-1.095e-09
221,34.0,1.736e-09,40.0,2e-12
222,36.0,2.134e-09,40.0,4.33e-10
223,38.0,1.03e-09,40.0,-1.0440000000000001e-09
224,40.0,8.89e-10,40.0,-1.032e-09
225,42.0,1.721e-09,40.0,1.09e-10
226,44.0,1.611e-09,40.0,2.26e-10
227,46.0,7.77e-10,40.0,-8.02e-10
228,48.0,7.15e-10,40.0,-7.1e-10
229,50.0,1.552e-09,40.0,3.15e-10
230,52.0,1.6869999999999999e-09,40.0,7.24e-10
231,54.0,7.39e-10,40.0,-5.73e-10
232,56.0,3.34e-10,40.0,-1.0090000000000001e-09
233,58.0,1.386e-09,40.0,3.61e-10
234,60.0,2.109e-09,40.0,1.249e-09
235,62.0,8.82e-10,40.0,-4.16e-10
236,64.0,3.55e-10,40.0,-1.199e-09
237,66.0,1.4380000000000002e-09,40.0,1.02e-10
238,68.0,2.265e-09,40.0,9.67e-10
