,V_Drain,I_Drain,V_Gate,I_Gate
0,-3e-07,-4.43e-10,0.0,-6.1e-10
1,2.0,-1.56e-10,2e-07,-5.46e-10
2,4.0,5.99e-10,2.8e-06,3.78e-10
3,6.0,5.62e-10,1.1e-06,2.45e-10
4,8.0,-8.1e-11,-1.5e-06,-7.2e-10
5,9.999989999999999,-2.8e-11,-1.7e-06,-7.5e-10
6,12.0,7.89e-10,-2.7e-06,3.63e-10
7,14.0,1.1310000000000001e-09,1e-07,7.54e-10
8,16.0,1.26e-10,-8e-07,-5.75e-10
9,18.0,-1.7e-10,-1.6e-06,-1.136e-09
10,20.0,9.3e-10,-2e-06,3.8e-10
11,22.0,1.068e-09,3.8e-06,5.1e-10
12,24.0,1.95e-10,4e-06,-6.57e-10
13,26.0,1.1e-10,-1.3e-06,-9.32e-10
14,28.0,1.03e-09,-6.2e-06,3.4e-10
15,30.0,1.3e-09,1.7e-06,6.43e-10
16,32.0,3.71e-10,1.3e-06,-6.37e-10
17,34.0,1.2e-11,-2.5e-06,-1.353e-09
18,36.0,1.187e-09,-5e-07,8.8e-11
19,38.0,2.029e-09,4e-07,7.79e-10
20,40.0,8.98e-10,-4e-07,-9.55e-10
21,42.0,6.22e-10,-4.7e-06,-1.8310000000000002e-09
22,44.0,2.1579999999999998e-09,-4e-07,-4.57e-10
23,46.0,3.237e-09,1.1e-06,-4.34e-10
24,48.0,2.858e-09,-3.2e-06,-2.3630000000000002e-09
25,50.0,3.672e-09,-3e-06,-3.995e-09
26,52.0,6.5600000000000005e-09,-3e-06,-3.778e-09
27,54.0,9.679e-09,-3.9e-06,-3.902e-09
28,56.0,1.1741999999999999e-08,-7e-07,-6.261e-09
29,58.0,1.5602e-08,-3.2e-06,-8.586e-09
30,60.0,2.2557e-08,-2.1e-06,-8.79e-09
31,62.0,2.9524e-08,-3.4e-06,-9.049e-09
32,64.0,3.6591e-08,-3e-06,-1.1025000000000001e-08
33,66.0,4.4776e-08,-4e-06,-1.0536000000000001e-08
34,68.0,5.9853e-08,-4.1e-06,-8.661e-09
35,70.0,7.8392e-08,-5.9e-06,-6.418e-09
36,72.0,1.0118e-07,-5.2e-06,-6.4729999999999995e-09
37,74.0,1.3181200000000002e-07,-5.9e-06,-7.662e-09
38,76.0,1.66961e-07,-7.6e-06,-6.820000000000001e-09
39,78.0,2.1003299999999999e-07,-6.9e-06,-7.328e-09
40,80.0,2.60168e-07,-3.3e-06,-9.439e-09
41,82.0,2.613e-07,-5e-07,-3.067e-09
42,84.0,3.01307e-07,-9e-07,-3.668e-09
43,86.0,3.4379600000000004e-07,-1.6e-06,-3.826e-09
44,88.0,3.95488e-07,-2.5e-06,-5.188000000000001e-09
45,90.0,4.56327e-07,-1.1e-06,-3.807e-09
46,92.0,5.19653e-07,1.1e-06,-3.054e-09
47,94.0,5.88883e-07,2e-07,-2.8399999999999997e-09
48,96.0,6.64498e-07,-4.7e-06,-3.756e-09
49,98.0,7.3137e-07,2.4e-06,-3.948e-09
50,100.0,8.110609999999999e-07,5e-07,-3.983e-09
51,-2e-07,-1.1119999999999999e-09,10.0,5.91e-10
52,2.0,2.3e-11,10.0,1.012e-09
53,4.0,-8.6e-11,10.0,3.93e-10
54,6.0,-3.56e-10,10.0,-3.39e-10
55,8.0,-1e-12,10.0,-5.2e-11
56,10.0,5.89e-10,10.0,6.39e-10
57,12.0,6.18e-10,10.0,4.88e-10
58,14.0,-5.7e-11,10.0,-4.8e-10
59,16.0,2.51e-10,10.0,-1.99e-10
60,18.0,8.08e-10,10.0,5.3e-10
61,20.0,5.97e-10,10.0,2.3e-10
62,22.0,7.8e-11,10.0,-5.16e-10
63,24.0,4.42e-10,10.0,-5.1e-11
64,26.0,9.48e-10,10.0,4.55e-10
65,28.0,8.13e-10,10.0,2.16e-10
66,30.0,1.75e-10,10.0,-5.03e-10
67,32.0,3.4e-10,10.0,-3.57e-10
68,34.0,1.032e-09,10.0,5.26e-10
69,36.0,8.3e-10,10.0,2.34e-10
70,38.0,2.26e-10,10.0,-4.8e-10
71,40.0,6.85e-10,10.0,-8.2e-11
72,42.0,1.115e-09,10.0,4.48e-10
73,44.0,1.016e-09,10.0,2.26e-10
74,46.0,4.28e-10,10.0,-6.02e-10
75,48.0,4.76e-10,10.0,-6.05e-10
76,50.0,1.3539999999999999e-09,10.0,3.21e-10
77,52.0,1.566e-09,10.0,4.17e-10
78,54.0,8.04e-10,10.0,-8.78e-10
79,56.0,1.0209999999999999e-09,10.0,-9.88e-10
80,58.0,2.147e-09,10.0,-1.96e-10
81,60.0,2.6769999999999998e-09,10.0,-7.32e-10
82,62.0,2.654e-09,10.0,-2.24e-09
83,64.0,3.7469999999999996e-09,10.0,-3.2e-09
84,66.0,6.311e-09,10.0,-3.05e-09
85,68.0,8.666e-09,10.0,-3.922e-09
86,70.0,1.1028e-08,10.0,-6.221e-09
87,72.0,1.3994e-08,10.0,-6.3029999999999994e-09
88,74.0,1.9912e-08,10.0,-4.515e-09
89,76.0,2.6694e-08,10.0,-3.4300000000000004e-09
90,78.0,3.429e-08,10.0,-5.474e-09
91,80.0,4.6555e-08,10.0,-6.624e-09
92,82.0,6.327e-08,10.0,-5.178e-09
93,84.0,8.520300000000001e-08,10.0,-4.579e-09
94,86.0,1.08763e-07,10.0,-6.316e-09
95,88.0,1.41819e-07,10.0,-7.4470000000000004e-09
96,90.0,1.8397999999999998e-07,10.0,-7.205000000000001e-09
97,92.0,2.34197e-07,10.0,-8.665e-09
98,94.0,2.9140000000000003e-07,10.0,-1.1434e-08
99,96.0,3.16981e-07,10.0,-4.284e-09
100,98.0,4.00094e-07,10.0,-1.0754e-08
101,100.0,4.3825000000000005e-07,10.0,-4.833e-09
102,-8e-07,-2.454e-09,20.0,3.502e-09
103,2.0,-2.047e-09,20.0,1.248e-09
104,4.0,-1.1930000000000001e-09,20.0,9.25e-10
105,6.0,-1.79e-10,20.0,1.359e-09
106,8.0,1.03e-10,20.0,1.142e-09
107,10.0,-4.86e-10,20.0,-5.3e-11
108,11.999989999999999,-4.83e-10,20.0,-4.86e-10
109,14.0,7.11e-10,20.0,5.46e-10
110,16.0,1.092e-09,20.0,5.14e-10
111,18.0,2.47e-10,20.0,-7.7e-10
112,20.0,3.05e-10,20.0,-7.66e-10
113,22.0,1.066e-09,20.0,3.46e-10
114,24.0,9.9e-10,20.0,3.69e-10
115,26.0,2.25e-10,20.0,-5.66e-10
116,28.0,1.62e-10,20.0,-6.3e-10
117,30.0,1.024e-09,20.0,4.82e-10
118,32.0,1.313e-09,20.0,7.42e-10
119,34.0,2.94e-10,20.0,-4.92e-10
120,36.0,-6e-12,20.0,-1.047e-09
121,38.0,1.1119999999999999e-09,20.0,4.7e-10
122,40.0,1.174e-09,20.0,5.86e-10
123,42.0,3.49e-10,20.0,-5.64e-10
124,44.0,3.32e-10,20.0,-6.37e-10
125,46.0,1.146e-09,20.0,5e-10
126,48.0,1.3800000000000002e-09,20.0,7.5e-10
127,50.0,3.76e-10,20.0,-4.98e-10
128,52.0,5.9e-11,20.0,-1.099e-09
129,54.0,1.14e-09,20.0,3.47e-10
130,56.0,1.8240000000000001e-09,20.0,1.006e-09
131,58.0,6.38e-10,20.0,-6.29e-10
132,60.0,3.57e-10,20.0,-1.24e-09
133,62.0,1.558e-09,20.0,8.9e-11
134,64.0,2.293e-09,20.0,3.05e-10
135,66.0,1.559e-09,20.0,-1.2970000000000002e-09
136,68.0,1.4979999999999998e-09,20.0,-2.314e-09
137,70.0,3.4620000000000002e-09,20.0,-1.457e-09
138,72.0,5.357e-09,20.0,-1.578e-09
139,74.0,5.6110000000000006e-09,20.0,-4.174e-09
140,76.0,7.595e-09,20.0,-6.155e-09
141,78.0,1.1411e-08,20.0,-6.7779999999999995e-09
142,80.0,1.6877e-08,19.99999,-7.4329999999999995e-09
143,82.0,2.0309e-08,20.0,-9.719e-09
144,84.0,2.4466000000000002e-08,19.99999,-9.866e-09
145,86.0,3.0965e-08,19.99999,-6.5680000000000005e-09
146,88.0,4.2602e-08,19.99999,-4.744e-09
147,90.0,5.5075e-08,19.99999,-5.696e-09
148,92.0,7.3373e-08,19.99999,-6.4790000000000005e-09
149,94.0,9.972799999999999e-08,19.99999,-5.6369999999999995e-09
150,96.0,1.33827e-07,19.99999,-5.485e-09
151,98.0,1.71695e-07,19.99999,-7.014e-09
152,100.0,2.18289e-07,20.0,-8.443e-09
153,7e-07,-2.7600000000000004e-09,30.0,4.8199999999999995e-09
154,2.0,-2.574e-09,30.0,1.801e-09
