,V_Drain,I_Drain,V_Gate,I_Gate
0,2e-07,1.92e-10,0.0,-1877.93
1,-2.0,-2.3169999999999998e-09,4.173e-09,934.5794400000001
2,-4.0,-4.504e-09,3.256e-09,798.5258
3,-6.0,-4.996e-09,2.575e-09,815.5339799999999
4,-8.0,-3.503e-09,3.4760000000000004e-09,373.9931
5,-10.0,-2.257e-09,3.815e-09,340.76016
6,-12.0,-2.933e-09,1.872e-09,1335.47
7,-14.0,-3.155e-09,7.92e-10,1515.15
8,-16.0,-2.15e-09,1.6639999999999998e-09,-420.67307999999997
9,-18.0,-1.237e-09,2.372e-09,-632.37774
10,-20.0,-2.102e-09,9.54e-10,-943.3962300000001
11,-22.0,-2.5779999999999996e-09,2.8e-11,21428.57
12,-24.0,-1.4799999999999999e-09,1.275e-09,0.0
13,-26.0,-7.32e-10,2.114e-09,-47.30369
14,-28.0,-1.981e-09,4.48e-10,7589.29
15,-30.0,-2.4529999999999997e-09,-3.53e-10,-5665.72
16,-32.0,-1.424e-09,9.21e-10,-542.8881700000001
17,-34.0,-7.64e-10,1.721e-09,-1394.54
18,-36.0,-1.7139999999999999e-09,5.75e-10,4173.91
19,-38.0,-2.428e-09,-4.77e-10,-3144.65
20,-40.0,-1.3750000000000001e-09,9.33e-10,-321.54341
21,-42.0,-6.71e-10,1.863e-09,-429.41492
22,-44.0,-1.987e-09,2.73e-10,10256.41
23,-46.0,-2.6440000000000004e-09,-3.72e-10,-4569.89
24,-48.0,-1.727e-09,1.121e-09,1516.5
25,-50.0,-1.252e-09,2.205e-09,-952.38095
26,-52.0,-2.6590000000000004e-09,1.17e-09,1452.99
27,-54.0,-3.657e-09,8.41e-10,2021.4
28,-56.0,-3.451e-09,2.5140000000000002e-09,-715.99045
29,-58.0,-3.422e-09,3.879e-09,309.35808
30,-60.0,-4.913e-09,3.7109999999999997e-09,458.09755
31,-62.0,-6.223999999999999e-09,3.972e-09,176.23363999999998
32,-64.0,-6.647999999999999e-09,5.417e-09,-129.22281999999998
33,-66.0,-7.121e-09,6.768999999999999e-09,118.18585
34,-68.0,-8.229e-09,7.474e-09,280.97404
35,-70.0,-9.806e-09,7.582e-09,79.13479
36,-72.0,-1.0705e-08,8.692e-09,-241.60147
37,-74.0,-1.0899e-08,8.631e-09,301.23972000000003
38,-76.0,-1.1619999999999999e-08,7.865e-09,521.29688
39,-78.0,-1.3394999999999999e-08,6.5459999999999995e-09,534.67767
40,-80.0,-1.4545999999999998e-08,6.307000000000001e-09,-47.5662
41,-82.0,-1.4115e-08,7.829e-09,127.73023
42,-84.0,-1.474e-08,8.431999999999999e-09,71.1575
43,-86.0,-1.6488000000000002e-08,7.2450000000000005e-09,345.06556
44,-88.0,-1.7171000000000002e-08,7.514e-09,-252.86132999999998
45,-90.0,-1.7154e-08,8.74e-09,263.15789
46,-92.0,-1.7826999999999998e-08,9.254999999999999e-09,226.90437999999997
47,-94.0,-1.9534e-08,8.132e-09,270.53615
48,-96.0,-2.0630999999999998e-08,7.808000000000001e-09,345.79918
49,-98.0,-2.0204e-08,9.324e-09,-182.32518000000002
50,-100.0,-2.0011e-08,1.0157000000000001e-08,403.6625
51,0.0,2.274e-09,-3.5630000000000002e-09,2806620000.0
52,-2.0,3.4e-11,-4.93e-10,20283980000.0
53,-4.0,1.36e-10,5.72e-10,-17482520000.0
54,-6.0,-3.702e-09,3.0980000000000003e-09,-3227890000.0
55,-8.000010000000001,-8.040000000000001e-09,6.3660000000000006e-09,-1570850000.0
56,-10.000010000000001,-8.947e-09,8.156e-09,-1226090000.0
57,-12.000010000000001,-8.726e-09,8.817e-09,-1134170000.0
58,-14.000010000000001,-8.539e-09,8.28e-09,-1207730000.0
59,-16.0,-8.346e-09,6.566999999999999e-09,-1522770000.0
60,-18.00001,-6.882e-09,5.966e-09,-1676160000.0
61,-20.0,-4.964e-09,5.487999999999999e-09,-1822160000.0
62,-22.0,-4.896e-09,3.7390000000000004e-09,-2674510000.0
63,-24.0,-4.581e-09,2.26e-09,-4424780000.0
64,-26.0,-3.353e-09,2.62e-09,-3816790000.0
65,-28.0,-2.349e-09,2.798e-09,-3573980000.0
66,-30.0,-2.6450000000000003e-09,1.727e-09,-5790390000.0
67,-32.0,-2.7950000000000004e-09,8.63e-10,-11587490000.0
68,-34.0,-2.253e-09,1.199e-09,-8340280000.0
69,-36.0,-1.703e-09,1.5379999999999999e-09,-6501950000.0
70,-38.0,-1.936e-09,9.77e-10,-10235410000.0
71,-40.0,-2.316e-09,2.49e-10,-40160640000.0
72,-42.0,-1.7139999999999999e-09,8.11e-10,-12330460000.0
73,-44.0,-1.259e-09,1.2629999999999999e-09,-7917660000.0
74,-46.0,-1.651e-09,6.96e-10,-14367820000.0
75,-48.0,-2.069e-09,-1.8e-11,555555560000.0
76,-50.0,-1.8e-09,3.81e-10,-26246720000.0
77,-52.0,-1.265e-09,9.34e-10,-10706640000.0
78,-54.0,-1.4050000000000002e-09,9.48e-10,-10548520000.0
79,-56.0,-2.073e-09,-1.15e-10,86956520000.0
80,-58.0,-2.023e-09,1.64e-10,-60975610000.0
81,-60.0,-1.383e-09,1.045e-09,-9569380000.0
82,-62.0,-1.776e-09,1.084e-09,-9225090000.0
83,-64.0,-2.641e-09,4.2e-10,-23809520000.0
84,-66.0,-2.751e-09,1.236e-09,-8090610000.0
85,-68.0,-2.7289999999999996e-09,2.3019999999999997e-09,-4344050000.0
86,-70.0,-3.465e-09,2.939e-09,-3402520000.0
87,-72.0,-5.004999999999999e-09,2.714e-09,-3684600000.0
88,-74.0,-5.889999999999999e-09,3.636e-09,-2750280000.0
89,-76.0,-5.979e-09,5.523e-09,-1810610000.0
90,-78.0,-6.831e-09,6.911000000000001e-09,-1446970000.0
91,-80.0,-8.873e-09,6.512e-09,-1535630000.0
92,-82.0,-1.0124e-08,7.354000000000001e-09,-1359800000.0
93,-84.0,-1.0205999999999999e-08,9.475e-09,-1055410000.0
94,-86.0,-1.0969e-08,7.914e-09,-1263580000.0
95,-88.0,-1.2866e-08,6.179e-09,-1618380000.0
96,-90.0,-1.4244000000000002e-08,6.256000000000001e-09,-1598470000.0
97,-92.0,-1.4201999999999999e-08,7.803e-09,-1281560000.0
98,-94.0,-1.4595000000000001e-08,8.75e-09,-1142860000.0
99,-96.0,-1.6751e-08,7.51e-09,-1331560000.0
100,-98.0,-1.8131e-08,7.025e-09,-1423490000.0
101,-100.0,-1.7937e-08,8.668e-09,-1153670000.0
102,9e-07,2.287e-09,-3.503e-09,5709390000.0
103,-2.0,-3.65e-10,-9.81e-10,20387360000.0
104,-4.0,-4.24e-10,6.77e-10,-29542100000.0
105,-6.00001,-7.606e-09,8.041e-09,-2487250000.0
106,-8.000010000000001,-1.2426e-08,1.0717000000000001e-08,-1866190000.0
107,-10.000010000000001,-1.4391000000000001e-08,1.218e-08,-1642040000.0
108,-12.000010000000001,-1.4134e-08,1.4124000000000001e-08,-1416030000.0
109,-14.000010000000001,-1.3179e-08,1.4267000000000001e-08,-1401840000.0
110,-16.00001,-1.3871e-08,1.2092e-08,-1653990000.0
111,-18.00001,-1.2976000000000002e-08,1.1069e-08,-1806850000.0
112,-20.0,-1.1319999999999998e-08,1.1283000000000001e-08,-1772580000.0
113,-22.0,-1.0461e-08,1.045e-08,-1913880000.0
114,-24.0,-1.0392999999999999e-08,8.413e-09,-2377270000.0
115,-26.0,-9.314e-09,7.147e-09,-2798380000.0
116,-28.0,-7.151e-09,7.025e-09,-2846980000.0
117,-30.0,-5.67e-09,6.442e-09,-3104630000.0
118,-32.0,-5.785e-09,3.9029999999999994e-09,-5124260000.0
119,-34.0,-5.366e-09,2.483e-09,-8054770000.0
120,-36.0,-3.4620000000000002e-09,3.2590000000000004e-09,-6136850000.0
121,-38.0,-2.823e-09,3.1440000000000003e-09,-6361320000.0
122,-40.0,-3.486e-09,1.382e-09,-14471780000.0
123,-42.0,-3.2300000000000002e-09,1.142e-09,-17513130000.0
124,-44.0,-2.217e-09,1.955e-09,-10230180000.0
125,-46.0,-1.8310000000000002e-09,2.237e-09,-8940550000.0
126,-48.0,-2.683e-09,6.6e-10,-30303030000.0
127,-50.0,-3.015e-09,-1e-11,2000000000000.0
128,-52.0,-1.845e-09,1.253e-09,-15961690000.0
129,-54.0,-1.133e-09,2.0349999999999997e-09,-9828010000.0
130,-56.0,-2.327e-09,2.78e-10,-71942450000.0
131,-58.0,-2.718e-09,-3.88e-10,51546390000.0
132,-60.0,-1.5e-09,1.022e-09,-19569470000.0
133,-62.0,-1.037e-09,1.767e-09,-11318620000.0
134,-64.0,-2.218e-09,2.34e-10,-85470090000.0
135,-66.0,-2.751e-09,-4.48e-10,44642860000.0
136,-68.0,-1.7730000000000002e-09,9.75e-10,-20512820000.0
137,-70.0,-1.214e-09,1.9520000000000003e-09,-10245900000.0
138,-72.0,-2.5280000000000004e-09,7.75e-10,-25806450000.0
139,-74.0,-3.341e-09,3.57e-10,-56022410000.0
140,-76.0,-3.0099999999999997e-09,1.974e-09,-10131710000.0
141,-78.0,-2.8249999999999997e-09,3.45e-09,-5797100000.0
142,-80.0,-4.665e-09,2.667e-09,-7499060000.0
143,-82.0,-6.044e-09,2.767e-09,-7228040000.0
144,-84.0,-5.843000000000001e-09,5.072999999999999e-09,-3942440000.0
145,-86.0,-6.167e-09,6.976e-09,-2866970000.0
146,-88.0,-8.476000000000001e-09,6.43e-09,-3110420000.0
147,-90.0,-1.0047999999999998e-08,6.7220000000000006e-09,-2975300000.0
148,-92.0,-1.0129e-08,9.035999999999999e-09,-2213370000.0
149,-94.0,-1.0465e-08,1.0016e-08,-1996810000.0
150,-96.0,-1.2403e-08,6.9620000000000006e-09,-2872740000.0
151,-98.0,-1.3926e-08,6.33e-09,-3159560000.0
152,-100.0,-1.4279e-08,7.45e-09,-2684560000.0
153,-6e-07,1.6309999999999998e-09,-4.007e-09,7486900000.0
154,-2.0,3.23e-10,-2.64e-10,113636360000.0
155,-4.0,-1.441e-09,2.426e-09,-12366030000.0
156,-6.00001,-1.0895999999999999e-08,9.175e-09,-3269750000.0
157,-8.000010000000001,-1.5509999999999998e-08,1.2558e-08,-2388920000.0
158,-10.000010000000001,-1.6404e-08,1.572e-08,-1908400000.0
159,-12.000010000000001,-1.6698e-08,1.7271e-08,-1737020000.0
160,-14.000010000000001,-1.8298e-08,1.5809e-08,-1897650000.0
161,-16.00001,-1.8845e-08,1.5012000000000002e-08,-1998400000.0
162,-18.00001,-1.7082999999999998e-08,1.5532e-08,-1931500000.0
163,-20.00001,-1.5903e-08,1.617e-08,-1855290000.0
164,-22.0,-1.5392e-08,1.2458e-08,-2408090000.0
165,-24.0,-1.4914e-08,1.2014000000000001e-08,-2497090000.0
166,-26.0,-1.3319e-08,1.2321e-08,-2434870000.0
167,-28.0,-1.2397e-08,1.2039999999999999e-08,-2491690000.0
168,-30.0,-1.2352e-08,9.574e-09,-3133490000.0
169,-32.0,-1.1544e-08,7.868000000000001e-09,-3812910000.0
170,-34.0,-9.152e-09,8.024e-09,-3738780000.0
171,-36.0,-7.354000000000001e-09,7.624999999999999e-09,-3934430000.0
