,V_Drain,I_Drain,V_Gate,I_Gate
0,-8e-07,-1.85e-10,0.0,-2.46e-10
1,2.0,6.4e-10,-3e-06,4.66e-10
2,4.0,1.19e-10,5e-07,-2.19e-10
3,6.0,-3.31e-10,5e-07,-9.57e-10
4,8.0,3.74e-10,-6e-07,-3.7e-11
5,10.0,-1.67e-10,-1.3e-06,-7.44e-10
6,12.0,2.55e-10,-9e-07,-2.77e-10
7,14.0,8.09e-10,1e-07,2.87e-10
8,16.0,6.22e-10,2.2e-06,1.26e-10
9,18.0,1.14e-10,-1.2e-06,-7.5e-10
10,20.0,3.8e-10,1.5e-06,-2.95e-10
11,22.0,9.04e-10,9e-07,3.22e-10
12,24.0,5.9e-10,-2e-07,-9.4e-11
13,26.0,2.6e-10,-5e-07,-7.75e-10
14,28.0,6.38e-10,-1.9e-06,-3.07e-10
15,30.0,1.1930000000000001e-09,2e-07,2.15e-10
16,32.0,1.155e-09,3.7e-06,1.14e-10
17,34.0,5.7e-10,-2e-07,-1.018e-09
18,36.0,7.82e-10,-4e-07,-1.169e-09
19,38.0,1.907e-09,-1.5e-06,-4.57e-10
20,40.0,2.4179999999999997e-09,-1.2e-06,-8.61e-10
21,42.0,2.516e-09,1e-07,-2.9089999999999998e-09
22,44.0,3.894e-09,-5.1e-06,-4.158e-09
23,46.0,6.419e-09,2e-06,-4.1029999999999996e-09
24,48.0,9.664e-09,-3.7e-06,-5.1090000000000005e-09
25,50.0,1.2962e-08,-4.6e-06,-6.696e-09
26,52.0,1.8913e-08,-4.5e-06,-8.474e-09
27,54.0,2.8135e-08,-2.4e-06,-9.544000000000001e-09
28,56.0,3.9262000000000004e-08,-7e-07,-1.1812e-08
29,58.0,4.9566e-08,-4.7e-06,-1.4537e-08
30,60.0,6.2845e-08,-1.13e-05,-1.386e-08
31,62.0,7.6685e-08,-6.7e-06,-8.588e-09
32,64.0,9.6202e-08,-5e-06,-6.536999999999999e-09
33,66.0,1.21411e-07,-4.6e-06,-6.891e-09
34,68.0,1.50161e-07,-5e-06,-7.048e-09
35,70.0,1.58023e-07,1.8e-06,-2.44e-09
