,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,8.575e-08,-20.0,7.43e-10,8.575e-08,0.00029283100928692644,,
1,60.0,5.7893999999999995e-08,-18.0,1.75e-09,5.7893999999999995e-08,0.00024061172041278453,,
2,60.0,3.815e-08,-16.0,1.179e-09,3.815e-08,0.00019532024984624612,,
3,60.0,2.3605000000000002e-08,-14.0,1.948e-09,2.3605000000000002e-08,0.00015363918770938619,,
4,60.0,1.4474e-08,-12.0,2.952e-09,1.4474e-08,0.00012030793822520606,,
5,60.0,9.174e-09,-10.0,2.8899999999999997e-09,9.174e-09,9.578100020358943e-05,,
6,60.0,5.226e-09,-8.0,2.332e-09,5.226e-09,7.229107828771128e-05,,
7,60.0,1.471e-09,-6.0,2.246e-09,1.471e-09,3.835361782153021e-05,,
8,60.0,6.61e-10,-4.0,2.764e-09,6.61e-10,2.5709920264364882e-05,,
9,60.0,-4.089e-09,-2.0,6.0150000000000004e-09,4.089e-09,6.394528911499267e-05,,
10,60.0,-6.555e-09,5.4e-06,9.886e-09,6.555e-09,8.096295449154508e-05,,
11,60.0,-7.61e-09,1.9999900000000002,1.1571e-08,7.61e-09,8.723531395025756e-05,,
12,60.0,-2.6939999999999996e-09,4.0,4.557e-09,2.6939999999999996e-09,5.190375708944391e-05,,
13,60.0,-2.486e-09,6.0,3.314e-09,2.486e-09,4.985980344927164e-05,,
14,60.0,-1.471e-09,8.0,3.879e-09,1.471e-09,3.835361782153021e-05,,
15,60.0,-1.449e-09,10.0,4.089e-09,1.449e-09,3.8065732621348565e-05,,
16,60.0,-1.907e-09,11.999989999999999,3.09e-09,1.907e-09,4.3669211121796096e-05,,
17,60.0,-2.202e-09,14.0,2.448e-09,2.202e-09,4.692547282660027e-05,,
18,60.0,-1.402e-09,16.0,3.914e-09,1.402e-09,3.744329045369811e-05,,
19,60.0,-9.07e-10,18.0,4.931e-09,9.07e-10,3.0116440692751193e-05,,
20,60.0,-6.88e-10,20.0,5.161e-09,6.88e-10,2.6229754097208003e-05,,
21,60.0,-1.24e-10,22.0001,5.434e-09,1.24e-10,1.1135528725660045e-05,,
22,60.0,-6.59e-10,24.0,7.093e-09,6.59e-10,2.5670995305986873e-05,,
23,60.0,-1.2959999999999999e-09,26.0,6.159e-09,1.2959999999999999e-09,3.6e-05,,
