,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-1.1103e-08,20.0,3.432e-09,1.1103e-08,0.00010537077393660919,,
1,-60.0,-8.886e-09,18.0,3.11e-09,8.886e-09,9.426558226627574e-05,,
2,-60.0,-8.041e-09,16.0,1.704e-09,8.041e-09,8.967162315916892e-05,,
3,-60.0,-7.1530000000000004e-09,14.0,4.96e-10,7.1530000000000004e-09,8.457541013793549e-05,,
4,-60.0,-5.561e-09,12.0,6.45e-10,5.561e-09,7.457211275000863e-05,,
5,-60.0,-3.334e-09,10.0,1.5890000000000002e-09,3.334e-09,5.77408001330082e-05,,
6,-60.0,-3.02e-09,8.0,2.87e-10,3.02e-09,5.495452665613634e-05,,
7,-60.0,-2.6379999999999998e-09,6.0,-7.18e-10,2.6379999999999998e-09,5.1361464153585025e-05,,
8,-60.0,-1.3869999999999999e-09,4.0,-1.03e-10,1.3869999999999999e-09,3.724244889907214e-05,,
9,-60.0,-1.411e-09,2.0,-1.8029999999999999e-09,1.411e-09,3.75632799419859e-05,,
10,-60.0,-7.7e-10,-3.6e-06,-1.779e-09,7.7e-10,2.7748873851023215e-05,,
11,-60.0,-8.77e-10,-2.0,-1.5809999999999998e-09,8.77e-10,2.9614185789921694e-05,,
12,-60.0,-7.63e-10,-4.0,-2.6e-09,7.63e-10,2.7622454633866267e-05,,
13,-60.0,-6.89e-10,-6.0,-1.88e-09,6.89e-10,2.6248809496813375e-05,,
14,-60.0,5.83e-10,-8.0,-6.32e-10,5.83e-10,2.414539293529927e-05,,
15,-60.0,-7.09e-10,-10.0,-2.5290000000000003e-09,7.09e-10,2.6627053911388697e-05,,
16,-60.0,-2.9110000000000004e-09,-12.0,-4.327e-09,2.9110000000000004e-09,5.3953683840864845e-05,,
17,-60.0,-4.587e-09,-14.0,-4.7370000000000005e-09,4.587e-09,6.772739475278818e-05,,
18,-60.0,-7.906e-09,-16.0,-6.183999999999999e-09,7.906e-09,8.891569040388766e-05,,
