Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-10.90900E-009,5.50005E+009,654.54000E-009,17.22500E-003,1792,-60.00000E+000,20.00000E+000,782.00000E-012,25.57545E+009,15.64000E-009,17.22500E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-8.78900E-009,6.82672E+009,527.34000E-009,30.21700E-003,1792,-60.00000E+000,18.00000E+000,736.00000E-012,24.45652E+009,13.24800E-009,30.21700E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-6.18300E-009,9.70403E+009,370.98000E-009,42.09800E-003,1792,-60.00000E+000,16.00000E+000,1.65800E-009,9.65018E+009,26.52800E-009,42.09800E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-5.68800E-009,10.54852E+009,341.28000E-009,56.23000E-003,1792,-60.00000E+000,14.00000E+000,794.00000E-012,17.63224E+009,11.11600E-009,56.23000E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-5.15900E-009,11.63016E+009,309.54000E-009,69.05200E-003,1792,-60.00000E+000,12.00000E+000,-394.00000E-012,-30.45685E+009,-4.72800E-009,69.05200E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-4.34600E-009,13.80580E+009,260.76000E-009,80.92300E-003,1792,-60.00000E+000,10.00000E+000,-853.00000E-012,-11.72333E+009,-8.53000E-009,80.92300E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-2.44800E-009,24.50980E+009,146.88000E-009,93.13700E-003,1792,-60.00000E+000,8.00000E+000,294.00000E-012,27.21088E+009,2.35200E-009,93.13700E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-2.00700E-009,29.89537E+009,120.42000E-009,106.97900E-003,1792,-60.00000E+000,6.00000E+000,-158.00000E-012,-37.97468E+009,-948.00000E-012,106.97900E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-2.16500E-009,27.71363E+009,129.90000E-009,118.73000E-003,1792,-60.00000E+000,4.00000E+000,-1.31300E-009,-3.04646E+009,-5.25200E-009,118.73000E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-503.00000E-012,119.28429E+009,30.18000E-009,122.93600E-003,1792,-60.00000E+000,2.00000E+000,-1.48900E-009,-1.34318E+009,-2.97800E-009,122.93600E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,410.00000E-012,-146.34146E+009,-24.60000E-009,126.75600E-003,1792,-60.00000E+000,-100.00000E-009,-2.40700E-009,41.54549E+000,240.70000E-018,126.75600E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,133.00000E-012,-451.12782E+009,-7.98000E-009,130.43800E-003,1792,-60.00000E+000,-2.00008E+000,-1.72200E-009,1.16149E+009,3.44415E-009,130.43800E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,152.00000E-012,-394.73684E+009,-9.12000E-009,134.26900E-003,1792,-60.00000E+000,-4.00007E+000,-3.58100E-009,1.11703E+009,14.32425E-009,134.26900E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,302.00000E-012,-198.67550E+009,-18.12000E-009,147.00200E-003,1792,-60.00000E+000,-6.00000E+000,-4.44100E-009,1.35105E+009,26.64600E-009,147.00200E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,1.24600E-009,-48.15409E+009,-74.76000E-009,158.85300E-003,1792,-60.00000E+000,-8.00000E+000,-4.51100E-009,1.77344E+009,36.08800E-009,158.85300E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,-1.28200E-009,46.80187E+009,76.92000E-009,170.66200E-003,1792,-60.00000E+000,-10.00000E+000,-8.47000E-009,1.18064E+009,84.70000E-009,170.66200E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-3.95200E-009,15.18219E+009,237.12000E-009,182.59000E-003,1792,-60.00000E+000,-12.00000E+000,-13.19100E-009,909.71117E+006,158.29200E-009,182.59000E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-6.84800E-009,8.76168E+009,410.88000E-009,194.45200E-003,1792,-60.00000E+000,-14.00000E+000,-17.78500E-009,787.18021E+006,248.99000E-009,194.45200E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-11.46500E-009,5.23332E+009,687.90000E-009,206.18700E-003,1792,-60.00000E+000,-16.00000E+000,-23.42000E-009,683.17677E+006,374.72000E-009,206.18700E-003,1728,-16.00000E+000
1,1,20,-60.00000E+000,-19.66200E-009,3.05157E+009,1.17972E-006,218.04100E-003,1792,-60.00000E+000,-18.00000E+000,-26.50800E-009,679.04029E+006,477.14400E-009,218.04100E-003,1728,-18.00000E+000
1,1,21,-60.00000E+000,-30.04700E-009,1.99687E+009,1.80282E-006,229.88900E-003,1792,-60.00000E+000,-20.00000E+000,-23.59400E-009,847.67314E+006,471.88000E-009,229.88900E-003,1728,-20.00000E+000
1,1,22,-60.00000E+000,-41.11000E-009,1.45950E+009,2.46660E-006,243.20200E-003,1792,-60.00000E+000,-22.00000E+000,-18.05200E-009,1.21870E+009,397.14400E-009,243.20200E-003,1792,-22.00000E+000
1,1,23,-60.00000E+000,-56.55300E-009,1.06095E+009,3.39318E-006,256.00300E-003,1792,-60.00000E+000,-24.00000E+000,-17.15800E-009,1.39876E+009,411.79200E-009,256.00300E-003,1792,-24.00000E+000
1,1,24,-60.00000E+000,-75.14500E-009,798.45632E+006,4.50870E-006,267.99700E-003,1792,-60.00000E+000,-26.00000E+000,-17.84800E-009,1.45675E+009,464.04800E-009,267.99700E-003,1792,-26.00000E+000
1,1,25,-60.00000E+000,-95.61700E-009,627.50348E+006,5.73702E-006,279.91600E-003,1792,-60.00000E+000,-28.00000E+000,-16.83900E-009,1.66281E+009,471.49200E-009,279.91600E-003,1792,-28.00000E+000
1,1,26,-60.00000E+000,-117.47800E-009,510.73392E+006,7.04868E-006,291.82600E-003,1792,-60.00000E+000,-30.00000E+000,-14.62600E-009,2.05114E+009,438.78000E-009,291.82600E-003,1792,-30.00000E+000
1,1,27,-60.00000E+000,-146.83000E-009,408.63584E+006,8.80980E-006,303.74100E-003,1792,-60.00000E+000,-32.00000E+000,-14.63400E-009,2.18669E+009,468.28800E-009,303.74100E-003,1792,-32.00000E+000
1,1,28,-60.00000E+000,-170.78400E-009,351.32097E+006,10.24704E-006,315.63000E-003,1792,-60.00000E+000,-34.00000E+000,-15.13900E-009,2.24586E+009,514.72600E-009,315.63000E-003,1792,-34.00000E+000
1,1,29,-60.00000E+000,-206.16000E-009,291.03609E+006,12.36960E-006,327.66700E-003,1792,-60.00000E+000,-36.00000E+000,-13.69500E-009,2.62870E+009,493.02000E-009,327.66700E-003,1792,-36.00000E+000
1,1,30,-60.00000E+000,-237.01500E-009,253.14853E+006,14.22090E-006,339.63800E-003,1792,-60.00000E+000,-38.00000E+000,-12.12700E-009,3.13350E+009,460.82600E-009,339.63800E-003,1792,-38.00000E+000
1,1,31,-60.00000E+000,-272.14900E-009,220.46746E+006,16.32894E-006,353.76500E-003,1792,-60.00000E+000,-40.00000E+000,-11.20400E-009,3.57015E+009,448.16000E-009,353.76500E-003,1792,-40.00000E+000
1,1,32,-60.00000E+000,-316.46400E-009,189.59503E+006,18.98784E-006,367.69800E-003,1792,-60.00000E+000,-42.00000E+000,-11.38300E-009,3.68971E+009,478.08600E-009,367.69800E-003,1792,-42.00000E+000
1,1,33,-60.00000E+000,-359.09700E-009,167.08577E+006,21.54582E-006,379.82000E-003,1792,-60.00000E+000,-44.00000E+000,-11.94900E-009,3.68232E+009,525.75600E-009,379.82000E-003,1792,-44.00000E+000
1,1,34,-60.00000E+000,-400.97500E-009,149.63526E+006,24.05850E-006,391.94400E-003,1792,-60.00000E+000,-46.00000E+000,-10.05700E-009,4.57393E+009,462.62200E-009,391.94400E-003,1792,-46.00000E+000
1,1,35,-60.00000E+000,-447.70000E-009,134.01832E+006,26.86200E-006,404.22100E-003,1792,-60.00000E+000,-48.00000E+000,-11.00300E-009,4.36245E+009,528.14400E-009,404.22100E-003,1792,-48.00000E+000
1,1,36,-60.00000E+000,-492.57300E-009,121.80936E+006,29.55438E-006,419.17700E-003,1792,-60.00000E+000,-50.00000E+000,-10.33700E-009,4.83699E+009,516.85000E-009,419.17700E-003,1792,-50.00000E+000
