Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-100.00000E-009,44.00000E-012,-2.27273E+003,-4.40000E-018,19.04500E-003,1600,-500.00000E-009,51.00000E-012,-9.80392E+003,-25.50000E-018,19.04500E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-1.59300E-009,1.25549E+009,3.18600E-009,23.76100E-003,1664,1.60000E-006,3.33900E-009,479.18538E+000,5.34240E-015,23.76100E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-4.34400E-009,920.81031E+006,17.37600E-009,27.96200E-003,1728,3.70000E-006,3.46900E-009,1.06659E+003,12.83530E-015,27.96200E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-4.99300E-009,1.20168E+009,29.95800E-009,31.89200E-003,1728,1.60000E-006,2.66900E-009,599.47546E+000,4.27040E-015,31.89200E-003,1600,0.00000E+000
1,1,5,-8.00001E+000,-3.70400E-009,2.15983E+009,29.63204E-009,35.86500E-003,1728,1.50000E-006,3.43000E-009,437.31778E+000,5.14500E-015,35.86500E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-2.51500E-009,3.97614E+009,25.15000E-009,39.84200E-003,1728,-1.70000E-006,3.67900E-009,-462.08209E+000,-6.25430E-015,39.84200E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-2.92000E-009,4.10959E+009,35.04000E-009,43.79100E-003,1728,800.00000E-009,2.21500E-009,361.17381E+000,1.77200E-015,43.79100E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-3.07200E-009,4.55729E+009,43.00800E-009,47.82800E-003,1728,700.00000E-009,1.16700E-009,599.82862E+000,816.90000E-018,47.82800E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-2.24700E-009,7.12061E+009,35.95200E-009,52.30300E-003,1728,1.00000E-006,1.77100E-009,564.65274E+000,1.77100E-015,52.30300E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.49200E-009,12.06434E+009,26.85600E-009,56.41000E-003,1728,-2.20000E-006,2.42500E-009,-907.21649E+000,-5.33500E-015,56.41000E-003,1600,0.00000E+000
