Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,1.90000E-006,834.00000E-012,2.27818E+003,1.58460E-015,17.99400E-003,1600,300.00000E-009,1.04600E-009,286.80688E+000,313.80000E-018,17.99400E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-508.00000E-012,3.93701E+009,1.01600E-009,22.56800E-003,1664,-400.00000E-009,-436.00000E-012,917.43119E+000,174.40000E-018,22.56800E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-1.29900E-009,3.07929E+009,5.19600E-009,27.16200E-003,1728,0.00000E+000,-1.06400E-009,0.00000E+000,0.00000E+000,27.16200E-003,1600,0.00000E+000
1,1,4,-6.00001E+000,-2.92700E-009,2.04988E+009,17.56203E-009,31.26900E-003,1728,2.80000E-006,3.17600E-009,881.61209E+000,8.89280E-015,31.26900E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-2.66000E-009,3.00752E+009,21.28000E-009,35.32400E-003,1728,2.10000E-006,4.31600E-009,486.56163E+000,9.06360E-015,35.32400E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-3.48200E-009,2.87191E+009,34.82000E-009,39.27500E-003,1728,2.00000E-006,2.26300E-009,883.78259E+000,4.52600E-015,39.27500E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-3.36000E-009,3.57143E+009,40.32000E-009,43.21700E-003,1728,2.40000E-006,814.00000E-012,2.94840E+003,1.95360E-015,43.21700E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-1.93000E-009,7.25389E+009,27.02000E-009,47.19900E-003,1728,1.00000E-006,1.58300E-009,631.71194E+000,1.58300E-015,47.19900E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-984.00000E-012,16.26016E+009,15.74400E-009,51.14100E-003,1728,-500.00000E-009,2.19900E-009,-227.37608E+000,-1.09950E-015,51.14100E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.73500E-009,10.37464E+009,31.23000E-009,55.18500E-003,1728,2.30000E-006,791.00000E-012,2.90771E+003,1.81930E-015,55.18500E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-2.20400E-009,9.07441E+009,44.08000E-009,59.57000E-003,1728,-1.50000E-006,-257.00000E-012,5.83658E+003,385.50000E-018,59.57000E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-1.24100E-009,17.72764E+009,27.30200E-009,63.92000E-003,1792,-1.10000E-006,836.00000E-012,-1.31579E+003,-919.60000E-018,63.92000E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-454.00000E-012,52.86344E+009,10.89600E-009,68.02800E-003,1792,-500.00000E-009,1.72200E-009,-290.36005E+000,-861.00000E-018,68.02800E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-1.63300E-009,15.92162E+009,42.45800E-009,72.86100E-003,1792,-800.00000E-009,121.00000E-012,-6.61157E+003,-96.80000E-018,72.86100E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-2.07800E-009,13.47449E+009,58.18400E-009,76.95900E-003,1792,-1.30000E-006,-743.00000E-012,1.74966E+003,965.90000E-018,76.95900E-003,1600,0.00000E+000
1,1,16,-30.00000E+000,-1.08400E-009,27.67528E+009,32.52000E-009,80.85700E-003,1792,1.00000E-006,625.00000E-012,1.60000E+003,625.00000E-018,80.85700E-003,1600,0.00000E+000
1,1,17,-32.00000E+000,-388.00000E-012,82.47423E+009,12.41600E-009,84.79700E-003,1792,500.00000E-009,1.50900E-009,331.34526E+000,754.50000E-018,84.79700E-003,1600,0.00000E+000
1,1,18,-34.00000E+000,-1.40700E-009,24.16489E+009,47.83800E-009,88.75300E-003,1792,300.00000E-009,154.00000E-012,1.94805E+003,46.20000E-018,88.75300E-003,1600,0.00000E+000
1,1,19,-36.00000E+000,-1.89500E-009,18.99736E+009,68.22000E-009,92.69300E-003,1792,1.80000E-006,-561.00000E-012,-3.20856E+003,-1.00980E-015,92.69300E-003,1600,0.00000E+000
1,1,20,-38.00000E+000,-1.37600E-009,27.61628E+009,52.28800E-009,106.86200E-003,1792,1.20000E-006,-227.00000E-012,-5.28634E+003,-272.40000E-018,106.86200E-003,1600,0.00000E+000
1,1,21,-40.00000E+000,-1.88600E-009,21.20891E+009,75.44000E-009,110.77600E-003,1792,-1.10000E-006,-803.00000E-012,1.36986E+003,883.30000E-018,110.77600E-003,1600,0.00000E+000
1,1,22,-42.00000E+000,-870.00000E-012,48.27586E+009,36.54000E-009,114.73500E-003,1792,900.00000E-009,629.00000E-012,1.43084E+003,566.10000E-018,114.73500E-003,1600,0.00000E+000
1,1,23,-44.00000E+000,-299.00000E-012,147.15719E+009,13.15600E-009,118.73600E-003,1792,1.30000E-006,1.49500E-009,869.56522E+000,1.94350E-015,118.73600E-003,1600,0.00000E+000
1,1,24,-46.00000E+000,-1.63300E-009,28.16901E+009,75.11800E-009,122.68200E-003,1792,-200.00000E-009,43.00000E-012,-4.65116E+003,-8.60000E-018,122.68200E-003,1600,0.00000E+000
1,1,25,-48.00000E+000,-2.29300E-009,20.93328E+009,110.06400E-009,126.68500E-003,1792,2.10000E-006,-607.00000E-012,-3.45964E+003,-1.27470E-015,126.68500E-003,1600,0.00000E+000
1,1,26,-50.00000E+000,-1.55500E-009,32.15434E+009,77.75000E-009,130.62100E-003,1792,100.00000E-009,916.00000E-012,109.17031E+000,91.60000E-018,130.62100E-003,1600,0.00000E+000
1,1,27,-52.00000E+000,-1.14600E-009,45.37522E+009,59.59200E-009,134.55800E-003,1792,900.00000E-009,1.97700E-009,455.23520E+000,1.77930E-015,134.55800E-003,1600,0.00000E+000
1,1,28,-54.00000E+000,-2.51700E-009,21.45411E+009,135.91800E-009,138.49500E-003,1792,2.60000E-006,1.19300E-009,2.17938E+003,3.10180E-015,138.49500E-003,1600,0.00000E+000
1,1,29,-56.00000E+000,-3.50500E-009,15.97718E+009,196.28000E-009,142.43100E-003,1792,2.90000E-006,1.13400E-009,2.55732E+003,3.28860E-015,142.43100E-003,1600,0.00000E+000
1,1,30,-58.00000E+000,-3.53400E-009,16.41200E+009,204.97200E-009,146.44100E-003,1792,600.00000E-009,2.53900E-009,236.31351E+000,1.52340E-015,146.44100E-003,1600,0.00000E+000
1,1,31,-60.00000E+000,-3.95300E-009,15.17835E+009,237.18000E-009,150.38100E-003,1792,500.00000E-009,4.02000E-009,124.37811E+000,2.01000E-015,150.38100E-003,1600,0.00000E+000
1,1,32,-62.00000E+000,-5.35800E-009,11.57148E+009,332.19600E-009,154.36300E-003,1792,1.60000E-006,4.26600E-009,375.05860E+000,6.82560E-015,154.36300E-003,1600,0.00000E+000
1,1,33,-64.00000E+000,-7.01300E-009,9.12591E+009,448.83200E-009,158.29700E-003,1792,-400.00000E-009,4.91600E-009,-81.36697E+000,-1.96640E-015,158.29700E-003,1600,0.00000E+000
1,1,34,-66.00000E+000,-7.92100E-009,8.33228E+009,522.78600E-009,162.29100E-003,1792,-600.00000E-009,6.35500E-009,-94.41385E+000,-3.81300E-015,162.29100E-003,1600,0.00000E+000
1,1,35,-68.00000E+000,-8.78100E-009,7.74399E+009,597.10800E-009,166.22400E-003,1792,1.80000E-006,7.97200E-009,225.79027E+000,14.34960E-015,166.22400E-003,1600,0.00000E+000
1,1,36,-70.00000E+000,-10.22400E-009,6.84664E+009,715.68000E-009,170.12100E-003,1792,5.00000E-006,8.42300E-009,593.61273E+000,42.11500E-015,170.12100E-003,1600,0.00000E+000
1,1,37,-72.00000E+000,-12.36300E-009,5.82383E+009,890.13600E-009,174.16900E-003,1792,2.30000E-006,7.36900E-009,312.11833E+000,16.94870E-015,174.16900E-003,1600,0.00000E+000
1,1,38,-74.00000E+000,-13.73100E-009,5.38927E+009,1.01609E-006,178.28200E-003,1792,1.20000E-006,7.38200E-009,162.55757E+000,8.85840E-015,178.28200E-003,1600,0.00000E+000
