Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,158.02300E-009,379.69156E+006,9.48138E-006,16.35800E-003,1792,60.00000E+000,-20.00000E+000,-170.00000E-012,117.64706E+009,3.40000E-009,16.35800E-003,1728
1,1,2,60.00000E+000,120.68500E-009,497.16203E+006,7.24110E-006,29.70200E-003,1792,60.00000E+000,-18.00000E+000,5.23400E-009,-3.43905E+009,-94.21200E-009,29.70200E-003,1728
1,1,3,60.00000E+000,82.19400E-009,729.98029E+006,4.93164E-006,33.57600E-003,1792,60.00000E+000,-16.00001E+000,12.08000E-009,-1.32450E+009,-193.28012E-009,33.57600E-003,1728
1,1,4,60.00000E+000,60.72200E-009,988.10975E+006,3.64332E-006,45.66400E-003,1792,60.00000E+000,-14.00000E+000,10.20000E-009,-1.37255E+009,-142.80000E-009,45.66400E-003,1728
1,1,5,60.00000E+000,41.21100E-009,1.45592E+009,2.47266E-006,59.33700E-003,1792,60.00000E+000,-12.00000E+000,9.03200E-009,-1.32861E+009,-108.38400E-009,59.33700E-003,1728
1,1,6,60.00000E+000,24.78700E-009,2.42062E+009,1.48722E-006,63.61900E-003,1792,60.00000E+000,-10.00001E+000,13.87100E-009,-720.92928E+006,-138.71014E-009,63.61900E-003,1728
1,1,7,60.00000E+000,14.95100E-009,4.01311E+009,897.06000E-009,75.82800E-003,1792,60.00000E+000,-8.00000E+000,10.60600E-009,-754.29002E+006,-84.84800E-009,75.82800E-003,1728
1,1,8,60.00000E+000,7.16500E-009,8.37404E+009,429.90000E-009,87.62500E-003,1792,60.00000E+000,-6.00000E+000,9.09700E-009,-659.55810E+006,-54.58200E-009,87.62500E-003,1728
1,1,9,60.00000E+000,3.66200E-009,16.38449E+009,219.72000E-009,100.93800E-003,1792,60.00000E+000,-4.00000E+000,8.61000E-009,-464.57607E+006,-34.44000E-009,100.93800E-003,1728
1,1,10,60.00000E+000,953.00000E-012,62.95908E+009,57.18000E-009,105.06300E-003,1792,60.00000E+000,-2.00000E+000,9.16100E-009,-218.31656E+006,-18.32198E-009,105.06300E-003,1664
1,1,11,60.00000E+000,756.00000E-012,79.36508E+009,45.36000E-009,109.39500E-003,1792,60.00000E+000,2.40000E-006,9.85700E-009,243.48179E+000,23.65680E-015,109.39500E-003,1600
1,1,12,60.00000E+000,-343.00000E-012,-174.92711E+009,-20.58000E-009,121.42700E-003,1792,60.00000E+000,2.00000E+000,7.16000E-009,279.32975E+006,14.32001E-009,121.42700E-003,1664
1,1,13,60.00000E+000,53.00000E-012,1.13208E+012,3.18000E-009,133.54200E-003,1792,60.00000E+000,4.00000E+000,7.02000E-009,569.80057E+006,28.08000E-009,133.54200E-003,1728
1,1,14,60.00000E+000,656.00000E-012,91.46341E+009,39.36000E-009,148.44800E-003,1792,60.00000E+000,6.00000E+000,7.00900E-009,856.04223E+006,42.05400E-009,148.44800E-003,1728
1,1,15,60.00000E+000,-3.61200E-009,-16.61130E+009,-216.72000E-009,152.16000E-003,1792,60.00000E+000,7.99999E+000,9.56900E-009,836.03198E+006,76.55190E-009,152.16000E-003,1728
1,1,16,60.00000E+000,-7.25500E-009,-8.27016E+009,-435.30000E-009,156.11800E-003,1792,60.00000E+000,9.99999E+000,12.21500E-009,818.66476E+006,122.14988E-009,156.11800E-003,1728
1,1,17,60.00000E+000,-8.36700E-009,-7.17103E+009,-502.02000E-009,160.07100E-003,1792,60.00000E+000,11.99998E+000,16.27500E-009,737.32596E+006,195.29967E-009,160.07100E-003,1728
1,1,18,60.00000E+000,-8.91900E-009,-6.72721E+009,-535.14000E-009,164.02400E-003,1792,60.00000E+000,13.99999E+000,18.97300E-009,737.89016E+006,265.62181E-009,164.02400E-003,1728
1,1,19,60.00000E+000,-4.61200E-009,-13.00954E+009,-276.72000E-009,177.55500E-003,1792,60.00000E+000,16.00000E+000,11.53200E-009,1.38744E+009,184.51200E-009,177.55500E-003,1728
1,1,20,60.00000E+000,-3.91200E-009,-15.33742E+009,-234.72000E-009,191.53200E-003,1792,60.00000E+000,18.00000E+000,9.54700E-009,1.88541E+009,171.84600E-009,191.53200E-003,1728
1,1,21,60.00000E+000,-4.10300E-009,-14.62345E+009,-246.18000E-009,203.33600E-003,1792,60.00000E+000,20.00000E+000,9.05400E-009,2.20897E+009,181.08000E-009,203.33600E-003,1728
