Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-300.00000E-009,-603.00000E-012,497.51244E+000,180.90000E-018,18.17300E-003,1600,0.00000E+000,-200.00000E-009,-866.00000E-012,230.94688E+000,173.20000E-018,18.17300E-003,1600,0.00000E+000
1,1,2,2.00000E+000,502.00000E-012,3.98406E+009,1.00400E-009,23.24500E-003,1664,2.00000E+000,-1.50000E-006,435.00000E-012,-3.44828E+003,-652.50000E-018,23.24500E-003,1600,0.00000E+000
1,1,3,4.00000E+000,382.00000E-012,10.47120E+009,1.52800E-009,27.53200E-003,1728,4.00000E+000,-1.30000E-006,55.00000E-012,-23.63636E+003,-71.50000E-018,27.53200E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-122.00000E-012,-49.18033E+009,-732.00000E-012,31.49400E-003,1728,6.00000E+000,-1.40000E-006,-669.00000E-012,2.09268E+003,936.60000E-018,31.49400E-003,1600,0.00000E+000
1,1,5,8.00000E+000,59.00000E-012,135.59322E+009,472.00000E-012,35.42700E-003,1728,8.00000E+000,-400.00000E-009,-580.00000E-012,689.65517E+000,232.00000E-018,35.42700E-003,1600,0.00000E+000
1,1,6,9.99999E+000,766.00000E-012,13.05482E+009,7.65999E-009,39.35600E-003,1728,10.00000E+000,500.00000E-009,452.00000E-012,1.10619E+003,226.00000E-018,39.35600E-003,1600,0.00000E+000
1,1,7,12.00000E+000,909.00000E-012,13.20132E+009,10.90800E-009,43.38000E-003,1728,12.00000E+000,700.00000E-009,504.00000E-012,1.38889E+003,352.80000E-018,43.38000E-003,1600,0.00000E+000
1,1,8,14.00000E+000,59.00000E-012,237.28814E+009,826.00000E-012,47.33800E-003,1728,14.00000E+000,2.00000E-006,-675.00000E-012,-2.96296E+003,-1.35000E-015,47.33800E-003,1600,0.00000E+000
1,1,9,16.00000E+000,-192.00000E-012,-83.33333E+009,-3.07200E-009,51.27600E-003,1728,16.00000E+000,-1.60000E-006,-1.11400E-009,1.43627E+003,1.78240E-015,51.27600E-003,1600,0.00000E+000
1,1,10,18.00000E+000,888.00000E-012,20.27027E+009,15.98400E-009,55.83500E-003,1728,18.00000E+000,1.40000E-006,446.00000E-012,3.13901E+003,624.40000E-018,55.83500E-003,1600,0.00000E+000
1,1,11,20.00000E+000,1.02300E-009,19.55034E+009,20.46000E-009,60.12400E-003,1728,20.00000E+000,3.00000E-006,462.00000E-012,6.49351E+003,1.38600E-015,60.12400E-003,1600,0.00000E+000
1,1,12,22.00000E+000,139.00000E-012,158.27338E+009,3.05800E-009,64.44300E-003,1792,22.00000E+000,-1.50000E-006,-712.00000E-012,2.10674E+003,1.06800E-015,64.44300E-003,1600,0.00000E+000
1,1,13,24.00000E+000,389.00000E-012,61.69666E+009,9.33600E-009,69.03800E-003,1792,24.00000E+000,-1.60000E-006,-473.00000E-012,3.38266E+003,756.80000E-018,69.03800E-003,1600,0.00000E+000
1,1,14,26.00000E+000,989.00000E-012,26.28918E+009,25.71400E-009,73.01600E-003,1792,26.00000E+000,1.20000E-006,428.00000E-012,2.80374E+003,513.60000E-018,73.01600E-003,1600,0.00000E+000
1,1,15,28.00000E+000,1.08900E-009,25.71166E+009,30.49200E-009,76.97100E-003,1792,28.00000E+000,1.90000E-006,322.00000E-012,5.90062E+003,611.80000E-018,76.97100E-003,1600,0.00000E+000
1,1,16,30.00000E+000,328.00000E-012,91.46341E+009,9.84000E-009,80.91700E-003,1792,30.00000E+000,-1.20000E-006,-778.00000E-012,1.54242E+003,933.60000E-018,80.91700E-003,1600,0.00000E+000
1,1,17,32.00000E+000,272.00000E-012,117.64706E+009,8.70400E-009,84.87400E-003,1792,32.00000E+000,-1.20000E-006,-1.11500E-009,1.07623E+003,1.33800E-015,84.87400E-003,1600,0.00000E+000
1,1,18,34.00000E+000,1.36300E-009,24.94497E+009,46.34200E-009,88.79900E-003,1792,34.00000E+000,-600.00000E-009,77.00000E-012,-7.79221E+003,-46.20000E-018,88.79900E-003,1600,0.00000E+000
1,1,19,36.00000E+000,2.01500E-009,17.86600E+009,72.54000E-009,92.89700E-003,1792,36.00000E+000,1.70000E-006,305.00000E-012,5.57377E+003,518.50000E-018,92.89700E-003,1600,0.00000E+000
1,1,20,38.00000E+000,1.27400E-009,29.82732E+009,48.41200E-009,97.26900E-003,1792,38.00000E+000,-1.30000E-006,-1.55000E-009,838.70968E+000,2.01500E-015,97.26900E-003,1600,0.00000E+000
1,1,21,40.00000E+000,1.78500E-009,22.40896E+009,71.40000E-009,101.36700E-003,1792,40.00000E+000,-1.60000E-006,-2.69100E-009,594.57451E+000,4.30560E-015,101.36700E-003,1600,0.00000E+000
