Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-200.00000E-009,-450.00000E-012,444.44444E+000,90.00000E-018,17.81300E-003,1600,1.90000E-006,-620.00000E-012,-3.06452E+003,-1.17800E-015,17.81300E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-2.42700E-009,824.06345E+006,4.85400E-009,22.62000E-003,1664,-1.70000E-006,1.48900E-009,-1.14171E+003,-2.53130E-015,22.62000E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-3.09700E-009,1.29157E+009,12.38800E-009,26.93600E-003,1728,4.00000E-006,3.58500E-009,1.11576E+003,14.34000E-015,26.93600E-003,1600,0.00000E+000
1,1,4,-6.00001E+000,-3.00700E-009,1.99535E+009,18.04203E-009,31.04400E-003,1728,2.10000E-006,3.00400E-009,699.06791E+000,6.30840E-015,31.04400E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-3.08000E-009,2.59740E+009,24.64000E-009,35.06700E-003,1728,1.00000E-006,1.51800E-009,658.76153E+000,1.51800E-015,35.06700E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-2.56600E-009,3.89712E+009,25.66000E-009,39.06400E-003,1728,-1.30000E-006,1.14000E-009,-1.14035E+003,-1.48200E-015,39.06400E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-1.54700E-009,7.75695E+009,18.56400E-009,43.10600E-003,1728,1.30000E-006,1.91300E-009,679.56090E+000,2.48690E-015,43.10600E-003,1600,0.00000E+000
1,1,8,-14.00001E+000,-1.27300E-009,10.99765E+009,17.82201E-009,47.14400E-003,1728,700.00000E-009,1.72500E-009,405.79710E+000,1.20750E-015,47.14400E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-2.06000E-009,7.76699E+009,32.96000E-009,51.10300E-003,1728,900.00000E-009,406.00000E-012,2.21675E+003,365.40000E-018,51.10300E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-2.18700E-009,8.23045E+009,39.36600E-009,55.20000E-003,1728,-3.00000E-006,-15.00000E-012,200.00000E+003,45.00000E-018,55.20000E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-1.16500E-009,17.16738E+009,23.30000E-009,59.39300E-003,1728,-2.20000E-006,1.31400E-009,-1.67428E+003,-2.89080E-015,59.39300E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-1.01500E-009,21.67488E+009,22.33000E-009,63.74500E-003,1792,1.90000E-006,1.35200E-009,1.40533E+003,2.56880E-015,63.74500E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-1.85100E-009,12.96596E+009,44.42400E-009,67.85000E-003,1792,-2.00000E-006,76.00000E-012,-26.31579E+003,-152.00000E-018,67.85000E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-1.93300E-009,13.45059E+009,50.25800E-009,71.97800E-003,1792,-4.00000E-006,-253.00000E-012,15.81028E+003,1.01200E-015,71.97800E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-1.01100E-009,27.69535E+009,28.30800E-009,76.28600E-003,1792,1.00000E-006,1.08200E-009,924.21442E+000,1.08200E-015,76.28600E-003,1600,0.00000E+000
1,1,16,-30.00000E+000,-799.00000E-012,37.54693E+009,23.97000E-009,80.26700E-003,1792,4.40000E-006,1.23400E-009,3.56564E+003,5.42960E-015,80.26700E-003,1600,0.00000E+000
1,1,17,-32.00000E+000,-1.79900E-009,17.78766E+009,57.56800E-009,84.21200E-003,1792,800.00000E-009,5.00000E-012,160.00000E+003,4.00000E-018,84.21200E-003,1600,0.00000E+000
1,1,18,-34.00000E+000,-2.18200E-009,15.58203E+009,74.18800E-009,88.14900E-003,1792,-3.60000E-006,-720.00000E-012,5.00000E+003,2.59200E-015,88.14900E-003,1600,0.00000E+000
