Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,500.00000E-009,-353.00000E-012,-1.41643E+003,-176.50000E-018,17.89500E-003,1600,-1.40000E-006,-389.00000E-012,3.59897E+003,544.60000E-018,17.89500E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-5.17800E-009,386.25010E+006,10.35602E-009,22.68200E-003,1664,2.50000E-006,3.18600E-009,784.68299E+000,7.96500E-015,22.68200E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-5.43900E-009,735.42931E+006,21.75600E-009,27.13500E-003,1728,2.30000E-006,5.89500E-009,390.16115E+000,13.55850E-015,27.13500E-003,1600,0.00000E+000
1,1,4,-6.00001E+000,-3.48200E-009,1.72315E+009,20.89203E-009,39.94900E-003,1728,-1.00000E-006,2.21900E-009,-450.65345E+000,-2.21900E-015,39.94900E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-3.80900E-009,2.10029E+009,30.47200E-009,43.88700E-003,1728,1.50000E-006,4.19800E-009,357.31301E+000,6.29700E-015,43.88700E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-3.15800E-009,3.16656E+009,31.58000E-009,47.87100E-003,1728,1.10000E-006,4.05300E-009,271.40390E+000,4.45830E-015,47.87100E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-3.71800E-009,3.22754E+009,44.61600E-009,51.79600E-003,1728,100.00000E-009,2.32100E-009,43.08488E+000,232.10000E-018,51.79600E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-3.75400E-009,3.72936E+009,52.55600E-009,55.81400E-003,1728,-700.00000E-009,1.20300E-009,-581.87864E+000,-842.10000E-018,55.81400E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-2.41700E-009,6.61978E+009,38.67200E-009,59.89900E-003,1728,2.00000E-006,2.44400E-009,818.33061E+000,4.88800E-015,59.89900E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.61000E-009,11.18012E+009,28.98000E-009,63.94600E-003,1728,3.40000E-006,3.00000E-009,1.13333E+003,10.20000E-015,63.94600E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-2.73800E-009,7.30460E+009,54.76000E-009,68.23900E-003,1728,200.00000E-009,1.28000E-009,156.25000E+000,256.00000E-018,68.23900E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-3.08200E-009,7.13822E+009,67.80400E-009,72.54900E-003,1792,-1.10000E-006,416.00000E-012,-2.64423E+003,-457.60000E-018,72.54900E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-1.89500E-009,12.66491E+009,45.48000E-009,76.61900E-003,1792,-700.00000E-009,1.78100E-009,-393.03762E+000,-1.24670E-015,76.61900E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-1.19400E-009,21.77554E+009,31.04400E-009,80.76100E-003,1792,-800.00000E-009,2.35500E-009,-339.70276E+000,-1.88400E-015,80.76100E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-2.38500E-009,11.74004E+009,66.78000E-009,84.74400E-003,1792,2.30000E-006,839.00000E-012,2.74136E+003,1.92970E-015,84.74400E-003,1600,0.00000E+000
1,1,16,-30.00000E+000,-2.86400E-009,10.47486E+009,85.92000E-009,88.70600E-003,1792,200.00000E-009,11.00000E-012,18.18182E+003,2.20000E-018,88.70600E-003,1600,0.00000E+000
1,1,17,-32.00000E+000,-1.80400E-009,17.73836E+009,57.72800E-009,92.75500E-003,1792,-1.70000E-006,1.38600E-009,-1.22655E+003,-2.35620E-015,92.75500E-003,1600,0.00000E+000
1,1,18,-34.00000E+000,-974.00000E-012,34.90760E+009,33.11600E-009,96.68900E-003,1792,700.00000E-009,2.12500E-009,329.41176E+000,1.48750E-015,96.68900E-003,1600,0.00000E+000
1,1,19,-36.00000E+000,-2.10400E-009,17.11027E+009,75.74400E-009,100.64100E-003,1792,1.10000E-006,772.00000E-012,1.42487E+003,849.20000E-018,100.64100E-003,1600,0.00000E+000
