,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-2.427e-09,20.0,-1.14e-10,2.427e-09,4.926459174701441e-05,,
1,-60.0,-1.243e-09,18.0,-7e-11,1.243e-09,3.525620512760839e-05,,
2,-60.0,-1.088e-09,16.00001,-1.6869999999999999e-09,1.088e-09,3.2984845004941285e-05,,
3,-60.0,-4.17e-10,14.0,-1.4119999999999999e-09,4.17e-10,2.0420577856662136e-05,,
4,-60.0,-6.99e-10,12.0,-1.1970000000000001e-09,6.99e-10,2.643860813280457e-05,,
5,-60.0,-3.29e-10,10.0,-1.27e-09,3.29e-10,1.8138357147217055e-05,,
6,-60.0,-6.14e-10,8.0,-1.293e-09,6.14e-10,2.4779023386727736e-05,,
7,-60.0,-4.08e-10,6.0,-9.01e-10,4.08e-10,2.0199009876724155e-05,,
8,-60.0,5.46e-10,4.0,2.44e-10,5.46e-10,2.3366642891095844e-05,,
9,-60.0,-1.6e-10,2.0,-1.425e-09,1.6e-10,1.2649110640673517e-05,,
10,-60.0,-7.17e-10,1.9e-06,-2.21e-09,7.17e-10,2.677685567799177e-05,,
11,-60.0,-5.66e-10,-2.0,-1.692e-09,5.66e-10,2.379075450674064e-05,,
12,-60.0,-1.214e-09,-4.00005,-1.9e-10,1.214e-09,3.484250278036869e-05,,
13,-60.0,-1.065e-09,-6.0,-2.118e-09,1.065e-09,3.263433774416144e-05,,
14,-60.0,-5.5e-10,-8.0,-8.57e-10,5.5e-10,2.3452078799117146e-05,,
15,-60.0,-2.321e-09,-10.0,-1.5629999999999999e-09,2.321e-09,4.817675788178362e-05,,
16,-60.0,-4.681e-09,-12.000010000000001,-3.123e-09,4.681e-09,6.84178339323893e-05,,
17,-60.0,-7.413e-09,-14.0,-3.837999999999999e-09,7.413e-09,8.609878047916823e-05,,
18,-60.0,-9.295e-09,-16.0,-3.3e-09,9.295e-09,9.641058033224361e-05,,
19,-60.0,-1.3571999999999999e-08,-18.0,-5.02e-09,1.3571999999999999e-08,0.00011649892703368558,,
20,-60.0,-2.1135e-08,-20.0,-6.733e-09,2.1135e-08,0.00014537881551312764,,
21,-60.0,-2.585e-08,-22.0,-6.993e-09,2.585e-08,0.00016077935190813525,,
22,-60.0,-3.0187e-08,-24.0,-5.792000000000001e-09,3.0187e-08,0.00017374406464682469,,
23,-60.0,-3.8958e-08,-26.0,-4.941e-09,3.8958e-08,0.00019737781030298212,,
24,-60.0,-4.6515e-08,-28.0,-6.2470000000000005e-09,4.6515e-08,0.0002156733641412402,,
25,-60.0,-5.6943e-08,-30.0,-6.485999999999999e-09,5.6943e-08,0.00023862732450413135,,
26,-60.0,-6.555e-08,-32.0,-4.917e-09,6.555e-08,0.0002560273422898422,,
27,-60.0,-7.559e-08,-34.0,-3.621e-09,7.559e-08,0.0002749363562717743,,
28,-60.0,-9.3596e-08,-36.0,-4.863e-09,9.3596e-08,0.00030593463354121905,,
29,-60.0,-1.2592800000000001e-07,-38.0,-1.1894e-08,1.2592800000000001e-07,0.0003548633539829099,,
30,-60.0,-1.40691e-07,-40.0,-6.37e-09,1.40691e-07,0.00037508798967708895,,
31,-60.0,-1.47793e-07,-42.0,-6.3170000000000004e-09,1.47793e-07,0.00038443855165682853,,
32,-60.0,-1.56206e-07,-44.0,-5.538e-09,1.56206e-07,0.00039522904751548816,,
33,-60.0,-1.6656199999999998e-07,-46.0,-3.6620000000000004e-09,1.6656199999999998e-07,0.00040812008036851115,,
34,-60.0,-1.89898e-07,-48.0,-2.967e-09,1.89898e-07,0.0004357728766226737,,
35,-60.0,-1.9751999999999998e-07,-50.0,-5.436e-09,1.9751999999999998e-07,0.00044443222205416203,,
36,-60.0,-2.11556e-07,-52.0,-6.58e-09,2.11556e-07,0.0004599521714265517,,
37,-60.0,-2.28794e-07,-54.0,-4.5400000000000005e-09,2.28794e-07,0.0004783241578678627,,
38,-60.0,-2.43324e-07,-56.0,-6.7920000000000005e-09,2.43324e-07,0.0004932788258176099,,
39,-60.0,-2.5915e-07,-58.0,-6.014e-09,2.5915e-07,0.000509067775448417,,
40,-60.0,-2.73105e-07,-60.0,-8.87e-09,2.73105e-07,0.0005225944890639396,,
41,-60.0,-2.77993e-07,-62.0,-8.266e-09,2.77993e-07,0.0005272504148884096,,
42,-60.0,-2.8129300000000003e-07,-64.0,-7.586000000000001e-09,2.8129300000000003e-07,0.0005303706251292581,,
43,-60.0,-2.92604e-07,-66.0,-7.944e-09,2.92604e-07,0.0005409288308086379,,
44,-60.0,-3.22837e-07,-68.0,-1.9854e-08,3.22837e-07,0.0005681874690628085,,
45,-60.0,-3.1600400000000003e-07,-70.0,-8.229e-09,3.1600400000000003e-07,0.0005621423307312838,,
46,-60.0,-3.19102e-07,-72.0,-9.288e-09,3.19102e-07,0.0005648911399553015,,
47,-60.0,-3.28125e-07,-74.0,-1.0597e-08,3.28125e-07,0.00057282196186948,,
48,-60.0,-3.25638e-07,-76.0,-7.611e-09,3.25638e-07,0.000570647001218792,,
49,-60.0,-3.28056e-07,-78.0,-8.032e-09,3.28056e-07,0.0005727617305651627,,
50,-60.0,-3.38245e-07,-80.0,-8.031000000000001e-09,3.38245e-07,0.000581588342386606,,
51,-60.0,-3.30938e-07,-82.0,-6.189e-09,3.30938e-07,0.0005752721095273088,,
52,-60.0,-3.3879600000000004e-07,-84.0,-9.165e-09,3.3879600000000004e-07,0.0005820618523834043,,
53,-60.0,-3.60071e-07,-86.0002,-2.1796000000000002e-08,3.60071e-07,0.0006000591637497089,,
54,-60.0,-3.58439e-07,-88.0,-1.0595000000000002e-08,3.58439e-07,0.0005986977534616278,,
55,-60.0,-3.5326300000000006e-07,-90.0,-9.393e-09,3.5326300000000006e-07,0.0005943593189308972,,
56,-60.0,-3.5208799999999997e-07,-92.0,-7.74e-09,3.5208799999999997e-07,0.0005933700363179792,,
57,-60.0,-3.50111e-07,-94.0,-8.749e-09,3.50111e-07,0.0005917017829954545,,
58,-60.0,-3.4715400000000004e-07,-96.0,-7.194000000000001e-09,3.4715400000000004e-07,0.0005891977596698753,,
59,-60.0,-3.48303e-07,-98.0,-8.590999999999999e-09,3.48303e-07,0.0005901720088245459,,
60,-60.0,-3.53615e-07,-100.0,-8.459e-09,3.53615e-07,0.0005946553623738712,,
61,-64.0,-5.7050000000000005e-09,20.0,3.588e-09,5.7050000000000005e-09,7.553145040312677e-05,,
62,-64.0,-4.291e-09,18.00001,5.5e-10,4.291e-09,6.550572494064928e-05,,
63,-64.0,-2.834e-09,16.0,1.953e-09,2.834e-09,5.323532661682466e-05,,
