,V_Drain,I_Drain,V_Gate,I_Gate
0,-1.2e-06,-4.46e-10,0.0,-6.27e-10
1,2.0,2.05e-10,6e-07,-3.1e-11
2,4.0,1.0050000000000001e-09,-1.3e-06,9.21e-10
3,6.0,1.87e-10,3e-07,-2.5e-10
4,8.0,-2.32e-10,6e-07,-8.8e-10
5,10.0,4.21e-10,1.5e-06,-5.4e-11
6,11.999989999999999,9.17e-10,7e-07,5.44e-10
7,14.0,4.9e-10,1e-07,-7.3e-11
8,16.0,1e-10,5e-07,-6.55e-10
9,18.0,4.39e-10,1e-06,-2.3e-10
10,20.0,9.42e-10,-7e-07,4.06e-10
11,22.0,6.36e-10,-4e-07,-9.8e-11
12,24.0,1.84e-10,-1.5e-06,-6.87e-10
13,26.0,6.64e-10,-2e-07,-1.9e-10
14,28.0,1.121e-09,-5e-07,4.16e-10
15,30.0,7.97e-10,1.3e-06,-9.3e-11
16,32.0,4.42e-10,8e-07,-7.67e-10
17,34.0,7.12e-10,-1.5e-06,-5.38e-10
18,36.0,1.439e-09,-1.8e-06,1.19e-10
19,38.0,1.527e-09,2.4e-06,-1.15e-10
20,40.0,1.087e-09,4e-07,-1.3469999999999998e-09
21,42.0,1.783e-09,-9e-07,-1.599e-09
22,44.0,2.972e-09,-1.5e-06,-1.298e-09
23,46.0,3.81e-09,-1.7e-06,-2.134e-09
24,48.0,4.254e-09,-1.6e-06,-2.54e-09
25,50.0,6.525e-09,-1.2e-06,-2.2040000000000002e-09
26,52.0,1.0027e-08,-4.1e-06,-8.45e-10
27,54.0,1.4313e-08,2e-06,-1.029e-09
28,56.0,1.8509999999999998e-08,-2e-07,-2.584e-09
29,58.0,2.4233e-08,-2.4e-06,-3.298e-09
30,60.0,3.2991e-08,-2e-06,-2.937e-09
31,62.0,4.2087000000000005e-08,-2e-07,-3.234e-09
32,64.0,5.3467000000000005e-08,-1e-06,-5.145999999999999e-09
33,66.0,6.5558e-08,-1.6e-06,-5.972e-09
34,68.0,8.139400000000001e-08,-2.1e-06,-5.694e-09
35,70.0,9.970800000000001e-08,-3.4e-06,-4.581e-09
36,72.0,1.16401e-07,-4.1e-06,-5.17e-09
37,74.0,1.34182e-07,-1.5e-06,-4.884e-09
38,76.0,1.15737e-07,1e-07,-1.0440000000000001e-09
39,78.0,1.52279e-07,-5.2e-06,-1.9489999999999998e-09
40,80.0,1.88919e-07,-3.7e-06,-2.082e-09
41,82.0,2.21575e-07,-4.3e-06,-3.106e-09
42,84.0,2.56308e-07,-1.9e-06,-3.781e-09
43,86.0,2.30262e-07,-1.2e-06,-1.146e-09
44,88.0,2.44116e-07,2.4e-06,-3.76e-10
45,90.0,2.63529e-07,-1.8e-06,-1.001e-09
46,92.0,3.20415e-07,2e-06,-4.015e-09
47,94.0,3.18516e-07,-6e-07,-1.4729999999999998e-09
48,96.0,3.36024e-07,2.3e-06,-3.198e-09
49,98.0,3.68887e-07,2.3e-06,-5.597e-09
50,100.0,3.81503e-07,2.6e-06,-5.697e-09
51,4e-07,-6.16e-10,10.0,2.805e-09
52,2.0,-1.084e-09,10.0,3.76e-10
53,4.0,-1.056e-09,10.0,-4.94e-10
54,6.0,2.43e-10,10.0,7.21e-10
55,8.0,1.011e-09,10.0,1.493e-09
56,10.0,-1.18e-10,10.0,-1.78e-10
57,12.0,-5.87e-10,10.0,-9.31e-10
58,14.0,4.66e-10,10.0,3.61e-10
59,16.0,1.224e-09,10.0,1.223e-09
60,18.0,2.95e-10,10.0,-8.2e-11
61,20.0,-2.36e-10,10.0,-7.84e-10
62,22.0,6.37e-10,10.0,3.67e-10
63,24.0,1.3469999999999998e-09,10.0,1.286e-09
64,26.0,1.77e-10,10.0,-2.91e-10
65,28.0,-2.85e-10,10.0,-1.011e-09
66,30.0,7.12e-10,10.0,3.68e-10
67,32.0,1.4640000000000001e-09,10.0,1.268e-09
68,34.0,3.77e-10,10.0,-1.27e-10
69,36.0,-6e-12,10.0,-8.49e-10
70,38.0,7.7e-10,10.0,1.76e-10
71,40.0,1.4960000000000002e-09,10.0,1.109e-09
72,42.0,5.09e-10,10.0,-9.4e-11
73,44.0,6.2e-11,10.0,-8.59e-10
74,46.0,1.002e-09,10.0,3.08e-10
75,48.0,1.701e-09,10.0,1.225e-09
76,50.0,6.93e-10,10.0,-3.04e-10
77,52.0,2.1e-10,10.0,-1.068e-09
78,54.0,1.1310000000000001e-09,10.0,-4.1e-11
79,56.0,1.9689999999999997e-09,10.0,6.35e-10
80,58.0,1.4299999999999998e-09,10.0,-7.16e-10
81,60.0,1.27e-09,10.0,-1.743e-09
82,62.0,2.441e-09,10.0,-1.311e-09
83,64.0,3.982e-09,10.0,-9.22e-10
84,66.0,3.912e-09,10.0,-2.783e-09
85,68.0,5.339000000000001e-09,10.0,-3.977e-09
86,70.0,8.839e-09,10.0,-2.4e-09
87,72.0,1.3294e-08,10.0,-1.394e-09
88,74.0,1.7252e-08,10.0,-3.118e-09
89,76.0,2.2715000000000002e-08,10.0,-4.42e-09
90,78.0,3.1548e-08,10.0,-3.959e-09
91,80.0,4.1603000000000005e-08,10.0,-3.542e-09
92,82.0,5.2013e-08,10.0,-3.603e-09
93,84.0,6.724800000000001e-08,10.0,-4.4319999999999996e-09
94,86.0,8.5349e-08,10.0,-3.257e-09
95,88.0,1.0708500000000001e-07,10.0,-2.233e-09
96,90.0,1.30947e-07,10.0,-3.6780000000000003e-09
97,92.0,1.58819e-07,10.0,-4.198e-09
98,94.0,1.8974900000000001e-07,10.0,-3.4549999999999998e-09
99,96.0,2.2273e-07,10.0,-2.4909999999999998e-09
100,98.0,2.59795e-07,10.0,-3.701e-09
101,100.0,2.98238e-07,10.0,-5.339000000000001e-09
102,1e-07,-3.059e-09,20.0,4.0060000000000004e-09
103,2.0,-1.905e-09,20.0,2.326e-09
104,4.0,-1.601e-09,20.0,9.2e-10
105,6.0,-7.52e-10,20.0,7.53e-10
106,8.0,1.34e-10,20.0,1.143e-09
107,10.0,2.78e-10,20.0,8.58e-10
108,12.0,-2.97e-10,20.0,-2.82e-10
109,14.0,-1.81e-10,20.0,-4.54e-10
110,16.0,9.57e-10,20.0,4.38e-10
111,18.0,1.0789999999999999e-09,20.0,1.98e-10
112,20.0,3.49e-10,20.0,-8.23e-10
113,22.0,5.7e-10,19.99999,-5.03e-10
114,24.0,1.119e-09,20.0,3.69e-10
115,26.0,1.02e-09,20.0,3.61e-10
116,28.0,2.48e-10,20.0,-6.36e-10
117,30.0,1.77e-10,19.99999,-6.68e-10
118,32.0,1.0730000000000001e-09,20.0,4.7e-10
119,34.0,1.416e-09,20.0,9.36e-10
120,36.0,2.8e-10,20.0,-5e-10
