,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-3.1130000000000003e-09,20.0,5.85e-10,3.1130000000000003e-09,5.579426493825329e-05,,
1,-60.0,-8.5e-10,18.0,1.483e-09,8.5e-10,2.9154759474226502e-05,,
2,-60.0,-8.7e-10,16.0,3.1e-11,8.7e-10,2.9495762407505253e-05,,
3,-60.0,-9.73e-10,14.0,-9.88e-10,9.73e-10,3.119294792096444e-05,,
4,-60.0,-7.66e-10,12.0,-1.053e-09,7.66e-10,2.7676705006196096e-05,,
5,-60.0,4.38e-10,10.0,2.76e-10,4.38e-10,2.092844953645635e-05,,
6,-60.0,7e-11,8.0,-1.79e-10,7e-11,8.366600265340756e-06,,
7,-60.0,-9.15e-10,6.0,-1.636e-09,9.15e-10,3.024896692450835e-05,,
8,-60.0,-5.79e-10,4.0,-1.121e-09,5.79e-10,2.406241883103193e-05,,
9,-60.0,-9.71e-10,2.0,-2.666e-09,9.71e-10,3.116087290176577e-05,,
10,-60.0,1.79e-10,-2e-07,-2.247e-09,1.79e-10,1.3379088160259653e-05,,
11,-60.0,8.59e-10,-1.9999900000000002,-3.664e-09,8.59e-10,2.930870177950569e-05,,
12,-60.0,-2.54e-09,-4.0,-1.897e-09,2.54e-09,5.039841267341661e-05,,
13,-60.0,-6.31e-09,-6.0,-2.488e-09,6.31e-09,7.9435508432942e-05,,
14,-60.0,-1.0212e-08,-8.0,-2.133e-09,1.0212e-08,0.00010105444077327824,,
15,-60.0,-1.3964e-08,-10.0,-1.105e-09,1.3964e-08,0.00011816936997377959,,
16,-60.0,-1.9074e-08,-12.0,-2.906e-09,1.9074e-08,0.00013810865287881133,,
17,-60.0,-2.9561000000000002e-08,-14.0,-5.502e-09,2.9561000000000002e-08,0.00017193312653470826,,
18,-60.0,-3.9525e-08,-16.0,-6.6730000000000004e-09,3.9525e-08,0.0001988089535207104,,
19,-60.0,-6.0923e-08,-18.0,-1.3459000000000002e-08,6.0923e-08,0.00024682584953768515,,
20,-60.0,-6.583e-08,-20.0,-1.0723000000000001e-08,6.583e-08,0.0002565735761920935,,
21,-60.0,-7.504500000000001e-08,-22.0,-9.631e-09,7.504500000000001e-08,0.00027394342481614707,,
22,-60.0,-8.8287e-08,-24.0,-8.469e-09,8.8287e-08,0.000297131284115288,,
23,-60.0,-1.0701700000000001e-07,-26.0,-7.283e-09,1.0701700000000001e-07,0.0003271345289021017,,
24,-60.0,-1.37072e-07,-28.0,-1.4220999999999999e-08,1.37072e-07,0.0003702323594717242,,
25,-60.0,-1.44784e-07,-30.0,-8.607e-09,1.44784e-07,0.0003805049276947672,,
26,-60.0,-1.62667e-07,-32.0,-8.085e-09,1.62667e-07,0.000403319972230486,,
27,-60.0,-1.75958e-07,-34.0,-6.687999999999999e-09,1.75958e-07,0.0004194734794954265,,
28,-60.0,-1.91546e-07,-36.0,-5.906e-09,1.91546e-07,0.0004376596851436056,,
29,-60.0,-2.1488499999999998e-07,-38.0,-7.328e-09,2.1488499999999998e-07,0.00046355690049874133,,
30,-60.0,-2.30186e-07,-40.0,-6.820000000000001e-09,2.30186e-07,0.00047977703154694683,,
31,-60.0,-2.46121e-07,-42.0,-7.946e-09,2.46121e-07,0.0004961058354827124,,
32,-60.0,-2.68303e-07,-44.0,-8.542e-09,2.68303e-07,0.0005179797293331082,,
33,-60.0,-2.85322e-07,-46.0,-6.703e-09,2.85322e-07,0.0005341554080976809,,
34,-60.0,-3.01657e-07,-48.0,-8.98e-09,3.01657e-07,0.0005492331016972666,,
35,-60.0,-3.26837e-07,-50.0,-1.1687e-08,3.26837e-07,0.0005716965978558907,,
36,-60.0,-3.39418e-07,-52.0,-1.0733e-08,3.39418e-07,0.0005825959148500786,,
37,-60.0,-3.53108e-07,-54.0,-1.0576000000000002e-08,3.53108e-07,0.0005942289121205733,,
38,-60.0,-3.67754e-07,-56.0,-1.0416e-08,3.67754e-07,0.0006064272421321456,,
39,-60.0,-3.86271e-07,-58.0,-1.1346000000000001e-08,3.86271e-07,0.0006215070393808907,,
40,-60.0,-3.9642099999999997e-07,-60.0,-1.1389e-08,3.9642099999999997e-07,0.00062961972650164,,
41,-60.0,-4.3641e-07,-62.0,-2.633e-08,4.3641e-07,0.0006606133513637156,,
42,-60.0,-4.72181e-07,-64.0,-3.553e-08,4.72181e-07,0.0006871542767093865,,
43,-60.0,-4.6895600000000003e-07,-66.0,-1.6368e-08,4.6895600000000003e-07,0.0006848036214857512,,
44,-60.0,-4.7030299999999995e-07,-68.0,-1.1816e-08,4.7030299999999995e-07,0.0006857864098974256,,
45,-60.0,-5.01776e-07,-70.0,-2.7944e-08,5.01776e-07,0.0007083614896364708,,
46,-60.0,-5.08397e-07,-72.0,-1.6142e-08,5.08397e-07,0.0007130196350732566,,
47,-60.0,-5.37674e-07,-74.0,-2.9188999999999998e-08,5.37674e-07,0.0007332625723436318,,
48,-60.0,-5.29555e-07,-76.0,-1.434e-08,5.29555e-07,0.000727705297493429,,
49,-60.0,-5.33118e-07,-78.0,-1.3937999999999999e-08,5.33118e-07,0.000730149299801075,,
50,-60.0,-5.35081e-07,-80.0,-1.4423e-08,5.35081e-07,0.0007314923102808395,,
51,-60.0,-5.30694e-07,-82.0,-1.2612e-08,5.30694e-07,0.0007284874741544978,,
52,-60.0,-5.34523e-07,-84.0,-1.1959e-08,5.34523e-07,0.0007311107987165831,,
