,V_Drain,I_Drain,V_Gate,I_Gate
0,1e-06,4.08e-10,0.0,4339.25
1,-2.0,-2.95e-10,-1.55e-10,-1290.32
2,-4.0,-1.075e-09,-7.88e-10,0.0
3,-6.0,-4.32e-10,8.9e-11,0.0
4,-8.000010000000001,6.8e-11,8e-10,-1625.0
5,-10.0,-5.81e-10,-3.8e-11,-31578.95
6,-12.0,-1.02e-09,-5.93e-10,-2529.51
7,-14.0,-6.8e-10,-1.14e-10,21052.63
8,-16.0,-2.92e-10,4.52e-10,-2212.39
9,-18.0,-5.11e-10,1.73e-10,7514.45
10,-20.0,-1.105e-09,-6.1e-10,1803.28
11,-22.0,-7.69e-10,-1.01e-10,13861.39
12,-24.0,-2.99e-10,4.72e-10,3177.97
13,-26.0,-7.3e-10,5.7e-11,35087.72
14,-28.0,-1.216e-09,-5.91e-10,-1184.43
15,-30.0,-9.66e-10,-2.42e-10,-5371.9
16,-32.0,-4.95e-10,4.66e-10,2789.7
17,-34.0,-5.63e-10,3.59e-10,7242.34
18,-36.0,-1.3170000000000001e-09,-5.77e-10,-4852.69
19,-38.0,-1.3869999999999999e-09,-4.94e-10,2834.01
20,-40.0,-6.39e-10,5.65e-10,-6371.68
21,-42.0,-8.28e-10,4.57e-10,3063.46
22,-44.0,-1.585e-09,-3.3e-10,-303.0303
23,-46.0,-1.559e-09,8.5e-11,11764.71
24,-48.0,-1.19e-09,1.033e-09,-96.80542
25,-50.0,-1.4799999999999999e-09,1.3e-09,3230.77
26,-52.0,-2.587e-09,5.03e-10,4174.95
27,-54.0,-3.175e-09,7.55e-10,-3311.26
28,-56.0,-2.7789999999999996e-09,2.447e-09,572.12914
29,-58.0,-3.234e-09,3.216e-09,1990.05
30,-60.0,-4.736e-09,2.602e-09,499.61568
31,-62.0,-5.543e-09,3.2940000000000004e-09,-242.86582
32,-64.0,-5.48e-09,5.207000000000001e-09,441.71308
33,-66.0,-6.128e-09,6.368e-09,314.07035
34,-68.0,-7.970000000000001e-09,5.835e-09,257.06941
35,-70.0,-9.288e-09,5.889999999999999e-09,135.82343
36,-72.0,-9.080000000000001e-09,7.2119999999999995e-09,-124.79201
37,-74.0,-9.384e-09,7.495e-09,266.84456
38,-76.0,-1.1412e-08,5.591e-09,679.66375
39,-78.0,-1.2784e-08,5.051e-09,752.32627
40,-80.0,-1.2405999999999999e-08,6.438e-09,186.39328999999998
41,-82.0,-1.2668e-08,7.703999999999999e-09,519.2108
42,-84.0,-1.4779e-08,6.506e-09,537.96496
43,-86.0,-1.6116e-08,5.94e-09,471.38047
44,-88.0,-1.6238999999999997e-08,7.3819999999999995e-09,121.91818
45,-90.0,-1.6203e-08,8.312e-09,132.33879
46,-92.0,-1.8094e-08,7.1419999999999995e-09,280.0336
47,-94.0,-1.9411e-08,6.634e-09,452.21585999999996
48,-96.0,-1.9317e-08,8.036e-09,62.220009999999995
49,-98.0,-1.9392e-08,9.054e-09,-77.31389
50,-100.0,-2.1116000000000002e-08,8.022e-09,373.97157999999996
51,-1.2e-06,2.279e-09,-3.5099999999999997e-09,2849000000.0
52,-2.0,1.08e-09,-1.2640000000000002e-09,7911390000.0
53,-4.0,1.111e-09,4e-10,-25000000000.0
54,-6.0,-2.22e-10,-7.2e-10,13888890000.0
55,-8.0,-9.2e-10,-1.3e-09,7692310000.0
56,-10.0,-6.11e-10,1.32e-10,-75757580000.0
57,-12.0,-4.28e-10,1.2220000000000001e-09,-8183310000.0
58,-14.000010000000001,-1.648e-09,8.47e-10,-11806380000.0
59,-16.0,-3.119e-09,1.25e-09,-8000000000.0
60,-18.0,-2.8549999999999998e-09,2.161e-09,-4627490000.0
61,-20.0,-1.8e-09,2.635e-09,-3795070000.0
62,-22.0,-2.243e-09,9.48e-10,-10548520000.0
63,-24.0,-2.4e-09,-2.52e-10,39682540000.0
64,-26.0,-1.276e-09,6.89e-10,-14513790000.0
65,-28.0,-4.88e-10,1.381e-09,-7241130000.0
66,-30.0,-1.231e-09,8.3e-11,-120481930000.0
67,-32.0,-1.7199999999999999e-09,-6.44e-10,15527950000.0
68,-34.0,-9.91e-10,1.3e-10,-76923080000.0
69,-36.0,-5.23e-10,7.2e-10,-13888900000.0
70,-38.0,-1.031e-09,6.5e-11,-153846150000.0
71,-40.0,-1.468e-09,-5.35e-10,18691590000.0
72,-42.0,-1.158e-09,-1.18e-10,84745760000.0
73,-44.0,-5.73e-10,5.63e-10,-17762010000.0
74,-46.0,-1.0539999999999999e-09,-6.3e-11,158730160000.0
75,-48.0,-1.56e-09,-7.98e-10,12531330000.0
76,-50.0,-1.046e-09,-4e-12,2500000000000.0
77,-52.0,-4.59e-10,7.18e-10,-13927580000.0
78,-54.0,-1.037e-09,-6.1e-11,163934430000.0
79,-56.0,-1.573e-09,-6.17e-10,16207460000.0
80,-58.0,-1.221e-09,-1.2e-10,83333420000.0
81,-60.0,-8.27e-10,4.97e-10,-20120720000.0
82,-62.0,-1.067e-09,3.43e-10,-29154520000.0
83,-64.0,-1.774e-09,-3.87e-10,25839790000.0
84,-66.0,-1.684e-09,-1.4e-11,714285710000.0
85,-68.0,-1.37e-09,9.73e-10,-10277490000.0
86,-70.0,-1.8790000000000002e-09,9.03e-10,-11074200000.0
87,-72.0,-2.821e-09,6.04e-10,-16556290000.0
88,-74.0,-3.118e-09,1.414e-09,-7072140000.0
89,-76.0,-3.253e-09,2.836e-09,-3526090000.0
90,-78.0,-4.076e-09,3.535e-09,-2828850000.0
91,-80.0,-5.706e-09,3.376e-09,-2962090000.0
