Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,158.41900E-009,378.74245E+006,9.50514E-006,16.48600E-003,1792,60.00000E+000,-20.00000E+000,-1.29000E-009,15.50388E+009,25.80000E-009,16.48600E-003,1728
1,1,2,60.00000E+000,120.77600E-009,496.78744E+006,7.24656E-006,29.91300E-003,1792,60.00000E+000,-18.00000E+000,2.12800E-009,-8.45865E+009,-38.30400E-009,29.91300E-003,1728
1,1,3,60.00000E+000,90.57700E-009,662.41982E+006,5.43462E-006,42.55800E-003,1792,60.00000E+000,-16.00000E+000,5.20500E-009,-3.07397E+009,-83.28000E-009,42.55800E-003,1728
1,1,4,60.00000E+000,64.16400E-009,935.10380E+006,3.84984E-006,56.34900E-003,1792,60.00000E+000,-14.00000E+000,4.77700E-009,-2.93071E+009,-66.87800E-009,56.34900E-003,1728
1,1,5,60.00000E+000,42.10900E-009,1.42487E+009,2.52654E-006,68.24800E-003,1792,60.00000E+000,-12.00000E+000,3.53300E-009,-3.39655E+009,-42.39600E-009,68.24800E-003,1728
1,1,6,60.00000E+000,27.11500E-009,2.21280E+009,1.62690E-006,80.14300E-003,1792,60.00000E+000,-10.00000E+000,4.08200E-009,-2.44978E+009,-40.82000E-009,80.14300E-003,1728
1,1,7,60.00000E+000,16.93600E-009,3.54275E+009,1.01616E-006,94.44200E-003,1792,60.00000E+000,-8.00000E+000,4.53300E-009,-1.76484E+009,-36.26400E-009,94.44200E-003,1728
1,1,8,60.00000E+000,9.42000E-009,6.36943E+009,565.20000E-009,106.40500E-003,1792,60.00000E+000,-6.00000E+000,5.15300E-009,-1.16437E+009,-30.91800E-009,106.40500E-003,1728
1,1,9,60.00000E+000,190.00000E-012,315.78947E+009,11.40000E-009,110.09500E-003,1792,60.00000E+000,-4.00001E+000,10.85900E-009,-368.35896E+006,-43.43611E-009,110.09500E-003,1728
1,1,10,60.00000E+000,-4.73400E-009,-12.67427E+009,-284.04000E-009,114.60900E-003,1792,60.00000E+000,-2.00000E+000,10.53600E-009,-189.82508E+006,-21.07197E-009,114.60900E-003,1664
1,1,11,60.00000E+000,-7.26700E-009,-8.25650E+009,-436.02000E-009,118.97900E-003,1792,60.00000E+000,1.80000E-006,12.13900E-009,148.28240E+000,21.85020E-015,118.97900E-003,1600
1,1,12,60.00000E+000,-4.37800E-009,-13.70489E+009,-262.68000E-009,133.38200E-003,1792,60.00000E+000,2.00000E+000,5.84500E-009,342.17297E+006,11.69001E-009,133.38200E-003,1664
1,1,13,60.00000E+000,-3.60900E-009,-16.62510E+009,-216.54000E-009,145.47700E-003,1792,60.00000E+000,4.00000E+000,6.10500E-009,655.20066E+006,24.42000E-009,145.47700E-003,1728
1,1,14,60.00000E+000,-6.53700E-009,-9.17852E+009,-392.22000E-009,149.17100E-003,1792,60.00000E+000,5.99999E+000,8.85300E-009,677.73523E+006,53.11791E-009,149.17100E-003,1728
1,1,15,60.00000E+000,-4.04000E-009,-14.85149E+009,-242.40000E-009,162.84300E-003,1792,60.00000E+000,8.00000E+000,6.09100E-009,1.31341E+009,48.72800E-009,162.84300E-003,1728
1,1,16,60.00000E+000,-2.41400E-009,-24.85501E+009,-144.84000E-009,174.79200E-003,1792,60.00000E+000,10.00000E+000,7.23900E-009,1.38141E+009,72.39000E-009,174.79200E-003,1728
1,1,17,60.00000E+000,-2.73000E-009,-21.97802E+009,-163.80000E-009,186.61500E-003,1792,60.00000E+000,12.00000E+000,6.39600E-009,1.87617E+009,76.75200E-009,186.61500E-003,1728
1,1,18,60.00000E+000,-2.67700E-009,-22.41315E+009,-160.62000E-009,198.48600E-003,1792,60.00000E+000,14.00000E+000,5.96800E-009,2.34584E+009,83.55200E-009,198.48600E-003,1728
1,1,19,60.00000E+000,-2.58200E-009,-23.23780E+009,-154.92000E-009,202.30800E-003,1792,60.00000E+000,16.00000E+000,8.48100E-009,1.88657E+009,135.69600E-009,202.30800E-003,1728
1,1,20,60.00000E+000,-2.31400E-009,-25.92913E+009,-138.84000E-009,214.57300E-003,1792,60.00000E+000,18.00000E+000,7.27500E-009,2.47423E+009,130.95000E-009,214.57300E-003,1728
1,1,21,60.00000E+000,-1.14600E-009,-52.35602E+009,-68.76000E-009,226.95100E-003,1792,60.00000E+000,20.00000E+000,8.53300E-009,2.34384E+009,170.66000E-009,226.95100E-003,1728
1,1,22,60.00000E+000,-1.00000E-009,-60.00000E+009,-60.00000E-009,239.09600E-003,1792,60.00000E+000,22.00000E+000,8.43300E-009,2.60880E+009,185.52600E-009,239.09600E-003,1792
1,1,23,60.00000E+000,-931.00000E-012,-64.44683E+009,-55.86000E-009,254.20400E-003,1792,60.00000E+000,24.00000E+000,7.87700E-009,3.04685E+009,189.04800E-009,254.20400E-003,1792
1,1,24,60.00000E+000,-1.01100E-009,-59.34718E+009,-60.66000E-009,266.85800E-003,1792,60.00000E+000,26.00000E+000,5.94600E-009,4.37269E+009,154.59600E-009,266.85800E-003,1792
1,1,25,60.00000E+000,286.00000E-012,209.79021E+009,17.16000E-009,278.74600E-003,1792,60.00000E+000,28.00000E+000,6.53400E-009,4.28528E+009,182.95200E-009,278.74600E-003,1792
1,1,26,60.00000E+000,-164.00000E-012,-365.85366E+009,-9.84000E-009,282.61600E-003,1792,60.00000E+000,30.00000E+000,8.12300E-009,3.69322E+009,243.69000E-009,282.61600E-003,1792
1,1,27,60.00000E+000,591.00000E-012,101.52284E+009,35.46000E-009,296.79200E-003,1792,60.00000E+000,32.00000E+000,6.26000E-009,5.11182E+009,200.32000E-009,296.79200E-003,1792
1,1,28,60.00000E+000,1.72600E-009,34.76246E+009,103.56000E-009,309.93100E-003,1792,60.00000E+000,34.00000E+000,7.25900E-009,4.68384E+009,246.80600E-009,309.93100E-003,1792
1,1,29,60.00000E+000,1.78300E-009,33.65115E+009,106.98000E-009,321.77500E-003,1792,60.00000E+000,36.00000E+000,6.90900E-009,5.21059E+009,248.72400E-009,321.77500E-003,1792
1,1,30,60.00000E+000,922.00000E-012,65.07592E+009,55.32000E-009,333.78500E-003,1792,60.00000E+000,38.00000E+000,5.27300E-009,7.20652E+009,200.37400E-009,333.78500E-003,1792
1,1,31,60.00000E+000,1.58700E-009,37.80718E+009,95.22000E-009,346.87900E-003,1792,60.00000E+000,40.00000E+000,5.74500E-009,6.96258E+009,229.80000E-009,346.87900E-003,1792
1,1,32,60.00000E+000,2.41300E-009,24.86531E+009,144.78000E-009,360.64300E-003,1792,60.00000E+000,42.00000E+000,6.50800E-009,6.45360E+009,273.33600E-009,360.64300E-003,1792
1,1,33,60.00000E+000,2.85300E-009,21.03049E+009,171.18000E-009,372.70200E-003,1792,60.00000E+000,44.00000E+000,6.70000E-009,6.56716E+009,294.80000E-009,372.70200E-003,1792
1,1,34,60.00000E+000,2.09400E-009,28.65330E+009,125.64000E-009,384.76400E-003,1792,60.00000E+000,46.00000E+000,5.36600E-009,8.57249E+009,246.83600E-009,384.76400E-003,1792
1,1,35,60.00000E+000,2.50500E-009,23.95210E+009,150.30000E-009,396.98600E-003,1792,60.00000E+000,48.00000E+000,5.75600E-009,8.33912E+009,276.28800E-009,396.98600E-003,1792
1,1,36,60.00000E+000,4.13700E-009,14.50326E+009,248.22000E-009,408.98700E-003,1792,60.00000E+000,50.00000E+000,7.49400E-009,6.67200E+009,374.70000E-009,408.98700E-003,1792
1,1,37,60.00000E+000,3.59900E-009,16.67130E+009,215.94000E-009,421.33600E-003,1792,60.00000E+000,52.00000E+000,6.52200E-009,7.97301E+009,339.14400E-009,421.33600E-003,1792
1,1,38,60.00000E+000,3.29400E-009,18.21494E+009,197.64000E-009,435.45300E-003,1792,60.00000E+000,54.00000E+000,5.69100E-009,9.48867E+009,307.31400E-009,435.45300E-003,1792
1,1,39,60.00000E+000,3.03500E-009,19.76936E+009,182.10000E-009,450.08000E-003,1792,60.00000E+000,56.00000E+000,4.96700E-009,11.27441E+009,278.15200E-009,450.08000E-003,1792
1,1,40,60.00000E+000,3.81600E-009,15.72327E+009,228.96000E-009,462.22100E-003,1792,60.00000E+000,58.00000E+000,6.07100E-009,9.55362E+009,352.11800E-009,462.22100E-003,1792
1,1,41,60.00000E+000,4.72700E-009,12.69304E+009,283.62000E-009,476.28700E-003,1792,60.00000E+000,60.00000E+000,7.06200E-009,8.49618E+009,423.72000E-009,476.28700E-003,1792
1,1,42,60.00000E+000,4.56100E-009,13.15501E+009,273.66000E-009,490.07800E-003,1792,60.00000E+000,62.00000E+000,6.65400E-009,9.31770E+009,412.54800E-009,490.07800E-003,1792
