Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,90.12400E-009,665.74941E+006,5.40744E-006,16.66100E-003,1792,60.00000E+000,-20.00000E+000,-273.00000E-012,73.26007E+009,5.46000E-009,16.66100E-003,1728
1,1,2,60.00000E+000,63.12200E-009,950.54022E+006,3.78732E-006,29.99700E-003,1792,60.00000E+000,-18.00000E+000,4.21100E-009,-4.27452E+009,-75.79800E-009,29.99700E-003,1728
1,1,3,60.00000E+000,42.23500E-009,1.42062E+009,2.53410E-006,42.33600E-003,1792,60.00000E+000,-16.00000E+000,5.05300E-009,-3.16644E+009,-80.84800E-009,42.33600E-003,1728
1,1,4,60.00000E+000,26.43200E-009,2.26998E+009,1.58592E-006,55.96600E-003,1792,60.00000E+000,-14.00000E+000,4.76800E-009,-2.93624E+009,-66.75200E-009,55.96600E-003,1728
1,1,5,60.00000E+000,16.42700E-009,3.65252E+009,985.62000E-009,68.65200E-003,1792,60.00000E+000,-12.00000E+000,5.17000E-009,-2.32108E+009,-62.04000E-009,68.65200E-003,1728
1,1,6,60.00000E+000,11.78200E-009,5.09251E+009,706.92000E-009,80.44900E-003,1792,60.00000E+000,-10.00000E+000,6.65900E-009,-1.50173E+009,-66.59000E-009,80.44900E-003,1728
1,1,7,60.00000E+000,6.73900E-009,8.90340E+009,404.34000E-009,92.28300E-003,1792,60.00000E+000,-8.00000E+000,5.72200E-009,-1.39811E+009,-45.77600E-009,92.28300E-003,1728
1,1,8,60.00000E+000,3.32400E-009,18.05054E+009,199.44000E-009,104.12500E-003,1792,60.00000E+000,-6.00000E+000,4.18700E-009,-1.43301E+009,-25.12200E-009,104.12500E-003,1728
1,1,9,60.00000E+000,2.29500E-009,26.14379E+009,137.70000E-009,115.90900E-003,1792,60.00000E+000,-4.00000E+000,4.94000E-009,-809.71660E+006,-19.76000E-009,115.90900E-003,1728
1,1,10,60.00000E+000,-2.13800E-009,-28.06361E+009,-128.28000E-009,119.80000E-003,1792,60.00000E+000,-2.00000E+000,8.14200E-009,-245.63940E+006,-16.28397E-009,119.80000E-003,1664
1,1,11,60.00000E+000,-5.69000E-009,-10.54482E+009,-341.40000E-009,123.98000E-003,1792,60.00000E+000,3.80000E-006,11.93100E-009,318.49803E+000,45.33780E-015,123.98000E-003,1600
1,1,12,60.00000E+000,-4.62400E-009,-12.97578E+009,-277.44000E-009,135.93200E-003,1792,60.00000E+000,2.00000E+000,8.57200E-009,233.31778E+006,17.14400E-009,135.93200E-003,1664
1,1,13,60.00000E+000,-4.43400E-009,-13.53180E+009,-266.04000E-009,147.86600E-003,1792,60.00000E+000,4.00000E+000,9.52600E-009,419.90342E+006,38.10400E-009,147.86600E-003,1728
1,1,14,60.00000E+000,-4.95100E-009,-12.11876E+009,-297.06000E-009,159.73400E-003,1792,60.00000E+000,6.00000E+000,9.44600E-009,635.18950E+006,56.67600E-009,159.73400E-003,1728
1,1,15,60.00000E+000,-8.89400E-009,-6.74612E+009,-533.64000E-009,163.43500E-003,1792,60.00000E+000,7.99999E+000,15.27200E-009,523.83381E+006,122.17585E-009,163.43500E-003,1728
1,1,16,60.00000E+000,-11.54100E-009,-5.19886E+009,-692.46000E-009,167.37400E-003,1792,60.00000E+000,9.99999E+000,15.52700E-009,644.03877E+006,155.26984E-009,167.37400E-003,1728
1,1,17,60.00000E+000,-6.44200E-009,-9.31388E+009,-386.52000E-009,179.43900E-003,1792,60.00000E+000,12.00000E+000,12.32400E-009,973.70983E+006,147.88800E-009,179.43900E-003,1728
1,1,18,60.00000E+000,-6.32500E-009,-9.48617E+009,-379.50000E-009,191.41000E-003,1792,60.00000E+000,14.00000E+000,10.51500E-009,1.33143E+009,147.21000E-009,191.41000E-003,1728
1,1,19,60.00000E+000,-6.06000E-009,-9.90099E+009,-363.60000E-009,203.20300E-003,1792,60.00000E+000,16.00000E+000,9.57800E-009,1.67049E+009,153.24800E-009,203.20300E-003,1728
1,1,20,60.00000E+000,-4.69000E-009,-12.79318E+009,-281.40000E-009,215.07700E-003,1792,60.00000E+000,18.00000E+000,10.15000E-009,1.77340E+009,182.70000E-009,215.07700E-003,1728
1,1,21,60.00000E+000,-3.85700E-009,-15.55613E+009,-231.42000E-009,226.95400E-003,1792,60.00000E+000,20.00000E+000,10.36000E-009,1.93050E+009,207.20000E-009,226.95400E-003,1728
1,1,22,60.00000E+000,-4.24700E-009,-14.12762E+009,-254.82000E-009,239.11800E-003,1792,60.00000E+000,22.00000E+000,8.89600E-009,2.47302E+009,195.71200E-009,239.11800E-003,1792
1,1,23,60.00000E+000,-3.45100E-009,-17.38626E+009,-207.06000E-009,250.95900E-003,1792,60.00000E+000,24.00000E+000,9.29500E-009,2.58203E+009,223.08000E-009,250.95900E-003,1792
1,1,24,60.00000E+000,-1.72000E-009,-34.88372E+009,-103.20000E-009,262.87600E-003,1792,60.00000E+000,26.00000E+000,10.53900E-009,2.46703E+009,274.01400E-009,262.87600E-003,1792
1,1,25,60.00000E+000,-1.56900E-009,-38.24092E+009,-94.14000E-009,274.68000E-003,1792,60.00000E+000,28.00000E+000,8.86000E-009,3.16027E+009,248.08000E-009,274.68000E-003,1792
1,1,26,60.00000E+000,-1.27400E-009,-47.09576E+009,-76.44000E-009,286.63700E-003,1792,60.00000E+000,30.00000E+000,7.54100E-009,3.97825E+009,226.23000E-009,286.63700E-003,1792
1,1,27,60.00000E+000,-86.00000E-012,-697.67442E+009,-5.16000E-009,298.57800E-003,1792,60.00000E+000,32.00000E+000,8.04200E-009,3.97911E+009,257.34400E-009,298.57800E-003,1792
1,1,28,60.00000E+000,589.00000E-012,101.86757E+009,35.34000E-009,310.60000E-003,1792,60.00000E+000,34.00000E+000,8.25900E-009,4.11672E+009,280.80600E-009,310.60000E-003,1792
1,1,29,60.00000E+000,142.00000E-012,422.53521E+009,8.52000E-009,322.59900E-003,1792,60.00000E+000,36.00000E+000,6.91600E-009,5.20532E+009,248.97600E-009,322.59900E-003,1792
1,1,30,60.00000E+000,728.00000E-012,82.41758E+009,43.68000E-009,334.65300E-003,1792,60.00000E+000,38.00000E+000,7.03200E-009,5.40387E+009,267.21600E-009,334.65300E-003,1792
1,1,31,60.00000E+000,2.44200E-009,24.57002E+009,146.52000E-009,346.71900E-003,1792,60.00000E+000,40.00000E+000,8.64800E-009,4.62535E+009,345.92000E-009,346.71900E-003,1792
1,1,32,60.00000E+000,2.08000E-009,28.84615E+009,124.80000E-009,358.73600E-003,1792,60.00000E+000,42.00000E+000,7.77000E-009,5.40541E+009,326.34000E-009,358.73600E-003,1792
1,1,33,60.00000E+000,1.62500E-009,36.92308E+009,97.50000E-009,370.78000E-003,1792,60.00000E+000,44.00000E+000,6.43900E-009,6.83336E+009,283.31600E-009,370.78000E-003,1792
1,1,34,60.00000E+000,2.60300E-009,23.05033E+009,156.18000E-009,382.81900E-003,1792,60.00000E+000,46.00000E+000,7.31300E-009,6.29017E+009,336.39800E-009,382.81900E-003,1792
1,1,35,60.00000E+000,3.55100E-009,16.89665E+009,213.06000E-009,394.87500E-003,1792,60.00000E+000,48.00000E+000,7.98100E-009,6.01428E+009,383.08800E-009,394.87500E-003,1792
1,1,36,60.00000E+000,3.36200E-009,17.84652E+009,201.72000E-009,407.00000E-003,1792,60.00000E+000,50.00000E+000,7.24100E-009,6.90512E+009,362.05000E-009,407.00000E-003,1792
1,1,37,60.00000E+000,3.43200E-009,17.48252E+009,205.92000E-009,419.05300E-003,1792,60.00000E+000,52.00000E+000,6.81000E-009,7.63583E+009,354.12000E-009,419.05300E-003,1792
1,1,38,60.00000E+000,3.60600E-009,16.63894E+009,216.36000E-009,423.14200E-003,1792,60.00000E+000,54.00000E+000,9.03400E-009,5.97742E+009,487.83600E-009,423.14200E-003,1792
1,1,39,60.00000E+000,4.20500E-009,14.26873E+009,252.30000E-009,435.32500E-003,1792,60.00000E+000,56.00000E+000,7.18900E-009,7.78968E+009,402.58400E-009,435.32500E-003,1792
1,1,40,60.00000E+000,5.54500E-009,10.82056E+009,332.70000E-009,447.39900E-003,1792,60.00000E+000,58.00000E+000,8.40900E-009,6.89737E+009,487.72200E-009,447.39900E-003,1792
1,1,41,60.00000E+000,5.51300E-009,10.88337E+009,330.78000E-009,459.48100E-003,1792,60.00000E+000,60.00000E+000,8.04900E-009,7.45434E+009,482.94000E-009,459.48100E-003,1792
