Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-8.22500E-009,7.29483E+009,493.50000E-009,17.81300E-003,1792,-60.00000E+000,20.00000E+000,1.43100E-009,13.97624E+009,28.62000E-009,17.81300E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-6.34800E-009,9.45180E+009,380.88000E-009,30.87000E-003,1792,-60.00000E+000,18.00000E+000,1.30000E-009,13.84615E+009,23.40000E-009,30.87000E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-5.62800E-009,10.66098E+009,337.68000E-009,42.80300E-003,1792,-60.00000E+000,16.00000E+000,37.00000E-012,432.43243E+009,592.00000E-012,42.80300E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-3.75000E-009,16.00000E+009,225.00000E-009,46.29300E-003,1792,-60.00000E+000,13.99988E+000,936.00000E-012,14.95714E+009,13.10389E-009,46.29300E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-3.24300E-009,18.50139E+009,194.58000E-009,61.10800E-003,1792,-60.00000E+000,12.00000E+000,-43.00000E-012,-279.06977E+009,-516.00000E-012,61.10800E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-1.48600E-009,40.37685E+009,89.16000E-009,65.35100E-003,1792,-60.00000E+000,10.00001E+000,-637.00000E-012,-15.69860E+009,-6.37001E-009,65.35100E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-1.79000E-009,33.51955E+009,107.40000E-009,77.34300E-003,1792,-60.00000E+000,8.00000E+000,-539.00000E-012,-14.84230E+009,-4.31200E-009,77.34300E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-1.73200E-009,34.64203E+009,103.92000E-009,89.23200E-003,1792,-60.00000E+000,6.00000E+000,-1.31200E-009,-4.57317E+009,-7.87200E-009,89.23200E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-1.16100E-009,51.67959E+009,69.66000E-009,103.17500E-003,1792,-60.00000E+000,4.00000E+000,-1.07800E-009,-3.71058E+009,-4.31200E-009,103.17500E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-1.46000E-009,41.09589E+009,87.60000E-009,107.46000E-003,1792,-60.00000E+000,2.00000E+000,-2.49100E-009,-802.89081E+006,-4.98200E-009,107.46000E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,-141.00000E-012,425.53191E+009,8.46000E-009,111.68900E-003,1792,-60.00000E+000,-1.20000E-006,-1.27000E-009,944.88189E+000,1.52400E-015,111.68900E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,717.00000E-012,-83.68201E+009,-43.02000E-009,115.58500E-003,1792,-60.00000E+000,-1.99999E+000,-803.00000E-012,2.49065E+009,1.60599E-009,115.58500E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,-3.00000E-012,20.00000E+012,180.00000E-012,127.83000E-003,1792,-60.00000E+000,-4.00000E+000,-1.06200E-009,3.76648E+009,4.24800E-009,127.83000E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,-792.00000E-012,75.75758E+009,47.52000E-009,139.66200E-003,1792,-60.00000E+000,-6.00000E+000,-2.10300E-009,2.85307E+009,12.61800E-009,139.66200E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,-747.00000E-012,80.32129E+009,44.82000E-009,153.69400E-003,1792,-60.00000E+000,-8.00000E+000,-1.90300E-009,4.20389E+009,15.22400E-009,153.69400E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,46.00000E-012,-1.30435E+012,-2.76000E-009,166.70100E-003,1792,-60.00000E+000,-10.00000E+000,-1.09300E-009,9.14913E+009,10.93000E-009,166.70100E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-598.00000E-012,100.33445E+009,35.88000E-009,178.51000E-003,1792,-60.00000E+000,-12.00000E+000,-2.32400E-009,5.16351E+009,27.88800E-009,178.51000E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-2.21500E-009,27.08804E+009,132.90000E-009,192.61200E-003,1792,-60.00000E+000,-14.00000E+000,-3.58200E-009,3.90843E+009,50.14800E-009,192.61200E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-3.63300E-009,16.51528E+009,217.98000E-009,205.48700E-003,1792,-60.00000E+000,-16.00000E+000,-5.21300E-009,3.06925E+009,83.40800E-009,205.48700E-003,1728,-16.00000E+000
1,1,20,-60.00000E+000,-5.42100E-009,11.06807E+009,325.26000E-009,217.32500E-003,1792,-60.00000E+000,-18.00000E+000,-6.19400E-009,2.90604E+009,111.49200E-009,217.32500E-003,1728,-18.00000E+000
1,1,21,-60.00000E+000,-7.69500E-009,7.79727E+009,461.70000E-009,230.16700E-003,1792,-60.00000E+000,-20.00000E+000,-7.91900E-009,2.52557E+009,158.38000E-009,230.16700E-003,1728,-20.00000E+000
1,1,22,-60.00000E+000,-12.81700E-009,4.68128E+009,769.02000E-009,244.22300E-003,1792,-60.00000E+000,-22.00000E+000,-9.36400E-009,2.34942E+009,206.00800E-009,244.22300E-003,1792,-22.00000E+000
1,1,23,-60.00000E+000,-17.96200E-009,3.34039E+009,1.07772E-006,256.47000E-003,1792,-60.00000E+000,-24.00000E+000,-11.28100E-009,2.12747E+009,270.74400E-009,256.47000E-003,1792,-24.00000E+000
1,1,24,-60.00000E+000,-25.54400E-009,2.34889E+009,1.53264E-006,270.40500E-003,1792,-60.00000E+000,-26.00000E+000,-8.35400E-009,3.11228E+009,217.20400E-009,270.40500E-003,1792,-26.00000E+000
