Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,175.48000E-009,341.91931E+006,10.52880E-006,19.23800E-003,1792,60.00000E+000,-20.00000E+000,111.00000E-012,-180.18018E+009,-2.22000E-009,19.23800E-003,1728
1,1,2,60.00000E+000,131.62000E-009,455.85777E+006,7.89720E-006,31.95700E-003,1792,60.00000E+000,-18.00000E+000,1.93900E-009,-9.28314E+009,-34.90200E-009,31.95700E-003,1728
1,1,3,60.00000E+000,98.87700E-009,606.81453E+006,5.93262E-006,45.75200E-003,1792,60.00000E+000,-16.00000E+000,3.27900E-009,-4.87954E+009,-52.46400E-009,45.75200E-003,1728
1,1,4,60.00000E+000,69.45900E-009,863.81894E+006,4.16754E-006,49.42500E-003,1792,60.00000E+000,-13.99988E+000,3.69400E-009,-3.78990E+009,-51.71556E-009,49.42500E-003,1728
1,1,5,60.00000E+000,49.80600E-009,1.20467E+009,2.98836E-006,61.48500E-003,1792,60.00000E+000,-12.00000E+000,4.91300E-009,-2.44250E+009,-58.95600E-009,61.48500E-003,1728
1,1,6,60.00000E+000,33.72900E-009,1.77888E+009,2.02374E-006,73.43000E-003,1792,60.00000E+000,-10.00000E+000,6.57700E-009,-1.52045E+009,-65.77000E-009,73.43000E-003,1728
1,1,7,60.00000E+000,20.94000E-009,2.86533E+009,1.25640E-006,87.29600E-003,1792,60.00000E+000,-8.00000E+000,5.24900E-009,-1.52410E+009,-41.99200E-009,87.29600E-003,1728
1,1,8,60.00000E+000,10.37300E-009,5.78425E+009,622.38000E-009,99.19900E-003,1792,60.00000E+000,-6.00000E+000,4.18300E-009,-1.43438E+009,-25.09800E-009,99.19900E-003,1728
1,1,9,60.00000E+000,4.58600E-009,13.08330E+009,275.16000E-009,111.07500E-003,1792,60.00000E+000,-4.00000E+000,4.71100E-009,-849.07663E+006,-18.84400E-009,111.07500E-003,1728
1,1,10,60.00000E+000,-3.40500E-009,-17.62115E+009,-204.30000E-009,114.95900E-003,1792,60.00000E+000,-2.00000E+000,8.74300E-009,-228.75386E+006,-17.48596E-009,114.95900E-003,1664
1,1,11,60.00000E+000,-5.44100E-009,-11.02738E+009,-326.46000E-009,119.15200E-003,1792,60.00000E+000,4.10000E-006,11.28700E-009,363.24976E+000,46.27670E-015,119.15200E-003,1600
1,1,12,60.00000E+000,-7.24400E-009,-8.28272E+009,-434.64000E-009,123.06700E-003,1792,60.00000E+000,1.99999E+000,13.98100E-009,143.05035E+006,27.96182E-009,123.06700E-003,1664
1,1,13,60.00000E+000,-4.60400E-009,-13.03215E+009,-276.24000E-009,135.36300E-003,1792,60.00000E+000,4.00000E+000,7.68600E-009,520.42675E+006,30.74400E-009,135.36300E-003,1728
1,1,14,60.00000E+000,-4.71800E-009,-12.71725E+009,-283.08000E-009,148.10400E-003,1792,60.00000E+000,6.00000E+000,5.19700E-009,1.15451E+009,31.18200E-009,148.10400E-003,1728
1,1,15,60.00000E+000,-3.59000E-009,-16.71309E+009,-215.40000E-009,160.49500E-003,1792,60.00000E+000,8.00000E+000,5.64000E-009,1.41844E+009,45.12000E-009,160.49500E-003,1728
1,1,16,60.00000E+000,-4.77400E-009,-12.56808E+009,-286.44000E-009,164.19100E-003,1792,60.00000E+000,9.99999E+000,7.44900E-009,1.34246E+009,74.48993E-009,164.19100E-003,1728
1,1,17,60.00000E+000,-2.89100E-009,-20.75406E+009,-173.46000E-009,176.15400E-003,1792,60.00000E+000,12.00000E+000,6.71700E-009,1.78651E+009,80.60400E-009,176.15400E-003,1728
1,1,18,60.00000E+000,-1.24900E-009,-48.03843E+009,-74.94000E-009,190.11200E-003,1792,60.00000E+000,14.00000E+000,7.81500E-009,1.79143E+009,109.41000E-009,190.11200E-003,1728
1,1,19,60.00000E+000,-2.60400E-009,-23.04147E+009,-156.24000E-009,194.49500E-003,1792,60.00000E+000,15.99999E+000,8.25700E-009,1.93775E+009,132.11192E-009,194.49500E-003,1728
1,1,20,60.00000E+000,-802.00000E-012,-74.81297E+009,-48.12000E-009,206.57000E-003,1792,60.00000E+000,18.00000E+000,9.10100E-009,1.97780E+009,163.81800E-009,206.57000E-003,1728
1,1,21,60.00000E+000,-1.37000E-009,-43.79562E+009,-82.20000E-009,218.63800E-003,1792,60.00000E+000,20.00000E+000,8.12300E-009,2.46214E+009,162.46000E-009,218.63800E-003,1728
1,1,22,60.00000E+000,-743.00000E-012,-80.75370E+009,-44.58000E-009,222.53800E-003,1792,60.00000E+000,22.00000E+000,11.35700E-009,1.93713E+009,249.85400E-009,222.53800E-003,1792
1,1,23,60.00000E+000,-1.14200E-009,-52.53940E+009,-68.52000E-009,234.73800E-003,1792,60.00000E+000,24.00000E+000,8.87400E-009,2.70453E+009,212.97600E-009,234.73800E-003,1792
1,1,24,60.00000E+000,-1.10300E-009,-54.39710E+009,-66.18000E-009,248.11800E-003,1792,60.00000E+000,26.00000E+000,6.39200E-009,4.06758E+009,166.19200E-009,248.11800E-003,1792
1,1,25,60.00000E+000,-24.00000E-012,-2.50000E+012,-1.44000E-009,261.87300E-003,1792,60.00000E+000,28.00000E+000,6.10200E-009,4.58866E+009,170.85600E-009,261.87300E-003,1792
1,1,26,60.00000E+000,1.47700E-009,40.62288E+009,88.62000E-009,273.79700E-003,1792,60.00000E+000,30.00000E+000,7.71600E-009,3.88802E+009,231.48000E-009,273.79700E-003,1792
1,1,27,60.00000E+000,1.13900E-009,52.67779E+009,68.34000E-009,285.64900E-003,1792,60.00000E+000,32.00000E+000,6.80500E-009,4.70242E+009,217.76000E-009,285.64900E-003,1792
