Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-900.00000E-009,102.00000E-012,-8.82353E+003,-91.80000E-018,18.19600E-003,1600,100.00000E-009,148.00000E-012,675.67568E+000,14.80000E-018,18.19600E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-1.23400E-009,1.62075E+009,2.46800E-009,22.90800E-003,1664,1.40000E-006,3.12200E-009,448.43049E+000,4.37080E-015,22.90800E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-4.32700E-009,924.42801E+006,17.30800E-009,27.31500E-003,1728,2.30000E-006,3.14900E-009,730.39060E+000,7.24270E-015,27.31500E-003,1600,0.00000E+000
1,1,4,-6.00001E+000,-5.00700E-009,1.19832E+009,30.04205E-009,31.29300E-003,1728,200.00000E-009,2.52800E-009,79.11392E+000,505.60000E-018,31.29300E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-3.36500E-009,2.37741E+009,26.92000E-009,35.50800E-003,1728,-500.00000E-009,3.40000E-009,-147.05882E+000,-1.70000E-015,35.50800E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-2.20800E-009,4.52899E+009,22.08000E-009,39.47300E-003,1728,1.50000E-006,3.79300E-009,395.46533E+000,5.68950E-015,39.47300E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-2.90300E-009,4.13365E+009,34.83600E-009,43.41400E-003,1728,100.00000E-009,1.75100E-009,57.11022E+000,175.10000E-018,43.41400E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-3.09600E-009,4.52196E+009,43.34400E-009,47.33200E-003,1728,-3.10000E-006,668.00000E-012,-4.64072E+003,-2.07080E-015,47.33200E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-2.02300E-009,7.90905E+009,32.36800E-009,51.29300E-003,1728,-2.00000E-006,1.55800E-009,-1.28370E+003,-3.11600E-015,51.29300E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.22400E-009,14.70588E+009,22.03200E-009,55.27200E-003,1728,300.00000E-009,2.21400E-009,135.50136E+000,664.20000E-018,55.27200E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-1.94500E-009,10.28278E+009,38.90000E-009,59.21800E-003,1728,-800.00000E-009,1.08800E-009,-735.29412E+000,-870.40000E-018,59.21800E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-2.45300E-009,8.96861E+009,53.96600E-009,63.58000E-003,1792,200.00000E-009,116.00000E-012,1.72414E+003,23.20000E-018,63.58000E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-1.58600E-009,15.13241E+009,38.06400E-009,68.03000E-003,1792,-800.00000E-009,1.07300E-009,-745.57316E+000,-858.40000E-018,68.03000E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-819.00000E-012,31.74603E+009,21.29400E-009,72.14600E-003,1792,-3.10000E-006,1.86800E-009,-1.65953E+003,-5.79080E-015,72.14600E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-1.76900E-009,15.82815E+009,49.53200E-009,76.62600E-003,1792,800.00000E-009,509.00000E-012,1.57171E+003,407.20000E-018,76.62600E-003,1600,0.00000E+000
1,1,16,-30.00000E+000,-2.39300E-009,12.53656E+009,71.79000E-009,80.88300E-003,1792,2.90000E-006,-349.00000E-012,-8.30946E+003,-1.01210E-015,80.88300E-003,1600,0.00000E+000
1,1,17,-32.00000E+000,-1.42500E-009,22.45614E+009,45.60000E-009,84.85400E-003,1792,-200.00000E-009,869.00000E-012,-230.14960E+000,-173.80000E-018,84.85400E-003,1600,0.00000E+000
1,1,18,-34.00000E+000,-768.00000E-012,44.27083E+009,26.11200E-009,88.79200E-003,1792,-2.70000E-006,1.67200E-009,-1.61483E+003,-4.51440E-015,88.79200E-003,1600,0.00000E+000
1,1,19,-36.00000E+000,-1.60500E-009,22.42991E+009,57.78000E-009,92.74000E-003,1792,-1.30000E-006,499.00000E-012,-2.60521E+003,-648.70000E-018,92.74000E-003,1600,0.00000E+000
1,1,20,-38.00000E+000,-2.06700E-009,18.38413E+009,78.54600E-009,96.64500E-003,1792,1.60000E-006,-172.00000E-012,-9.30233E+003,-275.20000E-018,96.64500E-003,1600,0.00000E+000
1,1,21,-40.00000E+000,-1.49100E-009,26.82763E+009,59.64000E-009,100.59600E-003,1792,1.60000E-006,650.00000E-012,2.46154E+003,1.04000E-015,100.59600E-003,1600,0.00000E+000
1,1,22,-42.00000E+000,-1.06500E-009,39.43662E+009,44.73000E-009,104.54300E-003,1792,-2.10000E-006,1.11100E-009,-1.89019E+003,-2.33310E-015,104.54300E-003,1600,0.00000E+000
1,1,23,-44.00000E+000,-1.55300E-009,28.33226E+009,68.33200E-009,108.57900E-003,1792,1.70000E-006,648.00000E-012,2.62346E+003,1.10160E-015,108.57900E-003,1600,0.00000E+000
1,1,24,-46.00000E+000,-2.03000E-009,22.66010E+009,93.38000E-009,112.90600E-003,1792,100.00000E-009,5.00000E-012,20.00000E+003,500.00000E-021,112.90600E-003,1600,0.00000E+000
1,1,25,-48.00000E+000,-1.73600E-009,27.64977E+009,83.32800E-009,116.87500E-003,1792,100.00000E-009,651.00000E-012,153.60983E+000,65.10000E-018,116.87500E-003,1600,0.00000E+000
1,1,26,-50.00000E+000,-1.44100E-009,34.69813E+009,72.05000E-009,120.98000E-003,1792,-300.00000E-009,1.22700E-009,-244.49878E+000,-368.10000E-018,120.98000E-003,1600,0.00000E+000
1,1,27,-52.00000E+000,-2.05500E-009,25.30414E+009,106.86000E-009,125.13700E-003,1792,200.00000E-009,1.10200E-009,181.48820E+000,220.40000E-018,125.13700E-003,1600,0.00000E+000
1,1,28,-54.00000E+000,-2.82200E-009,19.13536E+009,152.38800E-009,129.18500E-003,1792,2.20000E-006,731.00000E-012,3.00958E+003,1.60820E-015,129.18500E-003,1600,0.00000E+000
1,1,29,-56.00000E+000,-3.06000E-009,18.30065E+009,171.36000E-009,133.15000E-003,1792,-300.00000E-009,1.59400E-009,-188.20577E+000,-478.20000E-018,133.15000E-003,1600,0.00000E+000
