Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-800.00000E-009,-185.00000E-012,4.32432E+003,148.00000E-018,17.77700E-003,1600,0.00000E+000,600.00000E-009,-246.00000E-012,-2.43902E+003,-147.60000E-018,17.77700E-003,1600,0.00000E+000
1,1,2,2.00000E+000,640.00000E-012,3.12500E+009,1.28000E-009,22.53100E-003,1664,2.00000E+000,-3.00000E-006,466.00000E-012,-6.43777E+003,-1.39800E-015,22.53100E-003,1600,0.00000E+000
1,1,3,4.00000E+000,119.00000E-012,33.61345E+009,476.00000E-012,27.28200E-003,1728,4.00000E+000,500.00000E-009,-219.00000E-012,-2.28311E+003,-109.50000E-018,27.28200E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-331.00000E-012,-18.12689E+009,-1.98600E-009,31.38300E-003,1728,6.00000E+000,500.00000E-009,-957.00000E-012,-522.46604E+000,-478.50000E-018,31.38300E-003,1600,0.00000E+000
1,1,5,8.00000E+000,374.00000E-012,21.39037E+009,2.99200E-009,35.37600E-003,1728,8.00000E+000,-600.00000E-009,-37.00000E-012,16.21622E+003,22.20000E-018,35.37600E-003,1600,0.00000E+000
1,1,6,10.00000E+000,-167.00000E-012,-59.88024E+009,-1.67000E-009,47.25600E-003,1728,10.00000E+000,-1.30000E-006,-744.00000E-012,1.74731E+003,967.20000E-018,47.25600E-003,1600,0.00000E+000
1,1,7,12.00000E+000,255.00000E-012,47.05882E+009,3.06000E-009,51.16900E-003,1728,12.00000E+000,-900.00000E-009,-277.00000E-012,3.24910E+003,249.30000E-018,51.16900E-003,1600,0.00000E+000
1,1,8,14.00000E+000,809.00000E-012,17.30532E+009,11.32600E-009,55.20300E-003,1728,14.00000E+000,100.00000E-009,287.00000E-012,348.43206E+000,28.70000E-018,55.20300E-003,1600,0.00000E+000
1,1,9,16.00000E+000,622.00000E-012,25.72347E+009,9.95200E-009,59.43600E-003,1728,16.00000E+000,2.20000E-006,126.00000E-012,17.46032E+003,277.20000E-018,59.43600E-003,1600,0.00000E+000
1,1,10,18.00000E+000,114.00000E-012,157.89474E+009,2.05200E-009,63.59400E-003,1728,18.00000E+000,-1.20000E-006,-750.00000E-012,1.60000E+003,900.00000E-018,63.59400E-003,1600,0.00000E+000
1,1,11,20.00000E+000,380.00000E-012,52.63158E+009,7.60000E-009,67.74000E-003,1728,20.00000E+000,1.50000E-006,-295.00000E-012,-5.08475E+003,-442.50000E-018,67.74000E-003,1600,0.00000E+000
1,1,12,22.00000E+000,904.00000E-012,24.33628E+009,19.88800E-009,72.14900E-003,1792,22.00000E+000,900.00000E-009,322.00000E-012,2.79503E+003,289.80000E-018,72.14900E-003,1600,0.00000E+000
1,1,13,24.00000E+000,590.00000E-012,40.67797E+009,14.16000E-009,76.60200E-003,1792,24.00000E+000,-200.00000E-009,-94.00000E-012,2.12766E+003,18.80000E-018,76.60200E-003,1600,0.00000E+000
1,1,14,26.00000E+000,260.00000E-012,100.00000E+009,6.76000E-009,80.58400E-003,1792,26.00000E+000,-500.00000E-009,-775.00000E-012,645.16129E+000,387.50000E-018,80.58400E-003,1600,0.00000E+000
1,1,15,28.00000E+000,638.00000E-012,43.88715E+009,17.86400E-009,84.53900E-003,1792,28.00000E+000,-1.90000E-006,-307.00000E-012,6.18893E+003,583.30000E-018,84.53900E-003,1600,0.00000E+000
1,1,16,30.00000E+000,1.19300E-009,25.14669E+009,35.79000E-009,88.49600E-003,1792,30.00000E+000,200.00000E-009,215.00000E-012,930.23256E+000,43.00000E-018,88.49600E-003,1600,0.00000E+000
1,1,17,32.00000E+000,1.15500E-009,27.70563E+009,36.96000E-009,92.45400E-003,1792,32.00000E+000,3.70000E-006,114.00000E-012,32.45614E+003,421.80000E-018,92.45400E-003,1600,0.00000E+000
1,1,18,34.00000E+000,570.00000E-012,59.64912E+009,19.38000E-009,96.39900E-003,1792,34.00000E+000,-200.00000E-009,-1.01800E-009,196.46365E+000,203.60000E-018,96.39900E-003,1600,0.00000E+000
1,1,19,36.00000E+000,782.00000E-012,46.03581E+009,28.15200E-009,100.34300E-003,1792,36.00000E+000,-400.00000E-009,-1.16900E-009,342.17280E+000,467.60000E-018,100.34300E-003,1600,0.00000E+000
1,1,20,38.00000E+000,1.90700E-009,19.92659E+009,72.46600E-009,104.39000E-003,1792,38.00000E+000,-1.50000E-006,-457.00000E-012,3.28228E+003,685.50000E-018,104.39000E-003,1600,0.00000E+000
1,1,21,40.00000E+000,2.41800E-009,16.54260E+009,96.72000E-009,108.85100E-003,1792,40.00000E+000,-1.20000E-006,-861.00000E-012,1.39373E+003,1.03320E-015,108.85100E-003,1600,0.00000E+000
1,1,22,42.00000E+000,2.51600E-009,16.69316E+009,105.67200E-009,113.00200E-003,1792,42.00000E+000,100.00000E-009,-2.90900E-009,-34.37607E+000,-290.90000E-018,113.00200E-003,1600,0.00000E+000
1,1,23,44.00000E+000,3.89400E-009,11.29944E+009,171.33600E-009,117.06700E-003,1792,44.00000E+000,-5.10000E-006,-4.15800E-009,1.22655E+003,21.20580E-015,117.06700E-003,1600,0.00000E+000
1,1,24,46.00000E+000,6.41900E-009,7.16623E+009,295.27400E-009,121.60000E-003,1792,46.00000E+000,2.00000E-006,-4.10300E-009,-487.44821E+000,-8.20600E-015,121.60000E-003,1600,0.00000E+000
1,1,25,48.00000E+000,9.66400E-009,4.96689E+009,463.87200E-009,125.55000E-003,1792,48.00000E+000,-3.70000E-006,-5.10900E-009,724.21217E+000,18.90330E-015,125.55000E-003,1600,0.00000E+000
1,1,26,50.00000E+000,12.96200E-009,3.85743E+009,648.10000E-009,129.48700E-003,1792,50.00000E+000,-4.60000E-006,-6.69600E-009,686.97730E+000,30.80160E-015,129.48700E-003,1600,0.00000E+000
1,1,27,52.00000E+000,18.91300E-009,2.74943E+009,983.47600E-009,133.39300E-003,1792,52.00000E+000,-4.50000E-006,-8.47400E-009,531.03611E+000,38.13300E-015,133.39300E-003,1600,0.00000E+000
1,1,28,54.00000E+000,28.13500E-009,1.91932E+009,1.51929E-006,137.32200E-003,1792,54.00000E+000,-2.40000E-006,-9.54400E-009,251.46689E+000,22.90560E-015,137.32200E-003,1600,0.00000E+000
1,1,29,56.00000E+000,39.26200E-009,1.42632E+009,2.19867E-006,141.43700E-003,1792,56.00000E+000,-700.00000E-009,-11.81200E-009,59.26177E+000,8.26840E-015,141.43700E-003,1600,0.00000E+000
1,1,30,58.00000E+000,49.56600E-009,1.17016E+009,2.87483E-006,145.92600E-003,1792,58.00000E+000,-4.70000E-006,-14.53700E-009,323.31293E+000,68.32390E-015,145.92600E-003,1600,0.00000E+000
1,1,31,60.00000E+000,62.84500E-009,954.72989E+006,3.77070E-006,150.04100E-003,1792,60.00000E+000,-11.30000E-006,-13.86000E-009,815.29582E+000,156.61800E-015,150.04100E-003,1600,0.00000E+000
1,1,32,62.00000E+000,76.68500E-009,808.50231E+006,4.75447E-006,154.59500E-003,1792,62.00000E+000,-6.70000E-006,-8.58800E-009,780.15836E+000,57.53960E-015,154.59500E-003,1600,0.00000E+000
1,1,33,64.00000E+000,96.20200E-009,665.26683E+006,6.15693E-006,158.64900E-003,1792,64.00000E+000,-5.00000E-006,-6.53700E-009,764.87685E+000,32.68500E-015,158.64900E-003,1600,0.00000E+000
1,1,34,66.00000E+000,121.41100E-009,543.60808E+006,8.01313E-006,162.65900E-003,1792,66.00000E+000,-4.60000E-006,-6.89100E-009,667.53737E+000,31.69860E-015,162.65900E-003,1600,0.00000E+000
1,1,35,68.00000E+000,150.16100E-009,452.84728E+006,10.21095E-006,166.60500E-003,1792,68.00000E+000,-5.00000E-006,-7.04800E-009,709.42111E+000,35.24000E-015,166.60500E-003,1600,0.00000E+000
