,V_Drain,I_Drain,V_Gate,I_Gate
0,-7e-07,-4.78e-10,0.0,-6.36e-10
1,2.0,7.3e-11,-1.6e-06,-2.19e-10
2,4.0,6.31e-10,-1.4e-06,4.41e-10
3,6.0,3.65e-10,-2.2e-06,-2.5e-11
4,8.0,-6.6e-11,1.6e-06,-6.55e-10
5,10.0,1.89e-10,-8e-07,-4.08e-10
6,12.0,8.29e-10,-7e-07,3.94e-10
7,14.0,9.02e-10,1e-06,4.55e-10
8,16.0,9.3e-11,2e-07,-6.89e-10
9,18.0,4.3e-11,1e-06,-7.9e-10
10,20.0,9.61e-10,-2.5e-06,3.64e-10
11,22.0,8.8e-10,-6e-07,2.02e-10
12,24.0,1.91e-10,-4e-07,-7.45e-10
13,26.0,4.6e-10,-9e-07,-6.1e-10
14,28.0,1.338e-09,2.1e-06,1.38e-10
15,30.0,1.4560000000000001e-09,1.6e-06,-2.58e-10
16,32.0,1.186e-09,-1.2e-06,-1.568e-09
17,34.0,1.854e-09,-1.5e-06,-2.181e-09
18,36.0,3.757e-09,2e-07,-2.185e-09
19,38.0,5.5000000000000004e-09,-3e-06,-2.9160000000000003e-09
20,40.0,5.789999999999999e-09,-3.8e-06,-3.1919999999999997e-09
21,42.0,8.032e-09,-9e-07,-1.6889999999999999e-09
22,44.0,1.2567e-08,-7e-07,-1.144e-09
23,46.0,1.7055e-08,-3e-07,-1.872e-09
24,48.0,2.2804000000000004e-08,3e-07,-3.392e-09
25,50.0,3.0983e-08,-4.8e-06,-4.143e-09
26,52.0,4.1091e-08,-1.6e-06,-4.075e-09
27,54.0,5.1147999999999996e-08,8e-07,-4.268e-09
28,56.0,4.0378e-08,-4e-07,-1.88e-10
29,58.0,5.6532e-08,-1.5e-06,-3.4300000000000004e-09
30,60.0,7.4843e-08,-4.2e-06,-5.294e-09
31,62.0,7.5133e-08,7e-07,-1.905e-09
32,64.0,8.112600000000001e-08,6e-07,3.26e-10
33,66.0,1.0613699999999999e-07,-1.2e-06,-3.019e-09
34,68.0,1.31512e-07,-2.1e-06,-4.741e-09
35,70.0,1.59577e-07,-2.9e-06,-4.133e-09
36,72.0,1.55713e-07,-1.3e-06,-1.778e-09
37,74.0,1.91253e-07,-4.9e-06,-2.54e-09
38,76.0,1.8881399999999999e-07,-1.4e-06,-1.782e-09
39,78.0,1.93354e-07,-1.6e-06,-8.61e-10
40,80.0,2.1249e-07,-2.5e-06,-3.13e-10
41,82.0,2.3316299999999998e-07,-1.9e-06,5.23e-10
42,84.0,2.52618e-07,-9e-07,6.5e-11
43,86.0,2.7349900000000003e-07,8e-07,-1.5140000000000001e-09
44,88.0,3.3143900000000003e-07,-1.2e-06,-2.822e-09
45,90.0,3.38587e-07,-2.9e-06,-5.6e-10
46,92.0,3.58268e-07,2.4e-06,-1.8140000000000001e-09
47,94.0,3.86474e-07,1e-06,-1.286e-09
48,96.0,4.09117e-07,1.2e-06,-1.1509999999999999e-09
49,98.0,4.43871e-07,-5e-07,-1.318e-09
50,100.0,4.66181e-07,-1.1e-06,-2.7450000000000003e-09
51,-1e-07,-2.2009999999999997e-09,10.0,2.832e-09
52,2.0,-6.92e-10,10.0,1.982e-09
53,4.0,-9.59e-10,10.0,1.44e-10
54,6.0,-4.75e-10,10.0,7e-12
55,8.0,4.3e-10,10.0,7.67e-10
56,10.0,6.05e-10,10.0,8.36e-10
57,11.999989999999999,-2.43e-10,10.0,-4.07e-10
58,14.0,-4.53e-10,10.0,-7.73e-10
59,16.0,6.36e-10,10.0,5.39e-10
60,18.0,8.61e-10,10.0,6.98e-10
61,20.0,-4.5e-11,10.0,-5.2e-10
62,22.0,1.27e-10,10.0,-2.79e-10
63,24.0,8.4e-10,10.0,5.72e-10
64,26.0,9.18e-10,10.0,5.8e-10
65,28.0,8.5e-11,10.0,-5.45e-10
66,30.0,-9.2e-11,10.0,-6.8e-10
67,32.0,9.06e-10,10.0,5.17e-10
68,34.0,1.3320000000000002e-09,10.0,1.041e-09
69,36.0,1.38e-10,10.0,-5.57e-10
70,38.0,3.63e-10,10.0,-2.53e-10
71,40.0,1.066e-09,10.0,4.91e-10
72,42.0,8.21e-10,10.0,5.8e-11
73,44.0,4.22e-10,10.0,-6.25e-10
74,46.0,7.54e-10,10.0,-3.68e-10
75,48.0,1.4630000000000002e-09,10.0,2.01e-10
76,50.0,1.634e-09,10.0,-1.16e-10
77,52.0,1.2740000000000002e-09,10.0,-1.5640000000000002e-09
78,54.0,2.0419999999999998e-09,10.0,-2.332e-09
79,56.0,3.912e-09,10.0,-2.248e-09
80,58.0,5.550000000000001e-09,10.0,-2.974e-09
81,60.0,6.629e-09,10.0,-4.89e-09
82,62.0,9.273e-09,10.0,-3.3389999999999997e-09
83,64.0,1.4248000000000001e-08,10.0,-1.634e-09
84,66.0,2.0287e-08,10.0,-1.882e-09
85,68.0,2.6758e-08,10.0,-3.837999999999999e-09
86,70.0,3.5598e-08,10.0,-5.332e-09
87,72.0,4.6665e-08,10.0,-4.306e-09
88,74.0,6.1069e-08,10.0,-4.315e-09
89,76.0,7.3184e-08,10.0,-6.113e-09
90,78.0,8.9533e-08,10.0,-6.687999999999999e-09
91,80.0,1.07467e-07,10.0,-4.079e-09
92,82.0,1.26303e-07,10.0,-2.153e-09
93,84.0,1.45351e-07,10.0,-3.6559999999999998e-09
94,86.0,1.69731e-07,10.0,-4.478e-09
95,88.0,1.95529e-07,10.0,-3.5270000000000003e-09
96,90.0,2.28995e-07,10.0,-3.14e-09
97,92.0,2.59745e-07,10.0,-4.822e-09
98,94.0,2.93948e-07,9.999989999999999,-5.664e-09
99,96.0,3.30848e-07,10.0,-4.566e-09
100,98.0,3.11155e-07,10.0,-7.75e-10
101,100.0,3.16039e-07,10.0,-1.2220000000000001e-09
102,-6e-07,-2.322e-09,20.0,4.407e-09
103,2.0,-2.051e-09,20.0,1.4890000000000001e-09
104,4.0,-1.836e-09,20.0,4.8e-11
105,6.0,-2.54e-10,20.0,1.089e-09
106,8.0,7.77e-10,20.0,1.7469999999999999e-09
107,10.0,-2.07e-10,20.0,3e-12
108,12.0,-6.25e-10,20.0,-8.21e-10
109,14.0,4.4e-10,20.0,1.98e-10
110,16.0,1.3189999999999999e-09,19.99999,9.04e-10
111,18.0,5.66e-10,20.0,-3.55e-10
112,20.0,7.4e-11,20.0,-1.0829999999999999e-09
113,22.0,7.94e-10,20.0,-6.2e-11
114,24.0,1.643e-09,20.0,1.084e-09
115,26.0,4.63e-10,20.0,-3.71e-10
116,28.0,-2.8e-11,20.0,-1.0499999999999999e-09
117,30.0,7.69e-10,20.0,1.1e-11
118,32.0,1.366e-09,19.99999,9.39e-10
119,34.0,6.61e-10,20.0,-1.52e-10
120,36.0,2.09e-10,20.0,-6.75e-10
121,38.0,8.21e-10,20.0,1e-12
122,40.0,1.4960000000000002e-09,20.0,9.53e-10
123,42.0,6.72e-10,20.0,-1.55e-10
124,44.0,2.2e-11,20.0,-1.027e-09
125,46.0,9.13e-10,20.0,1.6e-11
126,48.0,1.6300000000000002e-09,20.0,8.6e-10
127,50.0,8.93e-10,20.0,-2.3e-10
128,52.0,6.03e-10,20.0,-8.68e-10
129,54.0,1.2800000000000001e-09,20.0,-4e-10
130,56.0,2.001e-09,20.0,-1.27e-10
131,58.0,2.11e-09,20.0,-1.088e-09
132,60.0,2.359e-09,20.0,-2.401e-09
133,62.0,3.801e-09,20.0,-2.902e-09
134,64.0,6.0960000000000005e-09,20.0,-3.886e-09
135,66.0,7.884e-09,20.0,-6.0119999999999995e-09
136,68.0,1.1246e-08,19.99999,-4.523e-09
137,70.0,1.6214e-08,20.0,-2.803e-09
138,72.0,2.3159e-08,20.0,-2.487e-09
139,74.0,3.0242e-08,20.0,-3.453e-09
140,76.0,3.8508e-08,20.0,-4.782e-09
141,78.0,5.0326000000000003e-08,20.0,-5.457e-09
142,80.0,6.4272e-08,19.99999,-5.551e-09
143,82.0,7.4927e-08,20.0,-6.436e-09
144,84.0,8.949500000000001e-08,20.0,-7.753e-09
145,86.0,1.0968299999999999e-07,20.0,-7.3770000000000005e-09
146,88.0,1.3008300000000001e-07,19.99999,-6.572e-09
147,90.0,1.52897e-07,20.0,-8.191e-09
148,92.0,1.75084e-07,20.0,-8.799e-09
149,94.0,1.64318e-07,20.0,-1.796e-09
150,96.0,1.67458e-07,20.0,1.2e-10
151,98.0,2.05705e-07,20.0,-4.0360000000000005e-09
152,100.0,2.42818e-07,19.99999,-5.927e-09
153,-1e-06,-4.012e-09,30.0,3.0869999999999998e-09
154,2.0,-2.266e-09,30.0,2.222e-09
155,4.0,-9.45e-10,30.0,2.167e-09
156,6.0,-5.83e-10,30.0,1.346e-09
157,8.0,-7.98e-10,30.0,1.75e-10
158,9.999989999999999,-3.93e-10,30.0,2.9e-11
159,12.0,8.25e-10,30.0,5.22e-10
160,14.0,1.2820000000000001e-09,30.0,3.93e-10
161,16.0,5.39e-10,30.0,-1e-09
162,18.0,6.58e-10,30.0,-9.66e-10
163,20.0,1.399e-09,30.0,-6e-12
164,22.0,9.5e-10,30.0,-4.4e-10
165,24.0,5.32e-10,30.0,-9.23e-10
