,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-1.144e-09,20.0,-2.88e-10,1.144e-09,3.3823069050575524e-05,,
1,-60.0,-8.1e-10,18.0,-1.328e-09,8.1e-10,2.8460498941515414e-05,,
2,-60.0,-7.23e-10,16.0,-8.62e-10,7.23e-10,2.6888659319497504e-05,,
3,-60.0,4.66e-10,14.0,4.46e-10,4.66e-10,2.1587033144922904e-05,,
4,-60.0,4.6e-11,12.0,2e-12,4.6e-11,6.782329983125268e-06,,
5,-60.0,-1.0249999999999999e-09,10.0,-1.493e-09,1.0249999999999999e-09,3.201562118716424e-05,,
6,-60.0,-2.56e-10,8.0,-6.13e-10,2.56e-10,1.6e-05,,
7,-60.0,2.97e-10,6.0,1.38e-10,2.97e-10,1.7233687939614087e-05,,
8,-60.0,-1.29e-10,4.0,-8.64e-10,1.29e-10,1.1357816691600547e-05,,
9,-60.0,-5.61e-10,2.0,-1.603e-09,5.61e-10,2.3685438564654022e-05,,
10,-60.0,-1.73e-10,1.5e-06,-1.1469999999999999e-09,1.73e-10,1.3152946437965905e-05,,
11,-60.0,1.1e-10,-2.00013,8.92e-10,1.1e-10,1.0488088481701516e-05,,
12,-60.0,-3.91e-10,-4.0,-1.181e-09,3.91e-10,1.977371993328519e-05,,
13,-60.0,-5.66e-10,-6.0,-1.452e-09,5.66e-10,2.379075450674064e-05,,
14,-60.0,-1.99e-10,-7.9999899999999995,-1.617e-09,1.99e-10,1.4106735979665885e-05,,
15,-60.0,-9.8e-10,-10.0,-1.962e-09,9.8e-10,3.1304951684997054e-05,,
16,-60.0,-4.64e-10,-12.0,-1.285e-09,4.64e-10,2.1540659228538017e-05,,
17,-60.0,-1.29e-10,-14.0,-8.83e-10,1.29e-10,1.1357816691600547e-05,,
18,-60.0,-4.97e-10,-16.0,-1.366e-09,4.97e-10,2.2293496809607954e-05,,
19,-60.0,-2.1190000000000002e-09,-18.0,-3.3300000000000003e-09,2.1190000000000002e-09,4.603259714593562e-05,,
20,-60.0,-1.899e-09,-20.0,-3.172e-09,1.899e-09,4.3577517139001855e-05,,
21,-60.0,-1.638e-09,-22.0,-2.837e-09,1.638e-09,4.0472212689696125e-05,,
22,-60.0,-4.32e-09,-24.0,-4.784e-09,4.32e-09,6.572670690061994e-05,,
23,-60.0,-6.199e-09,-26.0,-6.783e-09,6.199e-09,7.873372847769881e-05,,
24,-60.0,-7.49e-09,-28.0,-1.0009999999999998e-08,7.49e-09,8.654478609367522e-05,,
25,-60.0,-1.1015e-08,-30.0,-9.87e-09,1.1015e-08,0.00010495237014951115,,
26,-60.0,-1.153e-08,-32.0,-8.969e-09,1.153e-08,0.00010737783756436893,,
27,-60.0,-1.7343e-08,-34.0,-1.1337e-08,1.7343e-08,0.0001316928244058878,,
28,-60.0,-2.8698999999999998e-08,-36.0,-1.4274e-08,2.8698999999999998e-08,0.00016940779202858407,,
29,-60.0,-3.7884000000000004e-08,-38.0,-1.4434e-08,3.7884000000000004e-08,0.00019463812576162975,,
30,-60.0,-5.7245e-08,-40.0,-1.1121e-08,5.7245e-08,0.0002392592735924775,,
31,-60.0,-5.2746e-08,-42.0,-1.0632999999999998e-08,5.2746e-08,0.00022966497338514639,,
32,-60.0,-7.5465e-08,-44.0,-1.4351e-08,7.5465e-08,0.0002747089368768333,,
33,-60.0,-8.8257e-08,-46.0,-1.0701000000000001e-08,8.8257e-08,0.00029708079709062313,,
34,-60.0,-1.00601e-07,-48.0,-1.0247999999999999e-08,1.00601e-07,0.0003171766069558094,,
35,-60.0,-9.4293e-08,-50.0,-8.358e-09,9.4293e-08,0.0003070716528760022,,
36,-60.0,-9.4833e-08,-52.0,-1.0982e-08,9.4833e-08,0.0003079496712126837,,
37,-60.0,-1.21622e-07,-54.0,-8.122e-09,1.21622e-07,0.0003487434587200167,,
38,-60.0,-1.6328499999999997e-07,-56.0,-2.2130999999999998e-08,1.6328499999999997e-07,0.0004040853870161602,,
39,-60.0,-1.9881699999999997e-07,-58.0,-1.3435999999999999e-08,1.9881699999999997e-07,0.0004458889996400449,,
40,-60.0,-2.11907e-07,-60.0,-1.8867e-08,2.11907e-07,0.00046033357470425727,,
41,-60.0,-1.99269e-07,-62.0,-1.5801e-08,1.99269e-07,0.00044639556449409306,,
42,-60.0,-2.19998e-07,-64.0,-1.8751e-08,2.19998e-07,0.0004690394439703339,,
43,-60.0,-2.392e-07,-66.0,-1.6724e-08,2.392e-07,0.0004890807704254994,,
44,-60.0,-2.25896e-07,-68.0,-1.9902e-08,2.25896e-07,0.0004752851775513308,,
45,-60.0,-2.58225e-07,-70.0,-2.0005000000000003e-08,2.58225e-07,0.000508158439859066,,
46,-60.0,-2.40562e-07,-72.0,-1.7245e-08,2.40562e-07,0.0004904712020088437,,
47,-60.0,-2.82818e-07,-74.0,-3.3447e-08,2.82818e-07,0.000531806355734867,,
48,-60.0,-2.86077e-07,-76.0,-2.4808e-08,2.86077e-07,0.0005348616643581777,,
49,-60.0,-2.9552499999999997e-07,-78.0,-2.2445e-08,2.9552499999999997e-07,0.0005436221113972463,,
50,-60.0,-2.8685300000000003e-07,-80.0,-2.0423e-08,2.8685300000000003e-07,0.0005355865943057201,,
51,-60.0,-2.82423e-07,-82.0,-2.2059000000000003e-08,2.82423e-07,0.0005314348501933233,,
52,-60.0,-3.03027e-07,-84.0,-2.0928e-08,3.03027e-07,0.000550478882428745,,
53,-60.0,-2.9902699999999997e-07,-86.0,-2.287e-08,2.9902699999999997e-07,0.0005468336127196279,,
54,-60.0,-2.94053e-07,-88.0,-2.3765e-08,2.94053e-07,0.0005422665396278845,,
55,-60.0,-2.95375e-07,-90.0,-2.2926000000000003e-08,2.95375e-07,0.0005434841304030873,,
56,-60.0,-3.06058e-07,-92.0,-2.1619999999999998e-08,3.06058e-07,0.0005532250898142635,,
57,-60.0,-3.38795e-07,-94.0,-4.0137e-08,3.38795e-07,0.0005820609933675337,,
58,-60.0,-3.3389499999999996e-07,-96.0,-2.9048e-08,3.3389499999999996e-07,0.0005778364820604527,,
59,-60.0,-3.2253100000000004e-07,-98.0,-2.609e-08,3.2253100000000004e-07,0.0005679181279022532,,
60,-60.0,-3.21119e-07,-100.0,-2.2637999999999997e-08,3.21119e-07,0.0005666736274082286,,
61,-64.0,-3.6959999999999996e-09,19.99999,5.311e-09,3.6959999999999996e-09,6.079473661428265e-05,,
62,-64.0,-2.8939999999999997e-09,18.0,3.515e-09,2.8939999999999997e-09,5.3795910625251056e-05,,
63,-64.0,-3.371e-09,16.0,2.29e-09,3.371e-09,5.806031346797914e-05,,
64,-64.0,-2.8249999999999997e-09,14.0,2.364e-09,2.8249999999999997e-09,5.315072906367324e-05,,
65,-64.0,-1.468e-09,12.0,3.464e-09,1.468e-09,3.8314488121336034e-05,,
66,-64.0,-1.886e-09,10.0,2.5440000000000003e-09,1.886e-09,4.342810150121693e-05,,
67,-64.0,-2.284e-09,8.0,1.6420000000000001e-09,2.284e-09,4.779121258139408e-05,,
68,-64.0,-2.145e-09,6.0,1.249e-09,2.145e-09,4.631414470763764e-05,,
69,-64.0,-2.151e-09,4.0,5.86e-10,2.151e-09,4.637887450122092e-05,,
70,-64.0,-1.313e-09,2.0,1.623e-09,1.313e-09,3.6235341863986875e-05,,
71,-64.0,-1.439e-09,1.8e-06,1.2939999999999999e-09,1.439e-09,3.793415347678132e-05,,
72,-64.0,-1.099e-09,-2.0,1.795e-09,1.099e-09,3.3151168908501553e-05,,
73,-64.0,-1.52e-09,-4.0,5.27e-10,1.52e-09,3.8987177379235857e-05,,
74,-64.0,-4.73e-10,-6.0,2.255e-09,4.73e-10,2.1748563170931546e-05,,
75,-64.0,-1.208e-09,-8.0,1.119e-09,1.208e-09,3.4756294393965535e-05,,
76,-64.0,-2.098e-09,-10.0,-2.96e-10,2.098e-09,4.580392996239515e-05,,
77,-64.0,-1.6209999999999999e-09,-12.0,1.96e-10,1.6209999999999999e-09,4.026164427839479e-05,,
78,-64.0,-7.22e-10,-14.0,1.105e-09,7.22e-10,2.6870057685088807e-05,,
79,-64.0,-7.56e-10,-16.0,8.93e-10,7.56e-10,2.749545416973504e-05,,
80,-64.0,-1.534e-09,-18.00001,-1.01e-10,1.534e-09,3.916631205513228e-05,,
81,-64.0,-1.703e-09,-20.0,-4.98e-10,1.703e-09,4.12674205639267e-05,,
82,-64.0,-1.32e-09,-22.0,1.41e-10,1.32e-09,3.63318042491699e-05,,
83,-64.0,-1.156e-09,-24.0,4.61e-10,1.156e-09,3.4e-05,,
84,-64.0,-1.4480000000000002e-09,-26.0,2.72e-10,1.4480000000000002e-09,3.80525951808809e-05,,
85,-64.0,-2.841e-09,-28.0,-1.228e-09,2.841e-09,5.330103188494572e-05,,
86,-64.0,-2.998e-09,-30.0,-5.22e-10,2.998e-09,5.475399528801529e-05,,
87,-64.0,-3.21e-09,-32.0,-9.1e-11,3.21e-09,5.6656861896861174e-05,,
88,-64.0,-4.782e-09,-34.0,1.21e-10,4.782e-09,6.915200647848189e-05,,
89,-64.0,-8.758e-09,-36.0,-1.046e-09,8.758e-09,9.358418669839472e-05,,
90,-64.0,-9.871999999999999e-09,-38.0,-7.1e-10,9.871999999999999e-09,9.935793878699376e-05,,
91,-64.0,-1.1796e-08,-40.0,-5e-10,1.1796e-08,0.00010860939185908372,,
92,-64.0,-1.4901e-08,-42.0,7.1e-11,1.4901e-08,0.00012206965224821442,,
93,-64.0,-2.1467999999999997e-08,-44.0,-2.33e-10,2.1467999999999997e-08,0.0001465196232591389,,
94,-64.0,-2.6815000000000002e-08,-46.0,-1.158e-09,2.6815000000000002e-08,0.00016375286257039906,,
95,-64.0,-3.4652e-08,-48.0,-7.71e-10,3.4652e-08,0.00018615047676543832,,
96,-64.0,-4.2813e-08,-50.0,4.23e-10,4.2813e-08,0.00020691302520624456,,
97,-64.0,-4.9046e-08,-52.0,3.84e-10,4.9046e-08,0.0002214633152465663,,
98,-64.0,-6.5419e-08,-54.0,-1.229e-09,6.5419e-08,0.00025577138229285933,,
99,-64.0,-7.4417e-08,-56.0,-1.7050000000000002e-09,7.4417e-08,0.00027279479467174586,,
100,-64.0,-7.7005e-08,-58.0,-1.616e-09,7.7005e-08,0.00027749774773860777,,
101,-64.0,-9.8597e-08,-60.0,-9.66e-10,9.8597e-08,0.00031400159235265033,,
102,-64.0,-1.1066499999999999e-07,-62.0,-2.999e-09,1.1066499999999999e-07,0.0003326634936388422,,
103,-64.0,-1.51483e-07,-64.0,-5.965e-09,1.51483e-07,0.0003892081705206097,,
104,-64.0,-1.57346e-07,-66.0,-5.237000000000001e-09,1.57346e-07,0.0003966686274461342,,
105,-64.0,-1.7973600000000002e-07,-68.0,-5.682e-09,1.7973600000000002e-07,0.00042395282756457704,,
106,-64.0,-1.9560099999999998e-07,-70.0,-6.841000000000001e-09,1.9560099999999998e-07,0.00044226801828755376,,
107,-64.0,-1.9721699999999999e-07,-72.0,-9.863e-09,1.9721699999999999e-07,0.000444091206848323,,
108,-64.0,-2.15604e-07,-74.0,-7.253e-09,2.15604e-07,0.0004643317779347005,,
109,-64.0,-2.60215e-07,-76.0,-1.9017e-08,2.60215e-07,0.0005101127326385806,,
110,-64.0,-2.49685e-07,-78.0,-1.3826000000000001e-08,2.49685e-07,0.0004996849007124389,,
111,-64.0,-2.5743099999999997e-07,-80.0,-1.7494e-08,2.5743099999999997e-07,0.0005073765859792901,,
112,-64.0,-2.56809e-07,-82.0,-1.6007e-08,2.56809e-07,0.0005067632583366714,,
113,-64.0,-2.77518e-07,-84.0,-1.6851e-08,2.77518e-07,0.000526799772209518,,
114,-64.0,-2.83172e-07,-86.0,-1.3063000000000001e-08,2.83172e-07,0.0005321390795647318,,
115,-64.0,-2.80531e-07,-88.0,-1.7052e-08,2.80531e-07,0.0005296517723939004,,
116,-64.0,-2.87136e-07,-90.0,-1.6289e-08,2.87136e-07,0.0005358507254823866,,
117,-64.0,-3.05228e-07,-92.0,-1.9724e-08,3.05228e-07,0.0005524744337976193,,
118,-64.0,-3.0449500000000003e-07,-94.0,-1.9392e-08,3.0449500000000003e-07,0.0005518106559319057,,
119,-64.0,-3.02217e-07,-96.0,-1.846e-08,3.02217e-07,0.0005497426670725131,,
120,-64.0,-2.96521e-07,-98.0,-2.0146e-08,2.96521e-07,0.0005445374183653497,,
121,-64.0,-3.0793e-07,-100.0,-1.9949e-08,3.0793e-07,0.0005549144078143943,,
122,-68.0,-5.420000000000001e-09,20.0,3.8519999999999995e-09,5.420000000000001e-09,7.362064927722385e-05,,
123,-68.0,-3.0320000000000003e-09,18.0,2.7e-09,3.0320000000000003e-09,5.506359959174482e-05,,
124,-68.0,-2.419e-09,16.00001,4.84e-10,2.419e-09,4.918333050943175e-05,,
125,-68.0,-1.579e-09,14.0,1.623e-09,1.579e-09,3.973663297261105e-05,,
