,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,1.6468e-08,-20.0,-5.04e-10,1.6468e-08,0.00012832770550430644,,
1,60.0,9.916000000000001e-09,-18.0,1.231e-09,9.916000000000001e-09,9.957911427603682e-05,,
2,60.0,4.067e-09,-16.0,5.67e-10,4.067e-09,6.37730350540101e-05,,
3,60.0,1.419e-09,-14.0,1.14e-10,1.419e-09,3.7669616403674727e-05,,
4,60.0,-5.1e-10,-12.0,3.62e-10,5.1e-10,2.258317958127243e-05,,
5,60.0,4.5e-11,-10.0,2.3430000000000003e-09,4.5e-11,6.708203932499369e-06,,
6,60.0,-4.8e-11,-8.0,2.0269999999999997e-09,4.8e-11,6.928203230275509e-06,,
7,60.0,-5.41e-10,-6.0,1.146e-09,5.41e-10,2.3259406699226016e-05,,
8,60.0,-9.8e-10,-4.0,4.28e-10,9.8e-10,3.1304951684997054e-05,,
9,60.0,-5.36e-10,-2.0,1.394e-09,5.36e-10,2.3151673805580453e-05,,
10,60.0,2.8e-11,4e-06,2.255e-09,2.8e-11,5.2915026221291815e-06,,
11,60.0,-4.93e-10,1.9999900000000002,2.025e-09,4.93e-10,2.2203603311174518e-05,,
12,60.0,1.33e-10,4.0,1.922e-09,1.33e-10,1.1532562594670797e-05,,
13,60.0,6.6e-11,6.0,2.167e-09,6.6e-11,8.124038404635961e-06,,
14,60.0,-1.127e-09,8.0,1.0789999999999999e-09,1.127e-09,3.3570820663189036e-05,,
15,60.0,-6.19e-10,10.0,2.415e-09,6.19e-10,2.487971060924946e-05,,
16,60.0,-7.83e-10,11.999989999999999,4.870999999999999e-09,7.83e-10,2.7982137159266445e-05,,
17,60.0,-6.12e-10,14.0,5.196e-09,6.12e-10,2.4738633753705964e-05,,
18,60.0,8.09e-10,16.0,7.733e-09,8.09e-10,2.8442925306655783e-05,,
19,60.0,2.16e-10,18.0,7.085e-09,2.16e-10,1.469693845669907e-05,,
20,60.0,-5.38e-10,20.0,6.553e-09,5.38e-10,2.3194827009486404e-05,,
21,60.0,-4.95e-10,22.0,6.6490000000000005e-09,4.95e-10,2.224859546128699e-05,,
22,60.0,6.1e-11,24.0,6.221e-09,6.1e-11,7.810249675906655e-06,,
23,60.0,1.578e-09,26.0,7.251999999999999e-09,1.578e-09,3.972404813208241e-05,,
24,60.0,1.156e-09,28.0,5.993e-09,1.156e-09,3.4e-05,,
25,60.0,1.0499999999999999e-09,30.0,5.087e-09,1.0499999999999999e-09,3.24037034920393e-05,,
26,60.0,1.0090000000000001e-09,32.0,4.876e-09,1.0090000000000001e-09,3.176476034853719e-05,,
27,60.0,1.979e-09,34.0,5.9499999999999995e-09,1.979e-09,4.448595283907045e-05,,
28,60.0,2.2509999999999998e-09,36.0,5.9e-09,2.2509999999999998e-09,4.7444704657105834e-05,,
29,60.0,2.037e-09,38.0,5.208e-09,2.037e-09,4.513313638558703e-05,,
30,60.0,1.652e-09,40.0,4.654e-09,1.652e-09,4.064480286580315e-05,,
31,60.0,1.975e-09,42.0,4.74e-09,1.975e-09,4.444097208657794e-05,,
32,60.0,3.283e-09,44.0,6.391e-09,3.283e-09,5.729746940310715e-05,,
33,60.0,2.692e-09,46.0,5.474e-09,2.692e-09,5.1884487084291385e-05,,
34,60.0,1.817e-09,48.0,4.414e-09,1.817e-09,4.262628297189423e-05,,
35,60.0,2.159e-09,50.0,4.7689999999999996e-09,2.159e-09,4.6465040621955774e-05,,
36,60.0,2.886e-09,52.0,5.811e-09,2.886e-09,5.372150407425317e-05,,
37,60.0,3.0099999999999997e-09,54.0,6.29e-09,3.0099999999999997e-09,5.486346689738081e-05,,
38,60.0,2.851e-09,56.0,5.9609999999999996e-09,2.851e-09,5.339475629684998e-05,,
39,60.0,1.7560000000000001e-09,58.0,4.6910000000000004e-09,1.7560000000000001e-09,4.190465367951393e-05,,
40,60.0,2.342e-09,60.0,5.779e-09,2.342e-09,4.8394214530251444e-05,,
41,60.0,8.56e-10,62.0,7.873e-09,8.56e-10,2.9257477676655586e-05,,
42,60.0,2.159e-09,64.0,6.08e-09,2.159e-09,4.6465040621955774e-05,,
43,60.0,3.035e-09,66.0,7.369e-09,3.035e-09,5.5090834083357275e-05,,
44,60.0,2.984e-09,68.0,7.217e-09,2.984e-09,5.462600113499065e-05,,
45,60.0,2.816e-09,70.0,6.872e-09,2.816e-09,5.30659966456864e-05,,
46,60.0,1.569e-09,72.0,5.531e-09,1.569e-09,3.961060464067672e-05,,
47,60.0,1.972e-09,74.0,6.0960000000000005e-09,1.972e-09,4.4407206622349035e-05,,
48,60.0,2.307e-09,76.0,6.741000000000001e-09,2.307e-09,4.803123983409131e-05,,
49,60.0,2.449e-09,78.0,7.383999999999999e-09,2.449e-09,4.948737212663449e-05,,
50,60.0,2.057e-09,80.0,6.987e-09,2.057e-09,4.5354161881794265e-05,,
51,60.0,1.557e-09,82.0,1.1011e-08,1.557e-09,3.945883931389772e-05,,
52,60.0,1.711e-09,84.0,7.856999999999999e-09,1.711e-09,4.136423575989287e-05,,
53,60.0,6.52e-10,86.0,6.262e-09,6.52e-10,2.553429066960741e-05,,
54,60.0,9.95e-10,88.0,6.576999999999999e-09,9.95e-10,3.1543620591175006e-05,,
55,60.0,1.2640000000000002e-09,90.0,7.446e-09,1.2640000000000002e-09,3.555277766926236e-05,,
56,60.0,1.9670000000000003e-09,92.0,8.548e-09,1.9670000000000003e-09,4.435087372307338e-05,,
57,60.0,1.474e-09,94.0,7.814e-09,1.474e-09,3.839270764090493e-05,,
58,60.0,5.29e-10,96.0,6.926e-09,5.29e-10,2.3e-05,,
59,60.0,1.45e-10,98.0,6.4600000000000004e-09,1.45e-10,1.2041594578792296e-05,,
60,60.0,3.88e-10,100.0,6.985e-09,3.88e-10,1.969771560359221e-05,,
61,64.0,1.29431e-07,-20.0,-2.226e-09,1.29431e-07,0.00035976520120767656,,
62,64.0,8.6593e-08,-18.00001,-2.54e-10,8.6593e-08,0.0002942668856667362,,
63,64.0,5.7809e-08,-16.0,-8.7e-11,5.7809e-08,0.00024043502240730238,,
64,64.0,3.3483e-08,-14.0,1.008e-09,3.3483e-08,0.00018298360582303543,,
65,64.0,1.7674e-08,-12.0,8.31e-10,1.7674e-08,0.00013294359706281459,,
66,64.0,7.335e-09,-10.0,-5.51e-10,7.335e-09,8.564461454172119e-05,,
67,64.0,2.718e-09,-8.0,5.13e-10,2.718e-09,5.21344415909483e-05,,
68,64.0,4.98e-10,-6.0,1.092e-09,4.98e-10,2.23159136044214e-05,,
69,64.0,-1.45e-10,-4.0,1.811e-09,1.45e-10,1.2041594578792296e-05,,
70,64.0,-1.99e-09,-2.0,4.1760000000000005e-09,1.99e-09,4.460941604639092e-05,,
71,64.0,-3.0259999999999997e-09,2e-07,3.0109999999999996e-09,3.0259999999999997e-09,5.5009090157900264e-05,,
72,64.0,-1.0050000000000001e-09,2.0,1.509e-09,1.0050000000000001e-09,3.170173496829472e-05,,
73,64.0,9.2e-11,4.0,2.209e-09,9.2e-11,9.591663046625439e-06,,
74,64.0,-6.07e-10,6.0,9.77e-10,6.07e-10,2.4637369989509836e-05,,
75,64.0,-1.199e-09,8.0,-3.4e-10,1.199e-09,3.462657938636157e-05,,
76,64.0,-7.53e-10,10.0,1.08e-10,7.53e-10,2.7440845468024487e-05,,
77,64.0,4.99e-10,12.0,1.724e-09,4.99e-10,2.233830790368868e-05,,
78,64.0,1.31e-10,14.0,1.121e-09,1.31e-10,1.1445523142259597e-05,,
79,64.0,-3.82e-10,16.0,4.93e-10,3.82e-10,1.9544820285692064e-05,,
80,64.0,-6.1e-10,18.0,4.7e-11,6.1e-10,2.4698178070456936e-05,,
81,64.0,4.78e-10,20.0,1.492e-09,4.78e-10,2.1863211109075446e-05,,
82,64.0,2.56e-10,22.0,1.1469999999999999e-09,2.56e-10,1.6e-05,,
83,64.0,-4.36e-10,24.0,3.26e-10,4.36e-10,2.08806130178211e-05,,
84,64.0,-5.86e-10,26.0,1.41e-10,5.86e-10,2.4207436873820408e-05,,
85,64.0,-9e-11,28.0,8.12e-10,9e-11,9.486832980505138e-06,,
86,64.0,3.31e-10,30.0,1.383e-09,3.31e-10,1.8193405398660252e-05,,
87,64.0,9.9e-11,32.0,2.004e-09,9.9e-11,9.9498743710662e-06,,
88,64.0,-6.26e-10,34.0,1.742e-09,6.26e-10,2.5019992006393607e-05,,
89,64.0,3.13e-10,36.0,2.276e-09,3.13e-10,1.7691806012954134e-05,,
90,64.0,6.78e-10,38.0,2.7800000000000003e-09,6.78e-10,2.6038433132583074e-05,,
