,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,5.215999999999999e-09,-20.0,-2.51e-10,5.215999999999999e-09,7.222188034107114e-05,,
1,60.0,1.459e-09,-18.0,-9.78e-10,1.459e-09,3.819685850956856e-05,,
2,60.0,3.52e-10,-16.0,-2.47e-10,3.52e-10,1.876166303929372e-05,,
3,60.0,-4.26e-10,-14.0,-4.53e-10,4.26e-10,2.0639767440550294e-05,,
4,60.0,-1.75e-10,-12.0,-1.52e-10,1.75e-10,1.3228756555322953e-05,,
5,60.0,1.052e-09,-10.0,1.6070000000000001e-09,1.052e-09,3.243454948045371e-05,,
6,60.0,4.34e-10,-8.0,8.13e-10,4.34e-10,2.083266665599966e-05,,
7,60.0,-3.77e-10,-6.0,4.24e-10,3.77e-10,1.9416487838947598e-05,,
8,60.0,-1.208e-09,-4.0,7.34e-10,1.208e-09,3.4756294393965535e-05,,
9,60.0,-2.1540000000000002e-09,-2.0,1.8940000000000003e-09,2.1540000000000002e-09,4.641120554348917e-05,,
10,60.0,-1.0630000000000002e-09,-1e-06,2.99e-09,1.0630000000000002e-09,3.260368077380221e-05,,
11,60.0,-7.14e-10,2.0,3.2140000000000003e-09,7.14e-10,2.6720778431774774e-05,,
12,60.0,-1.25e-10,4.0,2.356e-09,1.25e-10,1.1180339887498949e-05,,
13,60.0,-8e-10,6.0,1.9769999999999997e-09,8e-10,2.8284271247461902e-05,,
14,60.0,-3.2e-11,8.0,2.568e-09,3.2e-11,5.65685424949238e-06,,
15,60.0,-5.4e-10,10.0,2.923e-09,5.4e-10,2.3237900077244502e-05,,
16,60.0,-4e-11,12.0,3.317e-09,4e-11,6.324555320336758e-06,,
17,60.0,-8.4e-11,14.0,3.425e-09,8.4e-11,9.165151389911679e-06,,
18,60.0,-1.163e-09,16.0,2.5940000000000003e-09,1.163e-09,3.410278580995987e-05,,
19,60.0,-4.44e-10,18.0,4.132e-09,4.44e-10,2.1071307505705478e-05,,
20,60.0,6.59e-10,20.0,6.327e-09,6.59e-10,2.5670995305986873e-05,,
21,60.0,2.7e-10,22.0,5.9260000000000004e-09,2.7e-10,1.6431676725154984e-05,,
22,60.0,-1.09e-10,24.0,5.727e-09,1.09e-10,1.044030650891055e-05,,
23,60.0,-1.34e-10,26.0,5.438e-09,1.34e-10,1.1575836902790226e-05,,
24,60.0,6.44e-10,28.0,5.23e-09,6.44e-10,2.537715508089904e-05,,
25,60.0,2.157e-09,30.0,6.8589999999999996e-09,2.157e-09,4.644351407893248e-05,,
26,60.0,1.8029999999999999e-09,32.0,6.014e-09,1.8029999999999999e-09,4.246174749112429e-05,,
27,60.0,1.667e-09,34.0,5.045e-09,1.667e-09,4.0828911325187205e-05,,
28,60.0,1.5840000000000001e-09,36.0,5.026000000000001e-09,1.5840000000000001e-09,3.97994974842648e-05,,
29,60.0,2.981e-09,38.0,6.5459999999999995e-09,2.981e-09,5.459853477887479e-05,,
30,60.0,3.2429999999999997e-09,40.0,6.534e-09,3.2429999999999997e-09,5.694734409961539e-05,,
31,60.0,2.798e-09,42.0,5.797e-09,2.798e-09,5.2896124621752774e-05,,
32,60.0,2.442e-09,44.0,4.976e-09,2.442e-09,4.941659640242335e-05,,
33,60.0,2.7939999999999997e-09,46.0,4.929e-09,2.7939999999999997e-09,5.285830114561004e-05,,
34,60.0,3.8900000000000004e-09,48.0,6.068e-09,3.8900000000000004e-09,6.23698645180507e-05,,
35,60.0,3.932e-09,50.0,6.051999999999999e-09,3.932e-09,6.270566162636354e-05,,
36,60.0,2.999e-09,52.0,4.709e-09,2.999e-09,5.476312628037227e-05,,
37,60.0,3.4799999999999996e-09,54.0,5.034e-09,3.4799999999999996e-09,5.89915248150105e-05,,
38,60.0,4.185e-09,56.0,6.1e-09,4.185e-09,6.469157595854347e-05,,
39,60.0,4.509e-09,58.0,6.421e-09,4.509e-09,6.714908785679817e-05,,
40,60.0,4.211e-09,60.0,5.852000000000001e-09,4.211e-09,6.489221833163049e-05,,
41,60.0,3.3300000000000003e-09,62.0,4.78e-09,3.3300000000000003e-09,5.7706152185014034e-05,,
42,60.0,3.923e-09,64.0,5.606999999999999e-09,3.923e-09,6.263385665915839e-05,,
43,60.0,5.093e-09,66.0,7.338e-09,5.093e-09,7.136525765384722e-05,,
44,60.0,4.399e-09,68.0,6.753e-09,4.399e-09,6.632495759516172e-05,,
45,60.0,3.434e-09,70.0,5.764e-09,3.434e-09,5.860034129593445e-05,,
46,60.0,3.4599999999999996e-09,72.0,6.217e-09,3.4599999999999996e-09,5.882176467941097e-05,,
47,60.0,4.68e-09,74.0,8.115e-09,4.68e-09,6.841052550594828e-05,,
48,60.0,3.972e-09,76.0,7.272999999999999e-09,3.972e-09,6.302380502635493e-05,,
49,60.0,2.25e-09,78.0,1.0412999999999999e-08,2.25e-09,4.743416490252569e-05,,
50,60.0,1.275e-09,80.0,1.1642999999999999e-08,1.275e-09,3.570714214271425e-05,,
51,60.0,3.0620000000000004e-09,82.0,8.574000000000001e-09,3.0620000000000004e-09,5.5335341329027696e-05,,
52,60.0,3.488e-09,84.0,8.939e-09,3.488e-09,5.90592922409336e-05,,
53,60.0,3.001e-09,86.0,8.367e-09,3.001e-09,5.478138369920935e-05,,
54,60.0,1.7480000000000002e-09,88.0,6.946e-09,1.7480000000000002e-09,4.180908992073375e-05,,
55,60.0,1.9489999999999998e-09,90.0,7.577e-09,1.9489999999999998e-09,4.414748010928823e-05,,
56,60.0,2.952e-09,92.0,9.457e-09,2.952e-09,5.43323108288245e-05,,
57,60.0,1.964e-09,94.0,8.736e-09,1.964e-09,4.4317039612320676e-05,,
58,60.0,6.71e-10,96.0,7.313e-09,6.71e-10,2.5903667693977235e-05,,
59,60.0,9.38e-10,98.0,7.566e-09,9.38e-10,3.062678566222711e-05,,
60,60.0,1.219e-09,100.0,8.53e-09,1.219e-09,3.4914180500192184e-05,,
61,64.0,6.617600000000001e-08,-20.0,-1.896e-09,6.617600000000001e-08,0.00025724696305301644,,
62,64.0,3.9115e-08,-18.0,5.65e-10,3.9115e-08,0.000197775124826152,,
63,64.0,2.2552e-08,-16.00001,9.65e-10,2.2552e-08,0.00015017323330074504,,
