,V_Drain,I_Drain,V_Gate,I_Gate
0,-1.8e-06,7.27e-10,0.0,-1387.41
1,-2.0,-4.42e-10,-3.66e-10,-3825.14
2,-4.0,-1.134e-09,-1.1640000000000001e-09,-2319.59
3,-6.0,-2.37e-10,8.9e-11,-14606.74
4,-8.0,3.84e-10,9.87e-10,-911.8541
5,-10.0,-6.26e-10,-2.54e-10,-3937.01
6,-12.0,-1.154e-09,-9.46e-10,-1374.21
7,-14.0,-5.21e-10,-3e-11,-43333.33
8,-16.0,-1.8e-11,6.82e-10,0.0
9,-18.0,-6.97e-10,-1.81e-10,552.4861900000001
10,-20.0,-1.254e-09,-8.93e-10,-895.8566599999999
11,-22.0,-5.66e-10,-2e-11,40000.0
12,-24.0,-2.9e-11,8.45e-10,591.71598
13,-26.0,-8.96e-10,-2.26e-10,-8849.56
14,-28.0,-1.357e-09,-9.15e-10,655.7377
15,-30.0,-7.43e-10,-1.3e-11,176923.08
16,-32.0,-3.41e-10,6.75e-10,-1925.93
17,-34.0,-9.46e-10,-1.7e-11,129411.76
18,-36.0,-1.436e-09,-5.01e-10,-998.00399
19,-38.0,-1.0539999999999999e-09,2.06e-10,4854.37
20,-40.0,-3.89e-10,1.303e-09,1995.4
21,-42.0,-1.602e-09,2.78e-10,6834.53
22,-44.0,-2.437e-09,-3.89e-10,-7455.01
23,-46.0,-1.923e-09,1.132e-09,-1413.43
24,-48.0,-1.686e-09,2.422e-09,1527.66
25,-50.0,-3.1e-09,1.726e-09,-1622.25
26,-52.0,-4.022e-09,1.628e-09,1228.5
27,-54.0,-4.0189999999999995e-09,2.9909999999999997e-09,-300.90271
28,-56.0,-4.318e-09,4.219e-09,-308.12989
29,-58.0,-5.5730000000000005e-09,4.5019999999999995e-09,599.73345
30,-60.0,-6.632e-09,4.5529999999999995e-09,-109.8177
31,-62.0,-7.238e-09,5.369000000000001e-09,-260.75619
32,-64.0,-7.257e-09,5.909e-09,118.46336000000001
33,-66.0,-8.383e-09,5.215999999999999e-09,364.2638
34,-68.0,-9.541e-09,4.282e-09,-723.96077
35,-70.0,-1.0221e-08,5.2139999999999996e-09,268.50786
36,-72.0,-1.0821000000000001e-08,6.01e-09,-232.94509
37,-74.0,-1.1866e-08,5.876e-09,1208.3
38,-76.0,-1.3301000000000001e-08,5.423e-09,682.27918
39,-78.0,-1.422e-08,5.993e-09,133.48907
40,-80.0,-1.1674e-08,2.505e-09,-598.8024
41,-82.0,-1.0699e-08,2.613e-09,229.62113
42,-84.0,-1.3398e-08,3.993e-09,250.43827000000002
43,-86.0,-1.4028e-08,6.125e-09,930.61224
44,-88.0,-1.4651e-08,7.240999999999999e-09,179.53321
45,-90.0,-1.73e-08,6.159e-09,227.30962999999997
46,-92.0,-1.8861000000000003e-08,5.6810000000000005e-09,774.51153
47,-94.0,-1.9085000000000002e-08,7.622e-09,183.67882
48,-96.0,-1.9501999999999998e-08,8.662e-09,392.51905
49,-98.0,-2.1574e-08,7.2929999999999995e-09,685.58892
50,-100.0,-2.3046000000000003e-08,6.741000000000001e-09,578.54918
51,7e-07,3.216e-09,-1.258e-09,7949130000.0
52,-2.0,3.99e-10,-1.6980000000000001e-09,5889280000.0
53,-4.0,-5.89e-10,-1.601e-09,6246100000.0
54,-6.00001,2.27e-10,-9.2e-11,108695650000.0
55,-8.0,6.77e-10,8.65e-10,-11560690000.0
56,-10.0,-9.66e-10,-4e-10,25000000000.0
57,-12.0,-1.829e-09,-8.32e-10,12019230000.0
58,-14.0,-1.111e-09,9.2e-10,-10869570000.0
59,-16.0,-6.69e-10,2.092e-09,-4780110000.0
60,-18.0,-1.808e-09,2.37e-10,-42194090000.0
61,-20.0,-2.37e-09,-2.11e-10,47393360000.0
62,-22.0,-1.207e-09,1.144e-09,-8741260000.0
63,-24.0,-5.96e-10,1.71e-09,-5847950000.0
64,-26.0,-1.612e-09,-8.1e-11,123456790000.0
65,-28.0,-1.957e-09,-9.22e-10,10845990000.0
66,-30.0,-8.29e-10,3.67e-10,-27247960000.0
67,-32.0,-4.2e-11,1.2260000000000001e-09,-8156610000.0
68,-34.0,-1.2339999999999999e-09,-2.53e-10,39525690000.0
69,-36.0,-1.7580000000000001e-09,-1.1310000000000001e-09,8841730000.0
70,-38.0,-7.73e-10,1.96e-10,-51020410000.0
71,-40.0,2.2e-11,1.167e-09,-8568980000.0
72,-42.0,-1.212e-09,-4.39e-10,22779040000.0
73,-44.0,-1.794e-09,-1.125e-09,8888890000.0
74,-46.0,-8.16e-10,7.4e-11,-135135140000.0
75,-48.0,-1.37e-10,9.6e-10,-10416670000.0
76,-50.0,-1.1640000000000001e-09,-2.51e-10,39840640000.0
77,-52.0,-1.692e-09,-9.65e-10,10362690000.0
78,-54.0,-9.94e-10,1.3e-11,-769230770000.0
79,-56.0,-2.81e-10,9.25e-10,-10810810000.0
80,-58.0,-1.2570000000000001e-09,-1.91e-10,52356020000.0
81,-60.0,-1.9189999999999997e-09,-9.94e-10,10060360000.0
82,-62.0,-1.166e-09,1.79e-10,-55865920000.0
83,-64.0,-6.34e-10,1.17e-09,-8547010000.0
84,-66.0,-1.6730000000000001e-09,2.54e-10,-39370080000.0
85,-68.0,-2.419e-09,-6.5e-11,153846150000.0
86,-70.0,-2.133e-09,9.36e-10,-10683770000.0
87,-72.0,-2.241e-09,1.989e-09,-5027650000.0
88,-74.0,-3.134e-09,2.008e-09,-4980080000.0
89,-76.0,-4.237e-09,2.009e-09,-4977600000.0
90,-78.0,-4.592e-09,3.29e-09,-3039510000.0
91,-80.0,-4.87e-09,4.77e-09,-2096440000.0
92,-82.0,-6.3219999999999995e-09,4.76e-09,-2100840000.0
93,-84.0,-7.877e-09,4.9819999999999995e-09,-2007230000.0
94,-86.0,-8.383e-09,5.6730000000000006e-09,-1762740000.0
95,-88.0,-8.983e-09,5.726e-09,-1746420000.0
96,-90.0,-1.0532999999999999e-08,5.1790000000000004e-09,-1930870000.0
97,-92.0,-1.2143e-08,4.833e-09,-2069110000.0
98,-94.0,-1.2998e-08,5.31e-09,-1883240000.0
99,-96.0,-1.3692e-08,6.4e-09,-1562500000.0
100,-98.0,-1.4979e-08,6.4900000000000005e-09,-1540830000.0
101,-100.0,-1.6726e-08,5.991999999999999e-09,-1668890000.0
102,8e-07,3.34e-09,-1.477e-09,13540960000.0
103,-2.0,2.87e-10,-1.802e-09,11098780000.0
104,-4.0,-2.85e-10,-1.132e-09,17667840000.0
105,-6.0,2.65e-10,-2.5e-11,800000000000.0
106,-8.0,2.63e-10,3.07e-10,-65146580000.0
107,-10.0,-9.23e-10,-8.05e-10,24844720000.0
108,-12.0,-1.899e-09,-6.72e-10,29761900000.0
109,-14.000010000000001,-2.142e-09,1.933e-09,-10346610000.0
110,-16.0,-4.143e-09,5.137000000000001e-09,-3893320000.0
111,-18.00001,-7.54e-09,5.6730000000000006e-09,-3525470000.0
112,-20.00001,-8.55e-09,5.603000000000001e-09,-3569520000.0
113,-22.0,-6.588000000000001e-09,6.415e-09,-3117690000.0
114,-24.0,-5.666e-09,5.925e-09,-3375530000.0
115,-26.0,-5.520000000000001e-09,3.477e-09,-5752090000.0
116,-28.0,-4.835e-09,1.882e-09,-10626990000.0
117,-30.0,-2.908e-09,2.4510000000000003e-09,-8159930000.0
118,-32.0,-1.82e-09,2.782e-09,-7189070000.0
119,-34.0,-2.633e-09,8.35e-10,-23952100000.0
120,-36.0,-2.943e-09,-1.39e-10,143884890000.0
121,-38.0,-1.6619999999999998e-09,1.076e-09,-18587360000.0
122,-40.0,-9.03e-10,1.7380000000000002e-09,-11507480000.0
123,-42.0,-2.0530000000000003e-09,-3.1e-11,645161290000.0
124,-44.0,-2.188e-09,-4.08e-10,49019610000.0
125,-46.0,-1.178e-09,7.45e-10,-26845640000.0
126,-48.0,-6.9e-10,1.284e-09,-15576320000.0
127,-50.0,-1.8609999999999999e-09,-2.65e-10,75471700000.0
128,-52.0,-2.308e-09,-9.49e-10,21074820000.0
129,-54.0,-1.207e-09,4.34e-10,-46082950000.0
130,-56.0,-5.19e-10,1.3400000000000001e-09,-14925370000.0
131,-58.0,-1.701e-09,-2.23e-10,89686100000.0
132,-60.0,-2.15e-09,-9.68e-10,20661160000.0
133,-62.0,-1.2e-09,3.34e-10,-59880240000.0
134,-64.0,-5.52e-10,1.293e-09,-15467900000.0
135,-66.0,-1.7389999999999999e-09,-2.44e-10,81967210000.0
136,-68.0,-2.339e-09,-9.45e-10,21164020000.0
137,-70.0,-1.421e-09,4.41e-10,-45351470000.0
138,-72.0,-9.3e-10,1.476e-09,-13550140000.0
139,-74.0,-2.096e-09,3.81e-10,-52493440000.0
140,-76.0,-2.923e-09,0.0,-9.900000000000001e+37
141,-78.0,-2.5640000000000002e-09,1.259e-09,-15885620000.0
142,-80.0,-2.55e-09,2.4329999999999998e-09,-8220300000.0
143,-82.0,-3.6630000000000003e-09,2.101e-09,-9519280000.0
144,-84.0,-4.695e-09,2.102e-09,-9514750000.0
145,-86.0,-4.985e-09,3.573e-09,-5597540000.0
146,-88.0,-5.021e-09,5.145999999999999e-09,-3886510000.0
147,-90.0,-6.819e-09,5.102e-09,-3920030000.0
148,-92.0,-7.949e-09,5.192e-09,-3852080000.0
149,-94.0,-8.63e-09,6.4759999999999996e-09,-3088330000.0
150,-96.0,-9.011e-09,6.5710000000000006e-09,-3043680000.0
151,-98.0,-1.0263e-08,6.014e-09,-3325570000.0
152,-100.0,-1.1725e-08,5.096000000000001e-09,-3924650000.0
153,2e-07,2.207e-09,-1.916e-09,15657620000.0
154,-2.0,1.003e-09,-4.42e-10,67873300000.0
155,-4.0,-4.13e-10,-1.2559999999999998e-09,23885350000.0
156,-6.0,-7.09e-10,-1.424e-09,21067420000.0
157,-8.0,8.4e-11,-8.3e-11,361445780000.0
158,-10.0,3e-10,6.77e-10,-44313150000.0
159,-12.0,-1.932e-09,8e-12,-3750000000000.0
160,-14.000010000000001,-5.053e-09,1.684e-09,-17814730000.0
161,-16.00001,-8.403000000000001e-09,7.195e-09,-4169560000.0
162,-18.00001,-8.677e-09,8.558e-09,-3505490000.0
163,-20.00001,-1.0748e-08,7.645e-09,-3924130000.0
164,-22.0,-1.1155999999999999e-08,7.31e-09,-4103970000.0
165,-24.0,-9.982999999999999e-09,8.353e-09,-3591520000.0
166,-26.0,-8.681e-09,8.279e-09,-3623630000.0
167,-28.0,-8.705000000000001e-09,5.627e-09,-5331440000.0
168,-30.0,-7.947e-09,3.65e-09,-8219180000.0
169,-32.0,-5.661e-09,3.957e-09,-7581500000.0
170,-34.0,-3.842e-09,3.849e-09,-7794230000.0
171,-36.0,-4.396e-09,1.541e-09,-19467880000.0
172,-38.0,-4.457e-09,4.14e-10,-72463770000.0
173,-40.0,-3.067e-09,1.519e-09,-19749840000.0
174,-42.0,-2.125e-09,2.2350000000000002e-09,-13422820000.0
175,-44.0,-3.224e-09,5.08e-10,-59055120000.0
176,-46.0,-3.701e-09,-3.98e-10,75376880000.0
177,-48.0,-2.5119999999999996e-09,7.7e-10,-38961040000.0
178,-50.0,-1.771e-09,1.566e-09,-19157090000.0
179,-52.0,-2.62e-09,2.39e-10,-125523010000.0
180,-54.0,-3.0609999999999997e-09,-4.62e-10,64935060000.0
181,-56.0,-2.2009999999999997e-09,3.81e-10,-78740160000.0
182,-58.0,-1.4630000000000002e-09,1.432e-09,-20949720000.0
183,-60.0,-2.5069999999999997e-09,-1.92e-10,156250000000.0
184,-62.0,-2.9599999999999997e-09,-9.86e-10,30425960000.0
185,-64.0,-1.9370000000000002e-09,3.78e-10,-79365080000.0
186,-66.0,-1.299e-09,1.31e-09,-22900760000.0
187,-68.0,-2.336e-09,-5.5e-11,545454550000.0
188,-70.0,-2.8589999999999997e-09,-8.19e-10,36630040000.0
189,-72.0,-2.033e-09,2.57e-10,-116731520000.0
190,-74.0,-1.442e-09,1.08e-09,-27777780000.0
191,-76.0,-2.272e-09,1.49e-10,-201342280000.0
192,-78.0,-2.9e-09,-3.35e-10,89552240000.0
193,-80.0,-2.481e-09,6.54e-10,-45871560000.0
194,-82.0,-2.072e-09,1.771e-09,-16939580000.0
195,-84.0,-3.2419999999999998e-09,8.57e-10,-35005830000.0
196,-86.0,-4.283e-09,7.38e-10,-40650410000.0
197,-88.0,-4.183e-09,2.206e-09,-13599270000.0
198,-90.0,-4.2509999999999995e-09,3.6780000000000003e-09,-8156610000.0
199,-92.0,-5.634e-09,3.472e-09,-8640550000.0
200,-94.0,-6.855e-09,3.687e-09,-8136700000.0
201,-96.0,-7.1560000000000005e-09,5.023e-09,-5972530000.0
202,-98.0,-7.552e-09,6.448e-09,-4652610000.0
203,-100.0,-8.888e-09,6.9989999999999995e-09,-4286330000.0
204,1.4e-06,2.338e-09,-3.07e-09,13029320000.0
205,-2.0,-2.05e-10,-2.286e-09,17497810000.0
206,-4.0,2.12e-10,-5.66e-10,70671380000.0
207,-6.0,7.57e-10,3.15e-10,-126984130000.0
208,-8.0,-3.7e-10,-9.34e-10,42826550000.0
209,-10.0,-1.237e-09,-1.3980000000000001e-09,28612300000.0
210,-12.0,-2.334e-09,1.023e-09,-39100680000.0
211,-14.000010000000001,-6.871000000000001e-09,6.294e-09,-6355260000.0
212,-16.00001,-1.1332e-08,8.586e-09,-4658750000.0
213,-18.00001,-1.3107e-08,8.694e-09,-4600870000.0
214,-20.00001,-1.3368e-08,9.808000000000001e-09,-4078300000.0
215,-22.0,-1.2966e-08,1.0247999999999999e-08,-3903200000.0
216,-24.0,-1.3460000000000001e-08,8.907e-09,-4490850000.0
217,-26.0,-1.3997999999999999e-08,7.949e-09,-5032080000.0
218,-28.0,-1.2994e-08,8.1e-09,-4938270000.0
219,-30.0,-1.174e-08,7.92e-09,-5050510000.0
220,-32.0,-1.1023e-08,6.058e-09,-6602840000.0
221,-34.0,-9.972e-09,4.307e-09,-9287210000.0
222,-36.0,-8.583e-09,3.633e-09,-11010180000.0
223,-38.0,-7.168e-09,3.292e-09,-12150670000.0
224,-40.0,-6.625e-09,2.442e-09,-16380020000.0
225,-42.0,-6.531e-09,1.14e-09,-35087720000.0
226,-44.0,-5.736e-09,1.312e-09,-30487800000.0
227,-46.0,-4.696e-09,1.921e-09,-20822490000.0
228,-48.0,-5.193e-09,8.28e-10,-48309180000.0
229,-50.0,-5.479000000000001e-09,2.77e-10,-144404330000.0
230,-52.0,-4.903e-09,6.65e-10,-60150380000.0
231,-54.0,-4.425e-09,1.1409999999999999e-09,-35056970000.0
232,-56.0,-4.457e-09,6.95e-10,-57553960000.0
233,-58.0,-5.0629999999999996e-09,-7.2e-11,555555560000.0
234,-60.0,-4.861e-09,1.35e-10,-296296300000.0
235,-62.0,-3.8869999999999995e-09,7.11e-10,-56258790000.0
236,-64.0,-4.344e-09,2.73e-10,-146520150000.0
237,-66.0,-4.531e-09,-3.2e-10,125000000000.0
238,-68.0,-3.979e-09,2.67e-10,-149812730000.0
239,-70.0,-3.32e-09,1.033e-09,-38722170000.0
240,-72.0,-3.8329999999999995e-09,2.06e-10,-194174760000.0
241,-74.0,-4.202e-09,-3.87e-10,103359170000.0
242,-76.0,-3.922e-09,4e-11,-1000000000000.0
243,-78.0,-3.565e-09,6.15e-10,-65040650000.0
244,-80.0,-3.827e-09,5.99e-10,-66777960000.0
245,-82.0,-4.504e-09,-2.29e-10,174672490000.0
246,-84.0,-4.457e-09,1.31e-10,-305343510000.0
247,-86.0,-3.953999999999999e-09,1.133e-09,-35304500000.0
248,-88.0,-4.307e-09,1.024e-09,-39062500000.0
249,-90.0,-5.185e-09,6.01e-10,-66555740000.0
250,-92.0,-5.315e-09,1.554e-09,-25740030000.0
251,-94.0,-5.48e-09,2.53e-09,-15810280000.0
252,-96.0,-6.183999999999999e-09,3.219e-09,-12426220000.0
253,-98.0,-7.513e-09,3.1290000000000003e-09,-12783640000.0
254,-100.0,-8.064e-09,3.6919999999999997e-09,-10834240000.0
255,-8e-07,2.115e-09,-3.73e-09,13404830000.0
256,-2.0,4e-12,-2.502e-09,19984010000.0
257,-4.0,3.92e-10,-5.99e-10,83472450000.0
258,-6.0,5.71e-10,-2.7e-11,1851850000000.0
259,-8.0,-5.82e-10,-1.4549999999999998e-09,34364260000.0
260,-10.0,-1.3619999999999998e-09,-1.858e-09,26910660000.0
261,-12.0,-1.511e-09,3.91e-10,-127877240000.0
262,-14.000010000000001,-3.867e-09,3.649e-09,-13702380000.0
263,-16.00001,-1.1499e-08,7.745e-09,-6455780000.0
264,-18.00001,-1.4937e-08,8.708000000000001e-09,-5741850000.0
265,-20.00001,-1.4827999999999999e-08,1.049e-08,-4766440000.0
266,-22.0,-1.5605e-08,1.0845e-08,-4610420000.0
267,-24.0,-1.7494e-08,9.722e-09,-5142970000.0
268,-26.0,-1.8096000000000002e-08,9.150000000000001e-09,-5464480000.0
269,-28.0,-1.7485e-08,9.918e-09,-5041340000.0
270,-30.0,-1.6392e-08,1.0184e-08,-4909660000.0
271,-32.0,-1.731e-08,7.522999999999999e-09,-6646280000.0
272,-34.0,-1.6687e-08,5.748e-09,-8698680000.0
273,-36.0,-1.4287e-08,6.048e-09,-8267200000.0
274,-38.0,-1.2163e-08,5.853e-09,-8542630000.0
275,-40.0,-1.2239999999999999e-08,2.953e-09,-16931930000.0
276,-42.0,-1.1603000000000001e-08,1.573e-09,-31786400000.0
277,-44.0,-9.59e-09,2.696e-09,-18545990000.0
278,-46.0,-8.668e-09,2.7300000000000003e-09,-18315020000.0
279,-48.0,-9.238e-09,1.241e-09,-40290090000.0
280,-50.0,-9.117e-09,2.02e-10,-247524750000.0
281,-52.0,-7.761e-09,1.3300000000000002e-09,-37593980000.0
282,-54.0,-6.849e-09,2.256e-09,-22163120000.0
283,-56.0,-7.935e-09,4.13e-10,-121065380000.0
284,-58.0,-8.366e-09,-3.39e-10,147492630000.0
285,-60.0,-7.2819999999999995e-09,6.93e-10,-72150070000.0
286,-62.0,-6.225e-09,1.767e-09,-28296550000.0
287,-64.0,-7.27e-09,9.6e-11,-520833330000.0
288,-66.0,-7.791e-09,-7.58e-10,65963060000.0
289,-68.0,-6.729e-09,6.95e-10,-71942450000.0
290,-70.0,-6.074e-09,1.508e-09,-33156500000.0
291,-72.0,-7.289e-09,9.4e-11,-531914890000.0
292,-74.0,-7.42e-09,-6.71e-10,74515650000.0
293,-76.0,-6.472e-09,3.93e-10,-127226460000.0
294,-78.0,-6.213e-09,1.244e-09,-40192930000.0
295,-80.0,-7.14e-09,1.34e-10,-373134330000.0
296,-82.0,-7.365e-09,-2.69e-10,185873610000.0
297,-84.0,-6.4649999999999995e-09,3.43e-10,-145772590000.0
298,-86.0,-5.967e-09,1.399e-09,-35739810000.0
299,-88.0,-6.421e-09,5.11e-10,-97847360000.0
300,-90.0,-7.259e-09,-1.5e-10,333333330000.0
301,-92.0,-6.6969999999999995e-09,1.052e-09,-47528520000.0
302,-94.0,-6.374e-09,1.975e-09,-25316460000.0
303,-96.0,-7.498e-09,1.544e-09,-32383420000.0
304,-98.0,-8.245e-09,1.3969999999999998e-09,-35790980000.0
305,-100.0,-8.390999999999999e-09,2.633e-09,-18989750000.0
306,-6e-07,3.701e-09,-3.0759999999999997e-09,19505850000.0
307,-2.0,7.45e-10,-2.0419999999999998e-09,29382960000.0
308,-4.0,-4.65e-10,-2.263e-09,26513480000.0
309,-6.0,7.5e-11,-9.62e-10,62370060000.0
310,-8.0,5.47e-10,9e-12,-6666670000000.0
311,-10.0,-6.14e-10,-9.8e-10,61224490000.0
