,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-1.696e-09,20.0,-7.46e-10,1.696e-09,4.1182520563948e-05,,
1,-60.0,-8.56e-10,18.0,-6.81e-10,8.56e-10,2.9257477676655586e-05,,
2,-60.0,6.71e-10,16.0,9.26e-10,6.71e-10,2.5903667693977235e-05,,
3,-60.0,-4.79e-10,14.0,-1.2260000000000001e-09,4.79e-10,2.1886068628239288e-05,,
4,-60.0,-1.003e-09,12.000010000000001,-2.175e-09,1.003e-09,3.167017524422623e-05,,
5,-60.0,-6.3e-10,10.0,-1.086e-09,6.3e-10,2.5099800796022265e-05,,
6,-60.0,-1.04e-10,8.0,-3.93e-10,1.04e-10,1.019803902718557e-05,,
7,-60.0,2.4e-10,6.0,-1.3e-11,2.4e-10,1.5491933384829667e-05,,
8,-60.0,2.25e-10,4.0,-4.75e-10,2.25e-10,1.5e-05,,
9,-60.0,-5.79e-10,2.0,-2.066e-09,5.79e-10,2.406241883103193e-05,,
10,-60.0,-2.99e-10,-2.2e-06,-2.407e-09,2.99e-10,1.7291616465790583e-05,,
11,-60.0,-2.1e-11,-1.9999900000000002,-3.555e-09,2.1e-11,4.5825756949558395e-06,,
12,-60.0,-1.95e-09,-4.0,-1.058e-09,1.95e-09,4.4158804331639236e-05,,
13,-60.0,-4.643e-09,-6.0,-2.333e-09,4.643e-09,6.81395626636978e-05,,
14,-60.0,-6.996e-09,-8.0,-1.713e-09,6.996e-09,8.364209466530595e-05,,
15,-60.0,-9.23e-09,-10.0,-7.5e-11,9.23e-09,9.60728889958036e-05,,
16,-60.0,-1.54e-08,-12.0,-1.852e-09,1.54e-08,0.00012409673645990857,,
17,-60.0,-2.3124e-08,-14.0,-4.0649999999999995e-09,2.3124e-08,0.0001520657752421629,,
18,-60.0,-3.0333000000000004e-08,-16.0,-4.469e-09,3.0333000000000004e-08,0.00017416371608345983,,
19,-60.0,-3.7274e-08,-18.00001,-4.7849999999999995e-09,3.7274e-08,0.00019306475597581242,,
20,-60.0,-7.0179e-08,-20.00015,-1.2923e-08,7.0179e-08,0.0002649131933294376,,
21,-60.0,-6.644300000000001e-08,-22.0,-9.750999999999999e-09,6.644300000000001e-08,0.0002577653972122713,,
22,-60.0,-8.2225e-08,-24.0,-1.2545e-08,8.2225e-08,0.00028674901917879336,,
23,-60.0,-9.806699999999999e-08,-26.0,-1.5557e-08,9.806699999999999e-08,0.0003131565103905713,,
24,-60.0,-1.14106e-07,-28.0,-1.3885e-08,1.14106e-07,0.00033779579630303274,,
25,-60.0,-1.3409499999999998e-07,-30.0,-1.3679e-08,1.3409499999999998e-07,0.0003661898414757023,,
26,-60.0,-1.57241e-07,-32.0,-1.3062e-08,1.57241e-07,0.0003965362530715193,,
27,-60.0,-1.69569e-07,-34.0,-1.0876e-08,1.69569e-07,0.0004117875665922904,,
