,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-1.03e-09,19.99999,-2.55e-10,1.03e-09,3.209361307176242e-05,,
1,-60.0,0.0,18.0,-3e-12,0.0,0.0,,
2,-60.0,-2.75e-10,16.0,-2.51e-10,2.75e-10,1.6583123951776998e-05,,
3,-60.0,-6.05e-10,14.0,-8.92e-10,6.05e-10,2.4596747752497687e-05,,
4,-60.0,-2.76e-10,12.0,-4.32e-10,2.76e-10,1.661324772583615e-05,,
5,-60.0,8.08e-10,10.0,8.32e-10,8.08e-10,2.842534080710379e-05,,
6,-60.0,-7.6e-11,8.0,-3.26e-10,7.6e-11,8.717797887081348e-06,,
7,-60.0,5.4e-10,6.0,-1.56e-10,5.4e-10,2.3237900077244502e-05,,
8,-60.0,4.8e-11,4.0,-2.38e-10,4.8e-11,6.928203230275509e-06,,
9,-60.0,7.23e-10,2.0,1.89e-10,7.23e-10,2.6888659319497504e-05,,
10,-60.0,-5.32e-10,1e-06,-1.7699999999999999e-09,5.32e-10,2.3065125189341593e-05,,
11,-60.0,7.64e-10,-2.0,4.56e-10,7.64e-10,2.7640549922170507e-05,,
12,-60.0,-2e-12,-4.0,-6.07e-10,2e-12,1.414213562373095e-06,,
13,-60.0,5.98e-10,-6.0,-3.7e-10,5.98e-10,2.445403852127497e-05,,
14,-60.0,1.39e-10,-8.0,-4.34e-10,1.39e-10,1.1789826122551596e-05,,
15,-60.0,-1.003e-09,-10.0,-1.925e-09,1.003e-09,3.167017524422623e-05,,
16,-60.0,-2.85e-10,-12.0,-1.059e-09,2.85e-10,1.688194301613413e-05,,
17,-60.0,5.12e-10,-14.0,-1.45e-10,5.12e-10,2.262741699796952e-05,,
18,-60.0,1.54e-10,-16.0,-5.65e-10,1.54e-10,1.2409673645990857e-05,,
19,-60.0,6.77e-10,-17.99999,-9.92e-10,6.77e-10,2.6019223662515374e-05,,
20,-60.0,-6.52e-10,-19.99999,-3.3960000000000003e-09,6.52e-10,2.553429066960741e-05,,
21,-60.0,-1.16e-10,-22.0,-6.73e-10,1.16e-10,1.0770329614269008e-05,,
22,-60.0,-1.4660000000000001e-09,-24.0,-7.74e-10,1.4660000000000001e-09,3.82883794381533e-05,,
23,-60.0,-3.608e-09,-26.0,-1.033e-09,3.608e-09,6.0066629670724826e-05,,
24,-60.0,-5.434e-09,-28.0,-1.598e-09,5.434e-09,7.371566997592846e-05,,
25,-60.0,-7.03e-09,-30.0,-1.61e-09,7.03e-09,8.384509526501833e-05,,
26,-60.0,-8.1e-09,-32.0,4e-11,8.1e-09,8.999999999999999e-05,,
27,-60.0,-1.145e-08,-34.0,-6.59e-10,1.145e-08,0.00010700467279516349,,
28,-60.0,-1.7617e-08,-36.0,-1.5809999999999998e-09,1.7617e-08,0.00013272904731067726,,
29,-60.0,-2.0629e-08,-38.0,-2.1659999999999998e-09,2.0629e-08,0.00014362799170078232,,
30,-60.0,-2.7446000000000003e-08,-40.0,-1.4660000000000001e-09,2.7446000000000003e-08,0.00016566834338521046,,
31,-60.0,-3.2712e-08,-42.0,-5.96e-10,3.2712e-08,0.00018086459023258257,,
32,-60.0,-4.3576e-08,-44.0,-1.3889999999999999e-09,4.3576e-08,0.0002087486526902629,,
33,-60.0,-6.7486e-08,-46.0,-3.232e-09,6.7486e-08,0.0002597806767255794,,
34,-60.0,-7.1057e-08,-48.0,-2.541e-09,7.1057e-08,0.0002665651890251238,,
35,-60.0,-1.02362e-07,-50.0,-4.9390000000000004e-09,1.02362e-07,0.00031994061949055483,,
36,-60.0,-1.3003600000000001e-07,-52.0,-9.759e-09,1.3003600000000001e-07,0.00036060504710832875,,
37,-60.0,-1.06089e-07,-54.0,-2.42e-09,1.06089e-07,0.00032571306390748287,,
38,-60.0,-1.16288e-07,-56.0,-2.7100000000000004e-09,1.16288e-07,0.00034101026377515384,,
39,-60.0,-1.27496e-07,-58.0,-4.253e-09,1.27496e-07,0.0003570658202628753,,
40,-60.0,-1.32843e-07,-60.0,-3.5709999999999998e-09,1.32843e-07,0.00036447633668044895,,
41,-60.0,-1.3570399999999998e-07,-62.0,-3.325e-09,1.3570399999999998e-07,0.0003683802383407666,,
42,-60.0,-1.48335e-07,-64.0,-2.762e-09,1.48335e-07,0.000385142830648579,,
43,-60.0,-1.51122e-07,-66.0,-3.281e-09,1.51122e-07,0.00038874413178850687,,
44,-60.0,-1.63455e-07,-68.0,-4.724e-09,1.63455e-07,0.000404295683875057,,
45,-60.0,-1.63311e-07,-70.0,-3.684e-09,1.63311e-07,0.00040411755715385594,,
46,-60.0,-1.66128e-07,-72.0,-3.417e-09,1.66128e-07,0.00040758802730207864,,
47,-60.0,-1.7270199999999998e-07,-74.0,-3.1280000000000004e-09,1.7270199999999998e-07,0.0004155743014191325,,
48,-60.0,-1.8470099999999998e-07,-76.0,-4.793e-09,1.8470099999999998e-07,0.00042976854235739497,,
49,-60.0,-1.86954e-07,-78.0,-5.439000000000001e-09,1.86954e-07,0.0004323817757491636,,
50,-60.0,-1.92534e-07,-80.0,-3.305e-09,1.92534e-07,0.0004387869642548648,,
51,-60.0,-1.9685300000000002e-07,-82.0,-2.8620000000000002e-09,1.9685300000000002e-07,0.00044368119184838117,,
52,-60.0,-1.9796299999999998e-07,-84.0,-4.03e-09,1.9796299999999998e-07,0.0004449303316250759,,
53,-60.0,-2.0224799999999997e-07,-86.0,-6.3839999999999995e-09,2.0224799999999997e-07,0.0004497199128346442,,
54,-60.0,-2.11679e-07,-88.0,-7.072e-09,2.11679e-07,0.0004600858615519499,,
55,-60.0,-2.10749e-07,-90.0,-6.662e-09,2.10749e-07,0.0004590740680979487,,
56,-60.0,-2.08172e-07,-92.0,-5.089e-09,2.08172e-07,0.00045625869854721673,,
57,-60.0,-2.32897e-07,-94.0,-1.6751e-08,2.32897e-07,0.0004825940322880091,,
58,-60.0,-2.3497699999999997e-07,-96.0,-7.837e-09,2.3497699999999997e-07,0.00048474426247249177,,
59,-60.0,-2.29402e-07,-98.0,-8.334e-09,2.29402e-07,0.00047895928845779784,,
