,V_Drain,I_Drain,V_Gate,I_Gate
0,1.8e-06,2.5e-11,0.0,4e-12
1,2.0,1.004e-09,1.6e-06,1.018e-09
2,4.0,5e-12,-1.7e-06,-4.09e-10
3,6.0,-4.83e-10,1.5e-06,-1.13e-09
4,8.0,4.61e-10,1e-07,1.7e-11
5,10.0,1.177e-09,8e-07,8.96e-10
6,12.0,3.44e-10,1.6e-06,-2.38e-10
7,14.0,-4.6e-11,-5e-07,-7.93e-10
8,16.0,5.43e-10,-1.5e-06,-9.9e-11
9,18.0,9.86e-10,-1.4e-06,4.87e-10
10,20.0,5.13e-10,-1.6e-06,-1.78e-10
11,22.0,6.6e-11,1.2e-06,-8.36e-10
12,24.0,6.39e-10,-1.5e-06,-1e-10
13,26.0,1.216e-09,-6e-07,6.15e-10
14,28.0,6.32e-10,2.1e-06,-2.75e-10
15,30.0,3.04e-10,2.4e-06,-9.15e-10
16,32.0,8.95e-10,1.5e-06,-2.93e-10
17,34.0,1.469e-09,1e-06,7e-11
18,36.0,1.471e-09,1.5e-06,-5.72e-10
19,38.0,1.4000000000000001e-09,9e-07,-1.624e-09
20,40.0,2.313e-09,-1.8e-06,-1.932e-09
21,42.0,3.717e-09,1e-06,-1.968e-09
22,44.0,4.573e-09,1e-06,-1.6420000000000001e-09
23,46.0,5.4490000000000005e-09,-7e-07,-1.666e-09
24,48.0,7.674e-09,-3e-06,-1.2379999999999999e-09
25,50.0,1.1674e-08,-6e-07,-3.99e-10
26,52.0,1.607e-08,-6e-07,-9.17e-10
27,54.0,2.0943e-08,-2.2e-06,-2.066e-09
28,56.0,2.7677e-08,-4e-06,-2.717e-09
29,58.0,3.664e-08,-1.3e-06,-2.162e-09
30,60.0,4.6331e-08,-2.2e-06,-1.809e-09
31,62.0,5.4169e-08,-6e-07,-3.939e-09
32,64.0,6.4848e-08,-3.9e-06,-4.661e-09
33,66.0,7.7828e-08,-3e-07,-3.514e-09
34,68.0,9.055600000000001e-08,-1.4e-06,-3.135e-09
35,70.0,1.0503399999999999e-07,-2.1e-06,-3.93e-09
36,72.0,1.20528e-07,-3.2e-06,-3.91e-09
37,74.0,1.40602e-07,-4.2e-06,-2.515e-09
38,76.0,1.6377300000000002e-07,-1.7e-06,-2.308e-09
39,78.0,1.89324e-07,-6e-07,-3.3889999999999998e-09
40,80.0,2.09536e-07,-4.1e-06,-4.314e-09
41,82.0,1.68775e-07,-5e-07,-6.66e-10
42,84.0,2.1141200000000001e-07,-2.3e-06,-1.6650000000000001e-09
43,86.0,2.4856e-07,2.4e-06,-2.296e-09
44,88.0,2.91461e-07,-2.2e-06,-3.095e-09
45,90.0,2.68701e-07,-2e-06,-3.04e-10
46,92.0,2.47837e-07,8e-07,-1.57e-10
47,94.0,2.53718e-07,1e-07,-1.905e-09
48,96.0,2.71819e-07,2.1e-06,-2.412e-09
49,98.0,2.78274e-07,7e-07,-2.516e-09
50,100.0,3.06402e-07,-1.8e-06,-2.124e-09
51,-7e-07,-2.014e-09,10.0,1.284e-09
52,2.0,-1.334e-09,10.0,1.19e-10
53,4.0,4.9e-11,10.0,1.028e-09
54,6.0,3.09e-10,10.0,8.57e-10
55,8.0,-3.93e-10,10.0,-3.16e-10
56,9.999989999999999,-4.49e-10,10.0,-5.31e-10
57,12.0,5.27e-10,10.0,6.35e-10
58,14.0,1.011e-09,10.0,1.185e-09
59,16.0,-1.07e-10,10.0,-3.36e-10
60,18.0,-4.52e-10,10.0,-9.04e-10
61,20.0,6.76e-10,10.0,5.14e-10
62,22.0,1.104e-09,10.0,1.08e-09
63,24.0,2.6e-11,10.0,-4.63e-10
64,26.0,-1.17e-10,10.0,-6.64e-10
65,28.0,8.98e-10,10.0,5.25e-10
66,30.0,1.2299999999999999e-09,10.0,1.103e-09
67,32.0,2.11e-10,10.0,-3.86e-10
68,34.0,-2.68e-10,10.0,-1.049e-09
69,36.0,8.75e-10,10.0,4.03e-10
70,38.0,1.507e-09,10.0,1.206e-09
71,40.0,3.03e-10,10.0,-4.13e-10
72,42.0,-1.27e-10,10.0,-1.0150000000000001e-09
73,44.0,9.83e-10,10.0,3.94e-10
74,46.0,1.7469999999999999e-09,10.0,1.2379999999999999e-09
75,48.0,5.43e-10,10.0,-3.7e-10
76,50.0,6.6e-11,10.0,-1.099e-09
77,52.0,1.098e-09,10.0,5.4e-11
78,54.0,1.9020000000000003e-09,10.0,8.23e-10
79,56.0,1.052e-09,10.0,-5.97e-10
80,58.0,6.13e-10,10.0,-1.682e-09
81,60.0,2.04e-09,10.0,-7.15e-10
82,62.0,3.473e-09,10.0,-4.18e-10
83,64.0,3.2610000000000002e-09,10.0,-2.537e-09
84,66.0,3.885e-09,10.0,-3.2590000000000004e-09
85,68.0,6.3249999999999996e-09,10.0,-2.134e-09
86,70.0,9.178e-09,10.0,-1.345e-09
87,72.0,1.2166e-08,10.0,-2.3749999999999998e-09
88,74.0,1.552e-08,10.0,-2.8120000000000002e-09
89,76.0,2.1382e-08,10.0,-2.477e-09
90,78.0,2.8136e-08,10.0,-2.028e-09
91,80.0,3.375e-08,10.0,-2.141e-09
92,82.0,4.356e-08,10.0,-2.802e-09
93,84.0,5.6606e-08,10.0,-1.8140000000000001e-09
94,86.0,7.1549e-08,10.0,-1.367e-09
95,88.0,8.8954e-08,10.0,-2.178e-09
96,90.0,1.0798500000000001e-07,10.0,-3.687e-09
97,92.0,9.1277e-08,10.0,-1.074e-09
98,94.0,1.23535e-07,10.0,-2.631e-09
99,96.0,1.59186e-07,10.0,-2.0349999999999997e-09
100,98.0,1.9708e-07,10.0,-2.105e-09
101,100.0,2.32987e-07,10.0,-3.668e-09
102,-2e-07,-2.4099999999999997e-09,20.0,3.972e-09
103,2.0,-1.785e-09,20.0,1.5879999999999999e-09
104,4.0,-1.627e-09,20.0,6.5e-11
105,6.0,-3.04e-10,20.0,7.75e-10
106,8.0,6.13e-10,20.0,1.425e-09
107,10.0,-5.3e-11,20.0,1.8e-10
108,12.0,-3.85e-10,20.0,-4.35e-10
109,14.0,2.12e-10,20.0,2.24e-10
110,16.0,7.32e-10,20.0,6.84e-10
111,18.0,4.97e-10,20.0,-1.7e-10
112,20.0,1.6e-10,20.0,-8.45e-10
113,22.0,7.1e-10,20.0,-1.26e-10
114,24.0,1.3869999999999999e-09,20.0,9.63e-10
115,26.0,4.74e-10,20.0,-1.93e-10
116,28.0,5e-12,20.0,-7.83e-10
117,30.0,6.89e-10,20.0,2.9e-11
118,32.0,1.117e-09,20.0,6.59e-10
119,34.0,6.77e-10,20.0,6.7e-11
120,36.0,2.41e-10,20.0,-5.03e-10
121,38.0,7.36e-10,20.0,3.2e-11
122,40.0,1.357e-09,20.0,9.05e-10
123,42.0,5.97e-10,20.0,-1.24e-10
124,44.0,8.4e-11,20.0,-8.31e-10
125,46.0,8.17e-10,20.0,9.6e-11
126,48.0,1.434e-09,20.0,8.26e-10
127,50.0,7.75e-10,20.0,-2.6e-11
128,52.0,3.94e-10,20.0,-5.57e-10
129,54.0,8.51e-10,20.0,-1.02e-10
130,56.0,1.346e-09,20.0,3.91e-10
131,58.0,1.2180000000000001e-09,20.0,1e-11
132,60.0,8.64e-10,20.0,-8.78e-10
133,62.0,1.468e-09,20.0,-4.82e-10
134,64.0,2.4e-09,19.99999,-4e-11
135,66.0,2.233e-09,20.0,-1.545e-09
136,68.0,2.567e-09,20.0,-2.999e-09
137,70.0,4.42e-09,20.0,-2.752e-09
138,72.0,6.562e-09,19.99999,-2.884e-09
139,74.0,8.589e-09,20.0,-3.639e-09
140,76.0,1.1541999999999998e-08,19.99999,-3.6320000000000003e-09
141,78.0,1.5896e-08,19.99999,-2.5640000000000002e-09
142,80.0,2.0815e-08,19.99999,-1.195e-09
143,82.0,2.8016e-08,20.0,-2.879e-09
144,84.0,3.6709999999999996e-08,20.0,-4.487999999999999e-09
145,86.0,4.808e-08,19.99999,-3.848e-09
146,88.0,6.1105e-08,20.0,-3.4289999999999996e-09
147,90.0,7.5715e-08,20.0,-5.17e-09
148,92.0,8.9987e-08,20.0,-5.989999999999999e-09
149,94.0,1.11181e-07,20.0,-6.078e-09
150,96.0,1.3508100000000002e-07,19.99999,-5.0660000000000005e-09
151,98.0,1.55389e-07,20.0,-6.255e-09
152,100.0,1.7818899999999998e-07,19.99999,-7.089e-09
153,1.1e-06,-2.768e-09,30.0,4.925e-09
154,2.0,-2.38e-09,30.0,1.84e-09
155,4.0,-2.069e-09,30.0,3.56e-10
156,6.0,-3.78e-10,30.0,1.255e-09
157,8.0,6.85e-10,30.0,1.82e-09
158,10.0,-2.34e-10,30.0,1.28e-10
159,12.0,-6.36e-10,30.0,-6.99e-10
160,14.0,4.52e-10,30.0,2.42e-10
161,16.0,1.544e-09,30.0,8.29e-10
162,18.0,7.72e-10,30.0,-6.78e-10
163,20.0,2.97e-10,30.0,-1.517e-09
164,22.0,1.326e-09,30.0,-1.85e-10
165,24.0,1.9489999999999998e-09,30.0,7.76e-10
166,26.0,7.19e-10,30.0,-6.89e-10
167,28.0,1.5e-10,30.0,-1.333e-09
168,30.0,1.006e-09,30.0,-2.5e-11
169,32.0,1.612e-09,30.0,8.74e-10
170,34.0,7.55e-10,30.0,-2.45e-10
171,36.0,7e-11,30.0,-1.0209999999999999e-09
172,38.0,8.88e-10,30.0,7.2e-11
173,40.0,1.634e-09,30.0,1.114e-09
174,42.0,5.99e-10,30.0,-2.33e-10
175,44.0,1.03e-10,30.0,-9.05e-10
176,46.0,8.99e-10,30.0,7.2e-11
177,48.0,1.429e-09,30.0,8.65e-10
178,50.0,8.4e-10,30.0,-1.3e-11
179,52.0,4.92e-10,30.0,-5.9e-10
180,54.0,8.79e-10,30.0,-8.5e-11
181,56.0,1.35e-09,30.0,4.71e-10
182,58.0,9.11e-10,30.0,-6.7e-11
183,60.0,5.32e-10,30.0,-6.96e-10
184,62.0,1.2740000000000002e-09,30.0,-2.34e-10
185,64.0,2.0180000000000003e-09,30.0,3.46e-10
186,66.0,1.713e-09,30.0,-7.81e-10
187,68.0,1.743e-09,30.0,-1.727e-09
188,70.0,2.7929999999999998e-09,30.0,-1.9919999999999997e-09
189,72.0,4.211e-09,30.0,-2.203e-09
190,74.0,5.47e-09,30.0,-3.567e-09
191,76.0,6.834e-09,30.0,-4.983e-09
192,78.0,9.655e-09,30.0,-3.6759999999999997e-09
193,80.0,1.3475e-08,30.0,-1.7699999999999999e-09
194,82.0,1.7388e-08,30.0,-2.107e-09
195,84.0,2.278e-08,30.0,-3.307e-09
196,86.0,2.9974e-08,30.0,-3.2610000000000002e-09
197,88.0,3.8429e-08,30.0,-3.586e-09
198,90.0,4.7023000000000004e-08,30.0,-4.508e-09
199,92.0,5.8592000000000006e-08,30.0,-5.932e-09
200,94.0,7.0838e-08,30.0,-6.102999999999999e-09
201,96.0,8.6242e-08,30.0,-6.18e-09
202,98.0,9.753600000000001e-08,30.0,-6.659e-09
203,100.0,1.19096e-07,30.0,-8.482e-09
204,3e-07,-4.291e-09,40.0,3.4300000000000004e-09
205,2.0,-2.155e-09,40.0,2.9609999999999996e-09
206,4.0,-5.52e-10,40.0,3.251e-09
207,6.0,-1.057e-09,40.0,1.0249999999999999e-09
208,8.0,-1.182e-09,40.0,-5.3e-11
209,10.0,-1.6e-11,40.0,8.18e-10
210,12.0,8.41e-10,40.0,1.608e-09
211,14.0,4.2e-10,40.0,9e-12
212,16.0,2.93e-10,40.0,-9.26e-10
213,18.0,1.1890000000000001e-09,40.0,-2.97e-10
214,20.0,1.954e-09,40.0,4.05e-10
215,22.0,9.2e-10,40.0,-8.93e-10
216,24.0,4.05e-10,40.0,-1.573e-09
217,26.0,1.5310000000000002e-09,40.0,-9.2e-11
218,28.0,2.122e-09,40.0,8.62e-10
219,30.0,8.38e-10,40.0,-6.92e-10
220,32.0,3.1e-10,40.0,-1.328e-09
221,34.0,1.104e-09,40.0,7.1e-11
222,36.0,1.8299999999999999e-09,40.0,1.127e-09
223,38.0,6.1e-10,40.0,-4.03e-10
224,40.0,6.3e-11,40.0,-1.072e-09
225,42.0,1.129e-09,40.0,4.03e-10
226,44.0,1.8240000000000001e-09,40.0,1.385e-09
227,46.0,6.28e-10,40.0,-3.49e-10
228,48.0,9.1e-11,40.0,-1.002e-09
229,50.0,1.069e-09,40.0,2.44e-10
230,52.0,1.757e-09,40.0,1.195e-09
231,54.0,7.83e-10,40.0,-4.3e-11
232,56.0,3.41e-10,40.0,-7.1e-10
233,58.0,1.065e-09,40.0,1.53e-10
234,60.0,1.843e-09,40.0,1.157e-09
235,62.0,9.26e-10,40.0,-2.05e-10
236,64.0,3.91e-10,40.0,-1.1759999999999999e-09
237,66.0,1.527e-09,40.0,-1.34e-10
238,68.0,2.487e-09,40.0,5.83e-10
239,70.0,1.896e-09,40.0,-1.038e-09
240,72.0,1.9339999999999997e-09,40.0,-2.147e-09
241,74.0,3.523e-09,40.0,-2.297e-09
242,76.0,5.183e-09,40.0,-2.9e-09
243,78.0,6.394e-09,40.0,-4.551e-09
244,80.0,8.097e-09,40.0,-4.6179999999999996e-09
245,82.0,1.1286000000000001e-08,40.0,-2.109e-09
246,84.0,1.6230999999999998e-08,40.0,-1.243e-09
247,86.0,2.0322e-08,40.0,-2.298e-09
248,88.0,2.521e-08,40.0,-2.964e-09
249,90.0,3.2642e-08,40.0,-3.0170000000000002e-09
250,92.0,4.2526e-08,40.0,-3.4589999999999997e-09
251,94.0,5.2778e-08,40.0,-4.723e-09
252,96.0,6.3613e-08,40.0,-6.2709999999999995e-09
253,98.0,7.6512e-08,40.0,-6.917e-09
254,100.0,9.235099999999999e-08,40.0,-6.4600000000000004e-09
255,5e-07,-3.5909999999999997e-09,50.0,4.581e-09
256,2.0,-2.948e-09,50.0,2.413e-09
257,4.0,-1.3400000000000001e-09,50.0,2.843e-09
258,6.0,-6e-11,50.0,3.187e-09
259,8.0,-7.19e-10,50.0,1.384e-09
260,10.0,-9.39e-10,50.0,4.57e-10
261,12.0,6.6e-11,50.0,1.2809999999999998e-09
262,14.0,1.129e-09,50.0,1.6209999999999999e-09
263,16.0,8.12e-10,50.0,2.53e-10
264,18.0,4.24e-10,50.0,-8.55e-10
265,20.0,1.3300000000000002e-09,50.0,2.6e-11
266,22.0,2.213e-09,50.0,1.053e-09
267,24.0,1.125e-09,50.0,-5.15e-10
268,26.0,6.38e-10,50.0,-1.165e-09
269,28.0,1.533e-09,50.0,5.2e-11
270,30.0,2.233e-09,50.0,1.086e-09
271,32.0,1.119e-09,50.0,-2.08e-10
272,34.0,6.13e-10,50.0,-7.02e-10
273,36.0,1.182e-09,50.0,2.39e-10
274,38.0,1.603e-09,50.0,9.39e-10
275,40.0,9.82e-10,50.0,1.55e-10
276,42.0,3.16e-10,50.0,-5.91e-10
277,44.0,1.19e-09,50.0,5.92e-10
278,46.0,1.8479999999999998e-09,50.0,1.4960000000000002e-09
279,48.0,9.3e-10,50.0,1.31e-10
280,50.0,3.83e-10,50.0,-5.86e-10
281,52.0,1.1469999999999999e-09,50.0,3.93e-10
282,54.0,1.752e-09,50.0,1.303e-09
283,56.0,1.003e-09,50.0,1.82e-10
284,58.0,5.32e-10,50.0,-5.21e-10
285,60.0,1.194e-09,50.0,4.96e-10
286,62.0,1.985e-09,50.0,1.357e-09
287,64.0,1e-09,50.0,1.9e-11
288,66.0,5.95e-10,50.0,-8.4e-10
289,68.0,1.562e-09,50.0,1.48e-10
290,70.0,2.327e-09,50.0,8.28e-10
291,72.0,1.888e-09,50.0,-6.36e-10
292,74.0,2.008e-09,50.0,-1.652e-09
293,76.0,3.217e-09,50.0,-1.746e-09
294,78.0,4.586e-09,50.0,-2.0349999999999997e-09
295,80.0,5.1280000000000005e-09,50.0,-3.777e-09
296,82.0,6.367e-09,50.0,-5.277e-09
297,84.0,9.313e-09,50.0,-3.5099999999999997e-09
298,86.0,1.242e-08,50.0,-2.117e-09
299,88.0,1.6151e-08,50.0,-2.308e-09
300,90.0,2.0916e-08,50.0,-2.719e-09
301,92.0,2.7233999999999998e-08,50.0,-2.654e-09
302,94.0,3.4128e-08,50.0,-2.7800000000000003e-09
303,96.0,4.3625999999999996e-08,50.0,-4.2349999999999995e-09
304,98.0,5.2887e-08,50.0,-5.649e-09
305,100.0,6.5317e-08,50.0,-6.423999999999999e-09
306,1.2e-06,-2.922e-09,60.0,5.415e-09
307,2.0,-1.943e-09,60.0,4.068e-09
308,4.0,-1.8160000000000001e-09,60.0,2.603e-09
309,6.0,-1.0249999999999999e-09,60.0,2.427e-09
310,8.0,-1.84e-10,60.0,2.7760000000000003e-09
311,10.0,5.9e-11,60.0,2.3350000000000003e-09
312,12.0,-4.25e-10,60.0,1.137e-09
313,14.0,1e-12,60.0,6.75e-10
314,16.0,1.243e-09,60.0,1.402e-09
315,18.0,1.076e-09,60.0,6.64e-10
316,20.0,8.55e-10,60.0,-7e-11
317,22.0,1.4380000000000002e-09,60.0,4.54e-10
318,24.0,2.129e-09,60.0,1.29e-09
319,26.0,1.477e-09,60.0,3.6e-10
320,28.0,1.067e-09,60.0,-1.66e-10
321,30.0,1.5049999999999999e-09,60.0,5e-10
322,32.0,1.7969999999999999e-09,60.0,1.039e-09
323,34.0,1.577e-09,60.0,7.7e-10
324,36.0,1.041e-09,60.0,7.4e-11
325,38.0,1.2720000000000002e-09,60.0,8.29e-10
326,40.0,1.986e-09,60.0,1.7549999999999998e-09
327,42.0,1.167e-09,60.0,6.32e-10
328,44.0,4.95e-10,60.0,-2.41e-10
329,46.0,1.346e-09,60.0,8.45e-10
330,48.0,1.951e-09,60.0,1.695e-09
331,50.0,1.24e-09,60.0,6.63e-10
332,52.0,8.25e-10,60.0,9.2e-11
333,54.0,1.359e-09,60.0,6.24e-10
334,56.0,1.767e-09,60.0,1.207e-09
335,58.0,1.427e-09,60.0,7.24e-10
336,60.0,8.49e-10,60.0,-3e-11
337,62.0,1.3889999999999999e-09,60.0,6.57e-10
338,64.0,2.07e-09,60.0,1.482e-09
339,66.0,1.4000000000000001e-09,60.0,4.73e-10
340,68.0,1.038e-09,60.0,-8.4e-11
341,70.0,1.67e-09,60.0,3.31e-10
342,72.0,2.264e-09,60.0,6.65e-10
343,74.0,2.249e-09,60.0,2.4e-11
344,76.0,2.147e-09,60.0,-1.001e-09
345,78.0,2.906e-09,60.0,-1.37e-09
346,80.0,4.331e-09,60.0,-1.4000000000000001e-09
347,82.0,5.336e-09,60.0,-2.7100000000000004e-09
348,84.0,6.425e-09,60.0,-5.344e-09
349,86.0,8.666e-09,60.0,-5e-09
350,88.0,1.1745e-08,60.0,-3.351e-09
351,90.0,1.5445e-08,60.0,-2.3e-09
352,92.0,1.9564e-08,60.0,-2.487e-09
353,94.0,2.4312e-08,60.0,-2.964e-09
354,96.0,3.2711e-08,60.0,-2.822e-09
355,98.0,4.0922999999999995e-08,60.0,-3.2929999999999997e-09
356,100.0,4.7499e-08,60.0,-5.462e-09
357,6e-07,-2.641e-09,70.0,5.849e-09
358,2.0,-2.022e-09,70.0,4.117e-09
359,4.0,-2.048e-09,70.0,2.49e-09
360,6.0,-6.68e-10,70.0,3.197e-09
361,8.0,3.36e-10,70.0,3.727e-09
362,10.0,-3.38e-10,70.0,2.347e-09
363,12.0,-5.68e-10,70.0,1.4719999999999999e-09
364,14.0,4.98e-10,70.0,1.875e-09
365,16.0,1.409e-09,70.0,2.1429999999999997e-09
366,18.0,1.0090000000000001e-09,70.0,1.068e-09
367,20.0,6.54e-10,70.0,2.2e-10
368,22.0,1.5640000000000002e-09,70.0,1.174e-09
369,24.0,2.292e-09,70.0,1.961e-09
370,26.0,1.432e-09,70.0,6.63e-10
371,28.0,9.63e-10,70.0,-5.1e-11
372,30.0,1.7219999999999998e-09,70.0,8.96e-10
373,32.0,2.253e-09,70.0,1.6900000000000002e-09
374,34.0,1.5740000000000001e-09,70.0,9.52e-10
375,36.0,7.8e-10,70.0,9.7e-11
376,38.0,1.5720000000000002e-09,70.0,1.179e-09
377,40.0,2.3519999999999997e-09,70.0,2.134e-09
