,V_Drain,I_Drain,V_Gate,I_Gate
0,-8e-07,5.8e-11,0.0,-17073.17
1,-2.0,6.01e-10,1.186e-09,-84.31703
2,-4.0,-7.02e-10,-4.54e-10,-3524.23
3,-6.0,-1.2809999999999998e-09,-1.168e-09,256.84932000000003
4,-8.0,-2.83e-10,2.02e-10,-5940.59
5,-10.0,4.14e-10,1.155e-09,1212.12
6,-12.0,-7.56e-10,-2.99e-10,-1003.34
7,-14.0,-1.325e-09,-1.01e-09,-2673.27
8,-16.0,-5.43e-10,6.5e-11,0.0
9,-18.0,8.1e-11,9.23e-10,-650.05417
10,-20.0,-8.73e-10,-3.03e-10,660.06601
11,-22.0,-1.578e-09,-1.1060000000000001e-09,-271.24773999999996
12,-24.0,-6.21e-10,2.18e-10,-6880.73
13,-26.0,1.16e-10,1.252e-09,319.48882000000003
14,-28.0,-1.2e-09,-3.02e-10,-2980.13
15,-30.0,-1.7630000000000002e-09,-9.56e-10,418.41004
16,-32.0,-1.002e-09,3.28e-10,-4268.29
17,-34.0,-3.94e-10,1.318e-09,-1441.58
18,-36.0,-1.444e-09,3e-10,2666.67
19,-38.0,-2.179e-09,-1.39e-10,-16546.76
20,-40.0,-1.75e-09,9.41e-10,-956.42933
21,-42.0,-1.3750000000000001e-09,2.092e-09,143.40344
22,-44.0,-2.571e-09,1.2709999999999999e-09,1337.53
23,-46.0,-3.558e-09,1.0249999999999999e-09,292.68293
24,-48.0,-3.2790000000000004e-09,2.431e-09,-205.67668
25,-50.0,-3.3239999999999997e-09,3.6630000000000003e-09,-218.40022000000002
26,-52.0,-4.4590000000000004e-09,3.372e-09,177.93594
27,-54.0,-5.508999999999999e-09,3.4289999999999996e-09,-145.81511
28,-56.0,-5.703000000000001e-09,4.458e-09,224.31583999999998
29,-58.0,-5.7750000000000004e-09,5.587e-09,232.68301
30,-60.0,-6.645e-09,5.967e-09,351.93565
31,-62.0,-7.935e-09,5.726e-09,139.71358999999998
32,-64.0,-8.241e-09,6.396e-09,-140.71295
33,-66.0,-8.104e-09,7.684999999999999e-09,507.48211
34,-68.0,-8.846e-09,7.347e-09,843.88186
35,-70.0,-1.0027e-08,6.293e-09,333.70412000000005
36,-72.0,-1.0599000000000001e-08,6.13e-09,195.75856000000002
37,-74.0,-1.0403e-08,6.808999999999999e-09,411.22044
38,-76.0,-1.1132e-08,6.896e-09,464.03712
39,-78.0,-1.2556e-08,6.235000000000001e-09,417.0008
40,-80.0,-1.3219e-08,6.499e-09,-246.19172000000003
41,-82.0,-1.3e-08,7.691000000000001e-09,26.00442
42,-84.0,-1.3328e-08,8.131e-09,295.16665
43,-86.0,-1.4965e-08,7.042e-09,397.61431
44,-88.0,-1.5976999999999998e-08,6.7300000000000005e-09,-59.435359999999996
45,-90.0,-1.5392e-08,8.309e-09,-12.03514
46,-92.0,-1.5331e-08,9.388e-09,340.86067
47,-94.0,-1.7082e-08,7.654e-09,195.97596000000001
48,-96.0,-1.7299e-08,7.565e-09,92.53139
49,-98.0,-1.717e-08,8.834e-09,-45.2796
50,-100.0,-1.772e-08,8.774999999999999e-09,535.6125400000001
51,-1.1e-06,1.245e-09,-2.463e-09,4060090000.0
52,-2.0,-6e-11,-1.002e-09,9980040000.0
53,-4.0,2.9e-10,9.4e-11,-106382980000.0
54,-6.0,3.6e-11,1.25e-10,-80000000000.0
55,-8.0,-1.374e-09,-2.62e-10,38167940000.0
56,-10.0,-2.787e-09,1.059e-09,-9442870000.0
57,-12.0,-3.141e-09,3.301e-09,-3029390000.0
58,-14.000010000000001,-3.37e-09,4.182e-09,-2391200000.0
59,-16.0,-3.849e-09,2.084e-09,-4798460000.0
60,-18.00001,-3.0520000000000002e-09,1.392e-09,-7183910000.0
61,-20.0,-1.653e-09,1.75e-09,-5714290000.0
