,V_Drain,I_Drain,V_Gate,I_Gate
0,-3e-07,-7.56e-10,0.0,-2184.71
1,-2.0,-1.24e-10,3.09e-10,-2589.0
2,-4.0,5.54e-10,1.244e-09,884.2443699999999
3,-6.0,-7.05e-10,-3.56e-10,-4213.48
4,-8.0,-1.2740000000000002e-09,-1.049e-09,190.65777
5,-10.0,-4.18e-10,1.16e-10,-10344.83
6,-12.0,1.94e-10,9.98e-10,2304.61
7,-14.0,-6.85e-10,-1.44e-10,-10416.67
8,-16.0,-1.258e-09,-8.49e-10,-117.78563
9,-18.0,-5.79e-10,5.6e-11,7142.86
10,-20.0,3.8e-11,9.26e-10,-107.99136000000001
11,-22.0,-9.72e-10,-2.99e-10,-2675.59
12,-24.0,-1.4449999999999999e-09,-9.88e-10,-2530.36
13,-26.0,-7.46e-10,6.8e-11,-5882.35
14,-28.0,-1.66e-10,8.81e-10,227.01476
15,-30.0,-8.98e-10,-3.2e-11,-56250.0
16,-32.0,-1.353e-09,-5.33e-10,375.23452000000003
17,-34.0,-9.61e-10,3.7e-11,-37837.84
18,-36.0,-7.29e-10,6.52e-10,2147.24
19,-38.0,-1.001e-09,5.17e-10,3481.62
20,-40.0,-1.7810000000000002e-09,-1.88e-10,2659.57
21,-42.0,-1.541e-09,4.06e-10,-4433.5
22,-44.0,-1.223e-09,1.3139999999999998e-09,-684.93151
23,-46.0,-1.896e-09,9.29e-10,322.92787999999996
24,-48.0,-2.6610000000000002e-09,6.93e-10,2020.2
25,-50.0,-2.6450000000000003e-09,1.5890000000000002e-09,-1384.52
26,-52.0,-2.657e-09,2.655e-09,-75.32956999999999
27,-54.0,-3.5780000000000003e-09,2.541e-09,-157.41834
28,-56.0,-4.49e-09,2.445e-09,1226.99
29,-58.0,-4.687e-09,3.3289999999999996e-09,-390.50766
30,-60.0,-4.954e-09,4.638999999999999e-09,43.11274
31,-62.0,-5.6540000000000005e-09,5.212e-09,191.86493000000002
32,-64.0,-7.13e-09,4.881e-09,20.4876
33,-66.0,-7.353e-09,5.617e-09,160.22788
34,-68.0,-7.404e-09,6.895e-09,217.54895
35,-70.0,-8.428e-09,6.515e-09,767.45971
36,-72.0,-9.366e-09,5.766e-09,416.23309
37,-74.0,-1.006e-08,6.495e-09,92.37875
38,-76.0,-1.0520000000000001e-08,7.2560000000000006e-09,-41.34509
39,-78.0,-1.1154e-08,6.991e-09,500.64367999999996
40,-80.0,-1.2497000000000001e-08,6.2629999999999996e-09,526.90404
41,-82.0,-1.3379e-08,6.6300000000000005e-09,377.07391
42,-84.0,-1.3389e-08,8.154e-09,355.65367000000003
43,-86.0,-1.4003000000000001e-08,8.32e-09,384.61537999999996
