Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-400.00000E-009,120.00000E-012,-3.33333E+003,-48.00000E-018,17.99100E-003,1600,2.00000E-006,275.00000E-012,7.27273E+003,550.00000E-018,17.99100E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-282.00000E-012,7.09220E+009,563.99972E-012,22.59400E-003,1664,-300.00000E-009,2.01000E-009,-149.25373E+000,-603.00000E-018,22.59400E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-2.01600E-009,1.98413E+009,8.06400E-009,26.96900E-003,1728,2.90000E-006,836.00000E-012,3.46890E+003,2.42440E-015,26.96900E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-3.13100E-009,1.91632E+009,18.78600E-009,30.95800E-003,1728,-700.00000E-009,724.00000E-012,-966.85083E+000,-506.80000E-018,30.95800E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-1.88400E-009,4.24628E+009,15.07200E-009,34.97200E-003,1728,300.00000E-009,1.89600E-009,158.22785E+000,568.80000E-018,34.97200E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-892.00000E-012,11.21076E+009,8.92000E-009,38.90400E-003,1728,-1.10000E-006,2.49000E-009,-441.76707E+000,-2.73900E-015,38.90400E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-1.88800E-009,6.35593E+009,22.65600E-009,42.81300E-003,1728,800.00000E-009,819.00000E-012,976.80098E+000,655.20000E-018,42.81300E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-2.27100E-009,6.16469E+009,31.79400E-009,46.76800E-003,1728,1.40000E-006,-202.00000E-012,-6.93069E+003,-282.80000E-018,46.76800E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-1.40700E-009,11.37171E+009,22.51200E-009,50.70500E-003,1728,-400.00000E-009,1.01800E-009,-392.92731E+000,-407.20000E-018,50.70500E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-517.00000E-012,34.81625E+009,9.30600E-009,55.34500E-003,1728,700.00000E-009,1.88400E-009,371.54989E+000,1.31880E-015,55.34500E-003,1600,0.00000E+000
