Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-3.45300E-009,17.37619E+009,207.18000E-009,16.11800E-003,1792,-60.00000E+000,20.00000E+000,1.29600E-009,15.43210E+009,25.92000E-009,16.11800E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-3.18700E-009,18.82648E+009,191.22000E-009,29.90800E-003,1792,-60.00000E+000,18.00000E+000,-399.00000E-012,-45.11278E+009,-7.18200E-009,29.90800E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-2.03000E-009,29.55665E+009,121.80000E-009,43.24700E-003,1792,-60.00000E+000,16.00000E+000,-350.00000E-012,-45.71429E+009,-5.60000E-009,43.24700E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-587.00000E-012,102.21465E+009,35.22000E-009,56.12400E-003,1792,-60.00000E+000,14.00000E+000,724.00000E-012,19.33702E+009,10.13600E-009,56.12400E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-643.00000E-012,93.31260E+009,38.58000E-009,68.00400E-003,1792,-60.00000E+000,12.00000E+000,-231.00000E-012,-51.94805E+009,-2.77200E-009,68.00400E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-1.09300E-009,54.89478E+009,65.58000E-009,81.66000E-003,1792,-60.00000E+000,10.00000E+000,-1.13600E-009,-8.80282E+009,-11.36000E-009,81.66000E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-799.00000E-012,75.09387E+009,47.94000E-009,94.86700E-003,1792,-60.00000E+000,8.00000E+000,-1.14300E-009,-6.99913E+009,-9.14400E-009,94.86700E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-444.00000E-012,135.13514E+009,26.64000E-009,98.94600E-003,1792,-60.00000E+000,6.00000E+000,-1.36500E-009,-4.39560E+009,-8.19000E-009,98.94600E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-540.00000E-012,111.11111E+009,32.40000E-009,110.72700E-003,1792,-60.00000E+000,4.00000E+000,-1.44400E-009,-2.77008E+009,-5.77600E-009,110.72700E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-699.00000E-012,85.83691E+009,41.94000E-009,114.75100E-003,1792,-60.00000E+000,2.00000E+000,-2.07900E-009,-962.00000E+006,-4.15800E-009,114.75100E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,182.00000E-012,-329.67033E+009,-10.92000E-009,119.47200E-003,1792,-60.00000E+000,-400.00000E-009,-1.14800E-009,348.43206E+000,459.20000E-018,119.47200E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,-665.00000E-012,90.22556E+009,39.90000E-009,131.47500E-003,1792,-60.00000E+000,-2.00000E+000,-1.73200E-009,1.15473E+009,3.46400E-009,131.47500E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,206.00000E-012,-291.26214E+009,-12.36000E-009,135.37800E-003,1792,-60.00000E+000,-4.00000E+000,-1.38200E-009,2.89436E+009,5.52800E-009,135.37800E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,678.00000E-012,-88.49558E+009,-40.68000E-009,139.31600E-003,1792,-60.00000E+000,-5.99999E+000,-693.00000E-012,8.65799E+009,4.15799E-009,139.31600E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,62.00000E-012,-967.74194E+009,-3.72000E-009,151.47500E-003,1792,-60.00000E+000,-8.00000E+000,-976.00000E-012,8.19672E+009,7.80800E-009,151.47500E-003,1728,-8.00000E+000
