Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-1.40000E-006,-13.00000E-012,107.69231E+003,18.20000E-018,17.87500E-003,1600,0.00000E+000,-2.10000E-006,12.00000E-012,-175.00000E+003,-25.20000E-018,17.87500E-003,1600,0.00000E+000
1,1,2,2.00000E+000,1.01300E-009,1.97433E+009,2.02600E-009,23.01900E-003,1664,2.00000E+000,-2.20000E-006,1.06300E-009,-2.06961E+003,-2.33860E-015,23.01900E-003,1600,0.00000E+000
1,1,3,4.00000E+000,-37.00000E-012,-108.10811E+009,-148.00000E-012,27.44400E-003,1728,4.00000E+000,-700.00000E-009,-393.00000E-012,1.78117E+003,275.10000E-018,27.44400E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-517.00000E-012,-11.60542E+009,-3.10200E-009,31.55700E-003,1728,6.00000E+000,200.00000E-009,-1.16100E-009,-172.26529E+000,-232.20000E-018,31.55700E-003,1600,0.00000E+000
1,1,5,8.00000E+000,496.00000E-012,16.12903E+009,3.96800E-009,35.60100E-003,1728,8.00000E+000,1.50000E-006,127.00000E-012,11.81102E+003,190.50000E-018,35.60100E-003,1600,0.00000E+000
1,1,6,10.00000E+000,1.21500E-009,8.23045E+009,12.15000E-009,39.52300E-003,1728,10.00000E+000,-1.40000E-006,971.00000E-012,-1.44181E+003,-1.35940E-015,39.52300E-003,1600,0.00000E+000
1,1,7,12.00000E+000,299.00000E-012,40.13378E+009,3.58800E-009,43.44800E-003,1728,12.00000E+000,1.50000E-006,-224.00000E-012,-6.69643E+003,-336.00000E-018,43.44800E-003,1600,0.00000E+000
1,1,8,14.00000E+000,-122.00000E-012,-114.75410E+009,-1.70800E-009,47.39800E-003,1728,14.00000E+000,-1.00000E-006,-933.00000E-012,1.07181E+003,933.00000E-018,47.39800E-003,1600,0.00000E+000
1,1,9,16.00000E+000,550.00000E-012,29.09091E+009,8.80000E-009,51.33900E-003,1728,16.00000E+000,-1.80000E-006,6.00000E-012,-300.00000E+003,-10.80000E-018,51.33900E-003,1600,0.00000E+000
1,1,10,18.00000E+000,1.07300E-009,16.77540E+009,19.31400E-009,55.31400E-003,1728,18.00000E+000,-800.00000E-009,606.00000E-012,-1.32013E+003,-484.80000E-018,55.31400E-003,1600,0.00000E+000
1,1,11,20.00000E+000,514.00000E-012,38.91051E+009,10.28000E-009,59.46800E-003,1728,20.00000E+000,-100.00000E-009,-61.00000E-012,1.63934E+003,6.10000E-018,59.46800E-003,1600,0.00000E+000
1,1,12,22.00000E+000,-1.00000E-012,-22.00000E+012,-22.00000E-012,63.89700E-003,1792,22.00000E+000,1.30000E-006,-858.00000E-012,-1.51515E+003,-1.11540E-015,63.89700E-003,1600,0.00000E+000
1,1,13,24.00000E+000,679.00000E-012,35.34610E+009,16.29600E-009,68.06400E-003,1792,24.00000E+000,1.00000E-006,7.00000E-012,142.85714E+003,7.00000E-018,68.06400E-003,1600,0.00000E+000
1,1,14,26.00000E+000,1.34500E-009,19.33086E+009,34.97000E-009,72.29100E-003,1792,26.00000E+000,-1.70000E-006,737.00000E-012,-2.30665E+003,-1.25290E-015,72.29100E-003,1600,0.00000E+000
1,1,15,28.00000E+000,581.00000E-012,48.19277E+009,16.26800E-009,76.62700E-003,1792,28.00000E+000,100.00000E-009,-204.00000E-012,-490.19608E+000,-20.40000E-018,76.62700E-003,1600,0.00000E+000
1,1,16,30.00000E+000,182.00000E-012,164.83516E+009,5.46000E-009,80.58400E-003,1792,30.00000E+000,-700.00000E-009,-938.00000E-012,746.26866E+000,656.60000E-018,80.58400E-003,1600,0.00000E+000
1,1,17,32.00000E+000,778.00000E-012,41.13111E+009,24.89600E-009,84.49700E-003,1792,32.00000E+000,-400.00000E-009,-72.00000E-012,5.55556E+003,28.80000E-018,84.49700E-003,1600,0.00000E+000
1,1,18,34.00000E+000,1.28200E-009,26.52106E+009,43.58800E-009,88.50400E-003,1792,34.00000E+000,-1.40000E-006,395.00000E-012,-3.54430E+003,-553.00000E-018,88.50400E-003,1600,0.00000E+000
1,1,19,36.00000E+000,921.00000E-012,39.08795E+009,33.15600E-009,92.44600E-003,1792,36.00000E+000,0.00000E+000,-133.00000E-012,0.00000E+000,0.00000E+000,92.44600E-003,1600,0.00000E+000
1,1,20,38.00000E+000,642.00000E-012,59.19003E+009,24.39600E-009,96.48800E-003,1792,38.00000E+000,0.00000E+000,-884.00000E-012,0.00000E+000,0.00000E+000,96.48800E-003,1600,0.00000E+000
1,1,21,40.00000E+000,1.21000E-009,33.05785E+009,48.40000E-009,101.32500E-003,1792,40.00000E+000,600.00000E-009,-355.00000E-012,-1.69014E+003,-213.00000E-018,101.32500E-003,1600,0.00000E+000
1,1,22,42.00000E+000,1.92900E-009,21.77294E+009,81.01800E-009,105.38400E-003,1792,42.00000E+000,-900.00000E-009,108.00000E-012,-8.33333E+003,-97.20000E-018,105.38400E-003,1600,0.00000E+000
1,1,23,44.00000E+000,1.51300E-009,29.08130E+009,66.57200E-009,109.47200E-003,1792,44.00000E+000,-700.00000E-009,-753.00000E-012,929.61487E+000,527.10000E-018,109.47200E-003,1600,0.00000E+000
1,1,24,46.00000E+000,1.37000E-009,33.57664E+009,63.02000E-009,113.93700E-003,1792,46.00000E+000,-500.00000E-009,-1.74600E-009,286.36884E+000,873.00000E-018,113.93700E-003,1600,0.00000E+000
1,1,25,48.00000E+000,2.59200E-009,18.51852E+009,124.41600E-009,117.89100E-003,1792,48.00000E+000,-400.00000E-009,-1.09400E-009,365.63071E+000,437.60000E-018,117.89100E-003,1600,0.00000E+000
1,1,26,50.00000E+000,3.92500E-009,12.73885E+009,196.25000E-009,121.88300E-003,1792,50.00000E+000,-2.90000E-006,-844.00000E-012,3.43602E+003,2.44760E-015,121.88300E-003,1600,0.00000E+000
