Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,30.51300E-009,1.96637E+009,1.83078E-006,15.89900E-003,1792,60.00000E+000,-20.00000E+000,-631.00000E-012,31.69572E+009,12.62000E-009,15.89900E-003,1728
1,1,2,60.00000E+000,19.32700E-009,3.10447E+009,1.15962E-006,29.98100E-003,1792,60.00000E+000,-18.00000E+000,143.00000E-012,-125.87413E+009,-2.57400E-009,29.98100E-003,1728
1,1,3,60.00000E+000,12.98800E-009,4.61965E+009,779.28000E-009,42.81900E-003,1792,60.00000E+000,-16.00000E+000,649.00000E-012,-24.65331E+009,-10.38400E-009,42.81900E-003,1728
1,1,4,60.00000E+000,6.23900E-009,9.61693E+009,374.34000E-009,55.93300E-003,1792,60.00000E+000,-14.00000E+000,1.52500E-009,-9.18033E+009,-21.35000E-009,55.93300E-003,1728
1,1,5,60.00000E+000,3.62100E-009,16.57001E+009,217.26000E-009,67.81800E-003,1792,60.00000E+000,-12.00000E+000,2.08600E-009,-5.75264E+009,-25.03200E-009,67.81800E-003,1728
1,1,6,60.00000E+000,1.56000E-009,38.46154E+009,93.60000E-009,81.69500E-003,1792,60.00000E+000,-10.00000E+000,1.70100E-009,-5.87889E+009,-17.01000E-009,81.69500E-003,1728
1,1,7,60.00000E+000,-33.00000E-012,-1.81818E+012,-1.98000E-009,95.78600E-003,1792,60.00000E+000,-8.00000E+000,433.00000E-012,-18.47575E+009,-3.46400E-009,95.78600E-003,1728
1,1,8,60.00000E+000,152.00000E-012,394.73684E+009,9.12000E-009,107.58300E-003,1792,60.00000E+000,-6.00000E+000,1.36800E-009,-4.38596E+009,-8.20800E-009,107.58300E-003,1728
1,1,9,60.00000E+000,773.00000E-012,77.61966E+009,46.38000E-009,121.51100E-003,1792,60.00000E+000,-4.00000E+000,2.42300E-009,-1.65085E+009,-9.69200E-009,121.51100E-003,1728
1,1,10,60.00000E+000,-227.00000E-012,-264.31718E+009,-13.62000E-009,125.92100E-003,1792,60.00000E+000,-2.00000E+000,1.35600E-009,-1.47492E+009,-2.71200E-009,125.92100E-003,1664
1,1,11,60.00000E+000,-227.00000E-012,-264.31718E+009,-13.62000E-009,130.59500E-003,1792,60.00000E+000,-1.90000E-006,1.68000E-009,-1.13095E+003,-3.19200E-015,130.59500E-003,1600
1,1,12,60.00000E+000,47.00000E-012,1.27660E+012,2.82000E-009,134.49800E-003,1792,60.00000E+000,1.99999E+000,3.01200E-009,664.00863E+006,6.02398E-009,134.49800E-003,1664
1,1,13,60.00000E+000,-1.31700E-009,-45.55809E+009,-79.02000E-009,146.74900E-003,1792,60.00000E+000,4.00000E+000,1.95700E-009,2.04394E+009,7.82800E-009,146.74900E-003,1728
1,1,14,60.00000E+000,-1.26500E-009,-47.43083E+009,-75.90000E-009,160.67300E-003,1792,60.00000E+000,6.00000E+000,1.94100E-009,3.09119E+009,11.64600E-009,160.67300E-003,1728
1,1,15,60.00000E+000,-1.32100E-009,-45.42014E+009,-79.26000E-009,174.83200E-003,1792,60.00000E+000,8.00000E+000,2.10800E-009,3.79507E+009,16.86400E-009,174.83200E-003,1728
1,1,16,60.00000E+000,-5.63400E-009,-10.64963E+009,-338.04000E-009,178.51400E-003,1792,60.00000E+000,9.99999E+000,5.78200E-009,1.72950E+009,57.81994E-009,178.51400E-003,1728
1,1,17,60.00000E+000,-2.39800E-009,-25.02085E+009,-143.88000E-009,190.57900E-003,1792,60.00000E+000,12.00000E+000,3.68600E-009,3.25556E+009,44.23200E-009,190.57900E-003,1728
1,1,18,60.00000E+000,-5.97200E-009,-10.04689E+009,-358.32000E-009,194.27000E-003,1792,60.00000E+000,13.99999E+000,6.78600E-009,2.06307E+009,95.00393E-009,194.27000E-003,1728
1,1,19,60.00000E+000,-2.60500E-009,-23.03263E+009,-156.30000E-009,208.07900E-003,1792,60.00000E+000,16.00000E+000,3.47700E-009,4.60167E+009,55.63200E-009,208.07900E-003,1728
1,1,20,60.00000E+000,-1.22900E-009,-48.82018E+009,-73.74000E-009,220.29300E-003,1792,60.00000E+000,18.00000E+000,4.68500E-009,3.84205E+009,84.33000E-009,220.29300E-003,1728
1,1,21,60.00000E+000,-2.01600E-009,-29.76190E+009,-120.96000E-009,232.13700E-003,1792,60.00000E+000,19.99999E+000,3.57400E-009,5.59597E+009,71.47996E-009,232.13700E-003,1728
1,1,22,60.00000E+000,-2.38700E-009,-25.13615E+009,-143.22000E-009,244.29000E-003,1792,60.00000E+000,22.00000E+000,2.85000E-009,7.71930E+009,62.70000E-009,244.29000E-003,1792
1,1,23,60.00000E+000,-1.82700E-009,-32.84072E+009,-109.62000E-009,256.19800E-003,1792,60.00000E+000,24.00000E+000,3.61300E-009,6.64268E+009,86.71200E-009,256.19800E-003,1792
1,1,24,60.00000E+000,-726.00000E-012,-82.64463E+009,-43.56000E-009,270.38500E-003,1792,60.00000E+000,26.00000E+000,4.46500E-009,5.82307E+009,116.09000E-009,270.38500E-003,1792
1,1,25,60.00000E+000,-1.22800E-009,-48.85993E+009,-73.68000E-009,283.50100E-003,1792,60.00000E+000,28.00000E+000,3.55500E-009,7.87623E+009,99.54000E-009,283.50100E-003,1792
1,1,26,60.00000E+000,-2.11900E-009,-28.31524E+009,-127.14000E-009,295.47100E-003,1792,60.00000E+000,30.00000E+000,2.56600E-009,11.69135E+009,76.98000E-009,295.47100E-003,1792
1,1,27,60.00000E+000,-1.51100E-009,-39.70880E+009,-90.66000E-009,309.24000E-003,1792,60.00000E+000,32.00000E+000,3.08400E-009,10.37613E+009,98.68800E-009,309.24000E-003,1792
1,1,28,60.00000E+000,-357.00000E-012,-168.06723E+009,-21.42000E-009,321.39400E-003,1792,60.00000E+000,34.00000E+000,4.56800E-009,7.44308E+009,155.31200E-009,321.39400E-003,1792
1,1,29,60.00000E+000,-667.00000E-012,-89.95502E+009,-40.02000E-009,333.30500E-003,1792,60.00000E+000,36.00000E+000,4.17700E-009,8.61863E+009,150.37200E-009,333.30500E-003,1792
1,1,30,60.00000E+000,-1.51800E-009,-39.52569E+009,-91.08000E-009,345.39400E-003,1792,60.00000E+000,38.00000E+000,3.12200E-009,12.17168E+009,118.63600E-009,345.39400E-003,1792
1,1,31,60.00000E+000,-624.00000E-012,-96.15385E+009,-37.44000E-009,348.87500E-003,1792,60.00000E+000,40.00010E+000,3.71000E-009,10.78170E+009,148.40037E-009,348.87500E-003,1792
1,1,32,60.00000E+000,-991.00000E-012,-60.54490E+009,-59.46000E-009,360.84900E-003,1792,60.00000E+000,42.00000E+000,4.67400E-009,8.98588E+009,196.30800E-009,360.84900E-003,1792
1,1,33,60.00000E+000,-339.00000E-012,-176.99115E+009,-20.34000E-009,372.85900E-003,1792,60.00000E+000,44.00000E+000,5.31200E-009,8.28313E+009,233.72800E-009,372.85900E-003,1792
1,1,34,60.00000E+000,194.00000E-012,309.27835E+009,11.64000E-009,384.91400E-003,1792,60.00000E+000,46.00000E+000,5.53600E-009,8.30925E+009,254.65600E-009,384.91400E-003,1792
1,1,35,60.00000E+000,97.00000E-012,618.55670E+009,5.82000E-009,397.10100E-003,1792,60.00000E+000,48.00000E+000,4.59500E-009,10.44614E+009,220.56000E-009,397.10100E-003,1792
1,1,36,60.00000E+000,614.00000E-012,97.71987E+009,36.84000E-009,410.10100E-003,1792,60.00000E+000,50.00000E+000,4.30900E-009,11.60362E+009,215.45000E-009,410.10100E-003,1792
1,1,37,60.00000E+000,1.57900E-009,37.99873E+009,94.74000E-009,422.15200E-003,1792,60.00000E+000,52.00000E+000,5.37300E-009,9.67802E+009,279.39600E-009,422.15200E-003,1792
1,1,38,60.00000E+000,2.29500E-009,26.14379E+009,137.70000E-009,436.56600E-003,1792,60.00000E+000,54.00000E+000,5.82500E-009,9.27039E+009,314.55000E-009,436.56600E-003,1792
1,1,39,60.00000E+000,1.87100E-009,32.06841E+009,112.26000E-009,448.79000E-003,1792,60.00000E+000,56.00000E+000,5.32300E-009,10.52038E+009,298.08800E-009,448.79000E-003,1792
1,1,40,60.00000E+000,1.76000E-009,34.09091E+009,105.60000E-009,460.92500E-003,1792,60.00000E+000,58.00000E+000,4.78300E-009,12.12628E+009,277.41400E-009,460.92500E-003,1792
1,1,41,60.00000E+000,2.53800E-009,23.64066E+009,152.28000E-009,472.95400E-003,1792,60.00000E+000,60.00000E+000,5.59200E-009,10.72961E+009,335.52000E-009,472.95400E-003,1792
1,1,42,60.00000E+000,1.94100E-009,30.91190E+009,116.46000E-009,476.64600E-003,1792,60.00000E+000,62.00000E+000,7.76300E-009,7.98660E+009,481.30600E-009,476.64600E-003,1792
1,1,43,60.00000E+000,2.29100E-009,26.18944E+009,137.46000E-009,480.59000E-003,1792,60.00000E+000,64.00000E+000,9.53400E-009,6.71282E+009,610.17600E-009,480.59000E-003,1792
1,1,44,60.00000E+000,3.33100E-009,18.01261E+009,199.86000E-009,493.04900E-003,1792,60.00000E+000,66.00000E+000,6.38700E-009,10.33349E+009,421.54200E-009,493.04900E-003,1792
1,1,45,60.00000E+000,4.34600E-009,13.80580E+009,260.76000E-009,505.16300E-003,1792,60.00000E+000,68.00000E+000,7.25300E-009,9.37543E+009,493.20400E-009,505.16300E-003,1792
1,1,46,60.00000E+000,3.11300E-009,19.27401E+009,186.78000E-009,508.85400E-003,1792,60.00000E+000,70.00000E+000,9.39600E-009,7.44998E+009,657.72000E-009,508.85400E-003,1792
1,1,47,60.00000E+000,5.17600E-009,11.59196E+009,310.56000E-009,521.32700E-003,1792,60.00000E+000,72.00000E+000,8.39400E-009,8.57756E+009,604.36800E-009,521.32700E-003,1792
1,1,48,60.00000E+000,4.87700E-009,12.30265E+009,292.62000E-009,534.70400E-003,1792,60.00000E+000,74.00000E+000,7.66100E-009,9.65931E+009,566.91400E-009,534.70400E-003,1792
1,1,49,60.00000E+000,4.41300E-009,13.59619E+009,264.78000E-009,547.26300E-003,1792,60.00000E+000,76.00000E+000,6.72400E-009,11.30280E+009,511.02400E-009,547.26300E-003,1792
1,1,50,60.00000E+000,4.42300E-009,13.56545E+009,265.38000E-009,559.61700E-003,1792,60.00000E+000,78.00000E+000,6.54700E-009,11.91385E+009,510.66600E-009,559.61700E-003,1792
1,1,51,60.00000E+000,4.69500E-009,12.77955E+009,281.70000E-009,573.98700E-003,1792,60.00000E+000,80.00000E+000,6.80800E-009,11.75088E+009,544.64000E-009,573.98700E-003,1792
1,1,52,60.00000E+000,5.45400E-009,11.00110E+009,327.24000E-009,586.28300E-003,1792,60.00000E+000,82.00000E+000,8.17800E-009,10.02690E+009,670.59600E-009,586.28300E-003,1792
1,1,53,60.00000E+000,4.87100E-009,12.31780E+009,292.26000E-009,598.53500E-003,1792,60.00000E+000,84.00000E+000,7.42000E-009,11.32075E+009,623.28000E-009,598.53500E-003,1792
1,1,54,60.00000E+000,4.51600E-009,13.28609E+009,270.96000E-009,613.88400E-003,1792,60.00000E+000,86.00000E+000,6.89400E-009,12.47462E+009,592.88400E-009,613.88400E-003,1792
1,1,55,60.00000E+000,4.00700E-009,14.97380E+009,240.42000E-009,618.12900E-003,1792,60.00000E+000,88.00000E+000,11.54700E-009,7.62103E+009,1.01614E-006,618.12900E-003,1792
1,1,56,60.00000E+000,4.40100E-009,13.63327E+009,264.06000E-009,630.72300E-003,1792,60.00000E+000,90.00000E+000,7.98300E-009,11.27396E+009,718.47000E-009,630.72300E-003,1792
1,1,57,60.00000E+000,4.23800E-009,14.15762E+009,254.28000E-009,643.03900E-003,1792,60.00000E+000,92.00000E+000,7.99100E-009,11.51295E+009,735.17200E-009,643.03900E-003,1792
1,1,58,60.00000E+000,4.17700E-009,14.36438E+009,250.62000E-009,658.72300E-003,1792,60.00000E+000,94.00000E+000,7.66000E-009,12.27154E+009,720.04000E-009,658.72300E-003,1792
1,1,59,60.00000E+000,5.13200E-009,11.69135E+009,307.92000E-009,671.10000E-003,1792,60.00000E+000,96.00000E+000,9.56400E-009,10.03764E+009,918.14400E-009,671.10000E-003,1792
1,1,60,60.00000E+000,4.36200E-009,13.75516E+009,261.72000E-009,683.28600E-003,1792,60.00000E+000,98.00000E+000,8.64900E-009,11.33079E+009,847.60200E-009,683.28600E-003,1792
1,1,61,60.00000E+000,3.14500E-009,19.07790E+009,188.70000E-009,695.53600E-003,1792,60.00000E+000,100.00000E+000,7.57800E-009,13.19609E+009,757.80000E-009,695.53600E-003,1792
1,2,1,64.00000E+000,126.88600E-009,504.38977E+006,8.12070E-006,828.07000E-003,1792,64.00000E+000,-20.00000E+000,-5.24700E-009,3.81170E+009,104.94000E-009,828.07000E-003,1728
1,2,2,64.00000E+000,89.40800E-009,715.81961E+006,5.72211E-006,840.90600E-003,1792,64.00000E+000,-18.00000E+000,-2.56000E-009,7.03125E+009,46.08000E-009,840.90600E-003,1728
1,2,3,64.00000E+000,64.31000E-009,995.17960E+006,4.11584E-006,854.52000E-003,1792,64.00000E+000,-16.00000E+000,118.00000E-012,-135.59322E+009,-1.88800E-009,854.52000E-003,1728
1,2,4,64.00000E+000,43.99200E-009,1.45481E+009,2.81549E-006,867.33300E-003,1792,64.00000E+000,-14.00000E+000,303.00000E-012,-46.20462E+009,-4.24200E-009,867.33300E-003,1728
1,2,5,64.00000E+000,28.54800E-009,2.24184E+009,1.82707E-006,879.06700E-003,1792,64.00000E+000,-12.00000E+000,-514.00000E-012,23.34630E+009,6.16800E-009,879.06700E-003,1728
1,2,6,64.00000E+000,19.68300E-009,3.25154E+009,1.25971E-006,892.27800E-003,1792,64.00000E+000,-10.00000E+000,208.00000E-012,-48.07692E+009,-2.08000E-009,892.27800E-003,1728
1,2,7,64.00000E+000,12.97600E-009,4.93218E+009,830.46400E-009,906.21000E-003,1792,64.00000E+000,-8.00000E+000,881.00000E-012,-9.08059E+009,-7.04800E-009,906.21000E-003,1728
1,2,8,64.00000E+000,8.20000E-009,7.80488E+009,524.80000E-009,918.12100E-003,1792,64.00000E+000,-6.00000E+000,1.20100E-009,-4.99584E+009,-7.20600E-009,918.12100E-003,1728
1,2,9,64.00000E+000,3.52300E-009,18.16634E+009,225.47200E-009,930.78300E-003,1792,64.00000E+000,-4.00000E+000,596.00000E-012,-6.71141E+009,-2.38400E-009,930.78300E-003,1728
1,2,10,64.00000E+000,1.97700E-009,32.37228E+009,126.52800E-009,934.86800E-003,1792,64.00000E+000,-2.00000E+000,2.38300E-009,-839.27696E+006,-4.76599E-009,934.86800E-003,1664
1,2,11,64.00000E+000,908.00000E-012,70.48458E+009,58.11200E-009,939.21600E-003,1792,64.00000E+000,1.20000E-006,2.32100E-009,517.01853E+000,2.78520E-015,939.21600E-003,1600
1,2,12,64.00000E+000,699.00000E-012,91.55937E+009,44.73600E-009,952.32000E-003,1792,64.00000E+000,2.00000E+000,1.72300E-009,1.16077E+009,3.44600E-009,952.32000E-003,1664
1,2,13,64.00000E+000,-6.00000E-012,-10.66667E+012,-384.00000E-012,964.34000E-003,1792,64.00000E+000,4.00000E+000,1.08800E-009,3.67647E+009,4.35200E-009,964.34000E-003,1728
1,2,14,64.00000E+000,-619.00000E-012,-103.39257E+009,-39.61600E-009,978.16300E-003,1792,64.00000E+000,6.00000E+000,370.00000E-012,16.21622E+009,2.22000E-009,978.16300E-003,1728
1,2,15,64.00000E+000,-734.00000E-012,-87.19346E+009,-46.97600E-009,992.22100E-003,1792,64.00000E+000,8.00000E+000,982.00000E-012,8.14664E+009,7.85600E-009,992.22100E-003,1728
1,2,16,64.00000E+000,-93.00000E-012,-688.17204E+009,-5.95200E-009,1.00406E+000,1792,64.00000E+000,10.00000E+000,3.31700E-009,3.01477E+009,33.17000E-009,1.00406E+000,1728
1,2,17,64.00000E+000,-1.19400E-009,-53.60134E+009,-76.41600E-009,1.01593E+000,1792,64.00000E+000,12.00000E+000,2.48300E-009,4.83286E+009,29.79600E-009,1.01593E+000,1728
1,2,18,64.00000E+000,-1.74000E-009,-36.78161E+009,-111.36000E-009,1.03012E+000,1792,64.00000E+000,14.00000E+000,1.54200E-009,9.07912E+009,21.58800E-009,1.03012E+000,1728
1,2,19,64.00000E+000,-1.87100E-009,-34.20631E+009,-119.74400E-009,1.04196E+000,1792,64.00000E+000,16.00000E+000,2.12700E-009,7.52233E+009,34.03200E-009,1.04196E+000,1728
1,2,20,64.00000E+000,-899.00000E-012,-71.19021E+009,-57.53600E-009,1.05382E+000,1792,64.00000E+000,18.00000E+000,3.88800E-009,4.62963E+009,69.98400E-009,1.05382E+000,1728
1,2,21,64.00000E+000,-1.41700E-009,-45.16584E+009,-90.68800E-009,1.06717E+000,1792,64.00000E+000,20.00000E+000,2.82200E-009,7.08717E+009,56.44000E-009,1.06717E+000,1728
1,2,22,64.00000E+000,-3.82200E-009,-16.74516E+009,-244.60800E-009,1.07202E+000,1792,64.00000E+000,22.00000E+000,6.19900E-009,3.54896E+009,136.37800E-009,1.07202E+000,1792
1,2,23,64.00000E+000,-2.03700E-009,-31.41875E+009,-130.36800E-009,1.08410E+000,1792,64.00000E+000,24.00000E+000,3.54200E-009,6.77583E+009,85.00800E-009,1.08410E+000,1792
1,2,24,64.00000E+000,-2.91600E-009,-21.94787E+009,-186.62400E-009,1.09595E+000,1792,64.00000E+000,26.00000E+000,1.87200E-009,13.88889E+009,48.67200E-009,1.09595E+000,1792
1,2,25,64.00000E+000,-2.09100E-009,-30.60736E+009,-133.82400E-009,1.10804E+000,1792,64.00000E+000,28.00000E+000,2.44400E-009,11.45663E+009,68.43200E-009,1.10804E+000,1792
1,2,26,64.00000E+000,-921.00000E-012,-69.48969E+009,-58.94400E-009,1.12004E+000,1792,64.00000E+000,30.00000E+000,3.55800E-009,8.43170E+009,106.74000E-009,1.12004E+000,1792
1,2,27,64.00000E+000,-1.06000E-009,-60.37736E+009,-67.84000E-009,1.13472E+000,1792,64.00000E+000,32.00000E+000,2.44600E-009,13.08258E+009,78.27200E-009,1.13472E+000,1792
1,2,28,64.00000E+000,-1.93900E-009,-33.00670E+009,-124.09600E-009,1.13843E+000,1792,64.00000E+000,34.00000E+000,4.56800E-009,7.44308E+009,155.31200E-009,1.13843E+000,1792
1,2,29,64.00000E+000,-2.76800E-009,-23.12139E+009,-177.15200E-009,1.14238E+000,1792,64.00000E+000,36.00000E+000,3.55400E-009,10.12943E+009,127.94400E-009,1.14238E+000,1792
1,2,30,64.00000E+000,-534.00000E-012,-119.85019E+009,-34.17600E-009,1.15462E+000,1792,64.00000E+000,38.00000E+000,3.45600E-009,10.99537E+009,131.32800E-009,1.15462E+000,1792
1,2,31,64.00000E+000,-738.00000E-012,-86.72087E+009,-47.23200E-009,1.16760E+000,1792,64.00000E+000,40.00000E+000,2.44300E-009,16.37331E+009,97.72000E-009,1.16760E+000,1792
1,2,32,64.00000E+000,-825.00000E-012,-77.57576E+009,-52.80000E-009,1.18179E+000,1792,64.00000E+000,42.00000E+000,2.15400E-009,19.49861E+009,90.46800E-009,1.18179E+000,1792
1,2,33,64.00000E+000,-1.06000E-009,-60.37736E+009,-67.84000E-009,1.19392E+000,1792,64.00000E+000,44.00000E+000,1.66900E-009,26.36309E+009,73.43600E-009,1.19392E+000,1792
1,2,34,64.00000E+000,-406.00000E-012,-157.63547E+009,-25.98400E-009,1.20596E+000,1792,64.00000E+000,46.00000E+000,2.59700E-009,17.71275E+009,119.46200E-009,1.20596E+000,1792
1,2,35,64.00000E+000,-918.00000E-012,-69.71678E+009,-58.75200E-009,1.21001E+000,1792,64.00000E+000,48.00000E+000,2.78400E-009,17.24138E+009,133.63200E-009,1.21001E+000,1792
1,2,36,64.00000E+000,-685.00000E-012,-93.43066E+009,-43.84000E-009,1.22451E+000,1792,64.00000E+000,50.00000E+000,2.66900E-009,18.73361E+009,133.45000E-009,1.22451E+000,1792
1,2,37,64.00000E+000,325.00000E-012,196.92308E+009,20.80000E-009,1.23660E+000,1792,64.00000E+000,52.00000E+000,4.10400E-009,12.67057E+009,213.40800E-009,1.23660E+000,1792
1,2,38,64.00000E+000,-228.00000E-012,-280.70175E+009,-14.59200E-009,1.24882E+000,1792,64.00000E+000,54.00000E+000,3.62100E-009,14.91301E+009,195.53400E-009,1.24882E+000,1792
1,2,39,64.00000E+000,-324.00000E-012,-197.53086E+009,-20.73600E-009,1.26408E+000,1792,64.00000E+000,56.00000E+000,3.34200E-009,16.75643E+009,187.15200E-009,1.26408E+000,1792
