Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-2.60000E-009,23.07692E+009,156.00000E-009,17.49400E-003,1792,-60.00000E+000,20.00000E+000,-188.00000E-012,-106.38298E+009,-3.76000E-009,17.49400E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-1.54500E-009,38.83495E+009,92.70000E-009,21.50300E-003,1792,-60.00000E+000,17.99993E+000,1.65100E-009,10.90244E+009,29.71788E-009,21.50300E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-1.55400E-009,38.61004E+009,93.24000E-009,33.24600E-003,1792,-60.00000E+000,16.00000E+000,-788.00000E-012,-20.30457E+009,-12.60800E-009,33.24600E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-713.00000E-012,84.15147E+009,42.78000E-009,45.13500E-003,1792,-60.00000E+000,14.00000E+000,-94.00000E-012,-148.93617E+009,-1.31600E-009,45.13500E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-111.00000E-012,540.54054E+009,6.66000E-009,58.40000E-003,1792,-60.00000E+000,12.00000E+000,234.00000E-012,51.28205E+009,2.80800E-009,58.40000E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-510.00000E-012,117.64706E+009,30.60000E-009,62.62900E-003,1792,-60.00000E+000,10.00000E+000,-1.16300E-009,-8.59845E+009,-11.63000E-009,62.62900E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,-24.00000E-012,2.50000E+012,1.44000E-009,74.75400E-003,1792,-60.00000E+000,8.00000E+000,-260.00000E-012,-30.76923E+009,-2.08000E-009,74.75400E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-597.00000E-012,100.50251E+009,35.82000E-009,86.46900E-003,1792,-60.00000E+000,6.00000E+000,-1.02500E-009,-5.85366E+009,-6.15000E-009,86.46900E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-689.00000E-012,87.08273E+009,41.34000E-009,100.20200E-003,1792,-60.00000E+000,4.00000E+000,-1.35400E-009,-2.95421E+009,-5.41600E-009,100.20200E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-137.00000E-012,437.95620E+009,8.22000E-009,105.06500E-003,1792,-60.00000E+000,2.00000E+000,-1.03600E-009,-1.93050E+009,-2.07200E-009,105.06500E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,572.00000E-012,-104.89510E+009,-34.32000E-009,108.93600E-003,1792,-60.00000E+000,-4.50000E-006,-576.00000E-012,7.81250E+003,2.59200E-015,108.93600E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,-306.00000E-012,196.07843E+009,18.36000E-009,112.83100E-003,1792,-60.00000E+000,-1.99999E+000,-1.57600E-009,1.26903E+009,3.15199E-009,112.83100E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,365.00000E-012,-164.38356E+009,-21.90000E-009,125.13600E-003,1792,-60.00000E+000,-4.00000E+000,-304.00000E-012,13.15789E+009,1.21600E-009,125.13600E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,4.00000E-012,-15.00000E+012,-240.00000E-012,138.45000E-003,1792,-60.00000E+000,-6.00000E+000,-811.00000E-012,7.39827E+009,4.86600E-009,138.45000E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,-890.00000E-012,67.41573E+009,53.40000E-009,152.18700E-003,1792,-60.00000E+000,-8.00000E+000,-1.67200E-009,4.78469E+009,13.37600E-009,152.18700E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,-437.00000E-012,137.29977E+009,26.22000E-009,164.08100E-003,1792,-60.00000E+000,-10.00000E+000,-1.23200E-009,8.11688E+009,12.32000E-009,164.08100E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-991.00000E-012,60.54490E+009,59.46000E-009,168.20400E-003,1792,-60.00000E+000,-12.00000E+000,-2.47000E-009,4.85830E+009,29.64000E-009,168.20400E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-516.00000E-012,116.27907E+009,30.96000E-009,180.95500E-003,1792,-60.00000E+000,-14.00000E+000,-1.58100E-009,8.85515E+009,22.13400E-009,180.95500E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-46.00000E-012,1.30435E+012,2.76000E-009,194.99700E-003,1792,-60.00000E+000,-16.00000E+000,-1.01100E-009,15.82591E+009,16.17600E-009,194.99700E-003,1728,-16.00000E+000
1,1,20,-60.00000E+000,122.00000E-012,-491.80328E+009,-7.32000E-009,206.87000E-003,1792,-60.00000E+000,-18.00000E+000,-1.38300E-009,13.01518E+009,24.89400E-009,206.87000E-003,1728,-18.00000E+000
1,1,21,-60.00000E+000,-349.00000E-012,171.91977E+009,20.94000E-009,220.09700E-003,1792,-60.00000E+000,-20.00000E+000,-2.25700E-009,8.86132E+009,45.14000E-009,220.09700E-003,1728,-20.00000E+000
1,1,22,-60.00000E+000,-1.17500E-009,51.06383E+009,70.50000E-009,234.68800E-003,1792,-60.00000E+000,-22.00000E+000,-3.57700E-009,6.15041E+009,78.69400E-009,234.68800E-003,1792,-22.00000E+000
1,1,23,-60.00000E+000,-198.00000E-012,303.03030E+009,11.88000E-009,238.39600E-003,1792,-60.00000E+000,-24.00000E+000,-5.26300E-009,4.56014E+009,126.31200E-009,238.39600E-003,1792,-24.00000E+000
1,1,24,-60.00000E+000,128.00000E-012,-468.75000E+009,-7.68000E-009,242.35900E-003,1792,-60.00000E+000,-26.00000E+000,-7.47900E-009,3.47640E+009,194.45400E-009,242.35900E-003,1792,-26.00000E+000
1,1,25,-60.00000E+000,-1.36100E-009,44.08523E+009,81.66000E-009,246.32300E-003,1792,-60.00000E+000,-28.00000E+000,-10.85400E-009,2.57969E+009,303.91200E-009,246.32300E-003,1792,-28.00000E+000
1,1,26,-60.00000E+000,-2.24400E-009,26.73797E+009,134.64000E-009,259.84700E-003,1792,-60.00000E+000,-30.00000E+000,-8.22000E-009,3.64964E+009,246.60000E-009,259.84700E-003,1792,-30.00000E+000
1,1,27,-60.00000E+000,-5.59200E-009,10.72961E+009,335.52000E-009,271.78100E-003,1792,-60.00000E+000,-32.00000E+000,-12.48100E-009,2.56390E+009,399.39200E-009,271.78100E-003,1792,-32.00000E+000
1,1,28,-60.00000E+000,-7.63000E-009,7.86370E+009,457.80000E-009,283.72400E-003,1792,-60.00000E+000,-34.00000E+000,-13.40100E-009,2.53712E+009,455.63400E-009,283.72400E-003,1792,-34.00000E+000
1,1,29,-60.00000E+000,-12.04400E-009,4.98173E+009,722.64000E-009,295.55800E-003,1792,-60.00000E+000,-36.00000E+000,-9.80400E-009,3.67197E+009,352.94400E-009,295.55800E-003,1792,-36.00000E+000
1,1,30,-60.00000E+000,-14.82300E-009,4.04776E+009,889.38000E-009,307.55500E-003,1792,-60.00000E+000,-38.00000E+000,-7.32600E-009,5.18701E+009,278.38800E-009,307.55500E-003,1792,-38.00000E+000
1,1,31,-60.00000E+000,-23.40600E-009,2.56345E+009,1.40436E-006,319.53000E-003,1792,-60.00000E+000,-40.00000E+000,-8.61000E-009,4.64576E+009,344.40000E-009,319.53000E-003,1792,-40.00000E+000
1,1,32,-60.00000E+000,-28.61300E-009,2.09695E+009,1.71678E-006,332.81500E-003,1792,-60.00000E+000,-42.00000E+000,-7.79000E-009,5.39153E+009,327.18000E-009,332.81500E-003,1792,-42.00000E+000
1,1,33,-60.00000E+000,-32.75200E-009,1.83195E+009,1.96512E-006,345.13900E-003,1792,-60.00000E+000,-44.00000E+000,-6.54600E-009,6.72166E+009,288.02400E-009,345.13900E-003,1792,-44.00000E+000
1,1,34,-60.00000E+000,-42.70100E-009,1.40512E+009,2.56206E-006,358.29600E-003,1792,-60.00000E+000,-46.00000E+000,-7.08600E-009,6.49167E+009,325.95600E-009,358.29600E-003,1792,-46.00000E+000
1,1,35,-60.00000E+000,-55.59600E-009,1.07921E+009,3.33576E-006,362.23900E-003,1792,-60.00000E+000,-48.00000E+000,-15.23400E-009,3.15085E+009,731.23200E-009,362.23900E-003,1792,-48.00000E+000
