Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-2.57600E-009,23.29193E+009,154.56000E-009,16.69900E-003,1792,-60.00000E+000,20.00000E+000,1.70900E-009,11.70275E+009,34.18000E-009,16.69900E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-1.97700E-009,30.34901E+009,118.62000E-009,30.43000E-003,1792,-60.00000E+000,18.00000E+000,656.00000E-012,27.43902E+009,11.80800E-009,30.43000E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-2.01900E-009,29.71768E+009,121.14000E-009,42.32700E-003,1792,-60.00000E+000,16.00000E+000,-879.00000E-012,-18.20250E+009,-14.06400E-009,42.32700E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-1.07500E-009,55.81395E+009,64.50000E-009,54.31600E-003,1792,-60.00000E+000,14.00000E+000,-299.00000E-012,-46.82274E+009,-4.18600E-009,54.31600E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-923.00000E-012,65.00542E+009,55.38000E-009,58.21000E-003,1792,-60.00000E+000,12.00000E+000,-2.02700E-009,-5.92008E+009,-24.32400E-009,58.21000E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,-733.00000E-012,81.85539E+009,43.98000E-009,72.65900E-003,1792,-60.00000E+000,10.00000E+000,-1.06000E-009,-9.43396E+009,-10.60000E-009,72.65900E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,522.00000E-012,-114.94253E+009,-31.32000E-009,84.66100E-003,1792,-60.00000E+000,8.00000E+000,304.00000E-012,26.31579E+009,2.43200E-009,84.66100E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-209.00000E-012,287.08134E+009,12.54000E-009,96.62900E-003,1792,-60.00000E+000,6.00000E+000,-696.00000E-012,-8.62069E+009,-4.17600E-009,96.62900E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-731.00000E-012,82.07934E+009,43.86000E-009,111.06700E-003,1792,-60.00000E+000,4.00000E+000,-1.57600E-009,-2.53807E+009,-6.30400E-009,111.06700E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,114.00000E-012,-526.31579E+009,-6.84000E-009,115.00100E-003,1792,-60.00000E+000,2.00000E+000,-995.00000E-012,-2.01005E+009,-1.99000E-009,115.00100E-003,1664,2.00000E+000
1,1,11,-60.00000E+000,540.00000E-012,-111.11111E+009,-32.40000E-009,119.23900E-003,1792,-60.00000E+000,3.60000E-006,-485.00000E-012,-7.42268E+003,-1.74600E-015,119.23900E-003,1600,0.00000E+000
1,1,12,-60.00000E+000,126.00000E-012,-476.19048E+009,-7.56000E-009,131.19700E-003,1792,-60.00000E+000,-2.00000E+000,-737.00000E-012,2.71370E+009,1.47400E-009,131.19700E-003,1664,-2.00000E+000
1,1,13,-60.00000E+000,-299.00000E-012,200.66890E+009,17.94000E-009,145.09300E-003,1792,-60.00000E+000,-4.00001E+000,-1.31700E-009,3.03721E+009,5.26801E-009,145.09300E-003,1728,-4.00000E+000
1,1,14,-60.00000E+000,-485.00000E-012,123.71134E+009,29.10000E-009,158.22000E-003,1792,-60.00000E+000,-6.00000E+000,-1.51600E-009,3.95778E+009,9.09600E-009,158.22000E-003,1728,-6.00000E+000
1,1,15,-60.00000E+000,222.00000E-012,-270.27027E+009,-13.32000E-009,169.98000E-003,1792,-60.00000E+000,-8.00000E+000,-837.00000E-012,9.55795E+009,6.69600E-009,169.98000E-003,1728,-8.00000E+000
1,1,16,-60.00000E+000,220.00000E-012,-272.72727E+009,-13.20000E-009,182.00600E-003,1792,-60.00000E+000,-10.00000E+000,-1.25600E-009,7.96178E+009,12.56000E-009,182.00600E-003,1728,-10.00000E+000
1,1,17,-60.00000E+000,-423.00000E-012,141.84397E+009,25.38000E-009,196.43400E-003,1792,-60.00000E+000,-12.00000E+000,-1.49600E-009,8.02139E+009,17.95200E-009,196.43400E-003,1728,-12.00000E+000
1,1,18,-60.00000E+000,-1.56400E-009,38.36317E+009,93.84000E-009,208.22500E-003,1792,-60.00000E+000,-14.00000E+000,-2.26000E-009,6.19469E+009,31.64000E-009,208.22500E-003,1728,-14.00000E+000
1,1,19,-60.00000E+000,-1.95400E-009,30.70624E+009,117.24000E-009,220.16300E-003,1792,-60.00000E+000,-16.00000E+000,-1.60400E-009,9.97506E+009,25.66400E-009,220.16300E-003,1728,-16.00000E+000
1,1,20,-60.00000E+000,-2.98700E-009,20.08704E+009,179.22000E-009,231.90100E-003,1792,-60.00000E+000,-18.00000E+000,-2.27000E-009,7.92952E+009,40.86000E-009,231.90100E-003,1728,-18.00000E+000
1,1,21,-60.00000E+000,-5.04700E-009,11.88825E+009,302.82000E-009,235.69500E-003,1792,-60.00000E+000,-20.00000E+000,-5.03800E-009,3.96983E+009,100.76000E-009,235.69500E-003,1728,-20.00000E+000
1,1,22,-60.00000E+000,-6.14300E-009,9.76721E+009,368.58000E-009,249.32600E-003,1792,-60.00000E+000,-22.00000E+000,-4.38100E-009,5.02168E+009,96.38200E-009,249.32600E-003,1792,-22.00000E+000
1,1,23,-60.00000E+000,-9.04600E-009,6.63277E+009,542.76000E-009,263.19100E-003,1792,-60.00000E+000,-24.00000E+000,-6.56700E-009,3.65464E+009,157.60800E-009,263.19100E-003,1792,-24.00000E+000
1,1,24,-60.00000E+000,-12.90800E-009,4.64828E+009,774.48000E-009,275.10700E-003,1792,-60.00000E+000,-26.00000E+000,-9.04700E-009,2.87388E+009,235.22200E-009,275.10700E-003,1792,-26.00000E+000
1,1,25,-60.00000E+000,-17.13000E-009,3.50263E+009,1.02780E-006,286.98400E-003,1792,-60.00000E+000,-28.00000E+000,-10.15900E-009,2.75618E+009,284.45200E-009,286.98400E-003,1792,-28.00000E+000
1,1,26,-60.00000E+000,-22.90400E-009,2.61963E+009,1.37424E-006,300.37300E-003,1792,-60.00000E+000,-30.00000E+000,-13.15000E-009,2.28137E+009,394.50000E-009,300.37300E-003,1792,-30.00000E+000
1,1,27,-60.00000E+000,-36.84900E-009,1.62827E+009,2.21094E-006,304.79200E-003,1792,-60.00000E+000,-32.00000E+000,-21.37800E-009,1.49687E+009,684.09600E-009,304.79200E-003,1792,-32.00000E+000
1,1,28,-60.00000E+000,-43.85700E-009,1.36808E+009,2.63142E-006,316.63200E-003,1792,-60.00000E+000,-34.00000E+000,-21.04600E-009,1.61551E+009,715.56400E-009,316.63200E-003,1792,-34.00000E+000
1,1,29,-60.00000E+000,-57.63900E-009,1.04096E+009,3.45834E-006,328.66800E-003,1792,-60.00000E+000,-36.00000E+000,-22.20400E-009,1.62133E+009,799.34400E-009,328.66800E-003,1792,-36.00000E+000
1,1,30,-60.00000E+000,-72.06000E-009,832.63947E+006,4.32360E-006,342.04300E-003,1792,-60.00000E+000,-38.00000E+000,-19.97500E-009,1.90238E+009,759.05000E-009,342.04300E-003,1792,-38.00000E+000
1,1,31,-60.00000E+000,-89.19700E-009,672.66836E+006,5.35182E-006,354.87200E-003,1792,-60.00000E+000,-40.00000E+000,-17.07100E-009,2.34316E+009,682.84000E-009,354.87200E-003,1792,-40.00000E+000
1,1,32,-60.00000E+000,-105.68000E-009,567.75170E+006,6.34080E-006,366.89800E-003,1792,-60.00000E+000,-42.00000E+000,-15.79700E-009,2.65873E+009,663.47400E-009,366.89800E-003,1792,-42.00000E+000
1,1,33,-60.00000E+000,-125.39600E-009,478.48416E+006,7.52376E-006,378.98900E-003,1792,-60.00000E+000,-44.00000E+000,-15.89500E-009,2.76817E+009,699.38000E-009,378.98900E-003,1792,-44.00000E+000
1,1,34,-60.00000E+000,-152.92000E-009,392.36202E+006,9.17520E-006,391.01900E-003,1792,-60.00000E+000,-46.00000E+000,-15.09700E-009,3.04696E+009,694.46200E-009,391.01900E-003,1792,-46.00000E+000
1,1,35,-60.00000E+000,-178.07100E-009,336.94425E+006,10.68426E-006,403.05500E-003,1792,-60.00000E+000,-48.00000E+000,-14.50300E-009,3.30966E+009,696.14400E-009,403.05500E-003,1792,-48.00000E+000
1,1,36,-60.00000E+000,-202.31200E-009,296.57163E+006,12.13872E-006,415.10300E-003,1792,-60.00000E+000,-50.00000E+000,-14.87000E-009,3.36247E+009,743.50000E-009,415.10300E-003,1792,-50.00000E+000
1,1,37,-60.00000E+000,-229.29600E-009,261.67050E+006,13.75776E-006,427.16000E-003,1792,-60.00000E+000,-52.00000E+000,-16.87400E-009,3.08166E+009,877.44800E-009,427.16000E-003,1792,-52.00000E+000
1,1,38,-60.00000E+000,-267.92700E-009,223.94160E+006,16.07562E-006,439.34200E-003,1792,-60.00000E+000,-54.00000E+000,-17.37500E-009,3.10791E+009,938.25000E-009,439.34200E-003,1792,-54.00000E+000
1,1,39,-60.00000E+000,-291.53500E-009,205.80719E+006,17.49210E-006,451.38800E-003,1792,-60.00000E+000,-56.00000E+000,-14.33300E-009,3.90707E+009,802.64800E-009,451.38800E-003,1792,-56.00000E+000
1,1,40,-60.00000E+000,-328.34000E-009,182.73741E+006,19.70040E-006,463.55900E-003,1792,-60.00000E+000,-58.00000E+000,-14.93000E-009,3.88480E+009,865.94000E-009,463.55900E-003,1792,-58.00000E+000
1,1,41,-60.00000E+000,-363.69000E-009,164.97567E+006,21.82140E-006,476.18900E-003,1792,-60.00000E+000,-60.00000E+000,-17.26500E-009,3.47524E+009,1.03590E-006,476.18900E-003,1792,-60.00000E+000
1,1,42,-60.00000E+000,-389.17100E-009,154.17387E+006,23.35026E-006,488.41000E-003,1792,-60.00000E+000,-62.00000E+000,-17.46400E-009,3.55016E+009,1.08277E-006,488.41000E-003,1792,-62.00000E+000
1,1,43,-60.00000E+000,-413.94200E-009,144.94784E+006,24.83652E-006,502.57600E-003,1792,-60.00000E+000,-64.00000E+000,-14.51400E-009,4.40954E+009,928.89600E-009,502.57600E-003,1792,-64.00000E+000
1,1,44,-60.00000E+000,-447.70300E-009,134.01742E+006,26.86218E-006,514.66000E-003,1792,-60.00000E+000,-66.00000E+000,-15.12400E-009,4.36392E+009,998.18400E-009,514.66000E-003,1792,-66.00000E+000
1,1,45,-60.00000E+000,-475.69900E-009,126.13018E+006,28.54194E-006,526.78600E-003,1792,-60.00000E+000,-68.00000E+000,-15.91600E-009,4.27243E+009,1.08229E-006,526.78600E-003,1792,-68.00000E+000
1,1,46,-60.00000E+000,-507.20300E-009,118.29583E+006,30.43218E-006,538.96000E-003,1792,-60.00000E+000,-70.00000E+000,-13.53000E-009,5.17369E+009,947.10000E-009,538.96000E-003,1792,-70.00000E+000
1,1,47,-60.00000E+000,-526.33200E-009,113.99649E+006,31.57992E-006,551.27500E-003,1792,-60.00000E+000,-72.00000E+000,-9.50600E-009,7.57416E+009,684.43200E-009,551.27500E-003,1792,-72.00000E+000
1,1,48,-60.00000E+000,-575.12800E-009,104.32460E+006,34.50768E-006,555.05900E-003,1792,-60.00000E+000,-74.00000E+000,-30.28400E-009,2.44353E+009,2.24102E-006,555.05900E-003,1792,-74.00000E+000
1,1,49,-60.00000E+000,-614.28100E-009,97.67517E+006,36.85686E-006,559.01200E-003,1792,-60.00000E+000,-76.00000E+000,-42.39200E-009,1.79279E+009,3.22179E-006,559.01200E-003,1792,-76.00000E+000
1,1,50,-60.00000E+000,-657.59700E-009,91.24129E+006,39.45582E-006,562.95500E-003,1792,-60.00000E+000,-78.00000E+000,-48.24200E-009,1.61685E+009,3.76288E-006,562.95500E-003,1792,-78.00000E+000
1,1,51,-60.00000E+000,-652.57500E-009,91.94345E+006,39.15450E-006,575.51300E-003,1792,-60.00000E+000,-80.00000E+000,-15.75800E-009,5.07679E+009,1.26064E-006,575.51300E-003,1792,-80.00000E+000
1,1,52,-60.00000E+000,-663.88600E-009,90.37696E+006,39.83316E-006,587.66400E-003,1792,-60.00000E+000,-82.00000E+000,-8.31700E-009,9.85932E+009,681.99400E-009,587.66400E-003,1792,-82.00000E+000
1,1,53,-60.00000E+000,-677.79600E-009,88.52221E+006,40.66776E-006,599.88800E-003,1792,-60.00000E+000,-84.00000E+000,-7.49300E-009,11.21046E+009,629.41200E-009,599.88800E-003,1792,-84.00000E+000
1,1,54,-60.00000E+000,-706.88900E-009,84.87896E+006,42.41334E-006,603.37100E-003,1792,-60.00000E+000,-86.00020E+000,-35.73100E-009,2.40688E+009,3.07287E-006,603.37100E-003,1792,-86.00000E+000
1,1,55,-60.00000E+000,-710.21600E-009,84.48134E+006,42.61296E-006,617.70600E-003,1792,-60.00000E+000,-88.00000E+000,-6.88600E-009,12.77955E+009,605.96800E-009,617.70600E-003,1792,-88.00000E+000
1,1,56,-60.00000E+000,-719.88200E-009,83.34699E+006,43.19292E-006,630.00000E-003,1792,-60.00000E+000,-90.00000E+000,-6.44200E-009,13.97082E+009,579.78000E-009,630.00000E-003,1792,-90.00000E+000
1,1,57,-60.00000E+000,-725.86900E-009,82.65954E+006,43.55214E-006,643.60800E-003,1792,-60.00000E+000,-92.00000E+000,-6.28600E-009,14.63570E+009,578.31200E-009,643.60800E-003,1792,-92.00000E+000
1,1,58,-60.00000E+000,-727.82500E-009,82.43740E+006,43.66950E-006,658.20400E-003,1792,-60.00000E+000,-94.00000E+000,-4.89100E-009,19.21897E+009,459.75400E-009,658.20400E-003,1792,-94.00000E+000
1,1,59,-60.00000E+000,-736.55300E-009,81.46053E+006,44.19318E-006,670.40000E-003,1792,-60.00000E+000,-96.00000E+000,-6.61700E-009,14.50809E+009,635.23200E-009,670.40000E-003,1792,-96.00000E+000
1,1,60,-60.00000E+000,-748.62100E-009,80.14736E+006,44.91726E-006,683.37300E-003,1792,-60.00000E+000,-98.00000E+000,-4.86800E-009,20.13147E+009,477.06400E-009,683.37300E-003,1792,-98.00000E+000
1,1,61,-60.00000E+000,-752.75300E-009,79.70742E+006,45.16518E-006,698.40400E-003,1792,-60.00000E+000,-100.00000E+000,-4.60400E-009,21.72024E+009,460.40000E-009,698.40400E-003,1792,-100.00000E+000
1,2,1,-64.00000E+000,-9.60300E-009,6.66458E+009,614.59200E-009,859.92400E-003,1792,-64.00000E+000,20.00000E+000,5.28200E-009,3.78644E+009,105.64000E-009,859.92400E-003,1728,20.00000E+000
1,2,2,-64.00000E+000,-7.09100E-009,9.02553E+009,453.82400E-009,872.83200E-003,1792,-64.00000E+000,18.00000E+000,4.31600E-009,4.17053E+009,77.68800E-009,872.83200E-003,1728,18.00000E+000
1,2,3,-64.00000E+000,-4.56800E-009,14.01051E+009,292.35200E-009,884.70300E-003,1792,-64.00000E+000,16.00000E+000,5.03300E-009,3.17902E+009,80.52800E-009,884.70300E-003,1728,16.00000E+000
1,2,4,-64.00000E+000,-4.02300E-009,15.90853E+009,257.47200E-009,898.67700E-003,1792,-64.00000E+000,14.00000E+000,3.42100E-009,4.09237E+009,47.89400E-009,898.67700E-003,1728,14.00000E+000
