Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,1.90000E-006,193.00000E-012,9.84456E+003,366.70000E-018,18.74800E-003,1600,2.10000E-006,231.00000E-012,9.09091E+003,485.10000E-018,18.74800E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-987.00000E-012,2.02634E+009,1.97400E-009,23.41200E-003,1664,400.00000E-009,-292.00000E-012,-1.36986E+003,-116.80000E-018,23.41200E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-1.03400E-009,3.86847E+009,4.13600E-009,27.64900E-003,1728,700.00000E-009,575.00000E-012,1.21739E+003,402.50000E-018,27.64900E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-495.00000E-012,12.12121E+009,2.97000E-009,31.64600E-003,1728,800.00000E-009,936.00000E-012,854.70085E+000,748.80000E-018,31.64600E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-667.00000E-012,11.99400E+009,5.33600E-009,35.60900E-003,1728,1.40000E-006,515.00000E-012,2.71845E+003,721.00000E-018,35.60900E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-1.21800E-009,8.21018E+009,12.18000E-009,39.55100E-003,1728,100.00000E-009,-327.00000E-012,-305.81040E+000,-32.70000E-018,39.55100E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-1.12600E-009,10.65719E+009,13.51200E-009,43.49200E-003,1728,-3.00000E-006,-228.00000E-012,13.15789E+003,684.00000E-018,43.49200E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-412.00000E-012,33.98058E+009,5.76800E-009,47.42300E-003,1728,-1.40000E-006,655.00000E-012,-2.13740E+003,-917.00000E-018,47.42300E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-354.00000E-012,45.19774E+009,5.66400E-009,51.50200E-003,1728,-300.00000E-009,741.00000E-012,-404.85830E+000,-222.30000E-018,51.50200E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.23800E-009,14.53958E+009,22.28400E-009,56.04900E-003,1728,-1.10000E-006,-457.00000E-012,2.40700E+003,502.70000E-018,56.04900E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-1.11600E-009,17.92115E+009,22.32000E-009,60.21700E-003,1728,0.00000E+000,-307.00000E-012,0.00000E+000,0.00000E+000,60.21700E-003,1600,0.00000E+000
