Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-500.00000E-009,104.00000E-012,-4.80769E+003,-52.00000E-018,18.18200E-003,1600,1.50000E-006,101.00000E-012,14.85149E+003,151.50000E-018,18.18200E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-792.00000E-012,2.52525E+009,1.58400E-009,22.87000E-003,1664,-600.00000E-009,-558.00000E-012,1.07527E+003,334.80000E-018,22.87000E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-578.00000E-012,6.92042E+009,2.31200E-009,27.17500E-003,1728,-100.00000E-009,245.00000E-012,-408.16327E+000,-24.50000E-018,27.17500E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-70.00000E-012,85.71429E+009,420.00000E-012,31.27900E-003,1728,-1.50000E-006,830.00000E-012,-1.80723E+003,-1.24500E-015,31.27900E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-598.00000E-012,13.37793E+009,4.78400E-009,35.24000E-003,1728,-100.00000E-009,123.00000E-012,-813.00813E+000,-12.30000E-018,35.24000E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-1.04300E-009,9.58773E+009,10.43000E-009,39.19800E-003,1728,1.80000E-006,-496.00000E-012,-3.62903E+003,-892.80000E-018,39.19800E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-782.00000E-012,15.34527E+009,9.38400E-009,43.15000E-003,1728,-200.00000E-009,-136.00000E-012,1.47059E+003,27.20000E-018,43.15000E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-292.00000E-012,47.94521E+009,4.08800E-009,47.10000E-003,1728,400.00000E-009,513.00000E-012,779.72710E+000,205.20000E-018,47.10000E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-391.00000E-012,40.92072E+009,6.25600E-009,51.03900E-003,1728,1.50000E-006,445.00000E-012,3.37079E+003,667.50000E-018,51.03900E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-35.00000E-012,514.28571E+009,630.00000E-012,64.28200E-003,1728,-1.50000E-006,506.00000E-012,-2.96443E+003,-759.00000E-018,64.28200E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-563.00000E-012,35.52398E+009,11.26000E-009,68.37600E-003,1728,2.30000E-006,92.00000E-012,25.00000E+003,211.60000E-018,68.37600E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-1.09900E-009,20.01820E+009,24.17800E-009,72.65600E-003,1792,-100.00000E-009,-574.00000E-012,174.21603E+000,57.40000E-018,72.65600E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-755.00000E-012,31.78808E+009,18.12000E-009,76.78300E-003,1792,900.00000E-009,-49.00000E-012,-18.36735E+003,-44.10000E-018,76.78300E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-390.00000E-012,66.66667E+009,10.14000E-009,80.79000E-003,1792,-2.20000E-006,510.00000E-012,-4.31373E+003,-1.12200E-015,80.79000E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-698.00000E-012,40.11461E+009,19.54400E-009,84.74800E-003,1792,1.10000E-006,252.00000E-012,4.36508E+003,277.20000E-018,84.74800E-003,1600,0.00000E+000
1,1,16,-30.00000E+000,-1.30900E-009,22.91826E+009,39.27000E-009,88.69400E-003,1792,500.00000E-009,-531.00000E-012,-941.61959E+000,-265.50000E-018,88.69400E-003,1600,0.00000E+000
1,1,17,-32.00000E+000,-1.28900E-009,24.82545E+009,41.24800E-009,92.64100E-003,1792,-1.30000E-006,-363.00000E-012,3.58127E+003,471.90000E-018,92.64100E-003,1600,0.00000E+000
1,1,18,-34.00000E+000,-588.00000E-012,57.82313E+009,19.99200E-009,96.68400E-003,1792,-400.00000E-009,622.00000E-012,-643.08682E+000,-248.80000E-018,96.68400E-003,1600,0.00000E+000
1,1,19,-36.00000E+000,-801.00000E-012,44.94382E+009,28.83600E-009,101.18800E-003,1792,2.30000E-006,534.00000E-012,4.30712E+003,1.22820E-015,101.18800E-003,1600,0.00000E+000
1,1,20,-38.00000E+000,-1.63800E-009,23.19902E+009,62.24400E-009,105.28600E-003,1792,-400.00000E-009,-326.00000E-012,1.22699E+003,130.40000E-018,105.28600E-003,1600,0.00000E+000
1,1,21,-40.00000E+000,-1.47800E-009,27.06360E+009,59.12000E-009,109.68800E-003,1792,-500.00000E-009,148.00000E-012,-3.37838E+003,-74.00000E-018,109.68800E-003,1600,0.00000E+000
1,1,22,-42.00000E+000,-1.08900E-009,38.56749E+009,45.73800E-009,113.62300E-003,1792,300.00000E-009,1.06100E-009,282.75212E+000,318.30000E-018,113.62300E-003,1600,0.00000E+000
1,1,23,-44.00000E+000,-1.41300E-009,31.13942E+009,62.17200E-009,117.57100E-003,1792,1.20000E-006,1.29900E-009,923.78753E+000,1.55880E-015,117.57100E-003,1600,0.00000E+000
1,1,24,-46.00000E+000,-2.54300E-009,18.08887E+009,116.97800E-009,121.51200E-003,1792,1.40000E-006,487.00000E-012,2.87474E+003,681.80000E-018,121.51200E-003,1600,0.00000E+000
1,1,25,-48.00000E+000,-3.06400E-009,15.66580E+009,147.07200E-009,125.45600E-003,1792,-1.50000E-006,706.00000E-012,-2.12465E+003,-1.05900E-015,125.45600E-003,1600,0.00000E+000
1,1,26,-50.00000E+000,-2.58700E-009,19.32741E+009,129.35000E-009,129.40500E-003,1792,-1.10000E-006,2.32300E-009,-473.52561E+000,-2.55530E-015,129.40500E-003,1600,0.00000E+000
1,1,27,-52.00000E+000,-2.71100E-009,19.18111E+009,140.97200E-009,133.42000E-003,1792,2.90000E-006,3.41800E-009,848.44939E+000,9.91220E-015,133.42000E-003,1600,0.00000E+000
1,1,28,-54.00000E+000,-4.37400E-009,12.34568E+009,236.19600E-009,137.63800E-003,1792,3.00000E-006,2.36100E-009,1.27065E+003,7.08300E-015,137.63800E-003,1600,0.00000E+000
1,1,29,-56.00000E+000,-5.00700E-009,11.18434E+009,280.39200E-009,142.14800E-003,1792,-1.40000E-006,2.59800E-009,-538.87606E+000,-3.63720E-015,142.14800E-003,1600,0.00000E+000
1,1,30,-58.00000E+000,-4.78700E-009,12.11615E+009,277.64600E-009,146.23500E-003,1792,0.00000E+000,4.49700E-009,0.00000E+000,0.00000E+000,146.23500E-003,1600,0.00000E+000
1,1,31,-60.00000E+000,-5.15000E-009,11.65049E+009,309.00000E-009,150.28900E-003,1792,3.60000E-006,5.58400E-009,644.69914E+000,20.10240E-015,150.28900E-003,1600,0.00000E+000
1,1,32,-62.00000E+000,-6.98700E-009,8.87362E+009,433.19400E-009,154.26100E-003,1792,1.10000E-006,4.83300E-009,227.60190E+000,5.31630E-015,154.26100E-003,1600,0.00000E+000
1,1,33,-64.00000E+000,-8.11800E-009,7.88372E+009,519.55200E-009,158.18200E-003,1792,-1.80000E-006,4.98400E-009,-361.15570E+000,-8.97120E-015,158.18200E-003,1600,0.00000E+000
1,1,34,-66.00000E+000,-7.69900E-009,8.57254E+009,508.13400E-009,162.11200E-003,1792,3.20000E-006,7.11800E-009,449.56448E+000,22.77760E-015,162.11200E-003,1600,0.00000E+000
1,1,35,-68.00000E+000,-7.79200E-009,8.72690E+009,529.85600E-009,166.03300E-003,1792,1.00000E-006,8.80200E-009,113.61054E+000,8.80200E-015,166.03300E-003,1600,0.00000E+000
1,1,36,-70.00000E+000,-9.67700E-009,7.23365E+009,677.39000E-009,169.93100E-003,1792,200.00000E-009,7.01900E-009,28.49409E+000,1.40380E-015,169.93100E-003,1600,0.00000E+000
1,1,37,-72.00000E+000,-10.86000E-009,6.62983E+009,781.92000E-009,173.87300E-003,1792,1.20000E-006,5.51700E-009,217.50952E+000,6.62040E-015,173.87300E-003,1600,0.00000E+000
1,1,38,-74.00000E+000,-10.32800E-009,7.16499E+009,764.27200E-009,178.59800E-003,1792,800.00000E-009,6.15700E-009,129.93341E+000,4.92560E-015,178.59800E-003,1600,0.00000E+000
1,1,39,-76.00000E+000,-10.18200E-009,7.46415E+009,773.83200E-009,182.95300E-003,1792,4.90000E-006,7.23800E-009,676.98259E+000,35.46620E-015,182.95300E-003,1600,0.00000E+000
1,1,40,-78.00000E+000,-12.24300E-009,6.37099E+009,954.95400E-009,187.07200E-003,1792,800.00000E-009,5.80200E-009,137.88349E+000,4.64160E-015,187.07200E-003,1600,0.00000E+000
1,1,41,-80.00000E+000,-13.28100E-009,6.02364E+009,1.06248E-006,191.50900E-003,1792,-700.00000E-009,5.20500E-009,-134.48607E+000,-3.64350E-015,191.50900E-003,1600,0.00000E+000
1,1,42,-82.00000E+000,-12.85700E-009,6.37785E+009,1.05427E-006,195.46400E-003,1792,-100.00000E-009,6.90200E-009,-14.48855E+000,-690.20000E-018,195.46400E-003,1600,0.00000E+000
1,1,43,-84.00000E+000,-12.80400E-009,6.56045E+009,1.07554E-006,199.41400E-003,1792,2.20000E-006,8.00700E-009,274.75959E+000,17.61540E-015,199.41400E-003,1600,0.00000E+000
1,1,44,-86.00000E+000,-14.64300E-009,5.87311E+009,1.25930E-006,203.41300E-003,1792,1.40000E-006,6.53700E-009,214.16552E+000,9.15180E-015,203.41300E-003,1600,0.00000E+000
1,1,45,-88.00000E+000,-15.85900E-009,5.54890E+009,1.39559E-006,207.34900E-003,1792,2.00000E-006,6.03000E-009,331.67496E+000,12.06000E-015,207.34900E-003,1600,0.00000E+000
1,1,46,-90.00000E+000,-15.54500E-009,5.78964E+009,1.39905E-006,211.33100E-003,1792,900.00000E-009,7.36400E-009,122.21619E+000,6.62760E-015,211.33100E-003,1600,0.00000E+000
1,1,47,-92.00000E+000,-15.42400E-009,5.96473E+009,1.41901E-006,215.33600E-003,1792,700.00000E-009,8.32500E-009,84.08408E+000,5.82750E-015,215.33600E-003,1600,0.00000E+000
1,1,48,-94.00000E+000,-16.78700E-009,5.59957E+009,1.57798E-006,219.93000E-003,1792,2.30000E-006,6.98400E-009,329.32417E+000,16.06320E-015,219.93000E-003,1600,0.00000E+000
1,1,49,-96.00000E+000,-17.87000E-009,5.37213E+009,1.71552E-006,224.05000E-003,1792,2.60000E-006,6.27600E-009,414.27661E+000,16.31760E-015,224.05000E-003,1600,0.00000E+000
1,1,50,-98.00000E+000,-17.35900E-009,5.64549E+009,1.70118E-006,228.48200E-003,1792,900.00000E-009,7.73100E-009,116.41444E+000,6.95790E-015,228.48200E-003,1600,0.00000E+000
1,1,51,-100.00000E+000,-17.20700E-009,5.81159E+009,1.72070E-006,232.45600E-003,1792,2.00000E-006,8.82400E-009,226.65458E+000,17.64800E-015,232.45600E-003,1600,0.00000E+000
1,2,1,0.00000E+000,1.57700E-009,0.00000E+000,0.00000E+000,449.21700E-003,1600,-10.00000E+000,442.00000E-012,-22.62443E+009,-4.42000E-009,449.21700E-003,1728,-10.00000E+000
1,2,2,-2.00000E+000,-429.00000E-012,4.66200E+009,857.99957E-012,453.91600E-003,1664,-10.00000E+000,-717.00000E-012,13.94700E+009,7.17000E-009,453.91600E-003,1728,-10.00000E+000
1,2,3,-4.00000E+000,-1.44100E-009,2.77585E+009,5.76400E-009,458.13100E-003,1728,-10.00000E+000,-1.01000E-009,9.90099E+009,10.10000E-009,458.13100E-003,1728,-10.00000E+000
1,2,4,-6.00001E+000,-3.71800E-009,1.61377E+009,22.30804E-009,462.11300E-003,1728,-10.00000E+000,3.79000E-009,-2.63852E+009,-37.90000E-009,462.11300E-003,1728,-10.00000E+000
1,2,5,-8.00001E+000,-4.68500E-009,1.70758E+009,37.48005E-009,466.08200E-003,1728,-10.00000E+000,6.32700E-009,-1.58053E+009,-63.27000E-009,466.08200E-003,1728,-10.00000E+000
1,2,6,-10.00000E+000,-6.24000E-009,1.60256E+009,62.40000E-009,470.05300E-003,1728,-10.00000E+000,5.06800E-009,-1.97316E+009,-50.68000E-009,470.05300E-003,1728,-10.00000E+000
1,2,7,-12.00000E+000,-6.51200E-009,1.84275E+009,78.14400E-009,474.02800E-003,1728,-10.00000E+000,4.04300E-009,-2.47341E+009,-40.43000E-009,474.02800E-003,1728,-10.00000E+000
1,2,8,-14.00001E+000,-4.83300E-009,2.89675E+009,67.66205E-009,478.11000E-003,1728,-10.00000E+000,4.48600E-009,-2.22916E+009,-44.86000E-009,478.11000E-003,1728,-10.00000E+000
1,2,9,-16.00000E+000,-3.41600E-009,4.68384E+009,54.65600E-009,482.22700E-003,1728,-10.00000E+000,4.66600E-009,-2.14316E+009,-46.66000E-009,482.22700E-003,1728,-10.00000E+000
1,2,10,-18.00000E+000,-3.65600E-009,4.92341E+009,65.80800E-009,487.24800E-003,1728,-10.00000E+000,2.13700E-009,-4.67946E+009,-21.37000E-009,487.24800E-003,1728,-10.00000E+000
1,2,11,-20.00001E+000,-3.56700E-009,5.60696E+009,71.34004E-009,491.77100E-003,1728,-10.00000E+000,978.00000E-012,-10.22495E+009,-9.78000E-009,491.77100E-003,1728,-10.00000E+000
1,2,12,-22.00000E+000,-2.03800E-009,10.79490E+009,44.83600E-009,496.23700E-003,1792,-10.00000E+000,2.07500E-009,-4.81928E+009,-20.75000E-009,496.23700E-003,1728,-10.00000E+000
1,2,13,-24.00000E+000,-1.41400E-009,16.97313E+009,33.93600E-009,500.20600E-003,1792,-10.00000E+000,2.30600E-009,-4.33651E+009,-23.06000E-009,500.20600E-003,1728,-10.00000E+000
1,2,14,-26.00000E+000,-2.36700E-009,10.98437E+009,61.54200E-009,504.18400E-003,1792,-10.00000E+000,644.00000E-012,-15.52795E+009,-6.44000E-009,504.18400E-003,1728,-10.00000E+000
1,2,15,-28.00000E+000,-2.64300E-009,10.59402E+009,74.00400E-009,508.16100E-003,1792,-10.00000E+000,-161.00000E-012,62.11180E+009,1.61000E-009,508.16100E-003,1728,-10.00000E+000
1,2,16,-30.00000E+000,-1.45300E-009,20.64694E+009,43.59000E-009,512.14300E-003,1792,-10.00000E+000,1.19600E-009,-8.36120E+009,-11.96000E-009,512.14300E-003,1728,-10.00000E+000
1,2,17,-32.00000E+000,-736.00000E-012,43.47826E+009,23.55200E-009,516.09900E-003,1792,-10.00000E+000,2.01600E-009,-4.96032E+009,-20.16000E-009,516.09900E-003,1728,-10.00000E+000
1,2,18,-34.00000E+000,-1.98000E-009,17.17172E+009,67.32000E-009,521.31100E-003,1792,-10.00000E+000,61.00000E-012,-163.93443E+009,-610.00000E-012,521.31100E-003,1728,-10.00000E+000
1,2,19,-36.00000E+000,-1.83400E-009,19.62923E+009,66.02400E-009,525.99600E-003,1792,-10.00000E+000,90.00000E-012,-111.11111E+009,-900.00000E-012,525.99600E-003,1728,-10.00000E+000
1,2,20,-38.00000E+000,-1.08300E-009,35.08772E+009,41.15400E-009,530.12200E-003,1792,-10.00000E+000,999.00000E-012,-10.01001E+009,-9.99000E-009,530.12200E-003,1728,-10.00000E+000
1,2,21,-40.00000E+000,-1.15900E-009,34.51251E+009,46.36000E-009,534.58500E-003,1792,-10.00000E+000,743.00000E-012,-13.45895E+009,-7.43000E-009,534.58500E-003,1728,-10.00000E+000
1,2,22,-42.00000E+000,-1.86400E-009,22.53219E+009,78.28800E-009,538.58700E-003,1792,-10.00000E+000,-194.00000E-012,51.54639E+009,1.94000E-009,538.58700E-003,1728,-10.00000E+000
1,2,23,-44.00000E+000,-1.79200E-009,24.55357E+009,78.84800E-009,542.56000E-003,1792,-10.00001E+000,-147.00000E-012,68.02728E+009,1.47000E-009,542.56000E-003,1728,-10.00000E+000
1,2,24,-46.00000E+000,-1.01400E-009,45.36489E+009,46.64400E-009,546.52700E-003,1792,-10.00000E+000,861.00000E-012,-11.61440E+009,-8.61000E-009,546.52700E-003,1728,-10.00000E+000
1,2,25,-48.00000E+000,-813.00000E-012,59.04059E+009,39.02400E-009,550.50400E-003,1792,-10.00000E+000,1.10400E-009,-9.05797E+009,-11.04000E-009,550.50400E-003,1728,-10.00000E+000
1,2,26,-50.00000E+000,-1.86200E-009,26.85285E+009,93.10000E-009,554.48400E-003,1792,-10.00000E+000,-218.00000E-012,45.87156E+009,2.18000E-009,554.48400E-003,1728,-10.00000E+000
1,2,27,-52.00000E+000,-2.23000E-009,23.31839E+009,115.96000E-009,558.45700E-003,1792,-10.00000E+000,-680.00000E-012,14.70588E+009,6.80000E-009,558.45700E-003,1728,-10.00000E+000
1,2,28,-54.00000E+000,-1.16300E-009,46.43164E+009,62.80200E-009,562.52700E-003,1792,-10.00000E+000,769.00000E-012,-13.00390E+009,-7.69000E-009,562.52700E-003,1728,-10.00000E+000
1,2,29,-56.00000E+000,-874.00000E-012,64.07323E+009,48.94400E-009,566.97700E-003,1792,-10.00000E+000,1.31500E-009,-7.60456E+009,-13.15000E-009,566.97700E-003,1728,-10.00000E+000
1,2,30,-58.00000E+000,-2.04500E-009,28.36186E+009,118.61000E-009,571.09800E-003,1792,-10.00000E+000,-16.00000E-012,625.00000E+009,160.00000E-012,571.09800E-003,1728,-10.00000E+000
1,2,31,-60.00000E+000,-2.30200E-009,26.06429E+009,138.12000E-009,575.65600E-003,1792,-10.00000E+000,37.00000E-012,-270.27027E+009,-370.00000E-012,575.65600E-003,1728,-10.00000E+000
1,2,32,-62.00000E+000,-1.82300E-009,34.00987E+009,113.02600E-009,579.66100E-003,1792,-10.00000E+000,1.46900E-009,-6.80735E+009,-14.69000E-009,579.66100E-003,1728,-10.00000E+000
1,2,33,-64.00000E+000,-1.84100E-009,34.76372E+009,117.82400E-009,583.63100E-003,1792,-10.00000E+000,2.24700E-009,-4.45038E+009,-22.47000E-009,583.63100E-003,1728,-10.00000E+000
1,2,34,-66.00000E+000,-3.48500E-009,18.93831E+009,230.01000E-009,587.72600E-003,1792,-10.00000E+000,1.24800E-009,-8.01282E+009,-12.48000E-009,587.72600E-003,1728,-10.00000E+000
1,2,35,-68.00000E+000,-4.37000E-009,15.56064E+009,297.16000E-009,591.68900E-003,1792,-10.00000E+000,1.23700E-009,-8.08407E+009,-12.37000E-009,591.68900E-003,1728,-10.00000E+000
1,2,36,-70.00000E+000,-4.03400E-009,17.35250E+009,282.38000E-009,595.64800E-003,1792,-10.00000E+000,3.42700E-009,-2.91800E+009,-34.27000E-009,595.64800E-003,1728,-10.00000E+000
1,2,37,-72.00000E+000,-4.08200E-009,17.63841E+009,293.90400E-009,599.67300E-003,1792,-10.00000E+000,5.02200E-009,-1.99124E+009,-50.22000E-009,599.67300E-003,1728,-10.00000E+000
1,2,38,-74.00000E+000,-6.11800E-009,12.09546E+009,452.73200E-009,603.74900E-003,1792,-10.00000E+000,4.10600E-009,-2.43546E+009,-41.06000E-009,603.74900E-003,1728,-10.00000E+000
1,2,39,-76.00000E+000,-7.50400E-009,10.12793E+009,570.30400E-009,607.86100E-003,1792,-10.00000E+000,4.21300E-009,-2.37361E+009,-42.13000E-009,607.86100E-003,1728,-10.00000E+000
1,2,40,-78.00000E+000,-7.04100E-009,11.07797E+009,549.19800E-009,612.33600E-003,1792,-10.00000E+000,6.43100E-009,-1.55497E+009,-64.31000E-009,612.33600E-003,1728,-10.00000E+000
1,2,41,-80.00000E+000,-7.35400E-009,10.87843E+009,588.32000E-009,616.73900E-003,1792,-10.00000E+000,7.92800E-009,-1.26135E+009,-79.28000E-009,616.73900E-003,1728,-10.00000E+000
1,2,42,-82.00000E+000,-9.43200E-009,8.69381E+009,773.42400E-009,620.74700E-003,1792,-10.00000E+000,7.25400E-009,-1.37855E+009,-72.54000E-009,620.74700E-003,1728,-10.00000E+000
1,2,43,-84.00000E+000,-10.90300E-009,7.70430E+009,915.85200E-009,624.71600E-003,1792,-10.00000E+000,6.79700E-009,-1.47124E+009,-67.97000E-009,624.71600E-003,1728,-10.00000E+000
1,2,44,-86.00000E+000,-10.67300E-009,8.05772E+009,917.87800E-009,628.68800E-003,1792,-10.00000E+000,7.33500E-009,-1.36333E+009,-73.35000E-009,628.68800E-003,1728,-10.00000E+000
1,2,45,-88.00000E+000,-10.73000E-009,8.20130E+009,944.24000E-009,632.64500E-003,1792,-10.00000E+000,7.66900E-009,-1.30395E+009,-76.69000E-009,632.64500E-003,1728,-10.00000E+000
1,2,46,-90.00000E+000,-12.67400E-009,7.10115E+009,1.14066E-006,636.60700E-003,1792,-10.00000E+000,6.34000E-009,-1.57729E+009,-63.40000E-009,636.60700E-003,1728,-10.00000E+000
1,2,47,-92.00000E+000,-14.03700E-009,6.55411E+009,1.29140E-006,640.57900E-003,1792,-10.00000E+000,5.83700E-009,-1.71321E+009,-58.37000E-009,640.57900E-003,1728,-10.00000E+000
1,2,48,-94.00000E+000,-13.98100E-009,6.72341E+009,1.31421E-006,644.53600E-003,1792,-10.00000E+000,7.13300E-009,-1.40193E+009,-71.33000E-009,644.53600E-003,1728,-10.00000E+000
