Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,39.13100E-009,1.53331E+009,2.34786E-006,17.39100E-003,1792,60.00000E+000,-20.00000E+000,-266.00000E-012,75.18797E+009,5.32000E-009,17.39100E-003,1728
1,1,2,60.00000E+000,23.46900E-009,2.55656E+009,1.40814E-006,30.41400E-003,1792,60.00000E+000,-18.00000E+000,-861.00000E-012,20.90592E+009,15.49800E-009,30.41400E-003,1728
1,1,3,60.00000E+000,13.94500E-009,4.30262E+009,836.70000E-009,44.29900E-003,1792,60.00000E+000,-16.00000E+000,-217.00000E-012,73.73272E+009,3.47200E-009,44.29900E-003,1728
1,1,4,60.00000E+000,7.28800E-009,8.23271E+009,437.28000E-009,57.47800E-003,1792,60.00000E+000,-14.00000E+000,1.44500E-009,-9.68858E+009,-20.23000E-009,57.47800E-003,1728
1,1,5,60.00000E+000,2.65200E-009,22.62443E+009,159.12000E-009,69.40000E-003,1792,60.00000E+000,-12.00000E+000,2.45400E-009,-4.88998E+009,-29.44800E-009,69.40000E-003,1728
1,1,6,60.00000E+000,-850.00000E-012,-70.58824E+009,-51.00000E-009,81.14700E-003,1792,60.00000E+000,-10.00000E+000,1.28800E-009,-7.76398E+009,-12.88000E-009,81.14700E-003,1728
1,1,7,60.00000E+000,-2.56700E-009,-23.37359E+009,-154.02000E-009,84.85100E-003,1792,60.00000E+000,-8.00001E+000,5.40000E-009,-1.48148E+009,-43.20005E-009,84.85100E-003,1728
1,1,8,60.00000E+000,-2.55200E-009,-23.51097E+009,-153.12000E-009,97.00200E-003,1792,60.00000E+000,-6.00000E+000,1.56400E-009,-3.83632E+009,-9.38400E-009,97.00200E-003,1728
1,1,9,60.00000E+000,-1.77900E-009,-33.72681E+009,-106.74000E-009,110.31100E-003,1792,60.00000E+000,-4.00000E+000,1.66600E-009,-2.40096E+009,-6.66400E-009,110.31100E-003,1728
1,1,10,60.00000E+000,-2.44000E-009,-24.59016E+009,-146.40000E-009,114.36500E-003,1792,60.00000E+000,-2.00000E+000,1.64100E-009,-1.21877E+009,-3.28200E-009,114.36500E-003,1664
1,1,11,60.00000E+000,-1.18000E-009,-50.84746E+009,-70.80000E-009,118.61400E-003,1792,60.00000E+000,400.00000E-009,3.14800E-009,127.06480E+000,1.25920E-015,118.61400E-003,1600
1,1,12,60.00000E+000,-460.00000E-012,-130.43478E+009,-27.60000E-009,122.50700E-003,1792,60.00000E+000,1.99999E+000,4.25800E-009,469.70268E+006,8.51597E-009,122.50700E-003,1664
1,1,13,60.00000E+000,-877.00000E-012,-68.41505E+009,-52.62000E-009,134.72900E-003,1792,60.00000E+000,4.00000E+000,2.58500E-009,1.54739E+009,10.34000E-009,134.72900E-003,1728
1,1,14,60.00000E+000,-1.84000E-009,-32.60870E+009,-110.40000E-009,147.30700E-003,1792,60.00000E+000,6.00000E+000,1.26000E-009,4.76190E+009,7.56000E-009,147.30700E-003,1728
