Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,2.60000E-006,-222.00000E-012,-11.71171E+003,-577.20000E-018,18.17300E-003,1600,200.00000E-009,-316.00000E-012,-632.91139E+000,-63.20000E-018,18.17300E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-1.45900E-009,1.37080E+009,2.91800E-009,22.82400E-003,1664,-300.00000E-009,-859.00000E-012,349.24331E+000,257.70000E-018,22.82400E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-497.00000E-012,8.04829E+009,1.98800E-009,27.21500E-003,1728,2.40000E-006,717.00000E-012,3.34728E+003,1.72080E-015,27.21500E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,233.00000E-012,-25.75107E+009,-1.39800E-009,31.30800E-003,1728,500.00000E-009,1.50000E-009,333.33333E+000,750.00000E-018,31.30800E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-989.00000E-012,8.08898E+009,7.91200E-009,35.29600E-003,1728,1.50000E-006,-206.00000E-012,-7.28155E+003,-309.00000E-018,35.29600E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-1.53300E-009,6.52316E+009,15.33000E-009,39.24600E-003,1728,-100.00000E-009,-962.00000E-012,103.95010E+000,96.20000E-018,39.24600E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-565.00000E-012,21.23894E+009,6.78000E-009,43.18400E-003,1728,-300.00000E-009,288.00000E-012,-1.04167E+003,-86.40000E-018,43.18400E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,84.00000E-012,-166.66667E+009,-1.17600E-009,47.17900E-003,1728,-1.40000E-006,1.16800E-009,-1.19863E+003,-1.63520E-015,47.17900E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-870.00000E-012,18.39080E+009,13.92000E-009,51.22000E-003,1728,2.10000E-006,-93.00000E-012,-22.58065E+003,-195.30000E-018,51.22000E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.40500E-009,12.81139E+009,25.29000E-009,55.19400E-003,1728,1.80000E-006,-798.00000E-012,-2.25564E+003,-1.43640E-015,55.19400E-003,1600,0.00000E+000
