Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-1.20000E-006,-446.00000E-012,2.69058E+003,535.20000E-018,18.15100E-003,1600,0.00000E+000,-500.00000E-009,-627.00000E-012,797.44817E+000,313.50000E-018,18.15100E-003,1600,0.00000E+000
1,1,2,2.00000E+000,205.00000E-012,9.75609E+009,409.99979E-012,22.97000E-003,1664,2.00000E+000,600.00000E-009,-31.00000E-012,-19.35484E+003,-18.60000E-018,22.97000E-003,1600,0.00000E+000
1,1,3,4.00000E+000,1.00500E-009,3.98010E+009,4.02000E-009,27.47700E-003,1728,4.00000E+000,-1.30000E-006,921.00000E-012,-1.41151E+003,-1.19730E-015,27.47700E-003,1600,0.00000E+000
1,1,4,6.00000E+000,187.00000E-012,32.08556E+009,1.12200E-009,31.53600E-003,1728,6.00000E+000,300.00000E-009,-250.00000E-012,-1.20000E+003,-75.00000E-018,31.53600E-003,1600,0.00000E+000
1,1,5,8.00000E+000,-232.00000E-012,-34.48276E+009,-1.85600E-009,35.47800E-003,1728,8.00000E+000,600.00000E-009,-880.00000E-012,-681.81818E+000,-528.00000E-018,35.47800E-003,1600,0.00000E+000
1,1,6,10.00000E+000,421.00000E-012,23.75297E+009,4.21000E-009,39.47900E-003,1728,10.00000E+000,1.50000E-006,-54.00000E-012,-27.77778E+003,-81.00000E-018,39.47900E-003,1600,0.00000E+000
1,1,7,11.99999E+000,917.00000E-012,13.08614E+009,11.00399E-009,43.41700E-003,1728,12.00000E+000,700.00000E-009,544.00000E-012,1.28676E+003,380.80000E-018,43.41700E-003,1600,0.00000E+000
1,1,8,14.00000E+000,490.00000E-012,28.57143E+009,6.86000E-009,47.40900E-003,1728,14.00000E+000,100.00000E-009,-73.00000E-012,-1.36986E+003,-7.30000E-018,47.40900E-003,1600,0.00000E+000
1,1,9,16.00000E+000,100.00000E-012,160.00000E+009,1.60000E-009,51.35000E-003,1728,16.00000E+000,500.00000E-009,-655.00000E-012,-763.35878E+000,-327.50000E-018,51.35000E-003,1600,0.00000E+000
1,1,10,18.00000E+000,439.00000E-012,41.00228E+009,7.90200E-009,55.47400E-003,1728,18.00000E+000,1.00000E-006,-230.00000E-012,-4.34783E+003,-230.00000E-018,55.47400E-003,1600,0.00000E+000
1,1,11,20.00000E+000,942.00000E-012,21.23142E+009,18.84000E-009,59.72600E-003,1728,20.00000E+000,-700.00000E-009,406.00000E-012,-1.72414E+003,-284.20000E-018,59.72600E-003,1600,0.00000E+000
1,1,12,22.00000E+000,636.00000E-012,34.59119E+009,13.99200E-009,64.07700E-003,1792,22.00000E+000,-400.00000E-009,-98.00000E-012,4.08163E+003,39.20000E-018,64.07700E-003,1600,0.00000E+000
1,1,13,24.00000E+000,184.00000E-012,130.43478E+009,4.41600E-009,68.23900E-003,1792,24.00000E+000,-1.50000E-006,-687.00000E-012,2.18341E+003,1.03050E-015,68.23900E-003,1600,0.00000E+000
1,1,14,26.00000E+000,664.00000E-012,39.15663E+009,17.26400E-009,72.33900E-003,1792,26.00000E+000,-200.00000E-009,-190.00000E-012,1.05263E+003,38.00000E-018,72.33900E-003,1600,0.00000E+000
1,1,15,28.00000E+000,1.12100E-009,24.97770E+009,31.38800E-009,76.57200E-003,1792,28.00000E+000,-500.00000E-009,416.00000E-012,-1.20192E+003,-208.00000E-018,76.57200E-003,1600,0.00000E+000
1,1,16,30.00000E+000,797.00000E-012,37.64115E+009,23.91000E-009,80.62500E-003,1792,30.00000E+000,1.30000E-006,-93.00000E-012,-13.97849E+003,-120.90000E-018,80.62500E-003,1600,0.00000E+000
1,1,17,32.00000E+000,442.00000E-012,72.39819E+009,14.14400E-009,84.54600E-003,1792,32.00000E+000,800.00000E-009,-767.00000E-012,-1.04302E+003,-613.60000E-018,84.54600E-003,1600,0.00000E+000
1,1,18,34.00000E+000,712.00000E-012,47.75281E+009,24.20800E-009,88.50200E-003,1792,34.00000E+000,-1.50000E-006,-538.00000E-012,2.78810E+003,807.00000E-018,88.50200E-003,1600,0.00000E+000
1,1,19,36.00000E+000,1.43900E-009,25.01737E+009,51.80400E-009,92.44300E-003,1792,36.00000E+000,-1.80000E-006,119.00000E-012,-15.12605E+003,-214.20000E-018,92.44300E-003,1600,0.00000E+000
1,1,20,38.00000E+000,1.52700E-009,24.88540E+009,58.02600E-009,96.51500E-003,1792,38.00000E+000,2.40000E-006,-115.00000E-012,-20.86957E+003,-276.00000E-018,96.51500E-003,1600,0.00000E+000
1,1,21,40.00000E+000,1.08700E-009,36.79853E+009,43.48000E-009,100.99100E-003,1792,40.00000E+000,400.00000E-009,-1.34700E-009,-296.95620E+000,-538.80000E-018,100.99100E-003,1600,0.00000E+000
1,1,22,42.00000E+000,1.78300E-009,23.55580E+009,74.88600E-009,105.09200E-003,1792,42.00000E+000,-900.00000E-009,-1.59900E-009,562.85178E+000,1.43910E-015,105.09200E-003,1600,0.00000E+000
1,1,23,44.00000E+000,2.97200E-009,14.80485E+009,130.76800E-009,109.56800E-003,1792,44.00000E+000,-1.50000E-006,-1.29800E-009,1.15562E+003,1.94700E-015,109.56800E-003,1600,0.00000E+000
1,1,24,46.00000E+000,3.81000E-009,12.07349E+009,175.26000E-009,113.54200E-003,1792,46.00000E+000,-1.70000E-006,-2.13400E-009,796.62605E+000,3.62780E-015,113.54200E-003,1600,0.00000E+000
1,1,25,48.00000E+000,4.25400E-009,11.28350E+009,204.19200E-009,117.49300E-003,1792,48.00000E+000,-1.60000E-006,-2.54000E-009,629.92126E+000,4.06400E-015,117.49300E-003,1600,0.00000E+000
1,1,26,50.00000E+000,6.52500E-009,7.66284E+009,326.25000E-009,121.43600E-003,1792,50.00000E+000,-1.20000E-006,-2.20400E-009,544.46461E+000,2.64480E-015,121.43600E-003,1600,0.00000E+000
1,1,27,52.00000E+000,10.02700E-009,5.18600E+009,521.40400E-009,125.39100E-003,1792,52.00000E+000,-4.10000E-006,-845.00000E-012,4.85207E+003,3.46450E-015,125.39100E-003,1600,0.00000E+000
1,1,28,54.00000E+000,14.31300E-009,3.77279E+009,772.90200E-009,129.30200E-003,1792,54.00000E+000,2.00000E-006,-1.02900E-009,-1.94363E+003,-2.05800E-015,129.30200E-003,1600,0.00000E+000
1,1,29,56.00000E+000,18.51000E-009,3.02539E+009,1.03656E-006,133.36700E-003,1792,56.00000E+000,-200.00000E-009,-2.58400E-009,77.39938E+000,516.80000E-018,133.36700E-003,1600,0.00000E+000
1,1,30,58.00000E+000,24.23300E-009,2.39343E+009,1.40551E-006,137.81500E-003,1792,58.00000E+000,-2.40000E-006,-3.29800E-009,727.71377E+000,7.91520E-015,137.81500E-003,1600,0.00000E+000
1,1,31,60.00000E+000,32.99100E-009,1.81868E+009,1.97946E-006,141.91000E-003,1792,60.00000E+000,-2.00000E-006,-2.93700E-009,680.96697E+000,5.87400E-015,141.91000E-003,1600,0.00000E+000
1,1,32,62.00000E+000,42.08700E-009,1.47314E+009,2.60939E-006,146.38000E-003,1792,62.00000E+000,-200.00000E-009,-3.23400E-009,61.84292E+000,646.80000E-018,146.38000E-003,1600,0.00000E+000
1,1,33,64.00000E+000,53.46700E-009,1.19700E+009,3.42189E-006,150.34200E-003,1792,64.00000E+000,-1.00000E-006,-5.14600E-009,194.32569E+000,5.14600E-015,150.34200E-003,1600,0.00000E+000
1,1,34,66.00000E+000,65.55800E-009,1.00674E+009,4.32683E-006,154.26000E-003,1792,66.00000E+000,-1.60000E-006,-5.97200E-009,267.91695E+000,9.55520E-015,154.26000E-003,1600,0.00000E+000
1,1,35,68.00000E+000,81.39400E-009,835.44242E+006,5.53479E-006,158.19000E-003,1792,68.00000E+000,-2.10000E-006,-5.69400E-009,368.80927E+000,11.95740E-015,158.19000E-003,1600,0.00000E+000
1,1,36,70.00000E+000,99.70800E-009,702.04999E+006,6.97956E-006,162.09400E-003,1792,70.00000E+000,-3.40000E-006,-4.58100E-009,742.19603E+000,15.57540E-015,162.09400E-003,1600,0.00000E+000
1,1,37,72.00000E+000,116.40100E-009,618.55139E+006,8.38087E-006,166.04200E-003,1792,72.00000E+000,-4.10000E-006,-5.17000E-009,793.03675E+000,21.19700E-015,166.04200E-003,1600,0.00000E+000
1,1,38,74.00000E+000,134.18200E-009,551.48977E+006,9.92947E-006,170.24700E-003,1792,74.00000E+000,-1.50000E-006,-4.88400E-009,307.12531E+000,7.32600E-015,170.24700E-003,1600,0.00000E+000
1,1,39,76.00000E+000,115.73700E-009,656.66122E+006,8.79601E-006,185.29000E-003,1792,76.00000E+000,100.00000E-009,-1.04400E-009,-95.78544E+000,-104.40000E-018,185.29000E-003,1600,0.00000E+000
1,1,40,78.00000E+000,152.27900E-009,512.21771E+006,11.87776E-006,189.24800E-003,1792,78.00000E+000,-5.20000E-006,-1.94900E-009,2.66803E+003,10.13480E-015,189.24800E-003,1600,0.00000E+000
1,1,41,80.00000E+000,188.91900E-009,423.46191E+006,15.11352E-006,193.19100E-003,1792,80.00000E+000,-3.70000E-006,-2.08200E-009,1.77714E+003,7.70340E-015,193.19100E-003,1600,0.00000E+000
1,1,42,82.00000E+000,221.57500E-009,370.07785E+006,18.16915E-006,197.28000E-003,1792,82.00000E+000,-4.30000E-006,-3.10600E-009,1.38442E+003,13.35580E-015,197.28000E-003,1600,0.00000E+000
1,1,43,84.00000E+000,256.30800E-009,327.73070E+006,21.52987E-006,201.21700E-003,1792,84.00000E+000,-1.90000E-006,-3.78100E-009,502.51256E+000,7.18390E-015,201.21700E-003,1600,0.00000E+000
1,1,44,86.00000E+000,230.26200E-009,373.48759E+006,19.80253E-006,216.94900E-003,1792,86.00000E+000,-1.20000E-006,-1.14600E-009,1.04712E+003,1.37520E-015,216.94900E-003,1600,0.00000E+000
1,1,45,88.00000E+000,244.11600E-009,360.48436E+006,21.48221E-006,229.81400E-003,1792,88.00000E+000,2.40000E-006,-376.00000E-012,-6.38298E+003,-902.40000E-018,229.81400E-003,1600,0.00000E+000
1,1,46,90.00000E+000,263.52900E-009,341.51839E+006,23.71761E-006,242.19000E-003,1792,90.00000E+000,-1.80000E-006,-1.00100E-009,1.79820E+003,1.80180E-015,242.19000E-003,1600,0.00000E+000
1,1,47,92.00000E+000,320.41500E-009,287.12763E+006,29.47818E-006,246.14800E-003,1792,92.00000E+000,2.00000E-006,-4.01500E-009,-498.13200E+000,-8.03000E-015,246.14800E-003,1600,0.00000E+000
1,1,48,94.00000E+000,318.51600E-009,295.11861E+006,29.94050E-006,261.66700E-003,1792,94.00000E+000,-600.00000E-009,-1.47300E-009,407.33198E+000,883.80000E-018,261.66700E-003,1600,0.00000E+000
1,1,49,96.00000E+000,336.02400E-009,285.69388E+006,32.25830E-006,273.96500E-003,1792,96.00000E+000,2.30000E-006,-3.19800E-009,-719.19950E+000,-7.35540E-015,273.96500E-003,1600,0.00000E+000
1,1,50,98.00000E+000,368.88700E-009,265.66401E+006,36.15093E-006,286.32800E-003,1792,98.00000E+000,2.30000E-006,-5.59700E-009,-410.93443E+000,-12.87310E-015,286.32800E-003,1600,0.00000E+000
1,1,51,100.00000E+000,381.50300E-009,262.12114E+006,38.15030E-006,301.71200E-003,1792,100.00000E+000,2.60000E-006,-5.69700E-009,-456.38055E+000,-14.81220E-015,301.71200E-003,1600,0.00000E+000
1,2,1,400.00000E-009,-616.00000E-012,-649.35065E+000,-246.40000E-018,478.47500E-003,1600,0.00000E+000,10.00000E+000,2.80500E-009,3.56506E+009,28.05000E-009,478.47500E-003,1728,10.00000E+000
1,2,2,2.00000E+000,-1.08400E-009,-1.84502E+009,-2.16800E-009,483.08000E-003,1664,2.00000E+000,10.00000E+000,376.00000E-012,26.59574E+009,3.76000E-009,483.08000E-003,1728,10.00000E+000
1,2,3,4.00000E+000,-1.05600E-009,-3.78788E+009,-4.22400E-009,487.36000E-003,1728,4.00000E+000,10.00000E+000,-494.00000E-012,-20.24291E+009,-4.94000E-009,487.36000E-003,1728,10.00000E+000
1,2,4,6.00000E+000,243.00000E-012,24.69136E+009,1.45800E-009,491.31800E-003,1728,6.00000E+000,10.00000E+000,721.00000E-012,13.86963E+009,7.21000E-009,491.31800E-003,1728,10.00000E+000
1,2,5,8.00000E+000,1.01100E-009,7.91296E+009,8.08800E-009,495.27200E-003,1728,8.00000E+000,10.00000E+000,1.49300E-009,6.69792E+009,14.93000E-009,495.27200E-003,1728,10.00000E+000
