Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-60.00000E+000,-3.11300E-009,19.27401E+009,186.78000E-009,17.10600E-003,1792,-60.00000E+000,20.00000E+000,585.00000E-012,34.18803E+009,11.70000E-009,17.10600E-003,1728,20.00000E+000
1,1,2,-60.00000E+000,-850.00000E-012,70.58824E+009,51.00000E-009,30.16300E-003,1792,-60.00000E+000,18.00000E+000,1.48300E-009,12.13756E+009,26.69400E-009,30.16300E-003,1728,18.00000E+000
1,1,3,-60.00000E+000,-870.00000E-012,68.96552E+009,52.20000E-009,41.99300E-003,1792,-60.00000E+000,16.00000E+000,31.00000E-012,516.12903E+009,496.00000E-012,41.99300E-003,1728,16.00000E+000
1,1,4,-60.00000E+000,-973.00000E-012,61.66495E+009,58.38000E-009,56.19500E-003,1792,-60.00000E+000,14.00000E+000,-988.00000E-012,-14.17004E+009,-13.83200E-009,56.19500E-003,1728,14.00000E+000
1,1,5,-60.00000E+000,-766.00000E-012,78.32898E+009,45.96000E-009,69.08100E-003,1792,-60.00000E+000,12.00000E+000,-1.05300E-009,-11.39601E+009,-12.63600E-009,69.08100E-003,1728,12.00000E+000
1,1,6,-60.00000E+000,438.00000E-012,-136.98630E+009,-26.28000E-009,80.91700E-003,1792,-60.00000E+000,10.00000E+000,276.00000E-012,36.23188E+009,2.76000E-009,80.91700E-003,1728,10.00000E+000
1,1,7,-60.00000E+000,70.00000E-012,-857.14286E+009,-4.20000E-009,92.75400E-003,1792,-60.00000E+000,8.00000E+000,-179.00000E-012,-44.69274E+009,-1.43200E-009,92.75400E-003,1728,8.00000E+000
1,1,8,-60.00000E+000,-915.00000E-012,65.57377E+009,54.90000E-009,104.58900E-003,1792,-60.00000E+000,6.00000E+000,-1.63600E-009,-3.66748E+009,-9.81600E-009,104.58900E-003,1728,6.00000E+000
1,1,9,-60.00000E+000,-579.00000E-012,103.62694E+009,34.74000E-009,117.83900E-003,1792,-60.00000E+000,4.00000E+000,-1.12100E-009,-3.56824E+009,-4.48400E-009,117.83900E-003,1728,4.00000E+000
1,1,10,-60.00000E+000,-971.00000E-012,61.79197E+009,58.26000E-009,121.88400E-003,1792,-60.00000E+000,2.00000E+000,-2.66600E-009,-750.18680E+006,-5.33199E-009,121.88400E-003,1664,2.00000E+000
