,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,4.1273999999999996e-08,-20.0,9.2e-11,4.1273999999999996e-08,0.00020316003544004416,,
1,60.0,2.5488e-08,-18.00001,5.633e-09,2.5488e-08,0.00015964961634780086,,
2,60.0,1.9245e-08,-16.0,5.319e-09,1.9245e-08,0.00013872634933566154,,
3,60.0,1.3704e-08,-14.0,6.742e-09,1.3704e-08,0.00011706408501329518,,
4,60.0,8.666e-09,-12.0,6.123e-09,8.666e-09,9.309135298189623e-05,,
5,60.0,4.323e-09,-10.0,4.8199999999999995e-09,4.323e-09,6.574952471311105e-05,,
6,60.0,2.64e-09,-8.0,5.649e-09,2.64e-09,5.138093031466052e-05,,
7,60.0,2.3749999999999998e-09,-6.0,6.3219999999999995e-09,2.3749999999999998e-09,4.873397172404482e-05,,
8,60.0,5.43e-10,-4.0,5.798e-09,5.43e-10,2.3302360395462088e-05,,
9,60.0,-4.8e-10,-2.0,5.426e-09,4.8e-10,2.1908902300206645e-05,,
10,60.0,2.23e-10,1.2e-06,6.444e-09,2.23e-10,1.4933184523068079e-05,,
11,60.0,8.16e-10,1.9999900000000002,7.2819999999999995e-09,8.16e-10,2.85657137141714e-05,,
12,60.0,1.77e-10,4.0,5.269000000000001e-09,1.77e-10,1.330413469565007e-05,,
13,60.0,5.73e-10,5.99999,6.1260000000000006e-09,5.73e-10,2.3937418407171646e-05,,
14,60.0,8.8e-11,7.9999899999999995,5.638e-09,8.8e-11,9.38083151964686e-06,,
15,60.0,3.23e-10,10.0,5.14e-09,3.23e-10,1.7972200755611428e-05,,
16,60.0,-7.6e-10,12.0,4.153e-09,7.6e-10,2.7568097504180444e-05,,
17,60.0,-1.302e-09,14.0,4.4890000000000005e-09,1.302e-09,3.608323710533743e-05,,
18,60.0,-4.494e-09,15.999989999999999,7.324000000000001e-09,4.494e-09,6.703730304837748e-05,,
19,60.0,-2.815e-09,18.0,6.326000000000001e-09,2.815e-09,5.305657357952924e-05,,
20,60.0,-1.943e-09,20.0,7.340999999999999e-09,1.943e-09,4.407947368106838e-05,,
21,60.0,-4.6689999999999995e-09,22.0,9.041e-09,4.6689999999999995e-09,6.833008122342603e-05,,
22,60.0,-2.821e-09,24.0,7.867e-09,2.821e-09,5.3113086899558e-05,,
23,60.0,-2.8089999999999997e-09,26.0,6.638e-09,2.8089999999999997e-09,5.2999999999999994e-05,,
24,60.0,-3.165e-09,28.0,5.514e-09,3.165e-09,5.6258332716140814e-05,,
25,60.0,-2.369e-09,30.0,6.3280000000000005e-09,2.369e-09,4.867237409455183e-05,,
26,60.0,-2.973e-09,32.0001,5.134999999999999e-09,2.973e-09,5.452522352086234e-05,,
27,60.0,-2.195e-09,34.0,6.123e-09,2.195e-09,4.685082710048991e-05,,
28,60.0,-8.5e-10,36.0,7.146e-09,8.5e-10,2.9154759474226502e-05,,
29,60.0,-1.439e-09,38.0,6.199e-09,1.439e-09,3.793415347678132e-05,,
30,60.0,-2.069e-09,40.0,4.853e-09,2.069e-09,4.548626166217664e-05,,
31,60.0,-1.051e-09,42.0,7.979e-09,1.051e-09,3.241913015489466e-05,,
32,60.0,-1.875e-09,44.0,5.689e-09,1.875e-09,4.330127018922193e-05,,
33,60.0,-9.29e-10,46.0,8.747e-09,9.29e-10,3.047950130825634e-05,,
34,60.0,-1.499e-09,48.0,6.078e-09,1.499e-09,3.871692136521188e-05,,
35,60.0,-5.19e-10,50.0,5.972e-09,5.19e-10,2.2781571499789032e-05,,
36,60.0,6.72e-10,52.0,7.0320000000000005e-09,6.72e-10,2.5922962793631442e-05,,
37,60.0,8.89e-10,54.0,6.432e-09,8.89e-10,2.9816103031751147e-05,,
38,60.0,7.87e-10,56.0,6.1960000000000005e-09,7.87e-10,2.8053520278211075e-05,,
39,60.0,5.97e-10,58.0,5.665e-09,5.97e-10,2.4433583445741232e-05,,
40,60.0,1.26e-09,60.0,6.43e-09,1.26e-09,3.5496478698597695e-05,,
41,60.0,6.86e-10,62.0,8.358999999999999e-09,6.86e-10,2.619160170741759e-05,,
42,60.0,1.975e-09,64.0,7.38e-09,1.975e-09,4.444097208657794e-05,,
43,60.0,2.041e-09,66.0,7.242e-09,2.041e-09,4.517742799230607e-05,,
44,60.0,2.249e-09,68.0,1.051e-08,2.249e-09,4.74236228055175e-05,,
45,60.0,2.362e-09,70.0,7.689e-09,2.362e-09,4.860041152089146e-05,,
46,60.0,1.395e-09,72.0,6.136e-09,1.395e-09,3.73496987939662e-05,,
47,60.0,2.192e-09,74.0,6.789e-09,2.192e-09,4.68187996428785e-05,,
48,60.0,3.3539999999999998e-09,76.0,8.260999999999999e-09,3.3539999999999998e-09,5.7913728942281034e-05,,
49,60.0,2.731e-09,78.0,7.683e-09,2.731e-09,5.225897052181568e-05,,
50,60.0,2.208e-09,80.0,6.912e-09,2.208e-09,4.698936049788292e-05,,
51,60.0,1.807e-09,82.0,6.217e-09,1.807e-09,4.2508822613664564e-05,,
52,60.0,2.458e-09,84.0,7.266e-09,2.458e-09,4.957822102496216e-05,,
53,60.0,3.322e-09,86.0,8.724e-09,3.322e-09,5.763679380395825e-05,,
54,60.0,2.535e-09,88.0,8.039e-09,2.535e-09,5.0348783500696417e-05,,
55,60.0,1.669e-09,90.0,6.693e-09,1.669e-09,4.0853396431630995e-05,,
56,60.0,2.096e-09,92.0,7.3629999999999995e-09,2.096e-09,4.578209256903839e-05,,
57,60.0,2.412e-09,94.0,8.468e-09,2.412e-09,4.91121166312347e-05,,
58,60.0,3.152e-09,96.0,9.388e-09,3.152e-09,5.6142675390472795e-05,,
59,60.0,2.361e-09,98.0,8.644e-09,2.361e-09,4.859012245302537e-05,,
60,60.0,1.467e-09,100.0,7.805e-09,1.467e-09,3.8301436004411115e-05,,
61,64.0,1.7713999999999998e-07,-20.0,-2.667e-09,1.7713999999999998e-07,0.000420880030412468,,
62,64.0,1.38587e-07,-18.0,2.2939999999999997e-09,1.38587e-07,0.0003722727494727488,,
63,64.0,1.08236e-07,-16.0,4.032e-09,1.08236e-07,0.0003289924011280504,,
64,64.0,7.923199999999999e-08,-14.0,8.161000000000001e-09,7.923199999999999e-08,0.0002814817933721469,,
65,64.0,6.0925e-08,-12.0,7.3770000000000005e-09,6.0925e-08,0.00024682990094394966,,
66,64.0,4.3656e-08,-10.0,6.408e-09,4.3656e-08,0.00020894018282752603,,
67,64.0,3.0616e-08,-8.0,4.574e-09,3.0616e-08,0.00017497428382479523,,
68,64.0,1.9729e-08,-6.0,7.874e-09,1.9729e-08,0.00014045995870709915,,
69,64.0,1.2552e-08,-4.0,5.273e-09,1.2552e-08,0.00011203570859328735,,
