,V_Drain,I_Drain,V_Gate,I_Gate
0,-8e-07,-3.63e-10,0.0,-4.29e-10
1,2.0,4.6e-10,1e-06,2.06e-10
2,4.0,3.14e-10,3.1e-06,7.9e-11
3,6.0,-5.9e-11,-1.3e-06,-6.63e-10
4,8.0,2.07e-10,-2.3e-06,-1.31e-10
5,10.0,6.87e-10,-6e-07,1.87e-10
6,12.0,7.25e-10,2e-07,2.89e-10
7,14.0,1.02e-10,1.5e-06,-6.67e-10
8,16.0,1.7e-11,-7e-07,-6.66e-10
9,18.0,8.26e-10,7e-07,2.5e-10
10,20.0,1.056e-09,2.3e-06,5.5e-10
11,22.0,2.06e-10,-9e-07,-7.22e-10
12,24.0,2.42e-10,-1.6e-06,-4.52e-10
13,26.0,9.54e-10,1.2e-06,1.55e-10
14,28.0,9.05e-10,3e-07,9.5e-11
15,30.0,3.95e-10,-6e-07,-7.2e-10
16,32.0,4.77e-10,-2e-07,-5.58e-10
17,34.0,1.213e-09,-1.4e-06,7.5e-11
18,36.0,1.534e-09,2.4e-06,2.38e-10
19,38.0,8.96e-10,7e-07,-1.136e-09
20,40.0,8.56e-10,-4.7e-06,-1.583e-09
21,42.0,2.165e-09,-1.1e-06,-8.09e-10
22,44.0,3.221e-09,4e-07,-6.25e-10
23,46.0,2.9280000000000002e-09,8e-07,-2.199e-09
24,48.0,3.624e-09,-1.7e-06,-2.691e-09
25,50.0,6.016e-09,-1e-06,-9.34e-10
26,52.0,8.646e-09,-4.6e-06,-1.3e-11
27,54.0,1.0143e-08,-4.1e-06,-1.449e-09
28,56.0,1.3132e-08,-2.4e-06,-2.713e-09
29,58.0,1.8493e-08,-6e-07,-2.087e-09
30,60.0,2.5466e-08,-1.8e-06,-2.703e-09
31,62.0,3.2215e-08,-1.2e-06,-4.446e-09
32,64.0,4.1669999999999995e-08,-1.6e-06,-6.981000000000001e-09
33,66.0,5.3434e-08,-2e-06,-8.166e-09
34,68.0,6.9184e-08,-5.1e-06,-1.0507e-08
35,70.0,8.245499999999999e-08,1.6e-06,-1.2719e-08
36,72.0,9.897e-08,-5e-07,-1.6526000000000002e-08
37,74.0,1.2151e-07,-9.1e-06,-1.8718e-08
38,76.0,1.05743e-07,-5.2e-06,-1.4223e-08
39,78.0,1.4077500000000001e-07,-5.9e-06,-2.0666e-08
40,80.0,1.36766e-07,1.7e-06,-1.5038e-08
41,82.0,1.76344e-07,-9.1e-06,-2.1722e-08
42,84.0,1.79107e-07,-3e-06,-1.3428e-08
43,86.0,1.94512e-07,2.5e-06,-8.822e-09
44,88.0,2.48991e-07,-4.8e-06,-1.6917e-08
45,90.0,2.63821e-07,-2.5e-06,-8.413e-09
46,92.0,2.89824e-07,-8e-07,-4.288e-09
47,94.0,3.17862e-07,-2.9e-06,-4.951e-09
48,96.0,3.5624800000000003e-07,1.6e-06,-6.657999999999999e-09
49,98.0,3.99569e-07,-2.1e-06,-5.363e-09
50,100.0,4.37588e-07,2.2e-06,-4.2730000000000004e-09
51,9e-07,3.38e-10,10.0,2.257e-09
52,2.0,-5.11e-10,10.0,3.19e-10
53,4.0,-5.6e-10,10.0,-4.8e-11
54,6.0,3.86e-10,10.0,1.042e-09
55,8.0,9.57e-10,10.0,1.6650000000000001e-09
56,10.0,-6.1e-11,10.0,1.74e-10
57,12.0,-5.27e-10,10.0,-5.96e-10
58,14.0,5.26e-10,10.0,8.56e-10
59,16.0,1.301e-09,10.0,1.694e-09
60,18.0,1.28e-10,10.0,1.97e-10
61,20.0,-3.81e-10,10.0,-7.11e-10
62,22.0,6.68e-10,10.0,8.06e-10
63,24.0,1.367e-09,10.0,1.694e-09
64,26.0,2.74e-10,10.0,1.38e-10
65,28.0,-2.01e-10,10.0,-7.07e-10
66,30.0,6.9e-10,10.0,7.02e-10
67,32.0,1.421e-09,10.0,1.4449999999999999e-09
68,34.0,4.33e-10,10.0,3.23e-10
