,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,-60.0,-2.8810000000000003e-09,20.0,8.26e-10,2.8810000000000003e-09,5.3674947601278574e-05,,
1,-60.0,-1.784e-09,18.0,3.53e-10,1.784e-09,4.223742416388575e-05,,
2,-60.0,-5.82e-10,16.0,1.098e-09,5.82e-10,2.4124676163629636e-05,,
3,-60.0,-9.14e-10,14.0,-1.9e-11,9.14e-10,3.0232432915661948e-05,,
4,-60.0,-1.66e-10,12.0,-2.09e-10,1.66e-10,1.2884098726725126e-05,,
5,-60.0,-3.73e-10,10.0,-2.53e-10,3.73e-10,1.9313207915827966e-05,,
6,-60.0,4.83e-10,8.0,-1.45e-10,4.83e-10,2.197726097583591e-05,,
7,-60.0,-3.43e-10,6.00001,-1.5260000000000001e-09,3.43e-10,1.8520259177452133e-05,,
8,-60.0,-8.02e-10,4.00001,-2.395e-09,8.02e-10,2.8319604517012594e-05,,
9,-60.0,-8.8e-11,2.0,-1.36e-09,8.8e-11,9.38083151964686e-06,,
10,-60.0,6.7e-10,-2e-07,-5.82e-10,6.7e-10,2.588435821108957e-05,,
11,-60.0,-2.26e-10,-1.9999900000000002,-1.951e-09,2.26e-10,1.5033296378372909e-05,,
12,-60.0,4.45e-10,-4.0,-3.68e-10,4.45e-10,2.1095023109728988e-05,,
13,-60.0,1.32e-10,-6.0,-8.16e-10,1.32e-10,1.1489125293076058e-05,,
14,-60.0,-8.99e-10,-8.0,-2.247e-09,8.99e-10,2.99833287011299e-05,,
15,-60.0,-4.5e-10,-10.0,-1.852e-09,4.5e-10,2.1213203435596424e-05,,
16,-60.0,1e-12,-12.0,-1.303e-09,1e-12,1e-06,,
17,-60.0,4.3e-11,-14.0,-1.7879999999999998e-09,4.3e-11,6.557438524302001e-06,,
18,-60.0,-1.214e-09,-16.0,-3.5460000000000004e-09,1.214e-09,3.484250278036869e-05,,
19,-60.0,-8.31e-10,-18.0,-5.107000000000001e-09,8.31e-10,2.882707061079915e-05,,
20,-60.0,-2.308e-09,-20.0,-5.207000000000001e-09,2.308e-09,4.8041648597857256e-05,,
21,-60.0,-3.858e-09,-22.0,-5.991999999999999e-09,3.858e-09,6.211280061307813e-05,,
22,-60.0,-4.19e-09,-24.0,-6.713e-09,4.19e-09,6.473020933072903e-05,,
23,-60.0,-5.918e-09,-26.0,-9.058e-09,5.918e-09,7.692853826766761e-05,,
24,-60.0,-9.464e-09,-28.0,-1.2211000000000001e-08,9.464e-09,9.728309205612247e-05,,
25,-60.0,-1.3038e-08,-30.0,-1.4729e-08,1.3038e-08,0.00011418406193510546,,
26,-60.0,-1.7969e-08,-32.0,-1.8698e-08,1.7969e-08,0.00013404849868610988,,
27,-60.0,-2.1659000000000002e-08,-34.0,-1.7722e-08,2.1659000000000002e-08,0.00014716996976285617,,
28,-60.0,-3.2435e-08,-36.0,-1.7463e-08,3.2435e-08,0.00018009719598039277,,
29,-60.0,-4.6342e-08,-38.0,-1.8588e-08,4.6342e-08,0.00021527192106728644,,
30,-60.0,-5.0172999999999995e-08,-40.0,-1.6325000000000002e-08,5.0172999999999995e-08,0.00022399330347133147,,
31,-60.0,-7.389000000000001e-08,-42.0,-2.697e-08,7.389000000000001e-08,0.0002718271509617831,,
32,-60.0,-8.5721e-08,-44.0,-1.8909e-08,8.5721e-08,0.00029278148848586725,,
33,-60.0,-1.0104100000000001e-07,-46.0,-1.7667e-08,1.0104100000000001e-07,0.0003178694700659376,,
34,-60.0,-1.15572e-07,-48.0,-1.3778999999999999e-08,1.15572e-07,0.0003399588210357248,,
35,-60.0,-1.26211e-07,-50.0,-1.4258e-08,1.26211e-07,0.00035526187524134923,,
36,-60.0,-1.47503e-07,-52.0,-1.554e-08,1.47503e-07,0.0003840611930409007,,
37,-60.0,-1.71579e-07,-54.0,-1.5130999999999998e-08,1.71579e-07,0.0004142209555297752,,
38,-60.0,-1.9361899999999998e-07,-56.0,-1.2131000000000001e-08,1.9361899999999998e-07,0.00044002159037938125,,
39,-60.0,-2.13881e-07,-58.0,-1.4281999999999998e-08,2.13881e-07,0.00046247270189709574,,
40,-60.0,-2.2828399999999998e-07,-60.0,-2.1372e-08,2.2828399999999998e-07,0.00047779074917792203,,
41,-60.0,-2.5138e-07,-62.0,-1.7028000000000002e-08,2.5138e-07,0.0005013781008380801,,
42,-60.0,-2.6927600000000004e-07,-64.0,-1.9985e-08,2.6927600000000004e-07,0.0005189181052921549,,
43,-60.0,-2.76591e-07,-66.0,-2.1059e-08,2.76591e-07,0.0005259191953142612,,
44,-60.0,-3.20786e-07,-68.0,-3.6753e-08,3.20786e-07,0.0005663797312757581,,
45,-60.0,-3.3100299999999996e-07,-70.0,-3.0662e-08,3.3100299999999996e-07,0.0005753286017572914,,
46,-60.0,-3.44987e-07,-72.0,-2.9514999999999997e-08,3.44987e-07,0.0005873559397843866,,
47,-60.0,-3.68638e-07,-74.0,-2.9358e-08,3.68638e-07,0.0006071556637304803,,
48,-60.0,-3.80229e-07,-76.0,-3.2909e-08,3.80229e-07,0.0006166271158487924,,
49,-60.0,-3.961e-07,-78.0,-3.4303e-08,3.961e-07,0.0006293647591023825,,
50,-60.0,-3.89953e-07,-80.0,-2.7458e-08,3.89953e-07,0.0006244621685898994,,
51,-60.0,-4.08146e-07,-82.0,-3.176e-08,4.08146e-07,0.0006388630526176952,,
52,-60.0,-4.29827e-07,-84.0,-3.255e-08,4.29827e-07,0.0006556119278963737,,
53,-60.0,-4.3312199999999995e-07,-86.0,-3.1395e-08,4.3312199999999995e-07,0.0006581200498389332,,
54,-60.0,-4.35351e-07,-88.0,-2.4085e-08,4.35351e-07,0.0006598113366713246,,
55,-60.0,-4.3759099999999996e-07,-90.0,-2.7642000000000004e-08,4.3759099999999996e-07,0.0006615066137235515,,
56,-60.0,-4.50376e-07,-92.0,-2.118e-08,4.50376e-07,0.0006711005885856456,,
57,-60.0,-4.62922e-07,-94.0,-2.0743e-08,4.62922e-07,0.0006803837152666134,,
58,-60.0,-4.72864e-07,-96.0,-2.1354e-08,4.72864e-07,0.0006876510743102203,,
59,-60.0,-4.6892499999999997e-07,-98.0,-1.7382e-08,4.6892499999999997e-07,0.0006847809868855881,,
60,-60.0,-4.79245e-07,-100.0,-1.2073e-08,4.79245e-07,0.0006922752342818569,,
61,-64.0,-1.0752999999999999e-08,20.0,9.443e-09,1.0752999999999999e-08,0.00010369667304209908,,
62,-64.0,-8.771999999999999e-09,18.0,6.952000000000001e-09,8.771999999999999e-09,9.365895579174476e-05,,
63,-64.0,-6.467000000000001e-09,16.0,6.5269999999999995e-09,6.467000000000001e-09,8.041765975207188e-05,,
64,-64.0,-4.8420000000000004e-09,14.0,4.943e-09,4.8420000000000004e-09,6.958448102845922e-05,,
65,-64.0,-4.839e-09,12.0,2.581e-09,4.839e-09,6.956292115775472e-05,,
66,-64.0,-3.198e-09,10.0,2.606e-09,3.198e-09,5.655086206239477e-05,,
67,-64.0,-1.719e-09,8.0,3.0249999999999998e-09,1.719e-09,4.146082488325576e-05,,
68,-64.0,-1.7050000000000002e-09,6.0,1.682e-09,1.7050000000000002e-09,4.129164564412516e-05,,
69,-64.0,-1.537e-09,4.0,6.63e-10,1.537e-09,3.920459156782532e-05,,
70,-64.0,-7.79e-10,2.0,2.76e-10,7.79e-10,2.7910571473905726e-05,,
71,-64.0,-2.72e-10,-2.1e-06,3.83e-10,2.72e-10,1.6492422502470642e-05,,
72,-64.0,-4.46e-10,-2.0,5.07e-10,4.46e-10,2.1118712081942876e-05,,
73,-64.0,1.71e-10,-4.0,4.64e-10,1.71e-10,1.3076696830622021e-05,,
74,-64.0,-4.77e-10,-6.0,2.95e-10,4.77e-10,2.1840329667841556e-05,,
75,-64.0,-9.06e-10,-8.0,-2.62e-10,9.06e-10,3.0099833886584822e-05,,
76,-64.0,-6.68e-10,-10.0,2.48e-10,6.68e-10,2.584569596664017e-05,,
77,-64.0,2.27e-10,-12.0,1.276e-09,2.27e-10,1.5066519173319364e-05,,
78,-64.0,-6.02e-10,-14.0,1.29e-10,6.02e-10,2.4535688292770596e-05,,
79,-64.0,-9.15e-10,-16.0,-5.67e-10,9.15e-10,3.024896692450835e-05,,
80,-64.0,-6.66e-10,-18.0,-5.95e-10,6.66e-10,2.580697580112788e-05,,
81,-64.0,-1.461e-09,-20.0,-1.224e-09,1.461e-09,3.8223029707232784e-05,,
82,-64.0,-9.55e-10,-22.0,-4.88e-10,9.55e-10,3.090307428072489e-05,,
83,-64.0,1.65e-10,-24.0,6.3e-10,1.65e-10,1.284523257866513e-05,,
84,-64.0,-7.01e-10,-26.0,-1.159e-09,7.01e-10,2.6476404589747452e-05,,
85,-64.0,-2.32e-10,-28.0,-1.16e-10,2.32e-10,1.5231546211727817e-05,,
86,-64.0,-5.31e-10,-30.0,-2.35e-10,5.31e-10,2.3043437243605827e-05,,
87,-64.0,-1.3220000000000002e-09,-32.0,-1.2220000000000001e-09,1.3220000000000002e-09,3.635931792539569e-05,,
88,-64.0,-1.667e-09,-34.0,-1.308e-09,1.667e-09,4.0828911325187205e-05,,
89,-64.0,-1.7119999999999999e-09,-36.0,-4.96e-10,1.7119999999999999e-09,4.13763217311544e-05,,
90,-64.0,-1.936e-09,-38.0,4.8e-11,1.936e-09,4.4e-05,,
91,-64.0,-3.724e-09,-40.0,-1.3420000000000001e-09,3.724e-09,6.1024585209569427e-05,,
92,-64.0,-6.091e-09,-42.0,-2.3749999999999998e-09,6.091e-09,7.804485889538144e-05,,
93,-64.0,-8.3e-09,-44.0,-3.085e-09,8.3e-09,9.110433579144299e-05,,
94,-64.0,-1.0963e-08,-46.0,-3.102e-09,1.0963e-08,0.00010470434565957614,,
95,-64.0,-1.8073e-08,-48.0,-5.123e-09,1.8073e-08,0.00013443585831168707,,
96,-64.0,-2.4106e-08,-50.0,-7.3070000000000005e-09,2.4106e-08,0.00015526107045875988,,
97,-64.0,-3.2628e-08,-52.0,-8.123000000000001e-09,3.2628e-08,0.00018063222303896944,,
98,-64.0,-4.1658e-08,-54.0,-9.337e-09,4.1658e-08,0.0002041029152168092,,
99,-64.0,-5.3924e-08,-56.0,-1.1458999999999999e-08,5.3924e-08,0.0002322154172315008,,
100,-64.0,-6.7414e-08,-58.0,-1.1750000000000001e-08,6.7414e-08,0.0002596420613074854,,
101,-64.0,-8.825e-08,-60.0,-1.501e-08,8.825e-08,0.00029706901555025895,,
102,-64.0,-1.14525e-07,-62.0,-1.6513999999999998e-08,1.14525e-07,0.0003384154251803543,,
103,-64.0,-1.32896e-07,-64.0,-1.3761000000000002e-08,1.32896e-07,0.0003645490364820623,,
104,-64.0,-1.68752e-07,-66.0,-1.5799e-08,1.68752e-07,0.0004107943524441396,,
105,-64.0,-2.06613e-07,-68.0,-2.9751e-08,2.06613e-07,0.0004545470272700065,,
106,-64.0,-2.24493e-07,-70.0,-2.1014e-08,2.24493e-07,0.00047380692270164226,,
107,-64.0,-2.49218e-07,-72.0,-2.0314000000000002e-08,2.49218e-07,0.0004992173875177025,,
108,-64.0,-2.70575e-07,-74.0,-1.8708e-08,2.70575e-07,0.0005201682420140622,,
109,-64.0,-3.1716e-07,-76.0,-3.5623e-08,3.1716e-07,0.0005631696014523511,,
110,-64.0,-3.24437e-07,-78.0,-2.6011e-08,3.24437e-07,0.0005695937148529643,,
111,-64.0,-3.50889e-07,-80.0,-2.6923e-08,3.50889e-07,0.0005923588439451208,,
112,-64.0,-3.72962e-07,-82.0,-2.1730999999999998e-08,3.72962e-07,0.0006107061486508875,,
113,-64.0,-4.06369e-07,-84.0,-4.37e-08,4.06369e-07,0.0006374707836442388,,
114,-64.0,-4.3350900000000005e-07,-86.0,-5.371400000000001e-08,4.3350900000000005e-07,0.0006584140034962805,,
115,-64.0,-4.35014e-07,-88.0,-3.0605e-08,4.35014e-07,0.0006595559112008625,,
116,-64.0,-4.49214e-07,-90.0,-2.941e-08,4.49214e-07,0.0006702342873950869,,
117,-64.0,-4.6383499999999997e-07,-92.0,-2.7962e-08,4.6383499999999997e-07,0.0006810543296977121,,
