,V_Drain,I_Drain,V_Gate,I_Gate
0,8e-07,-8.24e-10,0.0,-896.4955199999999
1,-2.0,-4.9e-11,3.37e-10,-890.2077199999999
2,-4.0,-1.4630000000000002e-09,2.619e-09,76.36502
3,-6.0,-2.652e-09,1.44e-09,1597.22
4,-8.0,-2.8599999999999996e-09,4.49e-10,1781.74
5,-10.0,-1.57e-09,1.5390000000000002e-09,-714.7498400000001
6,-12.0,-6.63e-10,2.225e-09,314.60674
7,-14.0,-1.729e-09,6.12e-10,3431.37
8,-16.0,-2.184e-09,-3.46e-10,4624.28
9,-18.0,-1.283e-09,8.67e-10,807.3817799999999
10,-20.0,-4.11e-10,1.865e-09,375.33512
11,-22.0,-1.7050000000000002e-09,2.43e-10,5349.79
12,-24.0,-2.134e-09,-6.1e-10,-655.7377
13,-26.0,-1.095e-09,7.96e-10,-1758.79
14,-28.0,-4.55e-10,1.559e-09,577.29314
15,-30.0,-1.609e-09,1.42e-10,7042.25
16,-32.0,-2.168e-09,-7e-10,-571.42857
17,-34.0,-1.236e-09,6.99e-10,143.06152
18,-36.0,-5.29e-10,1.565e-09,-958.46645
19,-38.0,-1.586e-09,4.38e-10,2511.42
20,-40.0,-2.121e-09,-4.19e-10,-5727.92
21,-42.0,-1.51e-09,5.93e-10,505.90219
22,-44.0,-9.85e-10,1.24e-09,-806.45161
23,-46.0,-1.767e-09,7.09e-10,1410.44
24,-48.0,-2.289e-09,3.18e-10,5660.38
25,-50.0,-2.203e-09,1.067e-09,-374.88285
26,-52.0,-2.045e-09,1.6420000000000001e-09,121.80268000000001
27,-54.0,-2.5600000000000003e-09,1.935e-09,1188.63
28,-56.0,-3.592e-09,1.499e-09,-733.82255
29,-58.0,-3.913e-09,2.011e-09,198.90601999999998
30,-60.0,-3.757e-09,3.224e-09,155.08685
31,-62.0,-4.136000000000001e-09,4.1699999999999995e-09,359.71223
32,-64.0,-5.6179999999999994e-09,3.631e-09,192.78436000000002
33,-66.0,-6.701e-09,3.742e-09,-133.61838999999998
34,-68.0,-6.411e-09,5.6810000000000005e-09,246.43549
35,-70.0,-6.4e-09,7.117e-09,379.37332999999995
36,-72.0,-8.244000000000001e-09,6.208e-09,257.73196
37,-74.0,-9.512000000000001e-09,5.717e-09,262.37537000000003
38,-76.0,-9.352e-09,6.736999999999999e-09,282.02464
39,-78.0,-9.361e-09,7.3e-09,-41.095890000000004
40,-80.0,-1.0993e-08,6.444e-09,589.6958400000001
41,-82.0,-1.2098e-08,5.970999999999999e-09,854.12829
42,-84.0,-1.2479e-08,7.172e-09,488.00892000000005
43,-86.0,-1.2823e-08,7.710000000000001e-09,207.5227
44,-88.0,-1.3841000000000001e-08,7.68e-09,494.79167
45,-90.0,-1.4821e-08,7.203000000000001e-09,236.01277000000002
46,-92.0,-1.5507e-08,7.9e-09,-189.87341999999998
47,-94.0,-1.5751e-08,8.609e-09,336.85677999999996
48,-96.0,-1.6436e-08,9.057e-09,651.42983
49,-98.0,-1.781e-08,8.256999999999999e-09,278.55152999999996
50,-100.0,-1.8642000000000002e-08,8.404e-09,-154.68823999999998
51,1.1e-06,2.493e-09,-2.53e-09,3952570000.0
52,-2.0,1.89e-10,-1.6400000000000001e-09,6097560000.0
53,-4.0,-1.28e-10,-5.16e-10,19379840000.0
54,-6.0,4.3e-11,-8.1e-11,123456790000.0
55,-8.0,-1.64e-10,-1.47e-10,68027210000.0
56,-10.0,-7.72e-10,-9.09e-10,11001100000.0
57,-12.0,-7.92e-10,-7.42e-10,13477090000.0
58,-14.0,-5.51e-10,4.27e-10,-23419200000.0
59,-16.0,-2.171e-09,2.475e-09,-4040400000.0
60,-18.0,-3.607e-09,1.884e-09,-5307860000.0
61,-20.0,-3.783e-09,1.366e-09,-7320640000.0
62,-22.0,-2.3280000000000002e-09,2.064e-09,-4844960000.0
63,-24.0,-1.444e-09,2.184e-09,-4578750000.0
64,-26.0,-2.25e-09,4.89e-10,-20449900000.0
65,-28.0,-2.51e-09,-4.78e-10,20920500000.0
66,-30.0,-1.395e-09,8.74e-10,-11441650000.0
67,-32.0,-6.03e-10,1.627e-09,-6146280000.0
68,-34.0,-1.626e-09,2e-10,-50000000000.0
69,-36.0,-2.099e-09,-6.61e-10,15128590000.0
70,-38.0,-1.246e-09,5.02e-10,-19920320000.0
71,-40.0,-5.94e-10,1.1640000000000001e-09,-8591070000.0
72,-42.0,-1.414e-09,1.99e-10,-50251260000.0
73,-44.0,-1.754e-09,-5.39e-10,18552880000.0
74,-46.0,-1.324e-09,3e-10,-33333330000.0
75,-48.0,-9.15e-10,7.1e-10,-14084510000.0
76,-50.0,-1.3220000000000002e-09,2.41e-10,-41493780000.0
77,-52.0,-1.7310000000000001e-09,-3.64e-10,27472530000.0
78,-54.0,-1.585e-09,1.54e-10,-64935060000.0
79,-56.0,-1.2379999999999999e-09,7.64e-10,-13089010000.0
80,-58.0,-1.348e-09,8.9e-10,-11235960000.0
81,-60.0,-2.2e-09,-1.3e-11,769230770000.0
82,-62.0,-2.42e-09,1.16e-10,-86206900000.0
83,-64.0,-1.976e-09,1.3730000000000001e-09,-7283320000.0
84,-66.0,-1.9950000000000002e-09,2.141e-09,-4670710000.0
85,-68.0,-3.297e-09,1.168e-09,-8561640000.0
86,-70.0,-4.317e-09,9.3e-10,-10752690000.0
87,-72.0,-3.64e-09,2.9470000000000003e-09,-3393280000.0
88,-74.0,-3.548e-09,4.376e-09,-2285190000.0
89,-76.0,-5.4490000000000005e-09,3.5010000000000002e-09,-2856330000.0
90,-78.0,-6.6410000000000005e-09,3.276e-09,-3052500000.0
91,-80.0,-6.4600000000000004e-09,5.377e-09,-1859770000.0
92,-82.0,-6.2629999999999996e-09,6.784e-09,-1474060000.0
93,-84.0,-8.208e-09,5.84e-09,-1712330000.0
94,-86.0,-9.428e-09,4.815e-09,-2076840000.0
95,-88.0,-9.419e-09,5.981999999999999e-09,-1671680000.0
96,-90.0,-9.484e-09,6.860000000000001e-09,-1457730000.0
97,-92.0,-1.1235999999999999e-08,6.245000000000001e-09,-1601280000.0
98,-94.0,-1.2424e-08,5.749999999999999e-09,-1739130000.0
99,-96.0,-1.2725e-08,6.9320000000000005e-09,-1442590000.0
100,-98.0,-1.3085e-08,7.627000000000001e-09,-1311130000.0
101,-100.0,-1.4326e-08,7.617e-09,-1312850000.0
102,-1.1e-06,4.177e-09,-5.141e-09,3890290000.0
103,-2.0,5.44e-10,-2.8089999999999997e-09,7119970000.0
104,-4.0,3.81e-10,-3.66e-10,54644810000.0
105,-6.0,4.87e-10,3.12e-10,-64102560000.0
106,-8.0,-5.94e-10,-8.6e-10,23255810000.0
107,-10.0,-1.144e-09,-1.479e-09,13522650000.0
108,-12.0,-1.95e-10,-7.7e-11,259740260000.0
109,-14.0,5e-11,1.1119999999999999e-09,-17985610000.0
110,-16.0,-4.926e-09,3.382e-09,-5913660000.0
111,-18.0,-8.994e-09,6.117e-09,-3269570000.0
112,-20.0,-9.664e-09,9.12e-09,-2192980000.0
113,-22.0,-9.137999999999999e-09,1.0180000000000001e-08,-1964640000.0
114,-24.0,-9.754000000000001e-09,8.106e-09,-2467310000.0
115,-26.0,-9.556e-09,6.646e-09,-3009330000.0
116,-28.0,-7.416e-09,7.0179999999999995e-09,-2849810000.0
117,-30.0,-5.672e-09,6.687e-09,-2990880000.0
118,-32.0,-5.889e-09,4.14e-09,-4830920000.0
119,-34.0,-5.7289999999999996e-09,2.637e-09,-7584380000.0
120,-36.0,-4.1189999999999995e-09,3.541e-09,-5648120000.0
121,-38.0,-2.959e-09,3.867e-09,-5171970000.0
122,-40.0,-3.862e-09,1.971e-09,-10147130000.0
123,-42.0,-4.16e-09,9.66e-10,-20703930000.0
124,-44.0,-2.913e-09,2.222e-09,-9000900000.0
125,-46.0,-1.957e-09,2.854e-09,-7007710000.0
126,-48.0,-3.0259999999999997e-09,1.237e-09,-16168150000.0
127,-50.0,-3.4460000000000003e-09,2.51e-10,-79681270000.0
128,-52.0,-2.39e-09,1.612e-09,-12406950000.0
129,-54.0,-1.5140000000000001e-09,2.29e-09,-8733620000.0
130,-56.0,-2.64e-09,5.8e-10,-34482760000.0
131,-58.0,-3.132e-09,-9e-11,222222220000.0
132,-60.0,-2.032e-09,1.318e-09,-15174510000.0
133,-62.0,-1.46e-09,1.884e-09,-10615710000.0
134,-64.0,-2.518e-09,4.41e-10,-45351470000.0
135,-66.0,-3.095e-09,-1.46e-10,136986300000.0
136,-68.0,-2.137e-09,1.409e-09,-14194460000.0
137,-70.0,-1.6320000000000002e-09,2.258e-09,-8857400000.0
138,-72.0,-2.902e-09,9.46e-10,-21141650000.0
139,-74.0,-3.774e-09,4.15e-10,-48192770000.0
140,-76.0,-3.0059999999999998e-09,2.203e-09,-9078530000.0
141,-78.0,-2.637e-09,3.3939999999999997e-09,-5892750000.0
142,-80.0,-4.365e-09,2.308e-09,-8665510000.0
143,-82.0,-5.459e-09,2.028e-09,-9861930000.0
144,-84.0,-5.049e-09,4.11e-09,-4866180000.0
145,-86.0,-4.996e-09,5.627e-09,-3554290000.0
146,-88.0,-6.787e-09,4.629e-09,-4320590000.0
147,-90.0,-7.954999999999999e-09,4.4890000000000005e-09,-4455340000.0
148,-92.0,-7.563999999999999e-09,6.504999999999999e-09,-3074560000.0
149,-94.0,-7.754e-09,7.648e-09,-2615060000.0
150,-96.0,-9.715e-09,6.197e-09,-3227370000.0
151,-98.0,-1.0926e-08,5.296999999999999e-09,-3775720000.0
152,-100.0,-1.0582e-08,6.74e-09,-2967360000.0
153,4e-07,4.62e-09,-5.636e-09,5322920000.0
154,-2.0,9.06e-10,-2.788e-09,10760400000.0
155,-4.0,6.8e-10,-7.08e-10,42372880000.0
156,-6.0,3.33e-10,-1.42e-10,211267610000.0
157,-8.0,-5.17e-10,-1.1640000000000001e-09,25773200000.0
158,-10.0,-7.31e-10,-1.3170000000000001e-09,22779040000.0
159,-12.0,-1.14e-10,-1.01e-10,297029700000.0
160,-14.0,-1.911e-09,2.525e-09,-11881190000.0
161,-16.00001,-1.0662e-08,8.765e-09,-3422700000.0
162,-18.00001,-1.5451e-08,1.1967e-08,-2506890000.0
163,-20.00001,-1.6328e-08,1.5025e-08,-1996670000.0
164,-22.0,-1.6631000000000002e-08,1.595e-08,-1880880000.0
165,-24.0,-1.7854000000000002e-08,1.4912e-08,-2011800000.0
166,-26.0,-1.8323e-08,1.4476e-08,-2072400000.0
167,-28.0,-1.6564000000000002e-08,1.4869e-08,-2017620000.0
168,-30.0,-1.5249999999999998e-08,1.4504999999999998e-08,-2068250000.0
169,-32.0,-1.4694e-08,1.1729e-08,-2557760000.0
170,-34.0,-1.3685e-08,9.858e-09,-3043210000.0
171,-36.0,-1.1252e-08,9.644e-09,-3110740000.0
172,-38.0,-9.258999999999999e-09,8.835e-09,-3395590000.0
173,-40.0,-9.001e-09,6.164e-09,-4866970000.0
174,-42.0,-8.369e-09,4.671e-09,-6422610000.0
175,-44.0,-6.557e-09,5.0439999999999995e-09,-5947660000.0
176,-46.0,-5.372e-09,5.017e-09,-5979670000.0
177,-48.0,-5.9609999999999996e-09,3.166e-09,-9475680000.0
178,-50.0,-5.816e-09,2.237e-09,-13410820000.0
179,-52.0,-4.504e-09,3.1630000000000003e-09,-9484670000.0
180,-54.0,-3.848e-09,3.152e-09,-9517770000.0
181,-56.0,-4.587e-09,1.7000000000000001e-09,-17647060000.0
182,-58.0,-4.6689999999999995e-09,1.154e-09,-25996530000.0
183,-60.0,-3.607e-09,2.156e-09,-13914660000.0
184,-62.0,-3.018e-09,2.413e-09,-12432660000.0
185,-64.0,-3.862e-09,1.024e-09,-29296880000.0
186,-66.0,-3.796e-09,8.9e-10,-33707870000.0
187,-68.0,-2.9749999999999998e-09,1.711e-09,-17533610000.0
188,-70.0,-2.701e-09,1.8279999999999999e-09,-16411380000.0
189,-72.0,-3.486e-09,5.82e-10,-51546390000.0
190,-74.0,-3.234e-09,9.8e-10,-30612240000.0
191,-76.0,-2.7800000000000003e-09,1.5260000000000001e-09,-19659240000.0
192,-78.0,-2.957e-09,1.5210000000000002e-09,-19723870000.0
193,-80.0,-3.559e-09,7e-10,-42857140000.0
194,-82.0,-3.659e-09,1.1310000000000001e-09,-26525200000.0
195,-84.0,-3.3279999999999997e-09,2.079e-09,-14430010000.0
196,-86.0,-3.607e-09,2.404e-09,-12479200000.0
197,-88.0,-4.576e-09,1.7480000000000002e-09,-17162470000.0
198,-90.0,-4.985e-09,2.515e-09,-11928430000.0
199,-92.0,-4.9070000000000005e-09,3.5770000000000004e-09,-8386920000.0
200,-94.0,-5.8e-09,4.027e-09,-7449710000.0
201,-96.0,-6.854e-09,3.9900000000000005e-09,-7518800000.0
202,-98.0,-7.2150000000000004e-09,5.1790000000000004e-09,-5792620000.0
203,-100.0,-7.42e-09,6.2439999999999995e-09,-4804610000.0
204,6e-07,4.3e-09,-4.7339999999999996e-09,8449510000.0
205,-2.0,6.68e-10,-2.9599999999999997e-09,13513510000.0
206,-4.0,2.79e-10,-1.002e-09,39920160000.0
207,-6.0,7.52e-10,-2.8e-11,1428570000000.0
208,-8.000010000000001,-1.88e-10,-1.006e-09,39761430000.0
209,-10.0,-6.67e-10,-1.7879999999999998e-09,22371360000.0
210,-12.0,-2.44e-10,-7.76e-10,51546390000.0
211,-14.000010000000001,-3.553e-09,3.205e-09,-12480500000.0
212,-16.00001,-1.2627e-08,1.1119000000000002e-08,-3597450000.0
213,-18.00001,-1.796e-08,1.4824e-08,-2698330000.0
214,-20.00001,-2.024e-08,1.7133000000000002e-08,-2334680000.0
215,-22.0,-2.1433e-08,1.8598e-08,-2150770000.0
216,-24.0,-2.314e-08,1.8483e-08,-2164150000.0
217,-26.0,-2.4887e-08,1.8252999999999998e-08,-2191420000.0
218,-28.0,-2.4460000000000002e-08,1.7975e-08,-2225310000.0
219,-30.0,-2.4790000000000002e-08,1.8517999999999997e-08,-2160060000.0
220,-32.0,-2.4691e-08,1.7283999999999998e-08,-2314280000.0
221,-34.0,-2.4496000000000003e-08,1.5285e-08,-2616940000.0
222,-36.0,-2.2935e-08,1.5226999999999998e-08,-2626910000.0
223,-38.0,-2.099e-08,1.4637e-08,-2732800000.0
224,-40.0,-2.0099e-08,1.2449e-08,-3213110000.0
225,-42.0,-1.9174e-08,1.0375e-08,-3855420000.0
226,-44.0,-1.6984e-08,9.67e-09,-4136500000.0
227,-46.0,-1.4709000000000001e-08,8.958e-09,-4465280000.0
228,-48.0,-1.4196e-08,7e-09,-5714290000.0
229,-50.0,-1.3504e-08,5.4269999999999996e-09,-7370550000.0
230,-52.0,-1.1627e-08,5.219e-09,-7664300000.0
231,-54.0,-1.0269e-08,5.251e-09,-7617600000.0
232,-56.0,-1.0136e-08,3.94e-09,-10152280000.0
233,-58.0,-1.0107999999999999e-08,2.7300000000000003e-09,-14652010000.0
234,-60.0,-9.152e-09,3.138e-09,-12746970000.0
235,-62.0,-7.923000000000001e-09,3.432e-09,-11655010000.0
236,-64.0,-8.349e-09,2.6279999999999996e-09,-15220700000.0
237,-66.0,-8.478e-09,1.728e-09,-23148150000.0
238,-68.0,-7.871e-09,2.1859999999999997e-09,-18298260000.0
239,-70.0,-6.874e-09,2.639e-09,-15157260000.0
240,-72.0,-7.249e-09,1.86e-09,-21505380000.0
241,-74.0,-7.713e-09,9.1e-10,-43956040000.0
242,-76.0,-6.814e-09,1.76e-09,-22727270000.0
243,-78.0,-5.806e-09,2.295e-09,-17429190000.0
244,-80.0,-6.512e-09,1.219e-09,-32813780000.0
245,-82.0,-7.003000000000001e-09,4.04e-10,-99009900000.0
246,-84.0,-6.121999999999999e-09,1.418e-09,-28208740000.0
247,-86.0,-5.457e-09,1.973e-09,-20273690000.0
248,-88.0,-6.176e-09,1.1119999999999999e-09,-35971220000.0
249,-90.0,-6.655e-09,4.22e-10,-94786730000.0
250,-92.0,-6.128e-09,1.341e-09,-29828490000.0
251,-94.0,-5.698e-09,2.414e-09,-16570010000.0
252,-96.0,-6.57e-09,1.686e-09,-23724790000.0
