,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,4.9307999999999994e-08,-20.0,9.49e-10,4.9307999999999994e-08,0.00022205404747493345,,
1,60.0,3.3885999999999997e-08,-18.0,4.269e-09,3.3885999999999997e-08,0.00018408150368790448,,
2,60.0,2.3442e-08,-16.0,5.482e-09,2.3442e-08,0.00015310780515702,,
3,60.0,1.4623999999999999e-08,-14.0,7.501e-09,1.4623999999999999e-08,0.00012092973166264779,,
4,60.0,8.706e-09,-11.99991,7.3119999999999996e-09,8.706e-09,9.330594836343501e-05,,
5,60.0,6.436e-09,-10.0,9.396e-09,6.436e-09,8.022468448052632e-05,,
6,60.0,4.033e-09,-8.0,8.402e-09,4.033e-09,6.350590523722971e-05,,
7,60.0,3.108e-09,-6.0,8.902e-09,3.108e-09,5.5749439459065415e-05,,
8,60.0,2.53e-09,-4.0,7.887e-09,2.53e-09,5.029910535983717e-05,,
9,60.0,1.487e-09,-2.0,8.367e-09,1.487e-09,3.856163896931768e-05,,
10,60.0,5.23e-10,1e-06,7.5e-09,5.23e-10,2.2869193252058542e-05,,
11,60.0,8.58e-10,2.0,7.663e-09,8.58e-10,2.929163703175362e-05,,
12,60.0,-2.39e-10,4.0,6.636999999999999e-09,2.39e-10,1.5459624833740306e-05,,
13,60.0,3e-11,6.0,6.241e-09,3e-11,5.477225575051661e-06,,
14,60.0,4.75e-10,8.0,6.255e-09,4.75e-10,2.179449471770337e-05,,
15,60.0,-1.08e-10,10.0,5.2680000000000004e-09,1.08e-10,1.0392304845413264e-05,,
16,60.0,-3.29e-10,12.0,4.733e-09,3.29e-10,1.8138357147217055e-05,,
17,60.0,-1.4e-10,14.0,4.597e-09,1.4e-10,1.1832159566199232e-05,,
18,60.0,6.46e-10,16.0,5.534e-09,6.46e-10,2.541653005427767e-05,,
19,60.0,-8.47e-10,18.0,5.4539999999999996e-09,8.47e-10,2.9103264421710496e-05,,
20,60.0,-2.702e-09,20.0,5.428e-09,2.702e-09,5.19807656734681e-05,,
21,60.0,-5.550000000000001e-09,22.0,1.0865e-08,5.550000000000001e-09,7.449832212875671e-05,,
22,60.0,-5.38e-09,24.0,8.384e-09,5.38e-09,7.3348483283569e-05,,
23,60.0,-5.091e-09,26.0,9.396e-09,5.091e-09,7.135124385741289e-05,,
24,60.0,-4.515e-09,28.0,9.881e-09,4.515e-09,6.719374970932937e-05,,
25,60.0,-4.931e-09,30.0,9.103e-09,4.931e-09,7.022107945624305e-05,,
26,60.0,-6.0309999999999995e-09,32.0,1.2932e-08,6.0309999999999995e-09,7.765951326141569e-05,,
27,60.0,-6.898e-09,34.0,1.3571999999999999e-08,6.898e-09,8.305419917138447e-05,,
28,60.0,-4.5400000000000005e-09,36.0,1.08e-08,4.5400000000000005e-09,6.737952211169206e-05,,
29,60.0,-3.9e-09,38.0,9.422e-09,3.9e-09,6.244997998398399e-05,,
30,60.0,-4.36e-09,40.0,7.924e-09,4.36e-09,6.603029607687671e-05,,
31,60.0,-3.256e-09,42.0,8.614e-09,3.256e-09,5.706137047074842e-05,,
32,60.0,-1.9100000000000002e-09,44.0,9.09e-09,1.9100000000000002e-09,4.370354676682432e-05,,
33,60.0,-1.421e-09,46.0,8.068e-09,1.421e-09,3.7696153649941524e-05,,
34,60.0,-1.663e-09,48.0,6.887999999999999e-09,1.663e-09,4.077989700820737e-05,,
35,60.0,-9.47e-10,50.0,6.995e-09,9.47e-10,3.077336510685824e-05,,
36,60.0,7.32e-10,52.0,8.541e-09,7.32e-10,2.7055498516937364e-05,,
37,60.0,-4.14e-10,54.0,9.458e-09,4.14e-10,2.0346989949375805e-05,,
38,60.0,5.09e-10,56.0,7.398e-09,5.09e-10,2.2561028345356955e-05,,
39,60.0,1.578e-09,58.0,8.176e-09,1.578e-09,3.972404813208241e-05,,
40,60.0,1.2970000000000002e-09,60.0,7.563999999999999e-09,1.2970000000000002e-09,3.601388621073822e-05,,
41,60.0,8.5e-10,62.0,6.3980000000000004e-09,8.5e-10,2.9154759474226502e-05,,
42,60.0,1.591e-09,64.0,1.0397e-08,1.591e-09,3.9887341350358264e-05,,
43,60.0,2.5590000000000004e-09,66.0,1.2493000000000001e-08,2.5590000000000004e-09,5.058655947976696e-05,,
